'Elapsed time','II','III','AVF','V','ABP'
'14:12:00.072',-0.056,-,-,-0.056,60.800
'14:12:00.080',-0.056,-,-,-0.042,65.600
'14:12:00.088',-0.069,-,-,-0.070,74.400
'14:12:00.096',-0.069,-,-,-0.070,86.400
'14:12:00.104',-0.069,-,-,-0.070,100.000
'14:12:00.112',-0.069,-,-,-0.113,111.200
'14:12:00.120',-0.069,-,-,-0.113,119.200
'14:12:00.128',-0.083,-,-,-0.141,123.200
'14:12:00.136',-0.083,-,-,-0.127,123.200
'14:12:00.144',-0.083,-,-,-0.155,122.400
'14:12:00.152',-0.083,-,-,-0.169,120.000
'14:12:00.160',-0.083,-,-,-0.183,117.600
'14:12:00.168',-0.083,-,-,-0.197,115.200
'14:12:00.176',-0.069,-,-,-0.197,113.600
'14:12:00.184',-0.083,-,-,-0.225,112.800
'14:12:00.192',-0.056,-,-,-0.197,111.200
'14:12:00.200',-0.042,-,-,-0.225,109.600
'14:12:00.208',-0.014,-,-,-0.169,107.200
'14:12:00.216',0.014,-,-,-0.155,105.600
'14:12:00.224',0.028,-,-,-0.141,103.200
'14:12:00.232',0.042,-,-,-0.127,101.600
'14:12:00.240',0.042,-,-,-0.085,99.200
'14:12:00.248',0.056,-,-,-0.042,96.800
'14:12:00.256',0.069,-,-,-0.028,94.400
'14:12:00.264',0.069,-,-,0.000,92.000
'14:12:00.272',0.056,-,-,0.000,89.600
'14:12:00.280',0.069,-,-,0.014,87.200
'14:12:00.288',0.097,-,-,0.042,84.800
'14:12:00.296',0.125,-,-,0.085,83.200
'14:12:00.304',0.097,-,-,0.085,82.400
'14:12:00.312',0.097,-,-,0.085,81.600
'14:12:00.320',0.097,-,-,0.085,81.600
'14:12:00.328',0.097,-,-,0.085,82.400
'14:12:00.336',0.097,-,-,0.085,82.400
'14:12:00.344',0.083,-,-,0.085,82.400
'14:12:00.352',0.069,-,-,0.070,82.400
'14:12:00.360',0.069,-,-,0.056,81.600
'14:12:00.368',0.069,-,-,0.056,80.800
'14:12:00.376',0.083,-,-,0.056,80.800
'14:12:00.384',0.083,-,-,0.085,80.000
'14:12:00.392',0.083,-,-,0.056,79.200
'14:12:00.400',0.069,-,-,0.070,78.400
'14:12:00.408',0.083,-,-,0.056,77.600
'14:12:00.416',0.083,-,-,0.056,76.800
'14:12:00.424',0.097,-,-,0.056,76.800
'14:12:00.432',0.097,-,-,0.070,76.000
'14:12:00.440',0.083,-,-,0.056,75.200
'14:12:00.448',0.069,-,-,0.070,75.200
'14:12:00.456',0.069,-,-,0.085,74.400
'14:12:00.464',0.069,-,-,0.056,73.600
'14:12:00.472',0.167,-,-,0.127,73.600
'14:12:00.480',0.375,-,-,0.338,72.800
'14:12:00.488',0.583,-,-,0.507,72.800
'14:12:00.496',0.611,-,-,0.507,72.000
'14:12:00.504',0.264,-,-,-0.197,71.200
'14:12:00.512',0.042,-,-,-0.380,71.200
'14:12:00.520',-0.056,-,-,-0.282,70.400
'14:12:00.528',-0.083,-,-,-0.183,69.600
'14:12:00.536',-0.069,-,-,-0.042,69.600
'14:12:00.544',-0.056,-,-,0.000,68.800
'14:12:00.552',-0.042,-,-,0.000,68.000
'14:12:00.560',-0.042,-,-,0.000,68.000
'14:12:00.568',-0.042,-,-,-0.014,67.200
'14:12:00.576',-0.042,-,-,-0.014,66.400
'14:12:00.584',-0.028,-,-,0.000,66.400
'14:12:00.592',-0.028,-,-,-0.014,65.600
'14:12:00.600',-0.028,-,-,0.000,66.400
'14:12:00.608',-0.042,-,-,-0.028,68.000
'14:12:00.616',-0.042,-,-,-0.014,71.200
'14:12:00.624',-0.056,-,-,-0.028,77.600
'14:12:00.632',-0.069,-,-,-0.056,86.400
'14:12:00.640',-0.069,-,-,-0.056,96.000
'14:12:00.648',-0.083,-,-,-0.070,105.600
'14:12:00.656',-0.097,-,-,-0.113,112.800
'14:12:00.664',-0.125,-,-,-0.127,117.600
'14:12:00.672',-0.153,-,-,-0.141,118.400
'14:12:00.680',-0.167,-,-,-0.155,117.600
'14:12:00.688',-0.167,-,-,-0.169,116.000
'14:12:00.696',-0.153,-,-,-0.183,114.400
'14:12:00.704',-0.139,-,-,-0.197,112.000
'14:12:00.712',-0.125,-,-,-0.183,110.400
'14:12:00.720',-0.125,-,-,-0.169,108.800
'14:12:00.728',-0.097,-,-,-0.183,108.000
'14:12:00.736',-0.069,-,-,-0.141,106.400
'14:12:00.744',-0.042,-,-,-0.141,104.800
'14:12:00.752',-0.028,-,-,-0.113,103.200
'14:12:00.760',-0.014,-,-,-0.070,101.600
'14:12:00.768',0.000,-,-,-0.042,99.200
'14:12:00.776',0.014,-,-,-0.028,96.800
'14:12:00.784',0.014,-,-,0.000,93.600
'14:12:00.792',0.028,-,-,0.014,90.400
'14:12:00.800',0.028,-,-,0.028,87.200
'14:12:00.808',0.042,-,-,0.056,84.000
'14:12:00.816',0.056,-,-,0.113,81.600
'14:12:00.824',0.042,-,-,0.085,79.200
'14:12:00.832',0.042,-,-,0.085,78.400
'14:12:00.840',0.042,-,-,0.085,77.600
'14:12:00.848',0.028,-,-,0.070,77.600
'14:12:00.856',0.042,-,-,0.085,78.400
'14:12:00.864',0.042,-,-,0.070,78.400
'14:12:00.872',0.028,-,-,0.056,78.400
'14:12:00.880',0.028,-,-,0.056,78.400
'14:12:00.888',0.042,-,-,0.085,78.400
'14:12:00.896',0.028,-,-,0.056,77.600
'14:12:00.904',0.014,-,-,0.056,76.800
'14:12:00.912',0.014,-,-,0.056,76.000
'14:12:00.920',0.014,-,-,0.070,75.200
'14:12:00.928',0.000,-,-,0.056,74.400
'14:12:00.936',0.000,-,-,0.056,73.600
'14:12:00.944',0.000,-,-,0.042,73.600
'14:12:00.952',0.000,-,-,0.056,72.800
'14:12:00.960',-0.014,-,-,0.028,72.000
'14:12:00.968',-0.014,-,-,0.042,71.200
'14:12:00.976',-0.014,-,-,0.028,70.400
'14:12:00.984',-0.014,-,-,0.042,70.400
'14:12:00.992',-0.028,-,-,0.042,69.600
'14:12:01.000',-0.028,-,-,0.028,68.800
'14:12:01.008',-0.028,-,-,0.042,68.800
'14:12:01.016',-0.042,-,-,0.014,68.000
'14:12:01.024',-0.042,-,-,0.028,67.200
'14:12:01.032',-0.042,-,-,0.000,67.200
'14:12:01.040',-0.042,-,-,0.014,66.400
'14:12:01.048',-0.056,-,-,0.127,65.600
'14:12:01.056',-0.069,-,-,0.000,65.600
'14:12:01.064',-0.069,-,-,0.028,64.800
'14:12:01.072',-0.069,-,-,0.014,64.800
'14:12:01.080',-0.083,-,-,0.000,64.000
'14:12:01.088',-0.097,-,-,0.000,64.000
'14:12:01.096',-0.083,-,-,0.000,64.000
'14:12:01.104',-0.083,-,-,0.000,63.200
'14:12:01.112',-0.097,-,-,0.000,63.200
'14:12:01.120',-0.125,-,-,0.000,62.400
'14:12:01.128',-0.125,-,-,0.000,62.400
'14:12:01.136',-0.125,-,-,0.000,62.400
'14:12:01.144',-0.097,-,-,0.000,61.600
'14:12:01.152',-0.097,-,-,0.000,61.600
'14:12:01.160',-0.097,-,-,0.000,60.800
'14:12:01.168',-0.083,-,-,0.000,60.800
'14:12:01.176',-0.069,-,-,0.000,60.000
'14:12:01.184',-0.056,-,-,0.014,60.000
'14:12:01.192',-0.056,-,-,0.028,59.200
'14:12:01.200',-0.056,-,-,0.014,59.200
'14:12:01.208',-0.056,-,-,0.028,59.200
'14:12:01.216',0.014,-,-,0.000,58.400
'14:12:01.224',0.236,-,-,0.225,58.400
'14:12:01.232',0.431,-,-,0.380,58.400
'14:12:01.240',0.472,-,-,0.408,57.600
'14:12:01.248',0.194,-,-,-0.141,57.600
'14:12:01.256',0.000,-,-,-0.380,57.600
'14:12:01.264',-0.139,-,-,-0.380,57.600
'14:12:01.272',-0.208,-,-,-0.268,57.600
'14:12:01.280',-0.236,-,-,-0.141,57.600
'14:12:01.288',-0.194,-,-,-0.070,56.800
'14:12:01.296',-0.194,-,-,-0.056,56.800
'14:12:01.304',-0.194,-,-,-0.070,56.800
'14:12:01.312',-0.194,-,-,-0.070,56.800
'14:12:01.320',-0.181,-,-,-0.070,56.000
'14:12:01.328',-0.194,-,-,-0.085,56.000
'14:12:01.336',-0.194,-,-,-0.113,56.000
'14:12:01.344',-0.194,-,-,-0.113,56.800
'14:12:01.352',-0.181,-,-,-0.113,60.000
'14:12:01.360',-0.181,-,-,-0.113,65.600
'14:12:01.368',-0.167,-,-,-0.113,74.400
'14:12:01.376',-0.167,-,-,-0.113,86.400
'14:12:01.384',-0.167,-,-,-0.113,98.400
'14:12:01.392',-0.167,-,-,-0.141,108.000
'14:12:01.400',-0.167,-,-,-0.141,113.600
'14:12:01.408',-0.153,-,-,-0.169,116.000
'14:12:01.416',-0.167,-,-,-0.197,116.000
'14:12:01.424',-0.167,-,-,-0.197,113.600
