'Elapsed time','II','AVR','AVL','V','ABP'
'58:05:19.912',0.054,-,-,-,103.200
'58:05:19.920',0.045,-,-,-,104.800
'58:05:19.928',0.027,-,-,-,104.800
'58:05:19.936',0.027,-,-,-,104.800
'58:05:19.944',0.009,-,-,-,104.800
'58:05:19.952',0.000,-,-,-,104.000
'58:05:19.960',0.000,-,-,-,102.400
'58:05:19.968',-0.009,-,-,-,100.800
'58:05:19.976',-0.027,-,-,-,99.200
'58:05:19.984',-0.027,-,-,-,97.600
'58:05:19.992',-0.027,-,-,-,96.000
'58:05:20.000',-0.027,-,-,-,93.600
'58:05:20.008',-0.027,-,-,-,92.000
'58:05:20.016',-0.045,-,-,-,89.600
'58:05:20.024',-0.027,-,-,-,87.200
'58:05:20.032',-0.045,-,-,-,84.800
'58:05:20.040',-0.027,-,-,-,81.600
'58:05:20.048',-0.027,-,-,-,78.400
'58:05:20.056',-0.027,-,-,-,75.200
'58:05:20.064',-0.045,-,-,-,72.800
'58:05:20.072',-0.027,-,-,-,69.600
'58:05:20.080',-0.045,-,-,-,68.000
'58:05:20.088',-0.027,-,-,-,65.600
'58:05:20.096',-0.071,-,-,-,64.000
'58:05:20.104',-0.045,-,-,-,63.200
'58:05:20.112',-0.045,-,-,-,62.400
'58:05:20.120',-0.045,-,-,-,61.600
'58:05:20.128',-0.045,-,-,-,60.800
'58:05:20.136',-0.045,-,-,-,60.800
'58:05:20.144',-0.054,-,-,-,60.800
'58:05:20.152',-0.152,-,-,-,60.800
'58:05:20.160',-0.196,-,-,-,61.600
'58:05:20.168',-0.107,-,-,-,61.600
'58:05:20.176',0.223,-,-,-,61.600
'58:05:20.184',0.455,-,-,-,62.400
'58:05:20.192',0.473,-,-,-,62.400
'58:05:20.200',0.286,-,-,-,62.400
'58:05:20.208',0.107,-,-,-,62.400
'58:05:20.216',0.027,-,-,-,62.400
'58:05:20.224',0.000,-,-,-,62.400
'58:05:20.232',-0.027,-,-,-,61.600
'58:05:20.240',-0.045,-,-,-,61.600
'58:05:20.248',-0.054,-,-,-,60.800
'58:05:20.256',-0.054,-,-,-,60.800
'58:05:20.264',-0.071,-,-,-,60.000
'58:05:20.272',-0.071,-,-,-,59.200
'58:05:20.280',-0.054,-,-,-,58.400
'58:05:20.288',-0.071,-,-,-,58.400
'58:05:20.296',-0.054,-,-,-,57.600
'58:05:20.304',-0.045,-,-,-,57.600
'58:05:20.312',-0.045,-,-,-,58.400
'58:05:20.320',-0.045,-,-,-,59.200
'58:05:20.328',-0.045,-,-,-,60.800
'58:05:20.336',-0.027,-,-,-,63.200
'58:05:20.344',-0.045,-,-,-,66.400
'58:05:20.352',-0.027,-,-,-,70.400
'58:05:20.360',-0.027,-,-,-,74.400
'58:05:20.368',0.000,-,-,-,79.200
'58:05:20.376',0.000,-,-,-,83.200
'58:05:20.384',0.000,-,-,-,87.200
'58:05:20.392',0.000,-,-,-,91.200
'58:05:20.400',0.000,-,-,-,94.400
'58:05:20.408',0.000,-,-,-,96.000
'58:05:20.416',0.000,-,-,-,97.600
'58:05:20.424',-0.027,-,-,-,98.400
'58:05:20.432',-0.027,-,-,-,98.400
'58:05:20.440',-0.045,-,-,-,97.600
'58:05:20.448',-0.045,-,-,-,96.800
