'Elapsed time','II','III','AVF','V','ABP'
'13:48:15.064',0.056,-,-,0.042,80.000
'13:48:15.072',0.056,-,-,0.056,80.000
'13:48:15.080',0.056,-,-,0.042,79.200
'13:48:15.088',0.056,-,-,0.042,78.400
'13:48:15.096',0.056,-,-,0.056,77.600
'13:48:15.104',0.069,-,-,0.056,76.800
'13:48:15.112',0.083,-,-,0.085,76.000
'13:48:15.120',0.181,-,-,0.155,75.200
'13:48:15.128',0.403,-,-,0.380,74.400
'13:48:15.136',0.569,-,-,0.507,73.600
'13:48:15.144',0.569,-,-,0.056,72.800
'13:48:15.152',0.139,-,-,-0.394,72.800
'13:48:15.160',-0.042,-,-,-0.465,72.000
'13:48:15.168',-0.097,-,-,-0.310,71.200
'13:48:15.176',-0.069,-,-,-0.113,71.200
'13:48:15.184',-0.056,-,-,0.000,70.400
'13:48:15.192',-0.056,-,-,0.014,69.600
'13:48:15.200',-0.056,-,-,0.028,69.600
'13:48:15.208',-0.069,-,-,0.000,68.800
'13:48:15.216',-0.069,-,-,0.000,68.000
'13:48:15.224',-0.083,-,-,0.000,67.200
'13:48:15.232',-0.083,-,-,-0.014,67.200
'13:48:15.240',-0.083,-,-,-0.014,66.400
'13:48:15.248',-0.083,-,-,-0.028,67.200
'13:48:15.256',-0.097,-,-,-0.056,68.000
'13:48:15.264',-0.097,-,-,-0.042,71.200
'13:48:15.272',-0.097,-,-,-0.056,76.000
'13:48:15.280',-0.097,-,-,-0.070,83.200
'13:48:15.288',-0.125,-,-,-0.070,92.000
'13:48:15.296',-0.139,-,-,-0.113,100.800
'13:48:15.304',-0.139,-,-,-0.113,108.800
'13:48:15.312',-0.153,-,-,-0.127,115.200
'13:48:15.320',-0.153,-,-,-0.141,117.600
'13:48:15.328',-0.153,-,-,-0.141,117.600
'13:48:15.336',-0.153,-,-,-0.155,116.000
'13:48:15.344',-0.153,-,-,-0.169,113.600
'13:48:15.352',-0.139,-,-,-0.155,110.400
'13:48:15.360',-0.139,-,-,-0.169,107.200
'13:48:15.368',-0.125,-,-,-0.141,104.800
'13:48:15.376',-0.083,-,-,-0.155,102.400
'13:48:15.384',-0.069,-,-,-0.141,100.800
'13:48:15.392',-0.042,-,-,-0.113,99.200
'13:48:15.400',-0.028,-,-,-0.070,97.600
'13:48:15.408',-0.014,-,-,-0.056,96.000
'13:48:15.416',0.000,-,-,-0.028,94.400
'13:48:15.424',0.014,-,-,0.000,92.800
'13:48:15.432',0.014,-,-,0.000,89.600
'13:48:15.440',0.028,-,-,0.028,87.200
'13:48:15.448',0.028,-,-,0.042,84.000
'13:48:15.456',0.042,-,-,0.056,81.600
'13:48:15.464',0.042,-,-,0.056,80.000
'13:48:15.472',0.042,-,-,0.070,78.400
'13:48:15.480',0.056,-,-,0.085,77.600
'13:48:15.488',0.069,-,-,0.085,77.600
'13:48:15.496',0.083,-,-,0.113,78.400
'13:48:15.504',0.083,-,-,0.085,78.400
'13:48:15.512',0.083,-,-,0.113,79.200
'13:48:15.520',0.083,-,-,0.113,79.200
'13:48:15.528',0.083,-,-,0.085,78.400
'13:48:15.536',0.069,-,-,0.113,78.400
'13:48:15.544',0.069,-,-,0.085,77.600
'13:48:15.552',0.056,-,-,0.085,76.800
'13:48:15.560',0.056,-,-,0.085,76.000
'13:48:15.568',0.042,-,-,0.085,75.200
'13:48:15.576',0.042,-,-,0.070,74.400
'13:48:15.584',0.083,-,-,0.113,73.600
'13:48:15.592',0.278,-,-,0.296,72.800
'13:48:15.600',0.472,-,-,0.465,72.000
'13:48:15.608',0.500,-,-,0.268,72.000
'13:48:15.616',0.181,-,-,-0.254,71.200
'13:48:15.624',-0.028,-,-,-0.408,70.400
'13:48:15.632',-0.125,-,-,-0.310,69.600
'13:48:15.640',-0.139,-,-,-0.197,69.600
'13:48:15.648',-0.083,-,-,-0.042,68.800
'13:48:15.656',-0.069,-,-,0.000,68.000
'13:48:15.664',-0.056,-,-,0.000,68.000
'13:48:15.672',-0.056,-,-,0.000,67.200
'13:48:15.680',-0.056,-,-,0.000,67.200
'13:48:15.688',-0.056,-,-,0.000,67.200
'13:48:15.696',-0.042,-,-,0.000,66.400
'13:48:15.704',-0.042,-,-,0.000,66.400
'13:48:15.712',-0.056,-,-,0.000,67.200
'13:48:15.720',-0.056,-,-,-0.014,69.600
'13:48:15.728',-0.069,-,-,0.000,75.200
'13:48:15.736',-0.069,-,-,-0.028,83.200
'13:48:15.744',-0.083,-,-,-0.042,93.600
'13:48:15.752',-0.097,-,-,-0.070,104.800
'13:48:15.760',-0.125,-,-,-0.070,113.600
'13:48:15.768',-0.139,-,-,-0.113,120.000
'13:48:15.776',-0.153,-,-,-0.127,122.400
'13:48:15.784',-0.153,-,-,-0.141,121.600
'13:48:15.792',-0.167,-,-,-0.169,119.200
'13:48:15.800',-0.153,-,-,-0.141,115.200
'13:48:15.808',-0.139,-,-,-0.169,112.000
'13:48:15.816',-0.139,-,-,-0.169,108.800
'13:48:15.824',-0.125,-,-,-0.169,106.400
'13:48:15.832',-0.083,-,-,-0.141,104.000
'13:48:15.840',-0.056,-,-,-0.141,102.400
'13:48:15.848',-0.028,-,-,-0.127,100.800
'13:48:15.856',0.000,-,-,-0.113,100.000
'13:48:15.864',0.028,-,-,-0.056,98.400
'13:48:15.872',0.042,-,-,-0.028,96.800
'13:48:15.880',0.056,-,-,0.000,95.200
'13:48:15.888',0.056,-,-,0.000,92.800
'13:48:15.896',0.069,-,-,0.028,90.400
'13:48:15.904',0.069,-,-,0.042,87.200
'13:48:15.912',0.056,-,-,0.056,84.000
'13:48:15.920',0.056,-,-,0.042,81.600
'13:48:15.928',0.056,-,-,0.085,79.200
'13:48:15.936',0.042,-,-,0.070,78.400
'13:48:15.944',0.056,-,-,0.085,77.600
'13:48:15.952',0.056,-,-,0.085,78.400
'13:48:15.960',0.069,-,-,0.085,78.400
'13:48:15.968',0.069,-,-,0.085,79.200
'13:48:15.976',0.069,-,-,0.085,79.200
'13:48:15.984',0.069,-,-,0.085,79.200
'13:48:15.992',0.069,-,-,0.085,79.200
'13:48:16.000',0.069,-,-,0.085,78.400
'13:48:16.008',0.069,-,-,0.085,77.600
'13:48:16.016',0.069,-,-,0.085,76.800
'13:48:16.024',0.069,-,-,0.085,76.000
'13:48:16.032',0.069,-,-,0.113,75.200
'13:48:16.040',0.069,-,-,0.085,74.400
'13:48:16.048',0.069,-,-,0.085,73.600
'13:48:16.056',0.056,-,-,0.085,72.800
'13:48:16.064',0.056,-,-,0.085,72.000
'13:48:16.072',0.056,-,-,0.085,71.200
'13:48:16.080',0.056,-,-,0.070,70.400
'13:48:16.088',0.042,-,-,0.056,70.400
'13:48:16.096',0.042,-,-,0.056,69.600
'13:48:16.104',0.028,-,-,0.042,68.800
'13:48:16.112',0.028,-,-,0.056,68.000
'13:48:16.120',0.014,-,-,0.042,68.000
'13:48:16.128',0.014,-,-,0.042,67.200
'13:48:16.136',0.014,-,-,0.056,67.200
'13:48:16.144',0.014,-,-,0.056,66.400
'13:48:16.152',0.014,-,-,0.056,66.400
'13:48:16.160',0.014,-,-,0.056,65.600
'13:48:16.168',0.014,-,-,0.056,65.600
'13:48:16.176',0.042,-,-,0.056,64.800
'13:48:16.184',0.125,-,-,0.085,64.000
'13:48:16.192',0.319,-,-,0.296,64.000
'13:48:16.200',0.514,-,-,0.493,63.200
'13:48:16.208',0.542,-,-,0.507,63.200
'13:48:16.216',0.236,-,-,-0.056,62.400
'13:48:16.224',0.028,-,-,-0.282,61.600
'13:48:16.232',-0.069,-,-,-0.239,61.600
'13:48:16.240',-0.125,-,-,-0.169,61.600
'13:48:16.248',-0.097,-,-,-0.056,60.800
'13:48:16.256',-0.069,-,-,0.000,60.800
'13:48:16.264',-0.069,-,-,0.000,60.000
'13:48:16.272',-0.083,-,-,0.000,60.000
'13:48:16.280',-0.097,-,-,-0.014,59.200
'13:48:16.288',-0.097,-,-,-0.028,59.200
'13:48:16.296',-0.097,-,-,-0.014,59.200
'13:48:16.304',-0.097,-,-,-0.028,59.200
'13:48:16.312',-0.097,-,-,-0.028,60.800
'13:48:16.320',-0.097,-,-,-0.028,65.600
'13:48:16.328',-0.083,-,-,-0.028,72.800
'13:48:16.336',-0.083,-,-,-0.042,83.200
'13:48:16.344',-0.097,-,-,-0.056,95.200
'13:48:16.352',-0.125,-,-,-0.070,106.400
'13:48:16.360',-0.125,-,-,-0.070,114.400
'13:48:16.368',-0.125,-,-,-0.085,118.400
'13:48:16.376',-0.125,-,-,-0.113,118.400
'13:48:16.384',-0.125,-,-,-0.113,116.000
'13:48:16.392',-0.125,-,-,-0.113,112.000
'13:48:16.400',-0.125,-,-,-0.127,108.000
'13:48:16.408',-0.125,-,-,-0.141,104.800
'13:48:16.416',-0.097,-,-,-0.113,101.600
'13:48:16.424',-0.097,-,-,-0.141,99.200
