'Elapsed time','II','III','AVF','V','ABP'
'13:44:12.080',0.083,-,-,0.085,81.600
'13:44:12.088',0.083,-,-,0.070,80.800
'13:44:12.096',0.069,-,-,0.056,80.000
'13:44:12.104',0.069,-,-,0.056,78.400
'13:44:12.112',0.069,-,-,0.056,77.600
'13:44:12.120',0.056,-,-,0.056,77.600
'13:44:12.128',0.056,-,-,0.056,76.800
'13:44:12.136',0.056,-,-,0.070,76.000
'13:44:12.144',0.056,-,-,0.056,75.200
'13:44:12.152',0.042,-,-,0.056,74.400
'13:44:12.160',0.042,-,-,0.056,74.400
'13:44:12.168',0.056,-,-,0.056,73.600
'13:44:12.176',0.056,-,-,0.056,72.800
'13:44:12.184',0.056,-,-,0.056,72.000
'13:44:12.192',0.056,-,-,0.056,72.000
'13:44:12.200',0.056,-,-,0.056,71.200
'13:44:12.208',0.056,-,-,0.056,70.400
'13:44:12.216',0.056,-,-,0.056,70.400
'13:44:12.224',0.056,-,-,0.056,69.600
'13:44:12.232',0.056,-,-,0.070,69.600
'13:44:12.240',0.083,-,-,0.056,68.800
'13:44:12.248',0.236,-,-,0.225,68.000
'13:44:12.256',0.472,-,-,0.408,68.000
'13:44:12.264',0.569,-,-,0.479,67.200
'13:44:12.272',0.361,-,-,0.042,67.200
'13:44:12.280',0.097,-,-,-0.310,66.400
'13:44:12.288',-0.042,-,-,-0.338,66.400
'13:44:12.296',-0.097,-,-,-0.239,65.600
'13:44:12.304',-0.125,-,-,-0.113,65.600
'13:44:12.312',-0.069,-,-,-0.014,64.800
'13:44:12.320',-0.069,-,-,0.000,64.800
'13:44:12.328',-0.069,-,-,0.000,64.000
'13:44:12.336',-0.069,-,-,0.000,63.200
'13:44:12.344',-0.069,-,-,-0.014,63.200
'13:44:12.352',-0.069,-,-,0.000,63.200
'13:44:12.360',-0.069,-,-,-0.014,63.200
'13:44:12.368',-0.083,-,-,-0.028,64.000
'13:44:12.376',-0.097,-,-,-0.028,68.000
'13:44:12.384',-0.097,-,-,-0.028,74.400
'13:44:12.392',-0.083,-,-,-0.028,84.000
'13:44:12.400',-0.097,-,-,-0.056,96.000
'13:44:12.408',-0.097,-,-,-0.070,107.200
'13:44:12.416',-0.125,-,-,-0.085,116.800
'13:44:12.424',-0.125,-,-,-0.113,123.200
'13:44:12.432',-0.139,-,-,-0.127,124.800
'13:44:12.440',-0.153,-,-,-0.141,124.800
'13:44:12.448',-0.153,-,-,-0.141,122.400
'13:44:12.456',-0.167,-,-,-0.155,120.000
'13:44:12.464',-0.167,-,-,-0.169,118.400
'13:44:12.472',-0.167,-,-,-0.183,116.000
'13:44:12.480',-0.167,-,-,-0.183,115.200
'13:44:12.488',-0.167,-,-,-0.183,114.400
'13:44:12.496',-0.167,-,-,-0.197,113.600
'13:44:12.504',-0.153,-,-,-0.183,112.000
'13:44:12.512',-0.125,-,-,-0.169,111.200
'13:44:12.520',-0.097,-,-,-0.141,109.600
'13:44:12.528',-0.069,-,-,-0.155,108.000
'13:44:12.536',-0.056,-,-,-0.113,105.600
'13:44:12.544',-0.042,-,-,-0.070,104.000
'13:44:12.552',-0.014,-,-,-0.056,101.600
'13:44:12.560',0.014,-,-,0.000,98.400
'13:44:12.568',0.014,-,-,0.000,96.000
'13:44:12.576',0.014,-,-,0.000,92.800
'13:44:12.584',0.014,-,-,0.028,88.800
'13:44:12.592',0.028,-,-,0.042,86.400
'13:44:12.600',0.042,-,-,0.056,84.000
'13:44:12.608',0.042,-,-,0.056,82.400
'13:44:12.616',0.028,-,-,0.056,82.400
'13:44:12.624',0.028,-,-,0.070,82.400
'13:44:12.632',0.042,-,-,0.085,82.400
'13:44:12.640',0.042,-,-,0.085,83.200
'13:44:12.648',0.042,-,-,0.070,83.200
'13:44:12.656',0.028,-,-,0.056,82.400
'13:44:12.664',0.014,-,-,0.085,82.400
'13:44:12.672',0.014,-,-,0.056,81.600
'13:44:12.680',0.000,-,-,0.056,80.800
'13:44:12.688',0.000,-,-,0.056,79.200
'13:44:12.696',0.014,-,-,0.056,78.400
'13:44:12.704',0.056,-,-,0.056,77.600
'13:44:12.712',0.208,-,-,0.225,76.800
'13:44:12.720',0.458,-,-,0.408,76.000
'13:44:12.728',0.542,-,-,0.493,75.200
'13:44:12.736',0.347,-,-,0.000,74.400
'13:44:12.744',0.083,-,-,-0.310,74.400
'13:44:12.752',-0.056,-,-,-0.338,73.600
'13:44:12.760',-0.125,-,-,-0.197,72.800
'13:44:12.768',-0.139,-,-,-0.085,72.000
'13:44:12.776',-0.125,-,-,0.000,72.000
'13:44:12.784',-0.125,-,-,0.000,71.200
'13:44:12.792',-0.139,-,-,0.000,71.200
'13:44:12.800',-0.139,-,-,0.000,70.400
'13:44:12.808',-0.139,-,-,0.000,70.400
'13:44:12.816',-0.139,-,-,-0.014,69.600
'13:44:12.824',-0.167,-,-,-0.014,68.800
'13:44:12.832',-0.181,-,-,-0.028,68.000
'13:44:12.840',-0.167,-,-,-0.028,68.000
'13:44:12.848',-0.167,-,-,-0.028,69.600
'13:44:12.856',-0.181,-,-,-0.056,72.000
'13:44:12.864',-0.194,-,-,-0.070,77.600
'13:44:12.872',-0.194,-,-,-0.085,84.800
'13:44:12.880',-0.194,-,-,-0.085,93.600
'13:44:12.888',-0.194,-,-,-0.113,103.200
'13:44:12.896',-0.194,-,-,-0.113,109.600
'13:44:12.904',-0.194,-,-,-0.127,114.400
'13:44:12.912',-0.194,-,-,-0.127,116.000
'13:44:12.920',-0.181,-,-,-0.141,115.200
'13:44:12.928',-0.181,-,-,-0.155,112.800
'13:44:12.936',-0.181,-,-,-0.169,110.400
'13:44:12.944',-0.167,-,-,-0.169,107.200
'13:44:12.952',-0.139,-,-,-0.183,104.800
'13:44:12.960',-0.125,-,-,-0.169,103.200
'13:44:12.968',-0.097,-,-,-0.155,101.600
'13:44:12.976',-0.069,-,-,-0.141,100.000
'13:44:12.984',-0.056,-,-,-0.113,99.200
'13:44:12.992',-0.042,-,-,-0.070,97.600
'13:44:13.000',-0.028,-,-,-0.056,96.000
'13:44:13.008',-0.028,-,-,-0.028,94.400
'13:44:13.016',-0.014,-,-,-0.014,92.000
'13:44:13.024',0.000,-,-,0.000,88.800
'13:44:13.032',0.014,-,-,0.028,85.600
'13:44:13.040',0.028,-,-,0.042,83.200
'13:44:13.048',0.042,-,-,0.056,80.800
'13:44:13.056',0.056,-,-,0.070,79.200
'13:44:13.064',0.056,-,-,0.085,78.400
'13:44:13.072',0.069,-,-,0.085,78.400
'13:44:13.080',0.069,-,-,0.113,79.200
'13:44:13.088',0.069,-,-,0.085,79.200
'13:44:13.096',0.069,-,-,0.113,80.000
'13:44:13.104',0.069,-,-,0.085,80.000
'13:44:13.112',0.069,-,-,0.085,80.000
'13:44:13.120',0.069,-,-,0.085,79.200
'13:44:13.128',0.056,-,-,0.085,79.200
'13:44:13.136',0.056,-,-,0.085,78.400
'13:44:13.144',0.042,-,-,0.056,77.600
'13:44:13.152',0.042,-,-,0.056,76.800
'13:44:13.160',0.028,-,-,0.056,76.000
'13:44:13.168',0.028,-,-,0.042,75.200
'13:44:13.176',0.028,-,-,0.056,74.400
'13:44:13.184',0.028,-,-,0.042,74.400
'13:44:13.192',0.028,-,-,0.056,73.600
'13:44:13.200',0.028,-,-,0.056,72.800
'13:44:13.208',0.028,-,-,0.056,72.000
'13:44:13.216',0.028,-,-,0.056,72.000
'13:44:13.224',0.028,-,-,0.056,71.200
'13:44:13.232',0.042,-,-,0.056,70.400
'13:44:13.240',0.042,-,-,0.070,69.600
'13:44:13.248',0.042,-,-,0.070,69.600
'13:44:13.256',0.042,-,-,0.070,68.800
'13:44:13.264',0.028,-,-,0.085,68.800
'13:44:13.272',0.028,-,-,0.070,68.000
'13:44:13.280',0.028,-,-,0.085,68.000
'13:44:13.288',0.014,-,-,0.070,67.200
'13:44:13.296',0.014,-,-,0.056,67.200
'13:44:13.304',0.000,-,-,0.056,66.400
'13:44:13.312',0.000,-,-,0.070,66.400
'13:44:13.320',0.000,-,-,0.056,65.600
'13:44:13.328',0.000,-,-,0.042,65.600
'13:44:13.336',0.000,-,-,0.042,65.600
'13:44:13.344',0.000,-,-,0.042,65.600
'13:44:13.352',0.000,-,-,0.028,64.800
'13:44:13.360',0.000,-,-,0.028,64.800
'13:44:13.368',0.000,-,-,0.028,64.800
'13:44:13.376',0.014,-,-,0.028,64.000
'13:44:13.384',0.014,-,-,0.028,64.000
'13:44:13.392',0.014,-,-,0.028,64.000
'13:44:13.400',0.014,-,-,0.028,63.200
'13:44:13.408',0.014,-,-,0.028,63.200
'13:44:13.416',0.014,-,-,0.028,62.400
'13:44:13.424',0.028,-,-,0.028,62.400
