'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:04:15.304',-0.038,-,-,0.000,99.120,15.600
'38:04:15.312',-0.038,-,-,0.000,98.280,14.400
'38:04:15.320',-0.048,-,-,0.030,97.560,14.000
'38:04:15.328',-0.067,-,-,0.000,96.720,15.200
'38:04:15.336',-0.115,-,-,0.069,95.160,17.200
'38:04:15.344',-0.144,-,-,0.139,93.480,18.800
'38:04:15.352',-0.077,-,-,0.139,91.080,18.800
'38:04:15.360',0.077,-,-,0.030,88.680,17.600
'38:04:15.368',0.260,-,-,-0.218,86.280,16.000
'38:04:15.376',0.317,-,-,-0.436,83.160,15.600
'38:04:15.384',0.173,-,-,-0.327,79.920,17.200
'38:04:15.392',0.048,-,-,-0.030,76.680,20.000
'38:04:15.400',0.019,-,-,0.000,73.560,22.800
'38:04:15.408',0.019,-,-,0.000,71.160,23.200
'38:04:15.416',0.019,-,-,0.000,69.480,20.000
'38:04:15.424',0.019,-,-,0.000,68.760,13.600
'38:04:15.432',0.019,-,-,0.000,69.480,8.000
'38:04:15.440',0.019,-,-,0.000,71.880,9.200
'38:04:15.448',0.019,-,-,0.000,75.960,18.800
'38:04:15.456',0.029,-,-,0.000,81.480,32.000
'38:04:15.464',0.029,-,-,-0.030,87.960,42.400
'38:04:15.472',0.029,-,-,0.000,93.480,46.800
'38:04:15.480',0.029,-,-,0.000,99.120,46.000
'38:04:15.488',0.029,-,-,-0.030,103.080,42.800
'38:04:15.496',0.038,-,-,0.000,105.480,40.000
'38:04:15.504',0.048,-,-,-0.030,107.160,37.600
'38:04:15.512',0.058,-,-,-0.069,107.880,35.600
'38:04:15.520',0.058,-,-,-0.069,107.880,36.800
'38:04:15.528',0.058,-,-,-0.030,107.880,40.400
'38:04:15.536',0.067,-,-,-0.069,107.880,44.000
'38:04:15.544',0.077,-,-,-0.069,108.720,45.200
'38:04:15.552',0.067,-,-,-0.069,109.560,44.400
'38:04:15.560',0.067,-,-,-0.069,112.680,42.400
'38:04:15.568',0.067,-,-,-0.069,115.920,40.800
'38:04:15.576',0.067,-,-,-0.069,119.880,39.600
'38:04:15.584',0.058,-,-,-0.069,122.280,39.600
'38:04:15.592',0.038,-,-,-0.030,123.960,40.400
'38:04:15.600',0.010,-,-,-0.030,123.960,40.800
'38:04:15.608',-0.010,-,-,0.000,122.280,41.200
'38:04:15.616',-0.029,-,-,0.000,119.880,40.800
'38:04:15.624',-0.048,-,-,0.000,117.480,40.000
'38:04:15.632',-0.067,-,-,0.030,114.360,38.400
'38:04:15.640',-0.087,-,-,0.069,111.120,36.800
'38:04:15.648',-0.087,-,-,0.069,107.880,35.200
'38:04:15.656',-0.087,-,-,0.069,104.760,34.000
'38:04:15.664',-0.077,-,-,0.069,101.520,32.800
'38:04:15.672',-0.077,-,-,0.069,99.960,31.600
'38:04:15.680',-0.077,-,-,0.069,98.280,30.800
'38:04:15.688',-0.067,-,-,0.069,96.720,30.000
'38:04:15.696',-0.058,-,-,0.030,96.720,29.200
'38:04:15.704',-0.038,-,-,0.030,95.880,28.000
'38:04:15.712',-0.038,-,-,0.000,96.720,26.800
'38:04:15.720',-0.038,-,-,0.030,97.560,28.000
'38:04:15.728',-0.029,-,-,0.000,99.120,31.200
'38:04:15.736',-0.029,-,-,0.000,101.520,34.800
'38:04:15.744',-0.029,-,-,0.000,103.920,36.400
'38:04:15.752',-0.029,-,-,0.000,107.160,36.000
'38:04:15.760',-0.029,-,-,0.000,109.560,34.000
'38:04:15.768',-0.029,-,-,0.000,111.120,31.200
'38:04:15.776',-0.029,-,-,0.000,111.960,28.800
'38:04:15.784',-0.019,-,-,0.000,111.960,28.400
'38:04:15.792',-0.019,-,-,0.000,112.680,29.200
'38:04:15.800',-0.019,-,-,0.000,112.680,30.800
'38:04:15.808',-0.019,-,-,0.000,113.520,32.000
'38:04:15.816',-0.019,-,-,0.000,115.080,32.000
'38:04:15.824',-0.019,-,-,0.000,115.920,31.600
'38:04:15.832',-0.019,-,-,0.000,117.480,30.800
'38:04:15.840',-0.019,-,-,0.000,118.320,30.400
'38:04:15.848',-0.019,-,-,0.000,119.160,29.600
'38:04:15.856',-0.019,-,-,0.000,119.880,29.200
'38:04:15.864',-0.010,-,-,0.000,119.880,28.800
'38:04:15.872',-0.010,-,-,0.000,119.160,28.800
'38:04:15.880',-0.019,-,-,0.000,118.320,29.200
'38:04:15.888',-0.019,-,-,0.000,117.480,29.600
'38:04:15.896',-0.019,-,-,0.000,115.920,29.200
'38:04:15.904',-0.010,-,-,0.000,115.080,28.800
'38:04:15.912',0.000,-,-,0.000,113.520,28.800
'38:04:15.920',0.000,-,-,0.000,111.960,28.400
'38:04:15.928',0.010,-,-,0.000,111.120,28.400
'38:04:15.936',0.010,-,-,0.000,109.560,28.400
'38:04:15.944',0.029,-,-,0.000,108.720,28.000
'38:04:15.952',0.038,-,-,-0.069,107.160,27.600
'38:04:15.960',0.038,-,-,-0.069,105.480,27.200
'38:04:15.968',0.038,-,-,-0.030,103.920,26.800
'38:04:15.976',0.029,-,-,-0.069,103.080,27.200
'38:04:15.984',0.019,-,-,0.000,102.360,28.000
'38:04:15.992',0.000,-,-,0.000,101.520,28.400
'38:04:16.000',-0.010,-,-,0.000,100.680,28.800
'38:04:16.008',-0.029,-,-,0.000,99.960,29.200
'38:04:16.016',-0.029,-,-,0.000,99.960,28.400
'38:04:16.024',-0.029,-,-,0.000,99.120,26.400
'38:04:16.032',-0.048,-,-,0.000,97.560,24.800
'38:04:16.040',-0.087,-,-,0.030,95.880,24.800
'38:04:16.048',-0.115,-,-,0.139,94.320,26.400
'38:04:16.056',-0.077,-,-,0.109,91.920,28.000
'38:04:16.064',0.048,-,-,0.069,89.520,29.200
'38:04:16.072',0.231,-,-,-0.178,86.280,29.200
'38:04:16.080',0.298,-,-,-0.406,83.160,28.400
'38:04:16.088',0.183,-,-,-0.327,80.760,28.400
'38:04:16.096',0.058,-,-,-0.030,77.520,29.200
'38:04:16.104',0.019,-,-,0.000,75.120,30.800
'38:04:16.112',0.019,-,-,0.000,73.560,31.600
'38:04:16.120',0.019,-,-,0.000,72.720,29.600
'38:04:16.128',0.019,-,-,0.000,71.880,24.400
'38:04:16.136',0.010,-,-,0.000,73.560,20.000
'38:04:16.144',0.019,-,-,0.000,75.960,21.600
'38:04:16.152',0.029,-,-,0.000,80.760,29.600
'38:04:16.160',0.029,-,-,0.000,86.280,40.800
'38:04:16.168',0.019,-,-,0.000,92.760,51.600
'38:04:16.176',0.029,-,-,0.000,98.280,58.000
'38:04:16.184',0.029,-,-,0.000,103.080,58.400
'38:04:16.192',0.038,-,-,0.000,107.160,54.000
'38:04:16.200',0.048,-,-,-0.030,109.560,48.800
'38:04:16.208',0.048,-,-,-0.069,111.120,44.800
'38:04:16.216',0.048,-,-,-0.030,111.960,43.600
'38:04:16.224',0.048,-,-,-0.030,112.680,44.800
'38:04:16.232',0.058,-,-,-0.069,112.680,48.800
'38:04:16.240',0.058,-,-,-0.030,112.680,53.600
'38:04:16.248',0.058,-,-,-0.069,113.520,58.000
'38:04:16.256',0.058,-,-,-0.030,115.080,58.800
'38:04:16.264',0.058,-,-,-0.069,119.160,56.400
'38:04:16.272',0.058,-,-,-0.030,123.120,53.200
'38:04:16.280',0.058,-,-,-0.069,127.080,50.800
'38:04:16.288',0.048,-,-,-0.069,129.480,50.400
'38:04:16.296',0.038,-,-,-0.030,130.320,50.800
'38:04:16.304',0.019,-,-,0.000,129.480,51.600
'38:04:16.312',0.000,-,-,0.000,127.920,51.600
'38:04:16.320',-0.019,-,-,0.000,125.520,51.200
'38:04:16.328',-0.038,-,-,0.030,122.280,49.600
'38:04:16.336',-0.058,-,-,0.030,119.160,47.600
'38:04:16.344',-0.067,-,-,0.069,115.920,45.600
'38:04:16.352',-0.067,-,-,0.069,112.680,44.400
'38:04:16.360',-0.077,-,-,0.069,109.560,43.200
'38:04:16.368',-0.077,-,-,0.069,107.160,42.000
'38:04:16.376',-0.067,-,-,0.069,104.760,41.200
'38:04:16.384',-0.058,-,-,0.030,103.080,41.200
'38:04:16.392',-0.048,-,-,0.030,101.520,41.600
'38:04:16.400',-0.048,-,-,0.030,101.520,39.200
'38:04:16.408',-0.038,-,-,0.030,100.680,34.000
'38:04:16.416',-0.029,-,-,0.000,100.680,29.600
'38:04:16.424',-0.029,-,-,0.000,99.960,31.200
'38:04:16.432',-0.019,-,-,0.000,99.120,36.400
'38:04:16.440',-0.019,-,-,0.000,99.120,41.200
'38:04:16.448',-0.019,-,-,0.000,99.960,42.800
'38:04:16.456',-0.010,-,-,0.000,102.360,42.400
'38:04:16.464',-0.010,-,-,0.000,104.760,39.600
'38:04:16.472',-0.019,-,-,0.000,107.160,36.400
'38:04:16.480',-0.019,-,-,0.000,109.560,34.000
'38:04:16.488',-0.010,-,-,0.000,111.120,33.200
'38:04:16.496',-0.010,-,-,0.000,112.680,33.600
'38:04:16.504',-0.019,-,-,0.000,112.680,34.400
'38:04:16.512',-0.019,-,-,0.000,113.520,34.800
'38:04:16.520',-0.010,-,-,0.000,114.360,35.200
'38:04:16.528',-0.010,-,-,0.000,115.080,34.800
'38:04:16.536',-0.019,-,-,0.000,115.920,34.000
'38:04:16.544',-0.019,-,-,0.000,116.760,33.200
'38:04:16.552',-0.019,-,-,0.000,117.480,32.400
'38:04:16.560',-0.010,-,-,0.000,118.320,32.000
'38:04:16.568',-0.010,-,-,0.000,119.160,32.000
'38:04:16.576',-0.010,-,-,0.000,119.880,32.400
'38:04:16.584',-0.010,-,-,0.000,119.880,32.400
'38:04:16.592',-0.010,-,-,0.000,119.880,32.400
'38:04:16.600',-0.010,-,-,0.000,119.160,32.000
'38:04:16.608',-0.019,-,-,0.000,118.320,31.600
'38:04:16.616',-0.019,-,-,0.000,117.480,31.200
'38:04:16.624',-0.010,-,-,0.000,115.920,30.800
'38:04:16.632',0.000,-,-,0.000,115.080,30.400
'38:04:16.640',0.010,-,-,0.000,113.520,30.400
'38:04:16.648',0.010,-,-,0.000,112.680,30.400
'38:04:16.656',0.019,-,-,0.000,111.120,30.400
'38:04:16.664',0.029,-,-,-0.030,110.280,30.400
'38:04:16.672',0.029,-,-,-0.069,108.720,29.600
'38:04:16.680',0.029,-,-,-0.030,107.160,29.200
'38:04:16.688',0.029,-,-,-0.030,105.480,28.800
'38:04:16.696',0.029,-,-,-0.030,103.920,28.800
'38:04:16.704',0.019,-,-,0.000,103.080,29.200
'38:04:16.712',0.000,-,-,0.000,102.360,29.600
'38:04:16.720',-0.019,-,-,0.000,101.520,29.600
'38:04:16.728',-0.029,-,-,0.000,101.520,29.200
'38:04:16.736',-0.029,-,-,0.030,100.680,29.200
'38:04:16.744',-0.038,-,-,0.000,99.960,29.200
'38:04:16.752',-0.077,-,-,0.000,99.120,29.200
'38:04:16.760',-0.115,-,-,0.109,97.560,29.600
'38:04:16.768',-0.096,-,-,0.139,95.880,30.400
'38:04:16.776',0.000,-,-,0.069,92.760,30.400
'38:04:16.784',0.183,-,-,-0.069,90.360,30.400
'38:04:16.792',0.308,-,-,-0.366,87.120,29.600
'38:04:16.800',0.231,-,-,-0.406,83.880,28.800
'38:04:16.808',0.087,-,-,-0.109,80.760,29.200
'38:04:16.816',0.029,-,-,0.000,78.360,30.400
'38:04:16.824',0.019,-,-,0.000,75.960,31.600
'38:04:16.832',0.029,-,-,0.000,74.280,31.600
'38:04:16.840',0.019,-,-,0.000,73.560,28.800
'38:04:16.848',0.019,-,-,0.000,73.560,23.600
'38:04:16.856',0.029,-,-,-0.030,75.960,20.400
'38:04:16.864',0.029,-,-,0.000,79.920,23.200
'38:04:16.872',0.019,-,-,0.000,84.720,31.600
'38:04:16.880',0.029,-,-,-0.030,91.080,42.800
'38:04:16.888',0.029,-,-,0.000,97.560,52.000
'38:04:16.896',0.038,-,-,-0.030,103.080,56.800
'38:04:16.904',0.038,-,-,0.000,107.880,56.000
'38:04:16.912',0.038,-,-,-0.030,111.120,51.600
'38:04:16.920',0.048,-,-,-0.030,112.680,45.600
'38:04:16.928',0.048,-,-,-0.030,113.520,42.000
'38:04:16.936',0.048,-,-,-0.030,114.360,41.200
'38:04:16.944',0.048,-,-,-0.030,114.360,43.600
'38:04:16.952',0.048,-,-,-0.030,113.520,48.400
'38:04:16.960',0.058,-,-,-0.069,113.520,53.600
'38:04:16.968',0.067,-,-,-0.069,115.080,56.000
'38:04:16.976',0.058,-,-,-0.069,117.480,54.800
'38:04:16.984',0.067,-,-,-0.069,121.560,51.600
'38:04:16.992',0.067,-,-,-0.069,125.520,48.800
'38:04:17.000',0.058,-,-,-0.069,128.760,46.800
'38:04:17.008',0.038,-,-,-0.030,130.320,46.400
'38:04:17.016',0.019,-,-,0.000,131.160,46.400
'38:04:17.024',0.000,-,-,0.000,129.480,46.400
'38:04:17.032',-0.019,-,-,0.000,127.080,46.400
'38:04:17.040',-0.038,-,-,0.030,123.960,46.400
'38:04:17.048',-0.048,-,-,0.030,120.720,45.200
'38:04:17.056',-0.067,-,-,0.030,117.480,43.200
'38:04:17.064',-0.077,-,-,0.069,114.360,41.600
'38:04:17.072',-0.077,-,-,0.069,111.120,40.400
'38:04:17.080',-0.067,-,-,0.030,107.880,40.000
'38:04:17.088',-0.058,-,-,0.069,105.480,39.200
'38:04:17.096',-0.058,-,-,0.030,103.920,36.400
'38:04:17.104',-0.048,-,-,0.030,102.360,32.000
'38:04:17.112',-0.038,-,-,0.030,101.520,29.200
'38:04:17.120',-0.029,-,-,0.000,100.680,29.600
'38:04:17.128',-0.029,-,-,0.000,100.680,33.200
'38:04:17.136',-0.019,-,-,0.000,99.960,37.600
'38:04:17.144',-0.029,-,-,0.000,99.960,40.000
'38:04:17.152',-0.029,-,-,0.000,99.960,40.400
'38:04:17.160',-0.019,-,-,0.000,101.520,38.800
'38:04:17.168',-0.010,-,-,0.000,103.920,36.000
'38:04:17.176',-0.010,-,-,0.000,106.320,33.600
'38:04:17.184',-0.010,-,-,0.000,108.720,32.400
'38:04:17.192',-0.019,-,-,0.000,111.120,32.000
'38:04:17.200',-0.019,-,-,0.000,112.680,32.800
'38:04:17.208',-0.019,-,-,0.000,113.520,33.200
'38:04:17.216',-0.019,-,-,0.000,114.360,33.600
'38:04:17.224',-0.019,-,-,0.000,114.360,33.600
'38:04:17.232',-0.010,-,-,0.000,115.080,32.800
'38:04:17.240',-0.010,-,-,0.000,115.920,32.400
'38:04:17.248',-0.019,-,-,0.000,116.760,31.600
'38:04:17.256',-0.019,-,-,0.000,117.480,31.600
'38:04:17.264',-0.019,-,-,0.000,119.160,31.200
'38:04:17.272',-0.019,-,-,0.000,119.880,31.200
'38:04:17.280',-0.019,-,-,0.000,120.720,30.800
'38:04:17.288',-0.010,-,-,0.000,120.720,30.800
'38:04:17.296',-0.019,-,-,0.000,120.720,30.400
'38:04:17.304',-0.019,-,-,0.000,120.720,30.400
'38:04:17.312',-0.010,-,-,0.000,119.880,30.000
'38:04:17.320',-0.010,-,-,0.000,119.160,30.000
'38:04:17.328',-0.010,-,-,0.000,118.320,30.000
'38:04:17.336',0.000,-,-,0.000,116.760,29.600
'38:04:17.344',0.000,-,-,0.000,115.920,29.200
'38:04:17.352',0.010,-,-,0.000,114.360,29.200
'38:04:17.360',0.019,-,-,0.000,112.680,28.800
'38:04:17.368',0.029,-,-,0.000,111.960,28.800
'38:04:17.376',0.038,-,-,-0.030,110.280,28.400
'38:04:17.384',0.038,-,-,-0.069,108.720,28.400
'38:04:17.392',0.038,-,-,-0.069,107.160,28.400
'38:04:17.400',0.029,-,-,-0.030,106.320,28.400
'38:04:17.408',0.029,-,-,-0.069,104.760,27.600
'38:04:17.416',0.019,-,-,-0.030,103.920,27.200
'38:04:17.424',0.010,-,-,0.000,103.080,27.600
'38:04:17.432',-0.010,-,-,0.000,102.360,27.600
'38:04:17.440',-0.029,-,-,0.000,102.360,27.200
'38:04:17.448',-0.029,-,-,0.000,101.520,26.000
'38:04:17.456',-0.029,-,-,0.000,100.680,25.600
'38:04:17.464',-0.067,-,-,0.000,99.120,26.400
'38:04:17.472',-0.115,-,-,0.109,97.560,28.800
'38:04:17.480',-0.125,-,-,0.139,95.160,31.200
'38:04:17.488',-0.029,-,-,0.109,92.760,31.600
'38:04:17.496',0.154,-,-,0.000,89.520,30.400
'38:04:17.504',0.317,-,-,-0.327,86.280,28.400
'38:04:17.512',0.337,-,-,-0.475,83.160,26.800
'38:04:17.520',0.125,-,-,-0.178,80.760,26.000
'38:04:17.528',0.029,-,-,0.000,77.520,26.400
'38:04:17.536',0.019,-,-,0.000,75.960,26.400
'38:04:17.544',0.019,-,-,0.000,74.280,26.800
'38:04:17.552',0.019,-,-,0.000,73.560,26.800
'38:04:17.560',0.019,-,-,0.000,73.560,26.800
'38:04:17.568',0.019,-,-,0.000,75.120,25.600
'38:04:17.576',0.019,-,-,0.000,79.080,25.600
'38:04:17.584',0.029,-,-,0.000,83.880,28.000
'38:04:17.592',0.029,-,-,-0.030,90.360,33.600
'38:04:17.600',0.029,-,-,0.000,96.720,41.600
'38:04:17.608',0.038,-,-,-0.030,102.360,49.600
'38:04:17.616',0.038,-,-,-0.030,107.160,54.400
'38:04:17.624',0.038,-,-,0.000,110.280,53.600
'38:04:17.632',0.048,-,-,-0.030,112.680,48.800
'38:04:17.640',0.048,-,-,-0.030,113.520,44.400
'38:04:17.648',0.048,-,-,-0.030,114.360,41.600
'38:04:17.656',0.058,-,-,-0.030,114.360,41.600
'38:04:17.664',0.058,-,-,-0.069,114.360,43.200
'38:04:17.672',0.067,-,-,-0.069,114.360,46.000
'38:04:17.680',0.067,-,-,-0.069,115.080,48.400
'38:04:17.688',0.067,-,-,-0.069,118.320,48.800
'38:04:17.696',0.077,-,-,-0.069,121.560,47.200
'38:04:17.704',0.067,-,-,-0.069,125.520,45.600
'38:04:17.712',0.058,-,-,-0.069,128.760,45.600
'38:04:17.720',0.038,-,-,0.000,130.320,46.000
'38:04:17.728',0.019,-,-,0.000,130.320,45.200
'38:04:17.736',0.000,-,-,0.000,129.480,43.200
'38:04:17.744',-0.010,-,-,0.000,127.080,41.600
'38:04:17.752',-0.029,-,-,0.000,123.960,39.200
'38:04:17.760',-0.058,-,-,0.030,120.720,37.200
'38:04:17.768',-0.067,-,-,0.069,116.760,36.000
'38:04:17.776',-0.077,-,-,0.069,113.520,35.600
'38:04:17.784',-0.077,-,-,0.069,109.560,35.200
'38:04:17.792',-0.077,-,-,0.069,107.160,33.200
'38:04:17.800',-0.077,-,-,0.069,103.920,30.400
'38:04:17.808',-0.058,-,-,0.069,102.360,28.000
'38:04:17.816',-0.048,-,-,0.030,100.680,27.200
'38:04:17.824',-0.048,-,-,0.030,99.960,28.400
