'Elapsed time','II','III','AVF','V','ABP'
'13:56:16.064',-0.306,-,-,-0.254,109.600
'13:56:16.072',-0.306,-,-,-0.268,108.000
'13:56:16.080',-0.306,-,-,-0.268,105.600
'13:56:16.088',-0.292,-,-,-0.282,103.200
'13:56:16.096',-0.278,-,-,-0.282,101.600
'13:56:16.104',-0.264,-,-,-0.282,99.200
'13:56:16.112',-0.250,-,-,-0.282,98.400
'13:56:16.120',-0.208,-,-,-0.268,96.800
'13:56:16.128',-0.181,-,-,-0.254,96.000
'13:56:16.136',-0.153,-,-,-0.197,95.200
'13:56:16.144',-0.125,-,-,-0.183,93.600
'13:56:16.152',-0.097,-,-,-0.141,92.800
'13:56:16.160',-0.083,-,-,-0.113,90.400
'13:56:16.168',-0.056,-,-,-0.070,88.800
'13:56:16.176',-0.028,-,-,-0.028,86.400
'13:56:16.184',0.000,-,-,0.000,83.200
'13:56:16.192',0.014,-,-,0.000,80.800
'13:56:16.200',0.014,-,-,0.028,77.600
'13:56:16.208',0.028,-,-,0.042,76.000
'13:56:16.216',0.028,-,-,0.056,74.400
'13:56:16.224',0.028,-,-,0.056,73.600
'13:56:16.232',0.028,-,-,0.056,73.600
'13:56:16.240',0.028,-,-,0.056,74.400
'13:56:16.248',0.014,-,-,0.042,74.400
'13:56:16.256',0.014,-,-,0.056,75.200
'13:56:16.264',0.014,-,-,0.042,75.200
'13:56:16.272',0.014,-,-,0.028,75.200
'13:56:16.280',0.028,-,-,0.028,75.200
'13:56:16.288',0.028,-,-,0.042,74.400
'13:56:16.296',0.014,-,-,0.028,74.400
'13:56:16.304',0.014,-,-,0.028,73.600
'13:56:16.312',0.014,-,-,0.014,72.800
'13:56:16.320',0.014,-,-,0.028,72.800
'13:56:16.328',0.014,-,-,0.014,72.000
'13:56:16.336',0.014,-,-,0.028,71.200
'13:56:16.344',0.028,-,-,0.028,71.200
'13:56:16.352',0.042,-,-,0.042,70.400
'13:56:16.360',0.042,-,-,0.042,70.400
'13:56:16.368',0.056,-,-,0.056,69.600
'13:56:16.376',0.056,-,-,0.042,68.800
'13:56:16.384',0.042,-,-,0.056,68.800
'13:56:16.392',0.042,-,-,0.056,68.000
'13:56:16.400',0.042,-,-,0.056,68.000
'13:56:16.408',0.042,-,-,0.056,67.200
'13:56:16.416',0.028,-,-,0.042,66.400
'13:56:16.424',0.028,-,-,0.056,66.400
'13:56:16.432',0.014,-,-,0.042,65.600
'13:56:16.440',0.014,-,-,0.028,65.600
'13:56:16.448',0.000,-,-,0.014,65.600
'13:56:16.456',0.000,-,-,0.028,64.800
'13:56:16.464',0.000,-,-,0.014,64.800
'13:56:16.472',0.000,-,-,0.028,64.000
'13:56:16.480',0.000,-,-,0.028,64.000
'13:56:16.488',0.000,-,-,0.028,63.200
'13:56:16.496',0.000,-,-,0.028,63.200
'13:56:16.504',0.000,-,-,0.028,63.200
'13:56:16.512',0.000,-,-,0.014,62.400
'13:56:16.520',0.014,-,-,0.000,62.400
'13:56:16.528',0.014,-,-,0.028,62.400
'13:56:16.536',0.028,-,-,0.014,61.600
'13:56:16.544',0.028,-,-,0.028,61.600
'13:56:16.552',0.028,-,-,0.028,61.600
'13:56:16.560',0.042,-,-,0.042,60.800
'13:56:16.568',0.042,-,-,0.042,60.800
'13:56:16.576',0.042,-,-,0.042,60.000
'13:56:16.584',0.042,-,-,0.042,60.000
'13:56:16.592',0.042,-,-,0.042,60.000
'13:56:16.600',0.042,-,-,0.042,59.200
'13:56:16.608',0.042,-,-,0.042,59.200
'13:56:16.616',0.042,-,-,0.042,59.200
'13:56:16.624',0.083,-,-,0.056,58.400
'13:56:16.632',0.250,-,-,0.254,58.400
'13:56:16.640',0.472,-,-,0.451,58.400
'13:56:16.648',0.528,-,-,0.465,58.400
'13:56:16.656',0.250,-,-,-0.141,57.600
'13:56:16.664',-0.028,-,-,-0.451,57.600
'13:56:16.672',-0.139,-,-,-0.366,57.600
'13:56:16.680',-0.153,-,-,-0.282,57.600
'13:56:16.688',-0.125,-,-,-0.141,56.800
'13:56:16.696',-0.069,-,-,-0.042,56.800
'13:56:16.704',-0.056,-,-,-0.028,56.800
'13:56:16.712',-0.056,-,-,-0.028,56.800
'13:56:16.720',-0.056,-,-,-0.028,56.000
'13:56:16.728',-0.056,-,-,-0.028,56.000
'13:56:16.736',-0.056,-,-,-0.028,56.000
'13:56:16.744',-0.069,-,-,-0.056,56.000
'13:56:16.752',-0.083,-,-,-0.070,56.800
'13:56:16.760',-0.083,-,-,-0.070,60.000
'13:56:16.768',-0.083,-,-,-0.070,66.400
'13:56:16.776',-0.097,-,-,-0.070,75.200
'13:56:16.784',-0.097,-,-,-0.113,87.200
'13:56:16.792',-0.097,-,-,-0.113,98.400
'13:56:16.800',-0.097,-,-,-0.127,108.000
'13:56:16.808',-0.125,-,-,-0.141,114.400
'13:56:16.816',-0.125,-,-,-0.155,116.800
'13:56:16.824',-0.139,-,-,-0.169,116.800
'13:56:16.832',-0.139,-,-,-0.183,115.200
'13:56:16.840',-0.153,-,-,-0.197,112.000
'13:56:16.848',-0.139,-,-,-0.225,109.600
'13:56:16.856',-0.125,-,-,-0.225,106.400
'13:56:16.864',-0.083,-,-,-0.197,104.000
'13:56:16.872',-0.056,-,-,-0.225,102.400
'13:56:16.880',-0.042,-,-,-0.197,101.600
'13:56:16.888',-0.028,-,-,-0.183,100.000
'13:56:16.896',0.000,-,-,-0.169,98.400
'13:56:16.904',0.000,-,-,-0.155,97.600
'13:56:16.912',0.014,-,-,-0.141,96.000
'13:56:16.920',0.014,-,-,-0.127,94.400
'13:56:16.928',0.028,-,-,-0.070,92.800
'13:56:16.936',0.028,-,-,-0.056,91.200
'13:56:16.944',0.028,-,-,-0.028,88.800
'13:56:16.952',0.042,-,-,0.000,86.400
'13:56:16.960',0.042,-,-,0.000,84.000
'13:56:16.968',0.042,-,-,0.000,81.600
'13:56:16.976',0.042,-,-,0.028,79.200
'13:56:16.984',0.056,-,-,0.042,76.800
'13:56:16.992',0.056,-,-,0.042,74.400
'13:56:17.000',0.056,-,-,0.056,73.600
'13:56:17.008',0.056,-,-,0.085,72.800
'13:56:17.016',0.069,-,-,0.085,73.600
'13:56:17.024',0.069,-,-,0.085,74.400
'13:56:17.032',0.069,-,-,0.085,74.400
'13:56:17.040',0.069,-,-,0.070,75.200
'13:56:17.048',0.083,-,-,0.085,76.000
'13:56:17.056',0.097,-,-,0.085,76.000
'13:56:17.064',0.083,-,-,0.085,75.200
'13:56:17.072',0.083,-,-,0.085,75.200
'13:56:17.080',0.083,-,-,0.070,74.400
'13:56:17.088',0.069,-,-,0.056,73.600
'13:56:17.096',0.069,-,-,0.056,72.800
'13:56:17.104',0.056,-,-,0.056,72.000
'13:56:17.112',0.056,-,-,0.056,71.200
'13:56:17.120',0.056,-,-,0.056,70.400
'13:56:17.128',0.042,-,-,0.042,70.400
'13:56:17.136',0.042,-,-,0.056,69.600
'13:56:17.144',0.042,-,-,0.042,68.800
'13:56:17.152',0.042,-,-,0.056,68.800
'13:56:17.160',0.042,-,-,0.042,68.000
'13:56:17.168',0.056,-,-,0.042,68.000
'13:56:17.176',0.056,-,-,0.155,67.200
'13:56:17.184',0.125,-,-,0.042,67.200
'13:56:17.192',0.347,-,-,0.296,66.400
'13:56:17.200',0.569,-,-,0.493,66.400
'13:56:17.208',0.583,-,-,0.254,65.600
'13:56:17.216',0.236,-,-,-0.338,65.600
'13:56:17.224',0.014,-,-,-0.465,64.800
'13:56:17.232',-0.056,-,-,-0.338,64.800
'13:56:17.240',-0.069,-,-,-0.183,64.000
'13:56:17.248',-0.042,-,-,-0.028,64.000
'13:56:17.256',-0.028,-,-,0.000,63.200
'13:56:17.264',-0.028,-,-,0.014,63.200
'13:56:17.272',-0.042,-,-,0.000,63.200
'13:56:17.280',-0.056,-,-,0.000,62.400
'13:56:17.288',-0.042,-,-,-0.028,62.400
'13:56:17.296',-0.028,-,-,0.000,62.400
'13:56:17.304',-0.042,-,-,-0.014,62.400
'13:56:17.312',-0.056,-,-,-0.028,63.200
'13:56:17.320',-0.069,-,-,-0.042,65.600
'13:56:17.328',-0.083,-,-,-0.042,70.400
'13:56:17.336',-0.083,-,-,-0.056,77.600
'13:56:17.344',-0.083,-,-,-0.070,87.200
'13:56:17.352',-0.097,-,-,-0.070,96.800
'13:56:17.360',-0.097,-,-,-0.113,106.400
'13:56:17.368',-0.125,-,-,-0.127,112.800
'13:56:17.376',-0.125,-,-,-0.141,116.800
'13:56:17.384',-0.125,-,-,-0.155,117.600
'13:56:17.392',-0.139,-,-,-0.169,116.800
'13:56:17.400',-0.139,-,-,-0.183,114.400
'13:56:17.408',-0.125,-,-,-0.169,112.800
'13:56:17.416',-0.125,-,-,-0.169,110.400
'13:56:17.424',-0.083,-,-,-0.169,108.800
