'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'79:55:00.232',-,0.288,-,0.252,-,50.400,32.000
'79:55:00.240',-,0.312,-,0.252,-,50.400,35.600
'79:55:00.248',-,0.328,-,0.270,-,50.400,37.600
'79:55:00.256',-,0.328,-,0.270,-,51.200,38.000
'79:55:00.264',-,0.328,-,0.270,-,51.200,37.200
'79:55:00.272',-,0.312,-,0.252,-,52.000,36.000
'79:55:00.280',-,0.304,-,0.252,-,52.800,34.800
'79:55:00.288',-,0.320,-,0.252,-,56.000,34.400
'79:55:00.296',-,0.328,-,0.270,-,61.600,34.000
'79:55:00.304',-,0.328,-,0.270,-,70.400,33.600
'79:55:00.312',-,0.320,-,0.270,-,80.000,33.600
'79:55:00.320',-,0.328,-,0.270,-,89.600,34.000
'79:55:00.328',-,0.328,-,0.288,-,97.600,34.000
'79:55:00.336',-,0.304,-,0.270,-,103.200,33.600
'79:55:00.344',-,0.288,-,0.252,-,106.400,33.200
'79:55:00.352',-,0.280,-,0.234,-,108.800,32.400
'79:55:00.360',-,0.272,-,0.216,-,108.000,31.200
'79:55:00.368',-,0.256,-,0.216,-,106.400,30.400
'79:55:00.376',-,0.240,-,0.216,-,103.200,28.800
'79:55:00.384',-,0.224,-,0.198,-,98.400,27.200
'79:55:00.392',-,0.216,-,0.198,-,94.400,25.600
'79:55:00.400',-,0.208,-,0.180,-,90.400,24.000
'79:55:00.408',-,0.200,-,0.180,-,86.400,22.400
'79:55:00.416',-,0.192,-,0.180,-,83.200,22.000
'79:55:00.424',-,0.176,-,0.180,-,80.800,22.800
'79:55:00.432',-,0.168,-,0.144,-,79.200,25.600
'79:55:00.440',-,0.160,-,0.144,-,77.600,29.200
'79:55:00.448',-,0.168,-,0.144,-,76.000,32.800
'79:55:00.456',-,0.160,-,0.144,-,74.400,35.200
'79:55:00.464',-,0.144,-,0.126,-,72.800,35.200
'79:55:00.472',-,0.128,-,0.126,-,71.200,33.200
'79:55:00.480',-,0.136,-,0.144,-,69.600,29.600
'79:55:00.488',-,0.152,-,0.144,-,68.800,26.400
'79:55:00.496',-,0.152,-,0.144,-,68.800,23.600
'79:55:00.504',-,0.160,-,0.126,-,69.600,21.600
'79:55:00.512',-,0.152,-,0.126,-,71.200,20.800
'79:55:00.520',-,0.136,-,0.126,-,73.600,20.800
'79:55:00.528',-,0.128,-,0.126,-,75.200,21.600
'79:55:00.536',-,0.128,-,0.126,-,78.400,22.400
'79:55:00.544',-,0.128,-,0.144,-,82.400,23.600
'79:55:00.552',-,0.136,-,0.144,-,88.000,24.800
'79:55:00.560',-,0.160,-,0.162,-,94.400,25.600
'79:55:00.568',-,0.184,-,0.162,-,102.400,26.000
'79:55:00.576',-,0.160,-,0.144,-,110.400,26.000
'79:55:00.584',-,0.128,-,0.126,-,117.600,26.000
'79:55:00.592',-,0.112,-,0.126,-,123.200,25.200
'79:55:00.600',-,0.104,-,0.108,-,127.200,24.400
'79:55:00.608',-,0.104,-,0.108,-,128.800,23.200
'79:55:00.616',-,0.104,-,0.108,-,129.600,22.400
'79:55:00.624',-,0.096,-,0.090,-,128.800,22.000
'79:55:00.632',-,0.096,-,0.090,-,127.200,21.600
'79:55:00.640',-,0.104,-,0.108,-,124.800,21.600
'79:55:00.648',-,0.104,-,0.126,-,122.400,21.600
'79:55:00.656',-,0.088,-,0.108,-,120.000,21.600
'79:55:00.664',-,0.080,-,0.090,-,116.800,21.600
'79:55:00.672',-,0.072,-,0.072,-,113.600,21.600
'79:55:00.680',-,0.072,-,0.072,-,110.400,21.600
'79:55:00.688',-,0.088,-,0.108,-,107.200,21.600
'79:55:00.696',-,0.104,-,0.108,-,104.000,21.600
'79:55:00.704',-,0.088,-,0.090,-,101.600,21.600
'79:55:00.712',-,0.080,-,0.090,-,98.400,21.600
'79:55:00.720',-,0.064,-,0.072,-,95.200,21.600
'79:55:00.728',-,0.064,-,0.072,-,92.800,21.600
'79:55:00.736',-,0.072,-,0.072,-,90.400,21.200
'79:55:00.744',-,0.080,-,0.072,-,88.000,21.200
'79:55:00.752',-,0.096,-,0.090,-,86.400,21.200
'79:55:00.760',-,0.096,-,0.090,-,84.800,21.200
'79:55:00.768',-,0.088,-,0.090,-,84.000,21.200
'79:55:00.776',-,0.104,-,0.108,-,83.200,21.600
'79:55:00.784',-,0.120,-,0.108,-,83.200,21.600
'79:55:00.792',-,0.104,-,0.090,-,84.000,22.000
'79:55:00.800',-,0.072,-,0.054,-,84.000,22.400
'79:55:00.808',-,0.032,-,0.018,-,84.800,22.400
'79:55:00.816',-,0.008,-,0.000,-,85.600,22.000
'79:55:00.824',-,0.000,-,0.000,-,85.600,21.600
'79:55:00.832',-,-0.008,-,0.000,-,86.400,20.800
'79:55:00.840',-,-0.024,-,-0.018,-,86.400,20.400
'79:55:00.848',-,-0.032,-,-0.018,-,86.400,20.000
'79:55:00.856',-,-0.040,-,-0.018,-,86.400,20.000
'79:55:00.864',-,-0.032,-,-0.018,-,85.600,20.000
'79:55:00.872',-,-0.016,-,0.000,-,85.600,20.400
'79:55:00.880',-,0.000,-,0.018,-,84.800,20.800
'79:55:00.888',-,0.032,-,0.072,-,84.000,21.200
'79:55:00.896',-,0.088,-,0.180,-,83.200,21.200
'79:55:00.904',-,0.104,-,0.252,-,82.400,21.600
'79:55:00.912',-,0.024,-,0.216,-,80.800,22.400
'79:55:00.920',-,-0.072,-,0.126,-,79.200,23.600
'79:55:00.928',-,-0.168,-,0.018,-,76.800,25.600
'79:55:00.936',-,-0.256,-,-0.090,-,74.400,28.000
'79:55:00.944',-,-0.280,-,-0.144,-,72.000,30.400
'79:55:00.952',-,-0.224,-,-0.144,-,68.800,32.800
'79:55:00.960',-,-0.168,-,-0.126,-,65.600,34.400
'79:55:00.968',-,-0.112,-,-0.108,-,62.400,35.600
'79:55:00.976',-,-0.048,-,-0.072,-,60.000,34.800
'79:55:00.984',-,0.000,-,-0.036,-,56.800,31.600
'79:55:00.992',-,0.016,-,-0.036,-,54.400,26.400
'79:55:01.000',-,0.016,-,-0.036,-,52.800,21.200
'79:55:01.008',-,0.008,-,-0.036,-,51.200,18.000
'79:55:01.016',-,0.008,-,-0.036,-,50.400,17.600
'79:55:01.024',-,0.008,-,-0.036,-,49.600,20.800
'79:55:01.032',-,0.000,-,-0.036,-,48.800,25.600
'79:55:01.040',-,0.000,-,-0.036,-,48.000,30.800
'79:55:01.048',-,0.008,-,-0.036,-,48.000,35.200
'79:55:01.056',-,0.008,-,-0.018,-,48.000,38.000
'79:55:01.064',-,0.008,-,-0.036,-,48.000,38.800
'79:55:01.072',-,0.016,-,-0.036,-,48.000,38.400
'79:55:01.080',-,0.008,-,-0.054,-,48.800,37.600
'79:55:01.088',-,0.000,-,-0.054,-,48.800,36.000
'79:55:01.096',-,0.008,-,-0.054,-,50.400,35.200
'79:55:01.104',-,0.016,-,-0.036,-,53.600,34.400
'79:55:01.112',-,0.024,-,-0.036,-,58.400,34.400
'79:55:01.120',-,0.016,-,-0.036,-,64.800,34.400
'79:55:01.128',-,0.024,-,-0.018,-,72.800,34.800
'79:55:01.136',-,0.024,-,-0.018,-,80.000,34.400
'79:55:01.144',-,0.040,-,0.018,-,87.200,34.000
'79:55:01.152',-,0.056,-,0.036,-,92.000,33.600
'79:55:01.160',-,0.056,-,0.018,-,96.000,32.800
'79:55:01.168',-,0.064,-,0.036,-,99.200,31.600
'79:55:01.176',-,0.072,-,0.036,-,100.000,30.400
'79:55:01.184',-,0.064,-,0.036,-,99.200,29.200
'79:55:01.192',-,0.048,-,0.036,-,96.800,27.600
'79:55:01.200',-,0.048,-,0.036,-,94.400,26.400
'79:55:01.208',-,0.032,-,0.018,-,91.200,24.800
'79:55:01.216',-,0.008,-,0.000,-,88.000,23.600
'79:55:01.224',-,-0.016,-,-0.018,-,84.800,23.200
'79:55:01.232',-,-0.016,-,-0.018,-,82.400,24.000
'79:55:01.240',-,-0.016,-,0.000,-,80.000,26.400
'79:55:01.248',-,0.000,-,0.018,-,77.600,29.600
'79:55:01.256',-,0.008,-,0.018,-,76.000,33.200
'79:55:01.264',-,-0.008,-,-0.018,-,73.600,34.800
'79:55:01.272',-,-0.016,-,-0.036,-,72.000,34.400
'79:55:01.280',-,0.000,-,-0.018,-,69.600,32.400
'79:55:01.288',-,0.016,-,0.018,-,68.000,29.200
'79:55:01.296',-,0.024,-,0.018,-,67.200,26.000
'79:55:01.304',-,0.024,-,0.018,-,66.400,23.600
'79:55:01.312',-,0.016,-,0.018,-,67.200,22.000
'79:55:01.320',-,0.008,-,0.018,-,68.000,22.000
'79:55:01.328',-,0.008,-,0.018,-,69.600,22.000
'79:55:01.336',-,0.016,-,0.018,-,71.200,23.200
'79:55:01.344',-,0.016,-,0.036,-,72.800,24.000
'79:55:01.352',-,0.024,-,0.036,-,74.400,25.200
'79:55:01.360',-,0.024,-,0.036,-,76.000,26.000
'79:55:01.368',-,0.016,-,0.018,-,79.200,26.400
'79:55:01.376',-,0.008,-,0.000,-,82.400,26.400
'79:55:01.384',-,0.016,-,0.018,-,86.400,26.400
'79:55:01.392',-,0.040,-,0.036,-,92.000,26.000
'79:55:01.400',-,0.048,-,0.054,-,99.200,25.600
'79:55:01.408',-,0.040,-,0.054,-,106.400,24.800
'79:55:01.416',-,0.024,-,0.036,-,113.600,24.000
'79:55:01.424',-,0.016,-,0.036,-,119.200,23.600
'79:55:01.432',-,0.024,-,0.054,-,122.400,23.200
'79:55:01.440',-,0.032,-,0.054,-,124.800,22.400
'79:55:01.448',-,0.032,-,0.054,-,124.800,22.000
'79:55:01.456',-,0.048,-,0.054,-,124.800,22.000
'79:55:01.464',-,0.072,-,0.054,-,123.200,22.000
'79:55:01.472',-,0.072,-,0.054,-,121.600,22.000
'79:55:01.480',-,0.048,-,0.072,-,119.200,22.400
'79:55:01.488',-,0.048,-,0.072,-,116.000,22.400
'79:55:01.496',-,0.048,-,0.072,-,112.000,22.800
'79:55:01.504',-,0.048,-,0.072,-,108.800,22.400
'79:55:01.512',-,0.056,-,0.072,-,104.800,22.400
'79:55:01.520',-,0.064,-,0.090,-,101.600,22.000
'79:55:01.528',-,0.064,-,0.090,-,99.200,21.600
'79:55:01.536',-,0.072,-,0.090,-,96.000,21.200
'79:55:01.544',-,0.096,-,0.108,-,93.600,20.800
'79:55:01.552',-,0.120,-,0.126,-,90.400,20.800
'79:55:01.560',-,0.144,-,0.144,-,88.000,20.800
'79:55:01.568',-,0.168,-,0.144,-,86.400,20.800
'79:55:01.576',-,0.168,-,0.144,-,84.800,21.200
'79:55:01.584',-,0.160,-,0.144,-,83.200,21.200
'79:55:01.592',-,0.160,-,0.144,-,81.600,21.600
'79:55:01.600',-,0.136,-,0.126,-,80.800,22.000
'79:55:01.608',-,0.080,-,0.090,-,80.000,22.400
'79:55:01.616',-,0.032,-,0.054,-,80.000,22.400
'79:55:01.624',-,0.024,-,0.036,-,80.800,22.000
'79:55:01.632',-,0.064,-,0.072,-,81.600,21.200
'79:55:01.640',-,0.080,-,0.108,-,82.400,20.400
'79:55:01.648',-,0.112,-,0.126,-,84.000,20.000
'79:55:01.656',-,0.152,-,0.162,-,85.600,20.000
'79:55:01.664',-,0.176,-,0.180,-,86.400,20.400
'79:55:01.672',-,0.192,-,0.198,-,86.400,20.400
'79:55:01.680',-,0.208,-,0.216,-,86.400,20.800
'79:55:01.688',-,0.232,-,0.234,-,85.600,20.800
'79:55:01.696',-,0.256,-,0.306,-,84.800,20.800
'79:55:01.704',-,0.264,-,0.396,-,84.000,21.200
'79:55:01.712',-,0.200,-,0.396,-,82.400,21.600
'79:55:01.720',-,0.080,-,0.288,-,80.000,22.800
'79:55:01.728',-,-0.040,-,0.144,-,76.800,24.400
'79:55:01.736',-,-0.144,-,0.036,-,73.600,27.200
'79:55:01.744',-,-0.176,-,-0.036,-,70.400,30.000
'79:55:01.752',-,-0.136,-,-0.018,-,68.000,32.400
'79:55:01.760',-,-0.080,-,-0.036,-,64.800,34.800
'79:55:01.768',-,-0.008,-,-0.036,-,61.600,36.000
'79:55:01.776',-,0.064,-,0.000,-,58.400,35.600
'79:55:01.784',-,0.096,-,0.054,-,56.000,32.400
'79:55:01.792',-,0.112,-,0.072,-,53.600,26.800
'79:55:01.800',-,0.136,-,0.090,-,52.000,21.200
'79:55:01.808',-,0.152,-,0.108,-,50.400,18.000
'79:55:01.816',-,0.168,-,0.126,-,49.600,18.000
'79:55:01.824',-,0.160,-,0.108,-,48.800,20.800
'79:55:01.832',-,0.136,-,0.108,-,48.000,25.600
'79:55:01.840',-,0.144,-,0.108,-,48.000,30.800
'79:55:01.848',-,0.160,-,0.126,-,47.200,35.200
'79:55:01.856',-,0.168,-,0.126,-,47.200,38.000
'79:55:01.864',-,0.176,-,0.126,-,48.000,38.800
'79:55:01.872',-,0.192,-,0.144,-,48.000,38.400
'79:55:01.880',-,0.208,-,0.162,-,48.000,37.200
'79:55:01.888',-,0.240,-,0.198,-,48.800,36.000
'79:55:01.896',-,0.240,-,0.198,-,51.200,34.800
'79:55:01.904',-,0.216,-,0.162,-,54.400,34.400
'79:55:01.912',-,0.216,-,0.144,-,60.000,34.400
'79:55:01.920',-,0.224,-,0.162,-,68.000,34.400
'79:55:01.928',-,0.224,-,0.180,-,76.000,34.400
'79:55:01.936',-,0.240,-,0.198,-,84.000,34.400
'79:55:01.944',-,0.248,-,0.216,-,90.400,34.000
'79:55:01.952',-,0.240,-,0.198,-,95.200,33.600
'79:55:01.960',-,0.248,-,0.216,-,98.400,32.800
'79:55:01.968',-,0.248,-,0.216,-,100.800,31.600
'79:55:01.976',-,0.240,-,0.216,-,101.600,30.400
'79:55:01.984',-,0.232,-,0.216,-,100.000,29.200
'79:55:01.992',-,0.224,-,0.216,-,98.400,27.600
'79:55:02.000',-,0.216,-,0.198,-,95.200,26.000
'79:55:02.008',-,0.208,-,0.198,-,91.200,24.800
'79:55:02.016',-,0.184,-,0.162,-,88.000,23.200
'79:55:02.024',-,0.160,-,0.126,-,84.800,22.400
'79:55:02.032',-,0.128,-,0.108,-,82.400,23.200
'79:55:02.040',-,0.104,-,0.090,-,80.000,25.200
'79:55:02.048',-,0.088,-,0.090,-,77.600,28.800
'79:55:02.056',-,0.080,-,0.072,-,76.000,32.400
'79:55:02.064',-,0.072,-,0.072,-,74.400,35.200
'79:55:02.072',-,0.056,-,0.054,-,72.800,35.600
'79:55:02.080',-,0.048,-,0.054,-,70.400,34.400
'79:55:02.088',-,0.040,-,0.036,-,68.000,31.600
'79:55:02.096',-,0.024,-,0.018,-,67.200,28.000
'79:55:02.104',-,0.024,-,0.018,-,66.400,25.200
'79:55:02.112',-,0.048,-,0.036,-,67.200,23.200
'79:55:02.120',-,0.056,-,0.054,-,68.800,22.400
'79:55:02.128',-,0.048,-,0.036,-,70.400,22.400
'79:55:02.136',-,0.032,-,0.054,-,72.000,23.200
'79:55:02.144',-,0.024,-,0.036,-,75.200,24.000
'79:55:02.152',-,0.032,-,0.018,-,78.400,25.200
'79:55:02.160',-,0.040,-,0.018,-,83.200,26.400
'79:55:02.168',-,0.056,-,0.054,-,89.600,27.200
'79:55:02.176',-,0.056,-,0.072,-,96.800,28.000
'79:55:02.184',-,0.048,-,0.072,-,104.800,28.000
'79:55:02.192',-,0.072,-,0.090,-,112.800,27.600
'79:55:02.200',-,0.080,-,0.072,-,119.200,26.800
'79:55:02.208',-,0.080,-,0.072,-,124.000,26.000
'79:55:02.216',-,0.088,-,0.090,-,127.200,25.200
'79:55:02.224',-,0.096,-,0.108,-,128.000,24.400
'79:55:02.232',-,0.112,-,0.126,-,127.200,24.000
'79:55:02.240',-,0.128,-,0.126,-,126.400,23.600
'79:55:02.248',-,0.120,-,0.126,-,124.000,23.200
'79:55:02.256',-,0.112,-,0.126,-,121.600,23.200
'79:55:02.264',-,0.120,-,0.144,-,118.400,23.200
'79:55:02.272',-,0.120,-,0.144,-,115.200,23.200
'79:55:02.280',-,0.112,-,0.108,-,112.800,23.600
'79:55:02.288',-,0.096,-,0.090,-,109.600,23.600
'79:55:02.296',-,0.096,-,0.108,-,107.200,23.600
'79:55:02.304',-,0.112,-,0.126,-,104.000,23.600
'79:55:02.312',-,0.112,-,0.126,-,101.600,23.600
'79:55:02.320',-,0.088,-,0.108,-,98.400,23.600
'79:55:02.328',-,0.072,-,0.072,-,96.000,23.600
'79:55:02.336',-,0.072,-,0.090,-,92.800,23.200
'79:55:02.344',-,0.080,-,0.108,-,90.400,23.200
'79:55:02.352',-,0.096,-,0.108,-,88.000,22.800
'79:55:02.360',-,0.120,-,0.108,-,86.400,22.800
'79:55:02.368',-,0.136,-,0.126,-,84.000,22.800
'79:55:02.376',-,0.152,-,0.126,-,83.200,22.800
'79:55:02.384',-,0.160,-,0.144,-,82.400,23.200
'79:55:02.392',-,0.160,-,0.144,-,82.400,23.200
'79:55:02.400',-,0.144,-,0.126,-,82.400,23.200
'79:55:02.408',-,0.112,-,0.108,-,83.200,22.800
'79:55:02.416',-,0.064,-,0.090,-,84.000,22.400
'79:55:02.424',-,0.040,-,0.054,-,84.800,22.000
'79:55:02.432',-,0.024,-,0.018,-,85.600,21.600
'79:55:02.440',-,0.008,-,0.018,-,86.400,21.200
'79:55:02.448',-,0.000,-,0.018,-,86.400,21.600
'79:55:02.456',-,-0.008,-,0.018,-,87.200,22.000
'79:55:02.464',-,-0.016,-,0.000,-,87.200,22.400
'79:55:02.472',-,-0.024,-,0.000,-,86.400,22.800
'79:55:02.480',-,-0.008,-,0.000,-,85.600,23.200
'79:55:02.488',-,0.032,-,0.054,-,84.000,23.600
'79:55:02.496',-,0.080,-,0.144,-,82.400,24.000
'79:55:02.504',-,0.112,-,0.252,-,80.000,24.000
'79:55:02.512',-,0.056,-,0.270,-,76.800,24.400
'79:55:02.520',-,-0.056,-,0.144,-,73.600,25.600
'79:55:02.528',-,-0.176,-,0.018,-,70.400,26.800
'79:55:02.536',-,-0.264,-,-0.090,-,67.200,28.800
'79:55:02.544',-,-0.288,-,-0.144,-,64.000,31.600
'79:55:02.552',-,-0.272,-,-0.180,-,61.600,34.400
'79:55:02.560',-,-0.232,-,-0.198,-,59.200,36.400
'79:55:02.568',-,-0.168,-,-0.180,-,56.800,36.800
'79:55:02.576',-,-0.096,-,-0.126,-,54.400,34.800
'79:55:02.584',-,-0.048,-,-0.072,-,52.800,30.000
'79:55:02.592',-,-0.024,-,-0.072,-,52.000,24.800
'79:55:02.600',-,-0.024,-,-0.054,-,51.200,21.600
'79:55:02.608',-,-0.016,-,-0.054,-,50.400,21.200
'79:55:02.616',-,0.000,-,-0.054,-,49.600,23.200
'79:55:02.624',-,0.000,-,-0.054,-,49.600,28.000
'79:55:02.632',-,0.008,-,-0.036,-,49.600,33.200
'79:55:02.640',-,0.024,-,-0.018,-,49.600,37.600
'79:55:02.648',-,0.040,-,0.000,-,50.400,40.800
'79:55:02.656',-,0.040,-,0.000,-,51.200,41.600
'79:55:02.664',-,0.024,-,-0.018,-,51.200,41.200
'79:55:02.672',-,0.024,-,-0.018,-,51.200,40.000
'79:55:02.680',-,0.040,-,0.000,-,52.000,38.800
'79:55:02.688',-,0.064,-,0.018,-,53.600,38.000
'79:55:02.696',-,0.064,-,0.018,-,56.000,37.200
'79:55:02.704',-,0.064,-,0.036,-,60.000,37.600
'79:55:02.712',-,0.064,-,0.018,-,67.200,38.000
'79:55:02.720',-,0.080,-,0.018,-,75.200,38.800
'79:55:02.728',-,0.104,-,0.036,-,84.000,39.200
'79:55:02.736',-,0.104,-,0.036,-,91.200,39.600
'79:55:02.744',-,0.096,-,0.054,-,97.600,39.200
'79:55:02.752',-,0.112,-,0.072,-,102.400,38.400
'79:55:02.760',-,0.128,-,0.090,-,104.800,37.600
'79:55:02.768',-,0.120,-,0.090,-,106.400,36.800
'79:55:02.776',-,0.120,-,0.108,-,105.600,35.600
'79:55:02.784',-,0.120,-,0.108,-,104.000,34.400
'79:55:02.792',-,0.112,-,0.090,-,100.800,33.200
'79:55:02.800',-,0.104,-,0.090,-,96.800,32.000
'79:55:02.808',-,0.096,-,0.090,-,93.600,30.800
'79:55:02.816',-,0.088,-,0.054,-,89.600,29.200
'79:55:02.824',-,0.080,-,0.054,-,87.200,28.400
'79:55:02.832',-,0.080,-,0.054,-,84.000,28.400
'79:55:02.840',-,0.072,-,0.054,-,82.400,30.400
'79:55:02.848',-,0.064,-,0.054,-,80.800,33.600
'79:55:02.856',-,0.056,-,0.054,-,79.200,37.200
'79:55:02.864',-,0.056,-,0.054,-,77.600,39.200
'79:55:02.872',-,0.064,-,0.054,-,76.000,39.600
'79:55:02.880',-,0.048,-,0.036,-,73.600,38.400
'79:55:02.888',-,0.024,-,0.018,-,72.000,36.000
'79:55:02.896',-,0.016,-,0.018,-,71.200,33.200
'79:55:02.904',-,0.032,-,0.018,-,71.200,30.800
'79:55:02.912',-,0.032,-,0.018,-,72.000,28.800
'79:55:02.920',-,0.024,-,0.018,-,73.600,28.000
'79:55:02.928',-,0.024,-,0.036,-,76.000,27.600
'79:55:02.936',-,0.024,-,0.018,-,77.600,28.000
'79:55:02.944',-,0.016,-,0.018,-,80.000,28.800
'79:55:02.952',-,0.016,-,0.018,-,82.400,29.600
'79:55:02.960',-,0.024,-,0.018,-,85.600,30.400
'79:55:02.968',-,0.016,-,0.018,-,91.200,30.800
'79:55:02.976',-,0.008,-,0.036,-,97.600,31.200
'79:55:02.984',-,0.008,-,0.036,-,105.600,31.200
'79:55:02.992',-,0.000,-,0.000,-,113.600,31.200
'79:55:03.000',-,-0.008,-,-0.018,-,120.800,31.200
'79:55:03.008',-,-0.016,-,-0.018,-,125.600,30.800
'79:55:03.016',-,-0.016,-,0.000,-,128.800,30.400
'79:55:03.024',-,-0.016,-,0.000,-,129.600,30.000
'79:55:03.032',-,-0.032,-,-0.018,-,129.600,29.200
'79:55:03.040',-,-0.032,-,0.000,-,128.000,28.800
'79:55:03.048',-,-0.016,-,0.000,-,126.400,28.400
'79:55:03.056',-,-0.016,-,0.000,-,123.200,28.000
'79:55:03.064',-,-0.032,-,-0.018,-,120.800,28.000
'79:55:03.072',-,-0.064,-,-0.054,-,117.600,28.400
'79:55:03.080',-,-0.064,-,-0.036,-,114.400,28.400
'79:55:03.088',-,-0.032,-,-0.018,-,111.200,28.800
'79:55:03.096',-,-0.024,-,-0.018,-,108.800,28.800
'79:55:03.104',-,-0.016,-,0.000,-,105.600,28.800
'79:55:03.112',-,-0.016,-,0.000,-,103.200,28.800
