'Elapsed time','II','III','AVF','V','ABP'
'14:02:50.080',-0.097,-,-,-0.042,65.600
'14:02:50.088',-0.097,-,-,-0.056,67.200
'14:02:50.096',-0.097,-,-,-0.056,70.400
'14:02:50.104',-0.097,-,-,-0.070,76.800
'14:02:50.112',-0.097,-,-,-0.070,87.200
'14:02:50.120',-0.097,-,-,-0.113,100.000
'14:02:50.128',-0.097,-,-,-0.113,112.000
'14:02:50.136',-0.097,-,-,-0.127,122.400
'14:02:50.144',-0.125,-,-,-0.141,128.800
'14:02:50.152',-0.139,-,-,-0.155,131.200
'14:02:50.160',-0.139,-,-,-0.169,132.000
'14:02:50.168',-0.153,-,-,-0.197,130.400
'14:02:50.176',-0.167,-,-,-0.197,129.600
'14:02:50.184',-0.167,-,-,-0.239,128.000
'14:02:50.192',-0.167,-,-,-0.254,127.200
'14:02:50.200',-0.167,-,-,-0.254,126.400
'14:02:50.208',-0.167,-,-,-0.254,126.400
'14:02:50.216',-0.153,-,-,-0.268,125.600
'14:02:50.224',-0.139,-,-,-0.254,124.000
'14:02:50.232',-0.097,-,-,-0.225,123.200
'14:02:50.240',-0.083,-,-,-0.197,120.800
'14:02:50.248',-0.056,-,-,-0.169,119.200
'14:02:50.256',-0.028,-,-,-0.141,116.800
'14:02:50.264',0.000,-,-,-0.113,115.200
'14:02:50.272',0.014,-,-,-0.056,112.800
'14:02:50.280',0.028,-,-,-0.070,109.600
'14:02:50.288',0.028,-,-,0.000,107.200
'14:02:50.296',0.042,-,-,0.000,104.000
'14:02:50.304',0.042,-,-,0.028,100.800
'14:02:50.312',0.056,-,-,0.042,96.800
'14:02:50.320',0.056,-,-,0.056,94.400
'14:02:50.328',0.069,-,-,0.070,92.000
'14:02:50.336',0.069,-,-,0.085,90.400
'14:02:50.344',0.069,-,-,0.085,90.400
'14:02:50.352',0.069,-,-,0.085,90.400
'14:02:50.360',0.069,-,-,0.085,91.200
'14:02:50.368',0.069,-,-,0.085,92.000
'14:02:50.376',0.083,-,-,0.085,92.000
'14:02:50.384',0.083,-,-,0.085,91.200
'14:02:50.392',0.083,-,-,0.085,90.400
'14:02:50.400',0.069,-,-,0.085,89.600
'14:02:50.408',0.069,-,-,0.070,88.800
'14:02:50.416',0.069,-,-,0.070,87.200
'14:02:50.424',0.056,-,-,0.056,86.400
'14:02:50.432',0.056,-,-,0.056,85.600
'14:02:50.440',0.056,-,-,0.056,84.800
'14:02:50.448',0.056,-,-,0.056,84.000
'14:02:50.456',0.056,-,-,0.042,83.200
'14:02:50.464',0.056,-,-,0.056,82.400
'14:02:50.472',0.056,-,-,0.056,81.600
'14:02:50.480',0.056,-,-,0.056,81.600
'14:02:50.488',0.042,-,-,0.042,80.800
'14:02:50.496',0.042,-,-,0.056,80.000
'14:02:50.504',0.042,-,-,0.042,79.200
'14:02:50.512',0.042,-,-,0.042,78.400
'14:02:50.520',0.042,-,-,0.056,77.600
'14:02:50.528',0.042,-,-,0.042,77.600
'14:02:50.536',0.042,-,-,0.056,76.800
'14:02:50.544',0.056,-,-,0.056,76.000
'14:02:50.552',0.056,-,-,0.056,75.200
'14:02:50.560',0.042,-,-,0.155,75.200
'14:02:50.568',0.028,-,-,0.028,74.400
'14:02:50.576',0.042,-,-,0.056,74.400
'14:02:50.584',0.042,-,-,0.042,73.600
'14:02:50.592',0.056,-,-,0.056,73.600
'14:02:50.600',0.069,-,-,0.070,72.800
'14:02:50.608',0.069,-,-,0.056,72.800
'14:02:50.616',0.069,-,-,0.056,72.000
'14:02:50.624',0.069,-,-,0.056,72.000
'14:02:50.632',0.083,-,-,0.056,71.200
'14:02:50.640',0.069,-,-,0.056,71.200
'14:02:50.648',0.056,-,-,0.042,70.400
'14:02:50.656',0.056,-,-,0.028,70.400
'14:02:50.664',0.056,-,-,0.028,69.600
'14:02:50.672',0.056,-,-,0.042,69.600
'14:02:50.680',0.028,-,-,0.042,68.800
'14:02:50.688',0.014,-,-,0.042,68.800
'14:02:50.696',0.014,-,-,0.042,68.800
'14:02:50.704',0.097,-,-,0.085,68.000
'14:02:50.712',0.319,-,-,0.296,68.000
'14:02:50.720',0.528,-,-,0.479,68.000
'14:02:50.728',0.569,-,-,0.507,67.200
'14:02:50.736',0.208,-,-,-0.239,67.200
'14:02:50.744',0.014,-,-,-0.408,67.200
'14:02:50.752',-0.083,-,-,-0.338,67.200
'14:02:50.760',-0.125,-,-,-0.254,66.400
'14:02:50.768',-0.083,-,-,-0.085,66.400
'14:02:50.776',-0.056,-,-,-0.014,66.400
'14:02:50.784',-0.056,-,-,0.000,65.600
'14:02:50.792',-0.056,-,-,0.000,65.600
'14:02:50.800',-0.042,-,-,0.000,65.600
'14:02:50.808',-0.056,-,-,-0.014,64.800
'14:02:50.816',-0.056,-,-,-0.014,64.800
'14:02:50.824',-0.056,-,-,-0.014,64.000
'14:02:50.832',-0.056,-,-,-0.028,65.600
'14:02:50.840',-0.056,-,-,-0.028,68.800
'14:02:50.848',-0.056,-,-,-0.056,75.200
'14:02:50.856',-0.056,-,-,-0.070,86.400
'14:02:50.864',-0.056,-,-,-0.070,99.200
'14:02:50.872',-0.069,-,-,-0.070,112.800
'14:02:50.880',-0.069,-,-,-0.113,123.200
'14:02:50.888',-0.069,-,-,-0.113,130.400
'14:02:50.896',-0.069,-,-,-0.141,133.600
'14:02:50.904',-0.083,-,-,-0.141,133.600
'14:02:50.912',-0.097,-,-,-0.169,132.800
'14:02:50.920',-0.097,-,-,-0.183,132.000
'14:02:50.928',-0.097,-,-,-0.197,130.400
'14:02:50.936',-0.097,-,-,-0.225,130.400
'14:02:50.944',-0.097,-,-,-0.225,130.400
'14:02:50.952',-0.097,-,-,-0.197,130.400
'14:02:50.960',-0.097,-,-,-0.239,129.600
'14:02:50.968',-0.083,-,-,-0.225,128.800
'14:02:50.976',-0.056,-,-,-0.197,128.000
'14:02:50.984',-0.028,-,-,-0.169,126.400
'14:02:50.992',-0.014,-,-,-0.155,124.800
'14:02:51.000',0.000,-,-,-0.127,122.400
'14:02:51.008',0.014,-,-,-0.070,120.800
'14:02:51.016',0.028,-,-,-0.056,118.400
'14:02:51.024',0.042,-,-,-0.028,116.000
'14:02:51.032',0.056,-,-,0.000,113.600
'14:02:51.040',0.056,-,-,0.000,110.400
'14:02:51.048',0.069,-,-,0.028,107.200
'14:02:51.056',0.069,-,-,0.042,103.200
'14:02:51.064',0.069,-,-,0.056,100.000
'14:02:51.072',0.069,-,-,0.070,97.600
'14:02:51.080',0.083,-,-,0.085,96.000
'14:02:51.088',0.083,-,-,0.085,95.200
'14:02:51.096',0.097,-,-,0.085,94.400
'14:02:51.104',0.097,-,-,0.113,95.200
'14:02:51.112',0.097,-,-,0.085,95.200
'14:02:51.120',0.097,-,-,0.085,95.200
'14:02:51.128',0.097,-,-,0.085,94.400
'14:02:51.136',0.083,-,-,0.085,93.600
'14:02:51.144',0.083,-,-,0.085,92.800
'14:02:51.152',0.083,-,-,0.085,91.200
'14:02:51.160',0.083,-,-,0.085,90.400
'14:02:51.168',0.083,-,-,0.056,89.600
'14:02:51.176',0.083,-,-,0.056,88.000
'14:02:51.184',0.097,-,-,0.056,87.200
'14:02:51.192',0.097,-,-,0.056,86.400
'14:02:51.200',0.083,-,-,0.056,85.600
'14:02:51.208',0.069,-,-,0.056,85.600
'14:02:51.216',0.069,-,-,0.056,84.800
'14:02:51.224',0.069,-,-,0.056,84.000
'14:02:51.232',0.069,-,-,0.056,83.200
'14:02:51.240',0.056,-,-,0.056,82.400
'14:02:51.248',0.056,-,-,0.056,81.600
'14:02:51.256',0.056,-,-,0.056,80.800
'14:02:51.264',0.056,-,-,0.056,80.000
'14:02:51.272',0.056,-,-,0.056,79.200
'14:02:51.280',0.042,-,-,0.056,78.400
'14:02:51.288',0.042,-,-,0.042,77.600
'14:02:51.296',0.042,-,-,0.056,77.600
'14:02:51.304',0.042,-,-,0.056,76.800
'14:02:51.312',0.028,-,-,0.127,76.000
'14:02:51.320',0.028,-,-,0.042,76.000
'14:02:51.328',0.042,-,-,0.056,75.200
'14:02:51.336',0.056,-,-,0.056,74.400
'14:02:51.344',0.056,-,-,0.070,74.400
'14:02:51.352',0.069,-,-,0.070,73.600
'14:02:51.360',0.056,-,-,0.085,73.600
'14:02:51.368',0.056,-,-,0.056,72.800
'14:02:51.376',0.056,-,-,0.042,72.000
'14:02:51.384',0.056,-,-,0.056,72.000
'14:02:51.392',0.042,-,-,0.042,71.200
'14:02:51.400',0.042,-,-,0.056,71.200
'14:02:51.408',0.042,-,-,0.028,70.400
'14:02:51.416',0.042,-,-,0.028,69.600
'14:02:51.424',0.028,-,-,0.042,69.600
