'Elapsed time','II','III','AVL','AVF','MCL1','ABP','PAP'
'32:58:55.592',-0.024,-,-,-,-,96.720,48.400
'32:58:55.600',-0.016,-,-,-,-,104.000,49.200
'32:58:55.608',-0.016,-,-,-,-,110.760,49.600
'32:58:55.616',-0.008,-,-,-,-,117.520,50.000
'32:58:55.624',0.000,-,-,-,-,122.720,50.400
'32:58:55.632',-0.008,-,-,-,-,127.920,50.800
'32:58:55.640',-0.008,-,-,-,-,131.040,50.800
'32:58:55.648',0.000,-,-,-,-,132.600,51.200
'32:58:55.656',0.008,-,-,-,-,133.120,51.200
'32:58:55.664',0.016,-,-,-,-,133.120,51.200
'32:58:55.672',0.024,-,-,-,-,132.600,51.200
'32:58:55.680',0.040,-,-,-,-,131.040,50.800
'32:58:55.688',0.056,-,-,-,-,128.440,50.400
'32:58:55.696',0.064,-,-,-,-,126.360,50.000
'32:58:55.704',0.040,-,-,-,-,123.760,49.600
'32:58:55.712',0.024,-,-,-,-,121.160,48.800
'32:58:55.720',0.016,-,-,-,-,118.040,48.000
'32:58:55.728',0.016,-,-,-,-,114.920,47.200
'32:58:55.736',0.016,-,-,-,-,111.800,46.000
'32:58:55.744',0.008,-,-,-,-,107.640,45.200
'32:58:55.752',0.008,-,-,-,-,104.520,44.000
'32:58:55.760',0.000,-,-,-,-,100.360,43.200
'32:58:55.768',0.000,-,-,-,-,96.720,42.400
'32:58:55.776',0.000,-,-,-,-,93.600,42.000
'32:58:55.784',0.000,-,-,-,-,89.440,41.600
'32:58:55.792',0.016,-,-,-,-,86.320,41.200
'32:58:55.800',0.080,-,-,-,-,83.720,40.400
'32:58:55.808',0.160,-,-,-,-,82.160,40.000
'32:58:55.816',0.200,-,-,-,-,81.120,40.000
'32:58:55.824',0.184,-,-,-,-,80.600,39.600
'32:58:55.832',0.152,-,-,-,-,80.600,39.600
'32:58:55.840',0.104,-,-,-,-,80.600,39.600
'32:58:55.848',0.048,-,-,-,-,81.120,39.600
'32:58:55.856',0.016,-,-,-,-,82.160,39.200
'32:58:55.864',0.000,-,-,-,-,83.200,38.800
'32:58:55.872',-0.024,-,-,-,-,83.720,38.800
'32:58:55.880',-0.096,-,-,-,-,84.760,38.000
'32:58:55.888',-0.192,-,-,-,-,86.320,37.600
'32:58:55.896',-0.264,-,-,-,-,86.320,36.800
'32:58:55.904',-0.280,-,-,-,-,86.840,36.400
'32:58:55.912',-0.232,-,-,-,-,86.840,36.000
'32:58:55.920',-0.208,-,-,-,-,86.840,35.200
'32:58:55.928',-0.192,-,-,-,-,86.840,34.800
'32:58:55.936',-0.184,-,-,-,-,86.320,34.000
'32:58:55.944',-0.168,-,-,-,-,85.280,33.200
'32:58:55.952',-0.144,-,-,-,-,84.760,32.800
'32:58:55.960',-0.112,-,-,-,-,83.200,31.600
'32:58:55.968',-0.088,-,-,-,-,82.160,30.800
'32:58:55.976',-0.072,-,-,-,-,80.600,30.000
'32:58:55.984',-0.048,-,-,-,-,79.560,28.800
'32:58:55.992',-0.008,-,-,-,-,78.000,27.600
'32:58:56.000',0.016,-,-,-,-,76.440,26.400
'32:58:56.008',0.048,-,-,-,-,75.920,25.600
'32:58:56.016',0.064,-,-,-,-,74.360,24.400
'32:58:56.024',0.072,-,-,-,-,73.320,23.200
'32:58:56.032',0.064,-,-,-,-,71.760,22.400
'32:58:56.040',0.040,-,-,-,-,70.200,21.200
'32:58:56.048',0.000,-,-,-,-,69.160,20.400
'32:58:56.056',-0.048,-,-,-,-,68.640,19.200
'32:58:56.064',-0.088,-,-,-,-,67.080,18.000
'32:58:56.072',-0.112,-,-,-,-,66.040,16.800
'32:58:56.080',-0.136,-,-,-,-,65.520,15.600
'32:58:56.088',-0.136,-,-,-,-,64.480,14.800
'32:58:56.096',-0.136,-,-,-,-,63.960,13.600
'32:58:56.104',-0.128,-,-,-,-,62.920,12.800
'32:58:56.112',-0.064,-,-,-,-,62.400,12.000
'32:58:56.120',0.136,-,-,-,-,62.400,11.600
'32:58:56.128',0.304,-,-,-,-,61.360,11.200
'32:58:56.136',0.312,-,-,-,-,61.360,10.800
'32:58:56.144',0.136,-,-,-,-,61.360,10.400
'32:58:56.152',0.112,-,-,-,-,60.320,10.000
'32:58:56.160',0.128,-,-,-,-,60.320,10.000
'32:58:56.168',0.088,-,-,-,-,60.320,10.000
'32:58:56.176',0.016,-,-,-,-,59.800,10.000
'32:58:56.184',-0.024,-,-,-,-,59.800,10.400
'32:58:56.192',-0.032,-,-,-,-,59.800,10.800
'32:58:56.200',-0.024,-,-,-,-,59.800,11.600
'32:58:56.208',-0.016,-,-,-,-,59.800,12.000
'32:58:56.216',0.008,-,-,-,-,59.800,12.800
'32:58:56.224',0.040,-,-,-,-,58.760,13.600
'32:58:56.232',0.064,-,-,-,-,58.760,14.400
'32:58:56.240',0.048,-,-,-,-,58.760,15.600
'32:58:56.248',0.016,-,-,-,-,58.760,16.400
'32:58:56.256',-0.024,-,-,-,-,59.800,17.200
'32:58:56.264',-0.072,-,-,-,-,59.800,18.000
'32:58:56.272',-0.096,-,-,-,-,61.360,18.800
'32:58:56.280',-0.080,-,-,-,-,63.960,19.200
'32:58:56.288',-0.048,-,-,-,-,67.080,19.600
'32:58:56.296',0.016,-,-,-,-,71.760,20.000
'32:58:56.304',0.080,-,-,-,-,77.480,20.800
'32:58:56.312',0.120,-,-,-,-,83.720,20.800
'32:58:56.320',0.112,-,-,-,-,89.960,21.200
'32:58:56.328',0.080,-,-,-,-,97.240,21.200
'32:58:56.336',0.048,-,-,-,-,104.000,21.600
'32:58:56.344',0.024,-,-,-,-,108.680,21.600
'32:58:56.352',0.032,-,-,-,-,112.320,22.000
'32:58:56.360',0.056,-,-,-,-,115.960,22.000
'32:58:56.368',0.064,-,-,-,-,117.520,22.000
'32:58:56.376',0.072,-,-,-,-,118.040,21.600
'32:58:56.384',0.056,-,-,-,-,118.040,21.200
'32:58:56.392',0.024,-,-,-,-,116.480,21.200
'32:58:56.400',-0.008,-,-,-,-,114.920,20.800
'32:58:56.408',-0.032,-,-,-,-,112.320,20.400
'32:58:56.416',-0.048,-,-,-,-,109.200,20.000
'32:58:56.424',-0.040,-,-,-,-,106.080,19.600
'32:58:56.432',-0.024,-,-,-,-,102.960,18.800
'32:58:56.440',-0.024,-,-,-,-,99.840,18.400
'32:58:56.448',-0.024,-,-,-,-,95.680,18.000
'32:58:56.456',-0.024,-,-,-,-,91.520,18.000
'32:58:56.464',-0.040,-,-,-,-,86.840,18.000
'32:58:56.472',-0.048,-,-,-,-,83.200,18.000
'32:58:56.480',-0.032,-,-,-,-,79.040,18.400
'32:58:56.488',-0.016,-,-,-,-,74.880,18.800
'32:58:56.496',-0.008,-,-,-,-,72.800,19.200
'32:58:56.504',-0.008,-,-,-,-,70.200,19.600
'32:58:56.512',-0.016,-,-,-,-,68.640,20.400
'32:58:56.520',-0.024,-,-,-,-,67.600,20.800
'32:58:56.528',-0.024,-,-,-,-,67.080,21.200
'32:58:56.536',-0.024,-,-,-,-,67.080,21.600
'32:58:56.544',-0.016,-,-,-,-,67.080,22.400
'32:58:56.552',-0.008,-,-,-,-,67.600,22.800
'32:58:56.560',-0.008,-,-,-,-,69.160,23.200
'32:58:56.568',-0.016,-,-,-,-,70.200,23.600
'32:58:56.576',-0.024,-,-,-,-,71.760,24.000
'32:58:56.584',-0.024,-,-,-,-,73.320,24.400
'32:58:56.592',-0.016,-,-,-,-,74.880,24.400
'32:58:56.600',-0.024,-,-,-,-,76.440,24.800
'32:58:56.608',-0.040,-,-,-,-,77.480,24.800
'32:58:56.616',-0.040,-,-,-,-,78.000,25.200
'32:58:56.624',-0.040,-,-,-,-,79.040,25.200
'32:58:56.632',-0.032,-,-,-,-,79.560,25.200
'32:58:56.640',-0.032,-,-,-,-,79.560,25.600
'32:58:56.648',-0.040,-,-,-,-,79.560,26.000
'32:58:56.656',-0.024,-,-,-,-,79.040,26.000
'32:58:56.664',-0.024,-,-,-,-,79.040,26.400
'32:58:56.672',-0.024,-,-,-,-,79.040,26.400
'32:58:56.680',-0.024,-,-,-,-,78.000,26.400
'32:58:56.688',-0.016,-,-,-,-,77.480,26.800
'32:58:56.696',0.008,-,-,-,-,76.440,26.800
'32:58:56.704',0.032,-,-,-,-,75.920,27.200
'32:58:56.712',0.032,-,-,-,-,74.880,27.200
'32:58:56.720',0.024,-,-,-,-,74.360,27.200
'32:58:56.728',0.008,-,-,-,-,73.320,27.600
'32:58:56.736',-0.008,-,-,-,-,72.800,27.600
'32:58:56.744',-0.024,-,-,-,-,71.760,27.600
'32:58:56.752',-0.056,-,-,-,-,70.720,28.000
'32:58:56.760',-0.072,-,-,-,-,70.200,28.000
'32:58:56.768',-0.080,-,-,-,-,70.200,28.400
'32:58:56.776',-0.080,-,-,-,-,69.160,28.400
'32:58:56.784',-0.080,-,-,-,-,69.160,28.400
'32:58:56.792',-0.080,-,-,-,-,69.160,28.800
'32:58:56.800',-0.080,-,-,-,-,69.160,28.800
'32:58:56.808',-0.072,-,-,-,-,69.160,28.800
'32:58:56.816',-0.016,-,-,-,-,69.160,28.800
'32:58:56.824',0.160,-,-,-,-,70.200,28.800
'32:58:56.832',0.352,-,-,-,-,70.200,28.800
'32:58:56.840',0.368,-,-,-,-,70.200,29.200
'32:58:56.848',0.184,-,-,-,-,70.200,29.200
'32:58:56.856',0.136,-,-,-,-,70.720,29.600
'32:58:56.864',0.152,-,-,-,-,70.720,29.600
'32:58:56.872',0.128,-,-,-,-,70.720,30.400
'32:58:56.880',0.064,-,-,-,-,70.720,30.800
'32:58:56.888',0.016,-,-,-,-,70.720,31.600
'32:58:56.896',-0.008,-,-,-,-,70.720,32.400
'32:58:56.904',-0.024,-,-,-,-,70.720,33.200
'32:58:56.912',-0.032,-,-,-,-,70.720,34.000
'32:58:56.920',-0.040,-,-,-,-,70.200,35.200
'32:58:56.928',-0.040,-,-,-,-,70.200,36.800
'32:58:56.936',-0.032,-,-,-,-,70.200,38.400
'32:58:56.944',-0.032,-,-,-,-,70.200,40.000
'32:58:56.952',-0.040,-,-,-,-,70.200,41.600
'32:58:56.960',-0.032,-,-,-,-,70.720,43.200
'32:58:56.968',-0.040,-,-,-,-,72.800,44.400
'32:58:56.976',-0.032,-,-,-,-,74.880,45.600
'32:58:56.984',-0.024,-,-,-,-,79.040,46.400
'32:58:56.992',-0.024,-,-,-,-,85.280,47.200
'32:58:57.000',-0.024,-,-,-,-,91.520,48.000
'32:58:57.008',-0.016,-,-,-,-,98.280,48.400
'32:58:57.016',-0.016,-,-,-,-,104.520,48.400
'32:58:57.024',-0.008,-,-,-,-,110.760,48.400
'32:58:57.032',0.000,-,-,-,-,116.480,48.400
'32:58:57.040',0.008,-,-,-,-,121.160,48.400
'32:58:57.048',0.024,-,-,-,-,125.320,48.400
'32:58:57.056',0.032,-,-,-,-,126.880,48.000
'32:58:57.064',0.040,-,-,-,-,127.920,48.000
'32:58:57.072',0.056,-,-,-,-,127.920,47.600
'32:58:57.080',0.080,-,-,-,-,126.880,47.600
'32:58:57.088',0.088,-,-,-,-,125.320,47.200
'32:58:57.096',0.088,-,-,-,-,122.720,46.800
'32:58:57.104',0.072,-,-,-,-,120.640,46.400
'32:58:57.112',0.056,-,-,-,-,117.520,46.000
'32:58:57.120',0.040,-,-,-,-,113.360,45.200
'32:58:57.128',0.032,-,-,-,-,110.240,44.800
'32:58:57.136',0.024,-,-,-,-,106.080,44.000
'32:58:57.144',0.000,-,-,-,-,101.920,43.200
'32:58:57.152',-0.024,-,-,-,-,98.280,42.800
'32:58:57.160',-0.032,-,-,-,-,94.120,42.000
'32:58:57.168',-0.032,-,-,-,-,89.960,41.200
'32:58:57.176',-0.032,-,-,-,-,86.320,40.400
'32:58:57.184',-0.040,-,-,-,-,83.200,40.000
'32:58:57.192',-0.040,-,-,-,-,79.560,40.000
'32:58:57.200',-0.032,-,-,-,-,78.000,39.600
'32:58:57.208',-0.024,-,-,-,-,76.440,39.600
'32:58:57.216',-0.024,-,-,-,-,75.920,39.600
'32:58:57.224',-0.024,-,-,-,-,75.920,39.600
'32:58:57.232',-0.040,-,-,-,-,75.920,39.600
'32:58:57.240',-0.048,-,-,-,-,76.440,39.600
'32:58:57.248',-0.056,-,-,-,-,78.000,39.600
'32:58:57.256',-0.048,-,-,-,-,79.560,39.600
'32:58:57.264',-0.040,-,-,-,-,81.120,39.600
'32:58:57.272',-0.040,-,-,-,-,83.200,39.200
'32:58:57.280',-0.032,-,-,-,-,83.720,39.200
'32:58:57.288',-0.032,-,-,-,-,85.280,38.800
'32:58:57.296',-0.032,-,-,-,-,86.320,38.400
'32:58:57.304',-0.032,-,-,-,-,86.840,38.000
'32:58:57.312',-0.032,-,-,-,-,87.880,37.200
'32:58:57.320',-0.032,-,-,-,-,87.880,36.800
'32:58:57.328',-0.032,-,-,-,-,87.880,36.400
'32:58:57.336',-0.032,-,-,-,-,87.880,36.000
'32:58:57.344',-0.032,-,-,-,-,86.840,35.200
'32:58:57.352',-0.024,-,-,-,-,86.320,34.800
'32:58:57.360',-0.016,-,-,-,-,85.280,34.400
'32:58:57.368',-0.008,-,-,-,-,84.760,34.000
'32:58:57.376',0.000,-,-,-,-,83.200,33.600
'32:58:57.384',0.000,-,-,-,-,82.160,33.200
'32:58:57.392',0.008,-,-,-,-,80.600,32.800
'32:58:57.400',0.016,-,-,-,-,79.560,32.400
'32:58:57.408',0.016,-,-,-,-,78.000,31.600
'32:58:57.416',0.008,-,-,-,-,77.480,31.200
'32:58:57.424',0.000,-,-,-,-,76.440,30.400
'32:58:57.432',-0.016,-,-,-,-,74.880,29.600
'32:58:57.440',-0.024,-,-,-,-,74.360,28.800
'32:58:57.448',-0.048,-,-,-,-,72.800,28.000
'32:58:57.456',-0.064,-,-,-,-,71.760,26.800
'32:58:57.464',-0.072,-,-,-,-,70.720,26.000
'32:58:57.472',-0.072,-,-,-,-,69.160,24.800
'32:58:57.480',-0.072,-,-,-,-,68.640,23.600
'32:58:57.488',-0.072,-,-,-,-,67.600,22.400
'32:58:57.496',-0.064,-,-,-,-,67.080,20.800
'32:58:57.504',-0.080,-,-,-,-,66.040,19.600
'32:58:57.512',-0.048,-,-,-,-,65.520,18.400
'32:58:57.520',0.104,-,-,-,-,64.480,17.200
'32:58:57.528',0.312,-,-,-,-,63.960,16.400
'32:58:57.536',0.352,-,-,-,-,62.920,15.200
'32:58:57.544',0.208,-,-,-,-,62.400,14.400
'32:58:57.552',0.136,-,-,-,-,61.360,13.600
'32:58:57.560',0.144,-,-,-,-,60.320,13.200
'32:58:57.568',0.128,-,-,-,-,60.320,12.400
'32:58:57.576',0.072,-,-,-,-,59.800,12.400
'32:58:57.584',0.024,-,-,-,-,59.800,12.400
'32:58:57.592',0.000,-,-,-,-,58.760,12.800
'32:58:57.600',-0.016,-,-,-,-,58.760,13.200
'32:58:57.608',-0.024,-,-,-,-,58.240,13.600
'32:58:57.616',-0.024,-,-,-,-,58.240,14.000
'32:58:57.624',-0.032,-,-,-,-,57.200,14.400
'32:58:57.632',-0.032,-,-,-,-,57.200,15.200
'32:58:57.640',-0.032,-,-,-,-,57.200,16.000
'32:58:57.648',-0.032,-,-,-,-,57.200,16.800
'32:58:57.656',-0.024,-,-,-,-,57.200,18.000
'32:58:57.664',-0.024,-,-,-,-,58.240,18.800
'32:58:57.672',-0.024,-,-,-,-,59.800,19.600
'32:58:57.680',-0.024,-,-,-,-,62.400,20.400
'32:58:57.688',-0.016,-,-,-,-,66.040,21.200
'32:58:57.696',-0.016,-,-,-,-,70.720,21.600
'32:58:57.704',-0.008,-,-,-,-,77.480,22.000
'32:58:57.712',0.000,-,-,-,-,83.720,22.000
'32:58:57.720',0.000,-,-,-,-,91.000,22.000
'32:58:57.728',0.000,-,-,-,-,98.280,22.000
'32:58:57.736',0.008,-,-,-,-,104.520,21.600
'32:58:57.744',0.016,-,-,-,-,110.240,20.800
'32:58:57.752',0.024,-,-,-,-,114.920,20.000
'32:58:57.760',0.032,-,-,-,-,118.040,19.200
'32:58:57.768',0.048,-,-,-,-,120.640,18.800
'32:58:57.776',0.072,-,-,-,-,121.160,18.400
'32:58:57.784',0.080,-,-,-,-,120.640,18.400
'32:58:57.792',0.072,-,-,-,-,119.600,18.400
'32:58:57.800',0.064,-,-,-,-,118.040,18.400
'32:58:57.808',0.056,-,-,-,-,114.920,18.000
'32:58:57.816',0.048,-,-,-,-,111.800,17.600
'32:58:57.824',0.032,-,-,-,-,108.680,16.400
'32:58:57.832',0.016,-,-,-,-,104.520,15.200
'32:58:57.840',0.008,-,-,-,-,101.400,14.400
'32:58:57.848',0.008,-,-,-,-,96.720,13.600
'32:58:57.856',0.000,-,-,-,-,92.560,13.200
'32:58:57.864',0.000,-,-,-,-,87.880,12.800
'32:58:57.872',0.000,-,-,-,-,83.200,12.400
'32:58:57.880',0.000,-,-,-,-,79.040,12.400
'32:58:57.888',0.000,-,-,-,-,74.360,11.600
'32:58:57.896',-0.008,-,-,-,-,70.720,11.200
'32:58:57.904',-0.024,-,-,-,-,67.600,10.800
'32:58:57.912',-0.032,-,-,-,-,65.520,10.000
'32:58:57.920',-0.032,-,-,-,-,63.960,9.600
'32:58:57.928',-0.040,-,-,-,-,62.920,9.600
'32:58:57.936',-0.048,-,-,-,-,62.920,10.000
'32:58:57.944',-0.048,-,-,-,-,63.960,10.000
'32:58:57.952',-0.040,-,-,-,-,63.960,10.000
'32:58:57.960',-0.040,-,-,-,-,64.480,9.600
'32:58:57.968',-0.032,-,-,-,-,65.520,8.800
'32:58:57.976',-0.032,-,-,-,-,67.080,8.800
'32:58:57.984',-0.032,-,-,-,-,68.640,8.800
'32:58:57.992',-0.040,-,-,-,-,70.200,9.600
'32:58:58.000',-0.040,-,-,-,-,71.760,10.400
'32:58:58.008',-0.032,-,-,-,-,72.800,10.800
'32:58:58.016',-0.032,-,-,-,-,74.360,12.000
'32:58:58.024',-0.040,-,-,-,-,74.880,12.800
'32:58:58.032',-0.040,-,-,-,-,75.920,13.600
'32:58:58.040',-0.040,-,-,-,-,76.440,14.800
'32:58:58.048',-0.040,-,-,-,-,76.440,15.200
'32:58:58.056',-0.032,-,-,-,-,76.440,16.000
'32:58:58.064',-0.024,-,-,-,-,76.440,16.000
'32:58:58.072',-0.032,-,-,-,-,76.440,16.400
'32:58:58.080',-0.024,-,-,-,-,75.920,16.400
