'Elapsed time','II','AVR','AVL','V','ABP'
'58:57:24.912',-0.027,-,-,-,70.400
'58:57:24.920',-0.009,-,-,-,74.400
'58:57:24.928',0.000,-,-,-,77.600
'58:57:24.936',0.000,-,-,-,80.800
'58:57:24.944',0.000,-,-,-,84.000
'58:57:24.952',0.000,-,-,-,86.400
'58:57:24.960',0.000,-,-,-,88.000
'58:57:24.968',0.000,-,-,-,88.800
'58:57:24.976',-0.009,-,-,-,89.600
'58:57:24.984',-0.027,-,-,-,89.600
'58:57:24.992',-0.027,-,-,-,89.600
'58:57:25.000',-0.045,-,-,-,88.800
'58:57:25.008',-0.027,-,-,-,88.000
'58:57:25.016',-0.045,-,-,-,86.400
'58:57:25.024',-0.045,-,-,-,85.600
'58:57:25.032',-0.045,-,-,-,84.000
'58:57:25.040',-0.045,-,-,-,82.400
'58:57:25.048',-0.045,-,-,-,80.800
'58:57:25.056',-0.045,-,-,-,79.200
'58:57:25.064',-0.045,-,-,-,77.600
'58:57:25.072',-0.045,-,-,-,75.200
'58:57:25.080',-0.045,-,-,-,72.800
'58:57:25.088',-0.027,-,-,-,70.400
'58:57:25.096',-0.027,-,-,-,68.800
'58:57:25.104',-0.027,-,-,-,66.400
'58:57:25.112',-0.027,-,-,-,64.800
'58:57:25.120',-0.009,-,-,-,63.200
'58:57:25.128',0.000,-,-,-,62.400
'58:57:25.136',0.000,-,-,-,61.600
'58:57:25.144',0.000,-,-,-,60.800
'58:57:25.152',0.000,-,-,-,60.000
'58:57:25.160',0.000,-,-,-,60.000
'58:57:25.168',0.000,-,-,-,59.200
'58:57:25.176',0.000,-,-,-,59.200
'58:57:25.184',0.000,-,-,-,58.400
'58:57:25.192',0.000,-,-,-,58.400
'58:57:25.200',0.000,-,-,-,57.600
'58:57:25.208',0.000,-,-,-,57.600
'58:57:25.216',-0.027,-,-,-,57.600
'58:57:25.224',-0.134,-,-,-,57.600
'58:57:25.232',-0.161,-,-,-,56.800
'58:57:25.240',0.000,-,-,-,56.800
'58:57:25.248',0.330,-,-,-,56.800
'58:57:25.256',0.491,-,-,-,56.800
'58:57:25.264',0.500,-,-,-,56.000
'58:57:25.272',0.286,-,-,-,56.000
'58:57:25.280',0.116,-,-,-,56.000
'58:57:25.288',0.054,-,-,-,56.000
'58:57:25.296',0.009,-,-,-,55.200
'58:57:25.304',0.000,-,-,-,55.200
'58:57:25.312',0.000,-,-,-,54.400
'58:57:25.320',-0.009,-,-,-,54.400
'58:57:25.328',-0.027,-,-,-,53.600
'58:57:25.336',-0.027,-,-,-,53.600
'58:57:25.344',-0.009,-,-,-,52.800
'58:57:25.352',-0.009,-,-,-,52.800
'58:57:25.360',0.000,-,-,-,52.800
'58:57:25.368',-0.009,-,-,-,52.000
'58:57:25.376',0.000,-,-,-,52.800
'58:57:25.384',-0.009,-,-,-,53.600
'58:57:25.392',0.000,-,-,-,56.000
'58:57:25.400',0.000,-,-,-,58.400
'58:57:25.408',0.000,-,-,-,61.600
'58:57:25.416',0.000,-,-,-,65.600
'58:57:25.424',0.009,-,-,-,69.600
'58:57:25.432',0.027,-,-,-,72.800
'58:57:25.440',0.027,-,-,-,76.800
'58:57:25.448',0.045,-,-,-,79.200
