'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:02:00.928',-,-0.020,-,-,0.040,-,90.000
'33:02:00.936',-,0.000,-,-,0.040,-,90.000
'33:02:00.944',-,0.000,-,-,0.020,-,90.000
'33:02:00.952',-,0.000,-,-,0.020,-,90.000
'33:02:00.960',-,0.000,-,-,0.040,-,90.000
'33:02:00.968',-,0.000,-,-,0.040,-,90.000
'33:02:00.976',-,0.000,-,-,0.040,-,90.000
'33:02:00.984',-,0.000,-,-,0.020,-,90.000
'33:02:00.992',-,0.000,-,-,0.040,-,90.000
'33:02:01.000',-,0.000,-,-,0.020,-,90.000
'33:02:01.008',-,-0.020,-,-,0.020,-,90.000
'33:02:01.016',-,0.000,-,-,0.020,-,90.000
'33:02:01.024',-,0.000,-,-,0.020,-,90.000
'33:02:01.032',-,0.000,-,-,0.000,-,90.000
'33:02:01.040',-,0.000,-,-,0.020,-,90.000
'33:02:01.048',-,0.000,-,-,0.000,-,90.000
'33:02:01.056',-,0.000,-,-,0.020,-,90.000
'33:02:01.064',-,0.000,-,-,0.000,-,90.000
'33:02:01.072',-,0.000,-,-,0.020,-,90.000
'33:02:01.080',-,0.000,-,-,0.000,-,90.000
'33:02:01.088',-,0.000,-,-,0.040,-,90.000
'33:02:01.096',-,0.000,-,-,0.020,-,90.000
'33:02:01.104',-,0.000,-,-,0.040,-,90.000
'33:02:01.112',-,0.000,-,-,0.020,-,90.000
'33:02:01.120',-,0.020,-,-,0.020,-,90.000
'33:02:01.128',-,0.060,-,-,0.040,-,90.000
'33:02:01.136',-,0.080,-,-,0.040,-,90.000
'33:02:01.144',-,0.080,-,-,0.040,-,90.000
'33:02:01.152',-,0.100,-,-,0.040,-,90.000
'33:02:01.160',-,0.080,-,-,0.040,-,90.000
'33:02:01.168',-,0.040,-,-,0.040,-,90.000
'33:02:01.176',-,0.000,-,-,0.000,-,90.000
'33:02:01.184',-,-0.020,-,-,0.020,-,90.000
'33:02:01.192',-,-0.040,-,-,0.000,-,90.000
'33:02:01.200',-,-0.040,-,-,0.000,-,90.000
'33:02:01.208',-,-0.040,-,-,0.000,-,90.000
'33:02:01.216',-,-0.060,-,-,0.000,-,90.000
'33:02:01.224',-,-0.040,-,-,0.000,-,90.000
'33:02:01.232',-,-0.040,-,-,-0.020,-,90.000
'33:02:01.240',-,-0.100,-,-,-0.040,-,90.000
'33:02:01.248',-,0.260,-,-,0.260,-,90.000
'33:02:01.256',-,0.760,-,-,0.620,-,90.000
'33:02:01.264',-,0.660,-,-,0.480,-,90.000
'33:02:01.272',-,0.280,-,-,0.260,-,90.000
'33:02:01.280',-,0.160,-,-,0.160,-,90.000
'33:02:01.288',-,0.120,-,-,0.080,-,90.000
'33:02:01.296',-,0.000,-,-,0.000,-,90.000
'33:02:01.304',-,-0.020,-,-,-0.020,-,90.000
'33:02:01.312',-,-0.020,-,-,-0.020,-,90.000
'33:02:01.320',-,-0.040,-,-,0.000,-,90.000
'33:02:01.328',-,-0.060,-,-,-0.040,-,90.000
'33:02:01.336',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.344',-,-0.060,-,-,-0.040,-,90.000
'33:02:01.352',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.360',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.368',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.376',-,-0.020,-,-,-0.020,-,90.000
'33:02:01.384',-,0.000,-,-,-0.040,-,90.000
'33:02:01.392',-,0.000,-,-,-0.020,-,90.000
'33:02:01.400',-,0.000,-,-,-0.020,-,90.000
'33:02:01.408',-,0.000,-,-,-0.040,-,90.000
'33:02:01.416',-,0.020,-,-,-0.020,-,90.000
'33:02:01.424',-,0.040,-,-,-0.040,-,90.000
'33:02:01.432',-,0.020,-,-,-0.020,-,90.000
'33:02:01.440',-,0.040,-,-,-0.040,-,90.000
'33:02:01.448',-,0.060,-,-,-0.020,-,90.000
'33:02:01.456',-,0.080,-,-,0.000,-,90.000
'33:02:01.464',-,0.100,-,-,0.000,-,90.000
'33:02:01.472',-,0.080,-,-,0.000,-,90.000
'33:02:01.480',-,0.100,-,-,0.000,-,90.000
'33:02:01.488',-,0.120,-,-,0.020,-,90.000
'33:02:01.496',-,0.120,-,-,0.020,-,90.000
'33:02:01.504',-,0.120,-,-,0.040,-,90.000
'33:02:01.512',-,0.120,-,-,0.020,-,90.000
'33:02:01.520',-,0.100,-,-,0.040,-,90.000
'33:02:01.528',-,0.080,-,-,0.020,-,90.000
'33:02:01.536',-,0.060,-,-,0.040,-,90.000
'33:02:01.544',-,0.040,-,-,0.020,-,90.000
'33:02:01.552',-,0.040,-,-,0.020,-,90.000
'33:02:01.560',-,0.040,-,-,0.020,-,90.000
'33:02:01.568',-,0.000,-,-,0.000,-,90.000
'33:02:01.576',-,-0.020,-,-,0.000,-,90.000
'33:02:01.584',-,0.000,-,-,0.000,-,90.000
'33:02:01.592',-,-0.020,-,-,0.000,-,90.000
'33:02:01.600',-,0.000,-,-,0.000,-,90.000
'33:02:01.608',-,-0.040,-,-,0.000,-,90.000
'33:02:01.616',-,-0.060,-,-,0.000,-,90.000
'33:02:01.624',-,-0.080,-,-,0.000,-,90.000
'33:02:01.632',-,-0.040,-,-,0.000,-,90.000
'33:02:01.640',-,-0.060,-,-,-0.020,-,90.000
'33:02:01.648',-,-0.040,-,-,0.000,-,90.000
'33:02:01.656',-,-0.040,-,-,0.000,-,90.000
'33:02:01.664',-,-0.060,-,-,-0.020,-,90.000
'33:02:01.672',-,-0.040,-,-,-0.020,-,90.000
'33:02:01.680',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.688',-,-0.040,-,-,-0.020,-,90.000
'33:02:01.696',-,-0.060,-,-,-0.040,-,90.000
'33:02:01.704',-,-0.100,-,-,-0.020,-,90.000
'33:02:01.712',-,-0.060,-,-,-0.040,-,90.000
'33:02:01.720',-,-0.060,-,-,-0.040,-,90.000
'33:02:01.728',-,-0.060,-,-,-0.020,-,90.000
'33:02:01.736',-,-0.040,-,-,-0.020,-,90.000
'33:02:01.744',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.752',-,-0.040,-,-,-0.020,-,90.000
'33:02:01.760',-,0.000,-,-,0.000,-,90.000
'33:02:01.768',-,0.020,-,-,0.000,-,90.000
'33:02:01.776',-,0.040,-,-,0.000,-,90.000
'33:02:01.784',-,0.000,-,-,0.000,-,90.000
'33:02:01.792',-,-0.040,-,-,0.000,-,90.000
'33:02:01.800',-,-0.060,-,-,-0.020,-,90.000
'33:02:01.808',-,-0.100,-,-,-0.040,-,90.000
'33:02:01.816',-,-0.100,-,-,-0.020,-,90.000
'33:02:01.824',-,-0.140,-,-,-0.040,-,90.000
'33:02:01.832',-,-0.120,-,-,-0.040,-,90.000
'33:02:01.840',-,-0.140,-,-,-0.040,-,90.000
'33:02:01.848',-,-0.140,-,-,-0.040,-,90.000
'33:02:01.856',-,-0.120,-,-,-0.040,-,90.000
'33:02:01.864',-,-0.140,-,-,-0.060,-,90.000
'33:02:01.872',-,0.000,-,-,0.020,-,90.000
'33:02:01.880',-,0.560,-,-,0.540,-,90.000
'33:02:01.888',-,0.700,-,-,0.600,-,90.000
'33:02:01.896',-,0.400,-,-,0.320,-,90.000
'33:02:01.904',-,0.120,-,-,0.160,-,90.000
'33:02:01.912',-,0.120,-,-,0.120,-,90.000
'33:02:01.920',-,0.020,-,-,0.000,-,90.000
'33:02:01.928',-,-0.040,-,-,-0.040,-,90.000
'33:02:01.936',-,-0.060,-,-,-0.040,-,90.000
'33:02:01.944',-,-0.040,-,-,-0.080,-,90.000
'33:02:01.952',-,-0.060,-,-,-0.060,-,90.000
'33:02:01.960',-,-0.100,-,-,-0.060,-,90.000
'33:02:01.968',-,-0.080,-,-,-0.060,-,90.000
'33:02:01.976',-,-0.060,-,-,-0.080,-,90.000
'33:02:01.984',-,-0.060,-,-,-0.060,-,90.000
'33:02:01.992',-,-0.060,-,-,-0.040,-,90.000
'33:02:02.000',-,-0.060,-,-,-0.060,-,90.000
'33:02:02.008',-,-0.040,-,-,-0.060,-,90.000
'33:02:02.016',-,-0.040,-,-,-0.060,-,90.000
'33:02:02.024',-,-0.060,-,-,-0.040,-,90.000
'33:02:02.032',-,-0.040,-,-,-0.040,-,90.000
'33:02:02.040',-,0.000,-,-,-0.040,-,90.000
'33:02:02.048',-,0.000,-,-,-0.040,-,90.000
'33:02:02.056',-,0.000,-,-,-0.040,-,90.000
'33:02:02.064',-,0.000,-,-,-0.040,-,90.000
'33:02:02.072',-,0.040,-,-,-0.040,-,90.000
'33:02:02.080',-,0.040,-,-,-0.040,-,90.000
'33:02:02.088',-,0.040,-,-,-0.060,-,90.000
'33:02:02.096',-,0.060,-,-,-0.040,-,90.000
'33:02:02.104',-,0.040,-,-,-0.040,-,90.000
'33:02:02.112',-,0.040,-,-,-0.040,-,90.000
'33:02:02.120',-,0.060,-,-,-0.020,-,90.000
'33:02:02.128',-,0.060,-,-,-0.020,-,90.000
'33:02:02.136',-,0.080,-,-,0.000,-,90.000
'33:02:02.144',-,0.060,-,-,0.000,-,90.000
'33:02:02.152',-,0.040,-,-,0.020,-,90.000
'33:02:02.160',-,0.060,-,-,0.000,-,90.000
'33:02:02.168',-,0.000,-,-,0.000,-,90.000
'33:02:02.176',-,0.000,-,-,0.020,-,90.000
'33:02:02.184',-,0.000,-,-,0.000,-,90.000
'33:02:02.192',-,-0.040,-,-,0.000,-,90.000
'33:02:02.200',-,-0.040,-,-,0.000,-,90.000
'33:02:02.208',-,-0.040,-,-,0.000,-,90.000
'33:02:02.216',-,-0.040,-,-,0.000,-,90.000
'33:02:02.224',-,-0.060,-,-,-0.020,-,90.000
'33:02:02.232',-,-0.040,-,-,-0.020,-,90.000
'33:02:02.240',-,-0.040,-,-,0.000,-,90.000
'33:02:02.248',-,-0.080,-,-,-0.020,-,90.000
'33:02:02.256',-,-0.060,-,-,-0.020,-,90.000
'33:02:02.264',-,-0.060,-,-,-0.040,-,90.000
'33:02:02.272',-,-0.080,-,-,-0.020,-,90.000
'33:02:02.280',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.288',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.296',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.304',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.312',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.320',-,-0.080,-,-,-0.040,-,90.000
'33:02:02.328',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.336',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.344',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.352',-,-0.100,-,-,-0.040,-,90.000
'33:02:02.360',-,-0.120,-,-,-0.040,-,90.000
'33:02:02.368',-,-0.100,-,-,-0.020,-,90.000
'33:02:02.376',-,-0.040,-,-,-0.020,-,90.000
'33:02:02.384',-,-0.020,-,-,-0.020,-,90.000
'33:02:02.392',-,0.000,-,-,0.000,-,90.000
'33:02:02.400',-,0.020,-,-,0.000,-,90.000
'33:02:02.408',-,0.000,-,-,0.000,-,90.000
'33:02:02.416',-,0.040,-,-,0.000,-,90.000
'33:02:02.424',-,0.120,-,-,0.080,-,90.000
'33:02:02.432',-,0.240,-,-,0.120,-,90.000
'33:02:02.440',-,0.380,-,-,0.220,-,90.000
'33:02:02.448',-,0.560,-,-,0.300,-,90.000
'33:02:02.456',-,0.680,-,-,0.360,-,90.000
'33:02:02.464',-,0.840,-,-,0.480,-,90.000
'33:02:02.472',-,1.000,-,-,0.760,-,90.000
'33:02:02.480',-,1.300,-,-,1.180,-,90.000
'33:02:02.488',-,1.700,-,-,1.740,-,90.000
'33:02:02.496',-,1.780,-,-,1.880,-,90.000
'33:02:02.504',-,0.840,-,-,0.940,-,90.000
'33:02:02.512',-,0.000,-,-,0.040,-,90.000
'33:02:02.520',-,-0.320,-,-,-0.220,-,90.000
'33:02:02.528',-,-0.380,-,-,-0.300,-,90.000
'33:02:02.536',-,-0.400,-,-,-0.320,-,90.000
'33:02:02.544',-,-0.420,-,-,-0.340,-,90.000
'33:02:02.552',-,-0.440,-,-,-0.360,-,90.000
'33:02:02.560',-,-0.440,-,-,-0.360,-,90.000
'33:02:02.568',-,-0.460,-,-,-0.360,-,90.000
'33:02:02.576',-,-0.480,-,-,-0.380,-,90.000
'33:02:02.584',-,-0.480,-,-,-0.360,-,90.000
'33:02:02.592',-,-0.480,-,-,-0.400,-,90.000
'33:02:02.600',-,-0.520,-,-,-0.400,-,90.000
'33:02:02.608',-,-0.540,-,-,-0.440,-,90.000
'33:02:02.616',-,-0.560,-,-,-0.460,-,90.000
'33:02:02.624',-,-0.600,-,-,-0.480,-,90.000
'33:02:02.632',-,-0.620,-,-,-0.520,-,90.000
'33:02:02.640',-,-0.660,-,-,-0.560,-,90.000
'33:02:02.648',-,-0.700,-,-,-0.620,-,90.000
'33:02:02.656',-,-0.740,-,-,-0.660,-,90.000
'33:02:02.664',-,-0.780,-,-,-0.700,-,90.000
'33:02:02.672',-,-0.780,-,-,-0.700,-,90.000
'33:02:02.680',-,-0.780,-,-,-0.720,-,90.000
'33:02:02.688',-,-0.740,-,-,-0.700,-,90.000
'33:02:02.696',-,-0.700,-,-,-0.660,-,90.000
'33:02:02.704',-,-0.640,-,-,-0.620,-,90.000
'33:02:02.712',-,-0.520,-,-,-0.560,-,90.000
'33:02:02.720',-,-0.440,-,-,-0.460,-,90.000
'33:02:02.728',-,-0.340,-,-,-0.380,-,90.000
'33:02:02.736',-,-0.240,-,-,-0.280,-,90.000
'33:02:02.744',-,-0.160,-,-,-0.180,-,90.000
'33:02:02.752',-,-0.100,-,-,-0.100,-,90.000
'33:02:02.760',-,-0.020,-,-,-0.040,-,90.000
'33:02:02.768',-,0.000,-,-,0.020,-,90.000
'33:02:02.776',-,0.000,-,-,0.020,-,90.000
'33:02:02.784',-,0.020,-,-,0.040,-,90.000
'33:02:02.792',-,0.040,-,-,0.060,-,90.000
'33:02:02.800',-,0.040,-,-,0.080,-,90.000
'33:02:02.808',-,0.020,-,-,0.040,-,90.000
'33:02:02.816',-,0.040,-,-,0.040,-,90.000
'33:02:02.824',-,0.020,-,-,0.040,-,90.000
'33:02:02.832',-,0.000,-,-,0.040,-,90.000
'33:02:02.840',-,0.000,-,-,0.040,-,90.000
'33:02:02.848',-,0.000,-,-,0.040,-,90.000
'33:02:02.856',-,0.000,-,-,0.040,-,90.000
'33:02:02.864',-,0.000,-,-,0.040,-,90.000
'33:02:02.872',-,0.020,-,-,0.040,-,90.000
'33:02:02.880',-,0.020,-,-,0.040,-,90.000
'33:02:02.888',-,0.000,-,-,0.040,-,90.000
'33:02:02.896',-,0.000,-,-,0.040,-,90.000
'33:02:02.904',-,0.000,-,-,0.040,-,90.000
'33:02:02.912',-,0.000,-,-,0.040,-,90.000
'33:02:02.920',-,0.000,-,-,0.040,-,90.000
'33:02:02.928',-,0.000,-,-,0.040,-,90.000
'33:02:02.936',-,0.000,-,-,0.040,-,90.000
'33:02:02.944',-,-0.020,-,-,0.040,-,90.000
'33:02:02.952',-,0.000,-,-,0.040,-,90.000
'33:02:02.960',-,0.020,-,-,0.040,-,90.000
'33:02:02.968',-,0.000,-,-,0.040,-,90.000
'33:02:02.976',-,0.000,-,-,0.040,-,90.000
'33:02:02.984',-,0.000,-,-,0.040,-,90.000
'33:02:02.992',-,0.020,-,-,0.040,-,90.000
'33:02:03.000',-,0.040,-,-,0.060,-,90.000
'33:02:03.008',-,0.060,-,-,0.040,-,90.000
'33:02:03.016',-,0.080,-,-,0.040,-,90.000
'33:02:03.024',-,0.100,-,-,0.060,-,90.000
'33:02:03.032',-,0.060,-,-,0.040,-,90.000
'33:02:03.040',-,0.040,-,-,0.040,-,90.000
'33:02:03.048',-,0.020,-,-,0.040,-,90.000
'33:02:03.056',-,0.000,-,-,0.040,-,90.000
'33:02:03.064',-,-0.040,-,-,0.020,-,90.000
'33:02:03.072',-,-0.060,-,-,0.020,-,90.000
'33:02:03.080',-,-0.040,-,-,0.000,-,90.000
'33:02:03.088',-,-0.060,-,-,0.000,-,90.000
'33:02:03.096',-,-0.040,-,-,0.000,-,90.000
'33:02:03.104',-,-0.080,-,-,0.020,-,90.000
'33:02:03.112',-,-0.100,-,-,0.000,-,90.000
'33:02:03.120',-,0.120,-,-,-0.020,-,90.000
'33:02:03.128',-,0.640,-,-,0.540,-,90.000
'33:02:03.136',-,0.660,-,-,0.320,-,90.000
'33:02:03.144',-,0.260,-,-,0.260,-,90.000
'33:02:03.152',-,0.080,-,-,0.200,-,90.000
'33:02:03.160',-,0.140,-,-,0.140,-,90.000
'33:02:03.168',-,0.040,-,-,0.040,-,90.000
'33:02:03.176',-,0.000,-,-,0.000,-,90.000
'33:02:03.184',-,-0.040,-,-,-0.020,-,90.000
'33:02:03.192',-,-0.040,-,-,0.000,-,90.000
'33:02:03.200',-,-0.020,-,-,-0.020,-,90.000
'33:02:03.208',-,-0.040,-,-,-0.040,-,90.000
'33:02:03.216',-,-0.040,-,-,-0.040,-,90.000
'33:02:03.224',-,-0.040,-,-,-0.020,-,90.000
'33:02:03.232',-,-0.020,-,-,-0.040,-,90.000
'33:02:03.240',-,-0.020,-,-,-0.020,-,90.000
'33:02:03.248',-,-0.020,-,-,-0.020,-,90.000
'33:02:03.256',-,0.000,-,-,0.000,-,90.000
'33:02:03.264',-,0.000,-,-,-0.020,-,90.000
'33:02:03.272',-,0.000,-,-,-0.040,-,90.000
'33:02:03.280',-,0.000,-,-,-0.020,-,90.000
'33:02:03.288',-,0.020,-,-,-0.020,-,90.000
'33:02:03.296',-,0.020,-,-,-0.020,-,90.000
'33:02:03.304',-,0.040,-,-,-0.020,-,90.000
'33:02:03.312',-,0.040,-,-,-0.020,-,90.000
'33:02:03.320',-,0.080,-,-,0.000,-,90.000
'33:02:03.328',-,0.080,-,-,-0.040,-,90.000
'33:02:03.336',-,0.080,-,-,0.000,-,90.000
'33:02:03.344',-,0.080,-,-,0.000,-,90.000
'33:02:03.352',-,0.100,-,-,0.000,-,90.000
'33:02:03.360',-,0.080,-,-,0.000,-,90.000
'33:02:03.368',-,0.100,-,-,0.020,-,90.000
'33:02:03.376',-,0.120,-,-,0.020,-,90.000
'33:02:03.384',-,0.100,-,-,0.020,-,90.000
'33:02:03.392',-,0.120,-,-,0.040,-,90.000
'33:02:03.400',-,0.080,-,-,0.040,-,90.000
'33:02:03.408',-,0.060,-,-,0.040,-,90.000
'33:02:03.416',-,0.040,-,-,0.040,-,90.000
'33:02:03.424',-,0.040,-,-,0.020,-,90.000
'33:02:03.432',-,0.020,-,-,0.040,-,90.000
'33:02:03.440',-,0.000,-,-,0.020,-,90.000
'33:02:03.448',-,0.000,-,-,0.020,-,90.000
'33:02:03.456',-,0.000,-,-,0.020,-,90.000
'33:02:03.464',-,0.000,-,-,0.020,-,90.000
'33:02:03.472',-,-0.020,-,-,0.000,-,90.000
'33:02:03.480',-,-0.020,-,-,0.000,-,90.000
'33:02:03.488',-,-0.020,-,-,0.000,-,90.000
'33:02:03.496',-,-0.020,-,-,0.000,-,90.000
'33:02:03.504',-,-0.040,-,-,0.000,-,90.000
'33:02:03.512',-,-0.040,-,-,0.000,-,90.000
'33:02:03.520',-,-0.040,-,-,0.000,-,90.000
'33:02:03.528',-,-0.040,-,-,0.000,-,90.000
