'Elapsed time','II','III','AVF','V','ABP'
'13:51:38.104',0.083,-,-,0.070,84.800
'13:51:38.112',0.083,-,-,0.085,83.200
'13:51:38.120',0.097,-,-,0.085,82.400
'13:51:38.128',0.125,-,-,0.085,82.400
'13:51:38.136',0.139,-,-,0.127,82.400
'13:51:38.144',0.139,-,-,0.113,82.400
'13:51:38.152',0.139,-,-,0.127,83.200
'13:51:38.160',0.139,-,-,0.127,83.200
'13:51:38.168',0.139,-,-,0.127,82.400
'13:51:38.176',0.139,-,-,0.127,81.600
'13:51:38.184',0.125,-,-,0.127,81.600
'13:51:38.192',0.125,-,-,0.127,80.800
'13:51:38.200',0.125,-,-,0.113,80.000
'13:51:38.208',0.125,-,-,0.113,79.200
'13:51:38.216',0.125,-,-,0.085,78.400
'13:51:38.224',0.097,-,-,0.113,77.600
'13:51:38.232',0.083,-,-,0.085,76.800
'13:51:38.240',0.069,-,-,0.085,76.000
'13:51:38.248',0.069,-,-,0.085,75.200
'13:51:38.256',0.069,-,-,0.070,75.200
'13:51:38.264',0.069,-,-,0.085,74.400
'13:51:38.272',0.056,-,-,0.085,73.600
'13:51:38.280',0.056,-,-,0.070,72.800
'13:51:38.288',0.056,-,-,0.085,72.000
'13:51:38.296',0.056,-,-,0.056,72.000
'13:51:38.304',0.056,-,-,0.056,71.200
'13:51:38.312',0.069,-,-,0.070,70.400
'13:51:38.320',0.083,-,-,0.056,69.600
'13:51:38.328',0.042,-,-,0.141,69.600
'13:51:38.336',0.042,-,-,0.028,68.800
'13:51:38.344',0.069,-,-,0.085,68.000
'13:51:38.352',0.069,-,-,0.085,68.000
'13:51:38.360',0.139,-,-,0.070,67.200
'13:51:38.368',0.319,-,-,0.282,67.200
'13:51:38.376',0.542,-,-,0.493,66.400
'13:51:38.384',0.583,-,-,0.507,66.400
'13:51:38.392',0.250,-,-,-0.127,65.600
'13:51:38.400',0.014,-,-,-0.352,64.800
'13:51:38.408',-0.083,-,-,-0.282,64.800
'13:51:38.416',-0.125,-,-,-0.197,64.800
'13:51:38.424',-0.139,-,-,-0.085,64.000
'13:51:38.432',-0.069,-,-,-0.113,64.000
'13:51:38.440',-0.056,-,-,0.000,64.000
'13:51:38.448',-0.042,-,-,0.000,63.200
'13:51:38.456',-0.069,-,-,-0.014,63.200
'13:51:38.464',-0.069,-,-,-0.028,62.400
'13:51:38.472',-0.069,-,-,-0.028,62.400
'13:51:38.480',-0.056,-,-,-0.028,62.400
'13:51:38.488',-0.069,-,-,-0.028,63.200
'13:51:38.496',-0.069,-,-,-0.042,66.400
'13:51:38.504',-0.069,-,-,-0.056,72.800
'13:51:38.512',-0.083,-,-,-0.070,82.400
'13:51:38.520',-0.083,-,-,-0.070,93.600
'13:51:38.528',-0.097,-,-,-0.113,104.800
'13:51:38.536',-0.125,-,-,-0.127,113.600
'13:51:38.544',-0.125,-,-,-0.113,118.400
'13:51:38.552',-0.125,-,-,-0.127,120.800
'13:51:38.560',-0.125,-,-,-0.155,120.000
'13:51:38.568',-0.125,-,-,-0.169,117.600
'13:51:38.576',-0.139,-,-,-0.183,114.400
'13:51:38.584',-0.153,-,-,-0.197,112.000
'13:51:38.592',-0.153,-,-,-0.197,109.600
'13:51:38.600',-0.153,-,-,-0.197,108.000
'13:51:38.608',-0.153,-,-,-0.225,107.200
'13:51:38.616',-0.125,-,-,-0.197,105.600
'13:51:38.624',-0.097,-,-,-0.197,104.800
'13:51:38.632',-0.097,-,-,-0.183,103.200
'13:51:38.640',-0.069,-,-,-0.169,101.600
'13:51:38.648',-0.028,-,-,-0.127,100.000
'13:51:38.656',0.000,-,-,-0.085,98.400
'13:51:38.664',0.000,-,-,-0.056,96.000
'13:51:38.672',0.014,-,-,-0.028,93.600
'13:51:38.680',0.014,-,-,-0.014,91.200
'13:51:38.688',0.028,-,-,0.000,88.000
'13:51:38.696',0.042,-,-,0.028,85.600
'13:51:38.704',0.042,-,-,0.042,82.400
'13:51:38.712',0.056,-,-,0.056,80.800
'13:51:38.720',0.056,-,-,0.085,79.200
'13:51:38.728',0.069,-,-,0.070,79.200
'13:51:38.736',0.042,-,-,0.085,79.200
'13:51:38.744',0.042,-,-,0.056,80.000
'13:51:38.752',0.056,-,-,0.070,80.000
'13:51:38.760',0.056,-,-,0.056,80.000
'13:51:38.768',0.042,-,-,0.070,80.000
'13:51:38.776',0.042,-,-,0.056,80.000
'13:51:38.784',0.042,-,-,0.070,79.200
'13:51:38.792',0.042,-,-,0.056,78.400
'13:51:38.800',0.042,-,-,0.056,77.600
'13:51:38.808',0.028,-,-,0.056,76.800
'13:51:38.816',0.056,-,-,0.056,76.000
'13:51:38.824',0.056,-,-,0.056,75.200
'13:51:38.832',0.042,-,-,0.070,74.400
'13:51:38.840',0.028,-,-,0.056,73.600
'13:51:38.848',0.042,-,-,0.085,72.800
'13:51:38.856',0.028,-,-,0.056,72.000
'13:51:38.864',0.014,-,-,0.056,72.000
'13:51:38.872',0.000,-,-,0.056,71.200
'13:51:38.880',0.000,-,-,0.056,70.400
'13:51:38.888',0.000,-,-,0.056,70.400
'13:51:38.896',-0.014,-,-,0.042,69.600
'13:51:38.904',-0.014,-,-,0.042,69.600
'13:51:38.912',-0.014,-,-,0.056,68.800
'13:51:38.920',-0.014,-,-,0.028,68.800
'13:51:38.928',-0.028,-,-,0.042,68.000
'13:51:38.936',-0.042,-,-,0.028,68.000
'13:51:38.944',-0.028,-,-,0.028,67.200
'13:51:38.952',-0.028,-,-,0.028,67.200
'13:51:38.960',-0.028,-,-,0.028,66.400
'13:51:38.968',-0.028,-,-,0.028,66.400
'13:51:38.976',-0.028,-,-,0.028,65.600
'13:51:38.984',-0.028,-,-,0.014,65.600
'13:51:38.992',-0.028,-,-,0.028,65.600
'13:51:39.000',-0.014,-,-,0.014,64.800
'13:51:39.008',-0.014,-,-,0.028,64.800
'13:51:39.016',-0.014,-,-,0.028,64.800
'13:51:39.024',-0.028,-,-,0.028,64.000
'13:51:39.032',-0.028,-,-,0.014,64.000
'13:51:39.040',-0.028,-,-,0.014,63.200
'13:51:39.048',-0.028,-,-,0.028,63.200
'13:51:39.056',-0.028,-,-,0.000,63.200
'13:51:39.064',-0.028,-,-,0.028,62.400
'13:51:39.072',-0.014,-,-,0.014,62.400
'13:51:39.080',-0.014,-,-,0.028,62.400
'13:51:39.088',-0.014,-,-,0.014,61.600
'13:51:39.096',-0.014,-,-,0.028,61.600
'13:51:39.104',0.000,-,-,0.028,61.600
'13:51:39.112',0.028,-,-,0.028,60.800
'13:51:39.120',0.167,-,-,0.141,60.800
'13:51:39.128',0.417,-,-,0.338,60.800
'13:51:39.136',0.542,-,-,0.465,60.800
'13:51:39.144',0.389,-,-,0.113,60.800
'13:51:39.152',0.139,-,-,-0.282,60.000
'13:51:39.160',-0.014,-,-,-0.352,60.000
'13:51:39.168',-0.097,-,-,-0.282,60.000
'13:51:39.176',-0.125,-,-,-0.169,60.000
'13:51:39.184',-0.083,-,-,-0.070,60.000
'13:51:39.192',-0.069,-,-,-0.028,60.000
'13:51:39.200',-0.083,-,-,-0.028,60.000
'13:51:39.208',-0.083,-,-,-0.028,59.200
'13:51:39.216',-0.083,-,-,-0.042,59.200
'13:51:39.224',-0.097,-,-,-0.028,59.200
'13:51:39.232',-0.097,-,-,-0.056,59.200
'13:51:39.240',-0.097,-,-,-0.056,59.200
'13:51:39.248',-0.097,-,-,-0.070,61.600
'13:51:39.256',-0.097,-,-,-0.070,65.600
'13:51:39.264',-0.097,-,-,-0.070,73.600
'13:51:39.272',-0.097,-,-,-0.085,84.000
'13:51:39.280',-0.097,-,-,-0.113,95.200
'13:51:39.288',-0.097,-,-,-0.113,105.600
'13:51:39.296',-0.097,-,-,-0.127,112.800
'13:51:39.304',-0.097,-,-,-0.141,116.800
'13:51:39.312',-0.097,-,-,-0.141,117.600
'13:51:39.320',-0.097,-,-,-0.155,116.000
'13:51:39.328',-0.083,-,-,-0.169,112.800
'13:51:39.336',-0.069,-,-,-0.169,109.600
'13:51:39.344',-0.069,-,-,-0.183,107.200
'13:51:39.352',-0.069,-,-,-0.197,104.800
'13:51:39.360',-0.056,-,-,-0.197,102.400
'13:51:39.368',-0.056,-,-,-0.197,101.600
'13:51:39.376',-0.042,-,-,-0.197,100.000
'13:51:39.384',-0.028,-,-,-0.197,99.200
'13:51:39.392',-0.014,-,-,-0.169,97.600
'13:51:39.400',0.000,-,-,-0.155,96.800
'13:51:39.408',0.014,-,-,-0.141,95.200
'13:51:39.416',0.028,-,-,-0.113,93.600
'13:51:39.424',0.028,-,-,-0.085,91.200
