'Elapsed time','I','II','III','V','MCL1','ABP'
'217:46:05.928',-0.072,-0.098,-,-,-,93.600
'217:46:05.936',-0.072,-0.098,-,-,-,92.800
'217:46:05.944',-0.056,-0.098,-,-,-,91.200
'217:46:05.952',-0.072,-0.098,-,-,-,90.400
'217:46:05.960',-0.056,-0.098,-,-,-,88.800
'217:46:05.968',-0.056,-0.098,-,-,-,87.200
'217:46:05.976',-0.032,-0.076,-,-,-,85.600
'217:46:05.984',-0.016,-0.076,-,-,-,83.200
'217:46:05.992',-0.032,-0.076,-,-,-,80.800
'217:46:06.000',-0.032,-0.098,-,-,-,79.200
'217:46:06.008',-0.032,-0.076,-,-,-,76.800
'217:46:06.016',-0.032,-0.076,-,-,-,75.200
'217:46:06.024',-0.056,-0.098,-,-,-,73.600
'217:46:06.032',-0.056,-0.098,-,-,-,72.800
'217:46:06.040',-0.032,-0.076,-,-,-,72.000
'217:46:06.048',-0.016,-0.076,-,-,-,72.000
'217:46:06.056',-0.016,-0.043,-,-,-,72.000
'217:46:06.064',-0.016,-0.043,-,-,-,72.800
'217:46:06.072',-0.016,-0.043,-,-,-,72.800
'217:46:06.080',-0.016,-0.043,-,-,-,72.800
'217:46:06.088',-0.016,-0.043,-,-,-,73.600
'217:46:06.096',-0.032,-0.076,-,-,-,73.600
'217:46:06.104',-0.032,-0.076,-,-,-,73.600
'217:46:06.112',-0.032,-0.043,-,-,-,73.600
'217:46:06.120',-0.016,-0.043,-,-,-,72.800
'217:46:06.128',-0.016,-0.043,-,-,-,72.800
'217:46:06.136',0.000,-0.043,-,-,-,72.000
'217:46:06.144',0.000,-0.043,-,-,-,72.000
'217:46:06.152',0.000,-0.043,-,-,-,71.200
'217:46:06.160',-0.016,-0.043,-,-,-,70.400
'217:46:06.168',-0.016,-0.043,-,-,-,69.600
'217:46:06.176',-0.016,-0.043,-,-,-,69.600
'217:46:06.184',-0.032,-0.043,-,-,-,68.800
'217:46:06.192',-0.032,-0.076,-,-,-,68.000
'217:46:06.200',-0.032,-0.076,-,-,-,67.200
'217:46:06.208',-0.032,-0.076,-,-,-,66.400
'217:46:06.216',-0.032,-0.076,-,-,-,65.600
'217:46:06.224',-0.032,-0.076,-,-,-,64.800
'217:46:06.232',-0.016,-0.043,-,-,-,64.000
'217:46:06.240',-0.016,-0.043,-,-,-,64.000
'217:46:06.248',-0.016,-0.043,-,-,-,63.200
'217:46:06.256',0.000,-0.043,-,-,-,62.400
'217:46:06.264',0.000,-0.043,-,-,-,62.400
'217:46:06.272',-0.016,-0.043,-,-,-,61.600
'217:46:06.280',-0.032,-0.076,-,-,-,61.600
'217:46:06.288',-0.032,-0.076,-,-,-,60.800
'217:46:06.296',-0.016,-0.043,-,-,-,60.800
'217:46:06.304',0.000,-0.043,-,-,-,60.000
'217:46:06.312',0.000,-0.022,-,-,-,60.000
'217:46:06.320',-0.016,-0.022,-,-,-,59.200
'217:46:06.328',-0.016,-0.043,-,-,-,59.200
'217:46:06.336',-0.016,-0.022,-,-,-,59.200
'217:46:06.344',-0.016,-0.043,-,-,-,58.400
'217:46:06.352',-0.032,-0.076,-,-,-,58.400
'217:46:06.360',-0.032,-0.076,-,-,-,58.400
'217:46:06.368',0.112,0.076,-,-,-,58.400
'217:46:06.376',0.416,0.489,-,-,-,57.600
'217:46:06.384',0.648,0.891,-,-,-,57.600
'217:46:06.392',0.576,0.967,-,-,-,57.600
'217:46:06.400',0.224,0.522,-,-,-,57.600
'217:46:06.408',-0.056,0.076,-,-,-,56.800
'217:46:06.416',-0.152,-0.152,-,-,-,56.800
'217:46:06.424',-0.168,-0.207,-,-,-,56.800
'217:46:06.432',-0.128,-0.130,-,-,-,56.800
'217:46:06.440',-0.096,-0.098,-,-,-,56.800
'217:46:06.448',-0.096,-0.098,-,-,-,56.000
'217:46:06.456',-0.072,-0.098,-,-,-,56.000
'217:46:06.464',-0.056,-0.076,-,-,-,56.000
'217:46:06.472',-0.032,-0.043,-,-,-,55.200
'217:46:06.480',-0.016,-0.022,-,-,-,55.200
'217:46:06.488',0.000,0.000,-,-,-,55.200
'217:46:06.496',0.016,0.000,-,-,-,54.400
'217:46:06.504',0.016,0.022,-,-,-,54.400
'217:46:06.512',0.032,0.022,-,-,-,54.400
'217:46:06.520',0.016,0.022,-,-,-,54.400
'217:46:06.528',0.016,0.022,-,-,-,54.400
'217:46:06.536',0.016,0.022,-,-,-,56.000
'217:46:06.544',0.032,0.043,-,-,-,57.600
'217:46:06.552',0.056,0.076,-,-,-,60.800
'217:46:06.560',0.072,0.098,-,-,-,65.600
'217:46:06.568',0.112,0.130,-,-,-,71.200
'217:46:06.576',0.128,0.152,-,-,-,77.600
'217:46:06.584',0.152,0.174,-,-,-,84.000
'217:46:06.592',0.152,0.174,-,-,-,89.600
'217:46:06.600',0.168,0.207,-,-,-,94.400
'217:46:06.608',0.192,0.228,-,-,-,97.600
'217:46:06.616',0.192,0.228,-,-,-,100.000
'217:46:06.624',0.168,0.207,-,-,-,101.600
'217:46:06.632',0.168,0.174,-,-,-,102.400
'217:46:06.640',0.112,0.130,-,-,-,101.600
'217:46:06.648',0.032,0.043,-,-,-,101.600
'217:46:06.656',0.016,0.000,-,-,-,100.800
'217:46:06.664',0.000,0.000,-,-,-,99.200
'217:46:06.672',0.000,-0.022,-,-,-,98.400
'217:46:06.680',-0.016,-0.043,-,-,-,97.600
'217:46:06.688',-0.056,-0.076,-,-,-,96.800
'217:46:06.696',-0.072,-0.098,-,-,-,95.200
'217:46:06.704',-0.056,-0.076,-,-,-,94.400
'217:46:06.712',-0.032,-0.076,-,-,-,92.800
'217:46:06.720',-0.032,-0.076,-,-,-,92.000
'217:46:06.728',-0.072,-0.098,-,-,-,90.400
'217:46:06.736',-0.072,-0.098,-,-,-,88.800
'217:46:06.744',-0.032,-0.076,-,-,-,87.200
'217:46:06.752',-0.032,-0.076,-,-,-,85.600
'217:46:06.760',-0.032,-0.076,-,-,-,83.200
'217:46:06.768',-0.056,-0.076,-,-,-,81.600
'217:46:06.776',-0.072,-0.076,-,-,-,79.200
'217:46:06.784',-0.072,-0.076,-,-,-,76.800
'217:46:06.792',-0.056,-0.076,-,-,-,75.200
'217:46:06.800',-0.056,-0.076,-,-,-,73.600
'217:46:06.808',-0.056,-0.076,-,-,-,72.800
'217:46:06.816',-0.056,-0.043,-,-,-,72.000
'217:46:06.824',-0.056,-0.043,-,-,-,72.000
'217:46:06.832',-0.032,-0.043,-,-,-,72.000
'217:46:06.840',-0.032,-0.043,-,-,-,72.000
'217:46:06.848',-0.032,-0.043,-,-,-,72.000
'217:46:06.856',-0.056,-0.076,-,-,-,72.800
'217:46:06.864',-0.032,-0.043,-,-,-,72.800
'217:46:06.872',0.000,-0.022,-,-,-,72.800
'217:46:06.880',0.000,-0.022,-,-,-,72.800
'217:46:06.888',-0.032,-0.043,-,-,-,72.800
'217:46:06.896',-0.032,-0.076,-,-,-,72.800
'217:46:06.904',-0.032,-0.076,-,-,-,72.800
'217:46:06.912',-0.032,-0.076,-,-,-,72.000
'217:46:06.920',-0.032,-0.076,-,-,-,72.000
'217:46:06.928',-0.056,-0.076,-,-,-,71.200
'217:46:06.936',-0.032,-0.076,-,-,-,70.400
'217:46:06.944',-0.032,-0.043,-,-,-,69.600
'217:46:06.952',-0.016,-0.022,-,-,-,68.800
'217:46:06.960',-0.016,-0.022,-,-,-,68.000
'217:46:06.968',-0.032,-0.043,-,-,-,68.000
'217:46:06.976',-0.032,-0.043,-,-,-,67.200
'217:46:06.984',-0.016,-0.043,-,-,-,66.400
'217:46:06.992',-0.016,-0.022,-,-,-,65.600
'217:46:07.000',-0.016,-0.043,-,-,-,64.800
'217:46:07.008',-0.016,-0.043,-,-,-,64.000
'217:46:07.016',-0.016,-0.043,-,-,-,64.000
'217:46:07.024',-0.032,-0.043,-,-,-,63.200
'217:46:07.032',-0.056,-0.076,-,-,-,62.400
'217:46:07.040',-0.032,-0.098,-,-,-,62.400
'217:46:07.048',0.056,0.000,-,-,-,61.600
'217:46:07.056',0.320,0.337,-,-,-,61.600
'217:46:07.064',0.592,0.783,-,-,-,61.600
'217:46:07.072',0.608,0.946,-,-,-,60.800
'217:46:07.080',0.288,0.630,-,-,-,60.800
'217:46:07.088',0.000,0.152,-,-,-,60.000
'217:46:07.096',-0.128,-0.098,-,-,-,60.000
'217:46:07.104',-0.192,-0.174,-,-,-,59.200
'217:46:07.112',-0.192,-0.174,-,-,-,59.200
'217:46:07.120',-0.128,-0.130,-,-,-,59.200
'217:46:07.128',-0.072,-0.098,-,-,-,59.200
'217:46:07.136',-0.072,-0.098,-,-,-,58.400
'217:46:07.144',-0.072,-0.076,-,-,-,58.400
'217:46:07.152',-0.056,-0.076,-,-,-,58.400
'217:46:07.160',-0.056,-0.043,-,-,-,58.400
'217:46:07.168',-0.032,-0.043,-,-,-,58.400
'217:46:07.176',0.000,0.000,-,-,-,58.400
'217:46:07.184',0.016,0.000,-,-,-,58.400
'217:46:07.192',0.000,0.000,-,-,-,58.400
'217:46:07.200',-0.016,0.000,-,-,-,58.400
'217:46:07.208',0.000,0.000,-,-,-,59.200
'217:46:07.216',0.016,0.043,-,-,-,60.000
'217:46:07.224',0.056,0.076,-,-,-,62.400
'217:46:07.232',0.056,0.076,-,-,-,65.600
'217:46:07.240',0.096,0.098,-,-,-,69.600
'217:46:07.248',0.112,0.130,-,-,-,75.200
'217:46:07.256',0.128,0.130,-,-,-,80.800
'217:46:07.264',0.128,0.152,-,-,-,87.200
'217:46:07.272',0.152,0.174,-,-,-,92.800
'217:46:07.280',0.152,0.174,-,-,-,96.800
'217:46:07.288',0.152,0.174,-,-,-,100.800
'217:46:07.296',0.152,0.174,-,-,-,103.200
'217:46:07.304',0.128,0.152,-,-,-,104.800
'217:46:07.312',0.096,0.130,-,-,-,104.800
'217:46:07.320',0.056,0.076,-,-,-,104.800
'217:46:07.328',0.016,0.022,-,-,-,104.000
'217:46:07.336',0.016,0.000,-,-,-,103.200
'217:46:07.344',0.000,-0.022,-,-,-,102.400
'217:46:07.352',-0.016,-0.022,-,-,-,101.600
'217:46:07.360',-0.016,-0.043,-,-,-,100.000
'217:46:07.368',-0.016,-0.043,-,-,-,99.200
'217:46:07.376',-0.016,-0.076,-,-,-,97.600
'217:46:07.384',-0.032,-0.098,-,-,-,96.800
'217:46:07.392',-0.072,-0.130,-,-,-,96.000
'217:46:07.400',-0.072,-0.130,-,-,-,94.400
'217:46:07.408',-0.072,-0.130,-,-,-,93.600
'217:46:07.416',-0.072,-0.098,-,-,-,92.000
'217:46:07.424',-0.056,-0.098,-,-,-,90.400
'217:46:07.432',-0.072,-0.098,-,-,-,88.800
'217:46:07.440',-0.056,-0.098,-,-,-,86.400
'217:46:07.448',-0.056,-0.098,-,-,-,84.800
'217:46:07.456',-0.072,-0.098,-,-,-,82.400
'217:46:07.464',-0.072,-0.098,-,-,-,80.000
'217:46:07.472',-0.056,-0.076,-,-,-,77.600
'217:46:07.480',-0.032,-0.076,-,-,-,76.000
'217:46:07.488',-0.056,-0.076,-,-,-,75.200
'217:46:07.496',-0.056,-0.076,-,-,-,74.400
'217:46:07.504',-0.032,-0.076,-,-,-,74.400
'217:46:07.512',-0.016,-0.043,-,-,-,74.400
'217:46:07.520',0.000,-0.022,-,-,-,74.400
'217:46:07.528',-0.016,-0.022,-,-,-,75.200
'217:46:07.536',-0.016,-0.043,-,-,-,75.200
'217:46:07.544',-0.016,-0.043,-,-,-,75.200
'217:46:07.552',-0.016,-0.043,-,-,-,75.200
'217:46:07.560',-0.016,-0.022,-,-,-,75.200
'217:46:07.568',-0.016,-0.022,-,-,-,75.200
'217:46:07.576',-0.016,-0.043,-,-,-,75.200
'217:46:07.584',-0.032,-0.076,-,-,-,74.400
'217:46:07.592',-0.032,-0.043,-,-,-,74.400
'217:46:07.600',-0.016,-0.043,-,-,-,73.600
'217:46:07.608',-0.016,-0.043,-,-,-,72.800
'217:46:07.616',-0.032,-0.076,-,-,-,72.800
'217:46:07.624',-0.032,-0.076,-,-,-,72.000
'217:46:07.632',-0.016,-0.076,-,-,-,71.200
'217:46:07.640',-0.016,-0.043,-,-,-,70.400
'217:46:07.648',0.000,-0.043,-,-,-,69.600
'217:46:07.656',-0.016,-0.043,-,-,-,68.800
'217:46:07.664',-0.016,-0.043,-,-,-,68.000
'217:46:07.672',-0.032,-0.043,-,-,-,68.000
'217:46:07.680',-0.032,-0.043,-,-,-,67.200
'217:46:07.688',-0.032,-0.022,-,-,-,66.400
'217:46:07.696',-0.016,-0.022,-,-,-,65.600
'217:46:07.704',-0.016,-0.022,-,-,-,64.800
'217:46:07.712',-0.016,-0.043,-,-,-,64.800
'217:46:07.720',-0.056,-0.098,-,-,-,64.000
'217:46:07.728',-0.056,-0.098,-,-,-,63.200
'217:46:07.736',0.128,0.076,-,-,-,63.200
'217:46:07.744',0.416,0.489,-,-,-,62.400
'217:46:07.752',0.592,0.859,-,-,-,62.400
'217:46:07.760',0.440,0.913,-,-,-,61.600
'217:46:07.768',0.128,0.467,-,-,-,61.600
'217:46:07.776',-0.072,0.043,-,-,-,61.600
'217:46:07.784',-0.128,-0.130,-,-,-,60.800
'217:46:07.792',-0.152,-0.152,-,-,-,60.800
'217:46:07.800',-0.096,-0.098,-,-,-,60.800
'217:46:07.808',-0.056,-0.043,-,-,-,60.800
'217:46:07.816',-0.056,-0.076,-,-,-,60.000
'217:46:07.824',-0.072,-0.076,-,-,-,60.000
'217:46:07.832',-0.056,-0.076,-,-,-,60.000
'217:46:07.840',-0.056,-0.076,-,-,-,60.000
'217:46:07.848',-0.032,-0.043,-,-,-,59.200
'217:46:07.856',-0.032,-0.043,-,-,-,59.200
'217:46:07.864',-0.016,-0.022,-,-,-,59.200
'217:46:07.872',0.016,0.000,-,-,-,59.200
'217:46:07.880',0.016,0.000,-,-,-,59.200
'217:46:07.888',0.000,0.000,-,-,-,59.200
'217:46:07.896',0.000,0.000,-,-,-,60.000
'217:46:07.904',0.016,0.043,-,-,-,61.600
'217:46:07.912',0.056,0.076,-,-,-,64.000
'217:46:07.920',0.096,0.130,-,-,-,68.000
'217:46:07.928',0.112,0.152,-,-,-,73.600
'217:46:07.936',0.128,0.152,-,-,-,79.200
'217:46:07.944',0.128,0.174,-,-,-,85.600
'217:46:07.952',0.152,0.207,-,-,-,92.000
'217:46:07.960',0.152,0.207,-,-,-,97.600
'217:46:07.968',0.168,0.207,-,-,-,101.600
'217:46:07.976',0.168,0.207,-,-,-,104.800
'217:46:07.984',0.152,0.152,-,-,-,106.400
'217:46:07.992',0.112,0.130,-,-,-,107.200
'217:46:08.000',0.096,0.098,-,-,-,107.200
'217:46:08.008',0.096,0.076,-,-,-,106.400
'217:46:08.016',0.056,0.043,-,-,-,104.800
'217:46:08.024',0.016,0.022,-,-,-,104.000
