'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:29:48.272',-0.024,-,-,0.000,-,-
'47:29:48.280',-0.024,-,-,0.000,-,-
'47:29:48.288',-0.024,-,-,0.000,-,-
'47:29:48.296',-0.032,-,-,-0.008,-,-
'47:29:48.304',-0.032,-,-,-0.016,-,-
'47:29:48.312',-0.024,-,-,-0.008,-,-
'47:29:48.320',-0.024,-,-,-0.008,-,-
'47:29:48.328',-0.024,-,-,-0.008,-,-
'47:29:48.336',-0.016,-,-,-0.016,-,-
'47:29:48.344',-0.016,-,-,-0.016,-,-
'47:29:48.352',-0.008,-,-,-0.032,-,-
'47:29:48.360',0.040,-,-,-0.064,-,-
'47:29:48.368',0.200,-,-,-0.104,-,-
'47:29:48.376',0.488,-,-,-0.104,-,-
'47:29:48.384',0.744,-,-,0.088,-,-
'47:29:48.392',0.784,-,-,0.288,-,-
'47:29:48.400',0.568,-,-,0.368,-,-
'47:29:48.408',0.368,-,-,0.328,-,-
'47:29:48.416',0.200,-,-,0.232,-,-
'47:29:48.424',0.056,-,-,0.128,-,-
'47:29:48.432',-0.056,-,-,0.032,-,-
'47:29:48.440',-0.112,-,-,-0.016,-,-
'47:29:48.448',-0.120,-,-,-0.024,-,-
'47:29:48.456',-0.112,-,-,-0.016,-,-
'47:29:48.464',-0.112,-,-,-0.024,-,-
'47:29:48.472',-0.112,-,-,-0.024,-,-
'47:29:48.480',-0.104,-,-,-0.024,-,-
'47:29:48.488',-0.104,-,-,-0.016,-,-
'47:29:48.496',-0.096,-,-,-0.016,-,-
'47:29:48.504',-0.096,-,-,-0.016,-,-
'47:29:48.512',-0.096,-,-,-0.024,-,-
'47:29:48.520',-0.104,-,-,-0.024,-,-
'47:29:48.528',-0.104,-,-,-0.032,-,-
'47:29:48.536',-0.104,-,-,-0.032,-,-
'47:29:48.544',-0.096,-,-,-0.032,-,-
'47:29:48.552',-0.088,-,-,-0.024,-,-
'47:29:48.560',-0.088,-,-,-0.024,-,-
'47:29:48.568',-0.104,-,-,-0.032,-,-
'47:29:48.576',-0.104,-,-,-0.040,-,-
'47:29:48.584',-0.104,-,-,-0.032,-,-
'47:29:48.592',-0.112,-,-,-0.032,-,-
'47:29:48.600',-0.112,-,-,-0.040,-,-
'47:29:48.608',-0.104,-,-,-0.040,-,-
'47:29:48.616',-0.096,-,-,-0.040,-,-
'47:29:48.624',-0.096,-,-,-0.040,-,-
'47:29:48.632',-0.088,-,-,-0.040,-,-
'47:29:48.640',-0.080,-,-,-0.048,-,-
'47:29:48.648',-0.064,-,-,-0.040,-,-
'47:29:48.656',-0.048,-,-,-0.032,-,-
'47:29:48.664',-0.024,-,-,-0.024,-,-
'47:29:48.672',-0.008,-,-,-0.008,-,-
'47:29:48.680',0.008,-,-,-0.008,-,-
'47:29:48.688',0.016,-,-,0.000,-,-
'47:29:48.696',0.024,-,-,0.016,-,-
'47:29:48.704',0.032,-,-,0.024,-,-
'47:29:48.712',0.032,-,-,0.024,-,-
'47:29:48.720',0.032,-,-,0.032,-,-
'47:29:48.728',0.032,-,-,0.032,-,-
'47:29:48.736',0.032,-,-,0.032,-,-
'47:29:48.744',0.024,-,-,0.032,-,-
'47:29:48.752',0.024,-,-,0.024,-,-
'47:29:48.760',0.024,-,-,0.016,-,-
'47:29:48.768',0.024,-,-,0.016,-,-
'47:29:48.776',0.024,-,-,0.008,-,-
'47:29:48.784',0.024,-,-,0.008,-,-
'47:29:48.792',0.032,-,-,0.000,-,-
'47:29:48.800',0.032,-,-,-0.008,-,-
'47:29:48.808',0.024,-,-,-0.016,-,-
'47:29:48.816',0.024,-,-,-0.016,-,-
'47:29:48.824',0.016,-,-,-0.016,-,-
'47:29:48.832',0.008,-,-,-0.024,-,-
'47:29:48.840',0.008,-,-,-0.024,-,-
'47:29:48.848',0.008,-,-,-0.024,-,-
'47:29:48.856',0.008,-,-,-0.024,-,-
'47:29:48.864',0.000,-,-,-0.024,-,-
'47:29:48.872',0.008,-,-,-0.016,-,-
'47:29:48.880',0.016,-,-,-0.016,-,-
'47:29:48.888',0.024,-,-,-0.008,-,-
'47:29:48.896',0.024,-,-,0.000,-,-
'47:29:48.904',0.024,-,-,0.000,-,-
'47:29:48.912',0.024,-,-,0.000,-,-
'47:29:48.920',0.024,-,-,0.000,-,-
'47:29:48.928',0.024,-,-,0.008,-,-
'47:29:48.936',0.016,-,-,0.008,-,-
'47:29:48.944',0.016,-,-,0.000,-,-
'47:29:48.952',0.016,-,-,0.000,-,-
'47:29:48.960',0.008,-,-,0.000,-,-
'47:29:48.968',0.008,-,-,0.008,-,-
'47:29:48.976',0.008,-,-,0.008,-,-
'47:29:48.984',0.008,-,-,0.008,-,-
'47:29:48.992',0.016,-,-,0.008,-,-
'47:29:49.000',0.024,-,-,0.016,-,-
'47:29:49.008',0.048,-,-,0.032,-,-
'47:29:49.016',0.056,-,-,0.040,-,-
'47:29:49.024',0.064,-,-,0.040,-,-
'47:29:49.032',0.080,-,-,0.056,-,-
'47:29:49.040',0.096,-,-,0.072,-,-
'47:29:49.048',0.104,-,-,0.080,-,-
'47:29:49.056',0.096,-,-,0.072,-,-
'47:29:49.064',0.064,-,-,0.048,-,-
'47:29:49.072',0.048,-,-,0.024,-,-
'47:29:49.080',0.024,-,-,0.008,-,-
'47:29:49.088',0.000,-,-,0.000,-,-
'47:29:49.096',-0.024,-,-,-0.008,-,-
'47:29:49.104',-0.040,-,-,-0.024,-,-
'47:29:49.112',-0.048,-,-,-0.024,-,-
'47:29:49.120',-0.040,-,-,-0.016,-,-
'47:29:49.128',-0.040,-,-,-0.008,-,-
'47:29:49.136',-0.048,-,-,-0.024,-,-
'47:29:49.144',-0.040,-,-,-0.016,-,-
'47:29:49.152',-0.040,-,-,-0.008,-,-
'47:29:49.160',-0.056,-,-,-0.032,-,-
'47:29:49.168',-0.064,-,-,-0.040,-,-
'47:29:49.176',-0.064,-,-,-0.040,-,-
'47:29:49.184',-0.056,-,-,-0.032,-,-
'47:29:49.192',-0.048,-,-,-0.032,-,-
'47:29:49.200',-0.040,-,-,-0.032,-,-
'47:29:49.208',0.000,-,-,-0.056,-,-
'47:29:49.216',0.152,-,-,-0.080,-,-
'47:29:49.224',0.416,-,-,-0.080,-,-
'47:29:49.232',0.672,-,-,0.048,-,-
'47:29:49.240',0.728,-,-,0.248,-,-
'47:29:49.248',0.560,-,-,0.376,-,-
'47:29:49.256',0.368,-,-,0.400,-,-
'47:29:49.264',0.200,-,-,0.312,-,-
'47:29:49.272',0.064,-,-,0.200,-,-
'47:29:49.280',-0.048,-,-,0.088,-,-
'47:29:49.288',-0.136,-,-,0.008,-,-
'47:29:49.296',-0.160,-,-,-0.008,-,-
'47:29:49.304',-0.152,-,-,0.000,-,-
'47:29:49.312',-0.152,-,-,0.000,-,-
'47:29:49.320',-0.152,-,-,-0.008,-,-
'47:29:49.328',-0.152,-,-,-0.008,-,-
'47:29:49.336',-0.152,-,-,-0.008,-,-
'47:29:49.344',-0.152,-,-,-0.016,-,-
'47:29:49.352',-0.152,-,-,-0.024,-,-
'47:29:49.360',-0.144,-,-,-0.024,-,-
'47:29:49.368',-0.136,-,-,-0.024,-,-
'47:29:49.376',-0.136,-,-,-0.024,-,-
'47:29:49.384',-0.128,-,-,-0.016,-,-
'47:29:49.392',-0.128,-,-,-0.016,-,-
'47:29:49.400',-0.128,-,-,-0.016,-,-
'47:29:49.408',-0.128,-,-,-0.008,-,-
'47:29:49.416',-0.128,-,-,-0.008,-,-
'47:29:49.424',-0.128,-,-,-0.016,-,-
'47:29:49.432',-0.128,-,-,-0.016,-,-
'47:29:49.440',-0.120,-,-,0.000,-,-
'47:29:49.448',-0.128,-,-,0.000,-,-
'47:29:49.456',-0.128,-,-,-0.016,-,-
'47:29:49.464',-0.128,-,-,-0.040,-,-
'47:29:49.472',-0.112,-,-,-0.048,-,-
'47:29:49.480',-0.104,-,-,-0.040,-,-
'47:29:49.488',-0.104,-,-,-0.048,-,-
'47:29:49.496',-0.096,-,-,-0.048,-,-
'47:29:49.504',-0.080,-,-,-0.040,-,-
'47:29:49.512',-0.064,-,-,-0.032,-,-
'47:29:49.520',-0.040,-,-,-0.016,-,-
'47:29:49.528',-0.016,-,-,-0.008,-,-
'47:29:49.536',-0.008,-,-,0.000,-,-
'47:29:49.544',0.000,-,-,0.008,-,-
'47:29:49.552',0.000,-,-,0.008,-,-
'47:29:49.560',0.000,-,-,0.016,-,-
'47:29:49.568',0.000,-,-,0.016,-,-
'47:29:49.576',0.000,-,-,0.016,-,-
'47:29:49.584',0.000,-,-,0.008,-,-
'47:29:49.592',0.000,-,-,0.008,-,-
'47:29:49.600',0.000,-,-,0.008,-,-
'47:29:49.608',0.000,-,-,0.008,-,-
'47:29:49.616',-0.008,-,-,0.008,-,-
'47:29:49.624',-0.016,-,-,0.000,-,-
'47:29:49.632',-0.016,-,-,0.000,-,-
'47:29:49.640',-0.016,-,-,0.000,-,-
'47:29:49.648',-0.024,-,-,0.000,-,-
'47:29:49.656',-0.024,-,-,0.000,-,-
'47:29:49.664',-0.016,-,-,0.008,-,-
'47:29:49.672',-0.016,-,-,0.008,-,-
'47:29:49.680',-0.016,-,-,0.008,-,-
'47:29:49.688',-0.016,-,-,0.008,-,-
