'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:36:06.856',0.000,0.025,-,-,-,-,46.400
'14:36:06.864',0.000,0.017,-,-,-,-,46.400
'14:36:06.872',0.000,0.025,-,-,-,-,45.600
'14:36:06.880',-0.008,0.017,-,-,-,-,45.600
'14:36:06.888',0.000,0.017,-,-,-,-,45.600
'14:36:06.896',0.000,0.017,-,-,-,-,45.600
'14:36:06.904',0.000,0.033,-,-,-,-,45.600
'14:36:06.912',0.000,0.033,-,-,-,-,44.800
'14:36:06.920',0.000,0.041,-,-,-,-,44.800
'14:36:06.928',-0.008,0.050,-,-,-,-,44.800
'14:36:06.936',0.000,0.050,-,-,-,-,44.800
'14:36:06.944',0.000,0.050,-,-,-,-,44.800
'14:36:06.952',0.000,0.050,-,-,-,-,44.800
'14:36:06.960',0.000,0.041,-,-,-,-,44.000
'14:36:06.968',0.008,0.050,-,-,-,-,44.000
'14:36:06.976',0.000,0.017,-,-,-,-,44.000
'14:36:06.984',0.008,0.017,-,-,-,-,44.000
'14:36:06.992',0.000,0.017,-,-,-,-,44.000
'14:36:07.000',0.008,0.017,-,-,-,-,44.000
'14:36:07.008',0.016,0.000,-,-,-,-,44.000
'14:36:07.016',0.000,0.000,-,-,-,-,44.000
'14:36:07.024',0.000,-0.050,-,-,-,-,44.000
'14:36:07.032',-0.048,-0.223,-,-,-,-,44.000
'14:36:07.040',0.000,0.017,-,-,-,-,43.200
'14:36:07.048',0.000,0.025,-,-,-,-,43.200
'14:36:07.056',0.008,0.000,-,-,-,-,43.200
'14:36:07.064',0.016,-0.058,-,-,-,-,43.200
'14:36:07.072',0.032,-0.107,-,-,-,-,42.400
'14:36:07.080',0.024,-0.140,-,-,-,-,42.400
'14:36:07.088',0.048,-0.215,-,-,-,-,41.600
'14:36:07.096',0.040,-0.248,-,-,-,-,41.600
'14:36:07.104',0.088,-0.240,-,-,-,-,41.600
'14:36:07.112',0.104,-0.289,-,-,-,-,41.600
'14:36:07.120',0.144,-0.298,-,-,-,-,41.600
'14:36:07.128',0.160,-0.256,-,-,-,-,41.600
'14:36:07.136',0.192,-0.140,-,-,-,-,42.400
'14:36:07.144',0.200,-0.050,-,-,-,-,42.400
'14:36:07.152',0.208,-0.017,-,-,-,-,42.400
'14:36:07.160',0.120,-0.050,-,-,-,-,42.400
'14:36:07.168',0.088,-0.041,-,-,-,-,42.400
'14:36:07.176',0.056,-0.033,-,-,-,-,42.400
'14:36:07.184',0.064,0.000,-,-,-,-,42.400
'14:36:07.192',0.064,0.017,-,-,-,-,42.400
'14:36:07.200',0.064,0.025,-,-,-,-,42.400
'14:36:07.208',0.032,0.041,-,-,-,-,41.600
'14:36:07.216',0.008,0.091,-,-,-,-,41.600
'14:36:07.224',-0.032,0.124,-,-,-,-,41.600
'14:36:07.232',-0.072,0.182,-,-,-,-,42.400
'14:36:07.240',-0.088,0.215,-,-,-,-,44.000
'14:36:07.248',-0.096,0.215,-,-,-,-,46.400
'14:36:07.256',-0.104,0.231,-,-,-,-,49.600
'14:36:07.264',-0.112,0.231,-,-,-,-,54.400
'14:36:07.272',-0.104,0.240,-,-,-,-,58.400
'14:36:07.280',-0.128,0.248,-,-,-,-,62.400
'14:36:07.288',-0.128,0.248,-,-,-,-,65.600
'14:36:07.296',-0.136,0.248,-,-,-,-,68.800
'14:36:07.304',-0.128,0.248,-,-,-,-,71.200
'14:36:07.312',-0.144,0.240,-,-,-,-,73.600
'14:36:07.320',-0.136,0.231,-,-,-,-,75.200
'14:36:07.328',-0.152,0.215,-,-,-,-,76.000
'14:36:07.336',-0.136,0.231,-,-,-,-,76.000
'14:36:07.344',-0.144,0.198,-,-,-,-,75.200
'14:36:07.352',-0.136,0.165,-,-,-,-,74.400
'14:36:07.360',-0.128,0.157,-,-,-,-,73.600
'14:36:07.368',-0.112,0.132,-,-,-,-,72.000
'14:36:07.376',-0.128,0.116,-,-,-,-,70.400
'14:36:07.384',-0.096,0.099,-,-,-,-,68.800
'14:36:07.392',-0.088,0.074,-,-,-,-,67.200
'14:36:07.400',-0.072,0.050,-,-,-,-,65.600
'14:36:07.408',-0.072,0.033,-,-,-,-,63.200
'14:36:07.416',-0.056,0.017,-,-,-,-,61.600
'14:36:07.424',-0.048,0.000,-,-,-,-,59.200
'14:36:07.432',-0.040,-0.008,-,-,-,-,57.600
'14:36:07.440',-0.032,-0.008,-,-,-,-,56.800
'14:36:07.448',-0.024,-0.008,-,-,-,-,56.800
'14:36:07.456',-0.016,-0.017,-,-,-,-,57.600
'14:36:07.464',-0.024,-0.017,-,-,-,-,58.400
'14:36:07.472',0.000,-0.008,-,-,-,-,59.200
'14:36:07.480',-0.008,0.000,-,-,-,-,58.400
'14:36:07.488',0.000,-0.017,-,-,-,-,58.400
'14:36:07.496',0.000,-0.025,-,-,-,-,57.600
'14:36:07.504',0.008,-0.025,-,-,-,-,57.600
'14:36:07.512',0.000,-0.033,-,-,-,-,56.800
'14:36:07.520',0.008,-0.041,-,-,-,-,56.000
'14:36:07.528',0.008,-0.050,-,-,-,-,56.000
'14:36:07.536',0.016,-0.041,-,-,-,-,56.000
'14:36:07.544',0.000,-0.058,-,-,-,-,55.200
'14:36:07.552',0.016,-0.058,-,-,-,-,55.200
'14:36:07.560',0.016,-0.058,-,-,-,-,55.200
'14:36:07.568',0.008,-0.058,-,-,-,-,55.200
'14:36:07.576',0.016,-0.050,-,-,-,-,54.400
'14:36:07.584',0.008,-0.058,-,-,-,-,54.400
'14:36:07.592',0.016,-0.050,-,-,-,-,54.400
'14:36:07.600',0.000,-0.050,-,-,-,-,53.600
'14:36:07.608',0.016,-0.050,-,-,-,-,53.600
'14:36:07.616',0.000,-0.050,-,-,-,-,52.800
'14:36:07.624',0.016,-0.041,-,-,-,-,52.800
'14:36:07.632',0.000,-0.041,-,-,-,-,52.000
'14:36:07.640',0.016,-0.033,-,-,-,-,52.000
'14:36:07.648',0.000,-0.041,-,-,-,-,52.000
'14:36:07.656',0.008,-0.033,-,-,-,-,52.000
'14:36:07.664',0.000,-0.025,-,-,-,-,52.000
'14:36:07.672',0.016,-0.033,-,-,-,-,51.200
'14:36:07.680',0.000,-0.025,-,-,-,-,51.200
'14:36:07.688',0.008,-0.017,-,-,-,-,51.200
'14:36:07.696',0.000,-0.025,-,-,-,-,51.200
'14:36:07.704',0.008,-0.017,-,-,-,-,50.400
'14:36:07.712',0.000,-0.033,-,-,-,-,50.400
'14:36:07.720',0.016,-0.017,-,-,-,-,50.400
'14:36:07.728',0.000,-0.008,-,-,-,-,50.400
'14:36:07.736',0.024,0.008,-,-,-,-,49.600
'14:36:07.744',0.032,0.017,-,-,-,-,49.600
'14:36:07.752',0.064,0.025,-,-,-,-,48.800
'14:36:07.760',0.088,0.050,-,-,-,-,48.800
'14:36:07.768',0.104,0.066,-,-,-,-,48.800
'14:36:07.776',0.104,0.058,-,-,-,-,48.800
'14:36:07.784',0.128,0.050,-,-,-,-,48.800
'14:36:07.792',0.136,0.066,-,-,-,-,48.800
'14:36:07.800',0.120,-0.140,-,-,-,-,48.800
'14:36:07.808',0.208,0.157,-,-,-,-,48.000
'14:36:07.816',0.224,0.248,-,-,-,-,48.000
'14:36:07.824',0.192,0.248,-,-,-,-,48.000
'14:36:07.832',0.168,0.215,-,-,-,-,47.200
'14:36:07.840',0.176,0.215,-,-,-,-,47.200
'14:36:07.848',0.104,0.157,-,-,-,-,47.200
'14:36:07.856',0.056,0.140,-,-,-,-,47.200
'14:36:07.864',0.000,0.099,-,-,-,-,47.200
'14:36:07.872',-0.008,0.041,-,-,-,-,46.400
'14:36:07.880',-0.024,0.017,-,-,-,-,46.400
'14:36:07.888',-0.040,-0.008,-,-,-,-,46.400
'14:36:07.896',-0.064,-0.025,-,-,-,-,46.400
'14:36:07.904',-0.056,-0.033,-,-,-,-,47.200
'14:36:07.912',-0.072,-0.025,-,-,-,-,47.200
'14:36:07.920',-0.064,-0.041,-,-,-,-,48.800
'14:36:07.928',-0.072,-0.033,-,-,-,-,52.800
'14:36:07.936',-0.072,-0.050,-,-,-,-,57.600
'14:36:07.944',-0.088,-0.041,-,-,-,-,63.200
'14:36:07.952',-0.088,-0.050,-,-,-,-,68.000
'14:36:07.960',-0.096,-0.050,-,-,-,-,71.200
'14:36:07.968',-0.104,-0.058,-,-,-,-,72.000
'14:36:07.976',-0.096,-0.058,-,-,-,-,72.000
'14:36:07.984',-0.128,-0.066,-,-,-,-,72.000
'14:36:07.992',-0.136,-0.091,-,-,-,-,71.200
'14:36:08.000',-0.128,-0.099,-,-,-,-,70.400
'14:36:08.008',-0.136,-0.107,-,-,-,-,68.800
'14:36:08.016',-0.128,-0.124,-,-,-,-,66.400
'14:36:08.024',-0.128,-0.140,-,-,-,-,64.800
'14:36:08.032',-0.104,-0.140,-,-,-,-,63.200
'14:36:08.040',-0.088,-0.140,-,-,-,-,61.600
'14:36:08.048',-0.072,-0.149,-,-,-,-,59.200
'14:36:08.056',-0.064,-0.140,-,-,-,-,56.800
'14:36:08.064',-0.048,-0.149,-,-,-,-,55.200
'14:36:08.072',-0.032,-0.132,-,-,-,-,54.400
'14:36:08.080',-0.032,-0.132,-,-,-,-,53.600
'14:36:08.088',-0.016,-0.140,-,-,-,-,54.400
'14:36:08.096',-0.024,-0.116,-,-,-,-,55.200
'14:36:08.104',-0.008,-0.107,-,-,-,-,56.800
'14:36:08.112',-0.024,-0.099,-,-,-,-,56.800
'14:36:08.120',-0.008,-0.099,-,-,-,-,56.000
'14:36:08.128',-0.016,-0.091,-,-,-,-,55.200
'14:36:08.136',0.000,-0.074,-,-,-,-,54.400
'14:36:08.144',-0.008,-0.066,-,-,-,-,53.600
'14:36:08.152',0.000,-0.074,-,-,-,-,52.800
'14:36:08.160',-0.008,-0.058,-,-,-,-,52.800
'14:36:08.168',0.000,-0.058,-,-,-,-,52.800
'14:36:08.176',-0.008,-0.050,-,-,-,-,52.800
'14:36:08.184',0.000,-0.041,-,-,-,-,52.000
'14:36:08.192',-0.008,-0.033,-,-,-,-,52.000
'14:36:08.200',0.000,-0.033,-,-,-,-,52.000
'14:36:08.208',0.000,-0.025,-,-,-,-,52.000
'14:36:08.216',0.000,-0.017,-,-,-,-,52.000
'14:36:08.224',0.008,-0.017,-,-,-,-,52.000
'14:36:08.232',0.000,-0.017,-,-,-,-,52.000
'14:36:08.240',0.008,-0.017,-,-,-,-,51.200
'14:36:08.248',0.000,-0.017,-,-,-,-,51.200
'14:36:08.256',0.008,-0.008,-,-,-,-,51.200
'14:36:08.264',0.000,0.000,-,-,-,-,50.400
'14:36:08.272',0.016,0.017,-,-,-,-,50.400
'14:36:08.280',0.040,0.025,-,-,-,-,50.400
'14:36:08.288',0.056,0.033,-,-,-,-,50.400
'14:36:08.296',0.088,0.058,-,-,-,-,50.400
'14:36:08.304',0.104,0.091,-,-,-,-,50.400
'14:36:08.312',0.104,0.099,-,-,-,-,50.400
'14:36:08.320',0.128,0.066,-,-,-,-,49.600
'14:36:08.328',0.136,0.099,-,-,-,-,49.600
'14:36:08.336',0.168,0.132,-,-,-,-,49.600
'14:36:08.344',0.192,0.165,-,-,-,-,49.600
'14:36:08.352',0.224,0.248,-,-,-,-,49.600
'14:36:08.360',0.184,0.281,-,-,-,-,48.800
'14:36:08.368',0.176,0.289,-,-,-,-,48.800
'14:36:08.376',0.144,0.322,-,-,-,-,48.800
'14:36:08.384',0.104,0.256,-,-,-,-,48.800
'14:36:08.392',0.064,0.215,-,-,-,-,48.000
'14:36:08.400',0.032,0.165,-,-,-,-,48.000
'14:36:08.408',0.000,0.099,-,-,-,-,48.000
'14:36:08.416',-0.008,0.033,-,-,-,-,48.000
'14:36:08.424',0.000,0.000,-,-,-,-,48.000
'14:36:08.432',-0.040,-0.017,-,-,-,-,48.000
'14:36:08.440',-0.056,-0.041,-,-,-,-,48.000
'14:36:08.448',-0.064,-0.033,-,-,-,-,48.000
'14:36:08.456',-0.056,-0.058,-,-,-,-,49.600
'14:36:08.464',-0.072,-0.058,-,-,-,-,52.000
'14:36:08.472',-0.072,-0.058,-,-,-,-,56.000
'14:36:08.480',-0.088,-0.058,-,-,-,-,60.800
'14:36:08.488',-0.072,-0.066,-,-,-,-,65.600
'14:36:08.496',-0.096,-0.074,-,-,-,-,69.600
'14:36:08.504',-0.104,-0.091,-,-,-,-,71.200
'14:36:08.512',-0.112,-0.099,-,-,-,-,72.000
'14:36:08.520',-0.104,-0.107,-,-,-,-,72.000
'14:36:08.528',-0.128,-0.124,-,-,-,-,71.200
'14:36:08.536',-0.128,-0.140,-,-,-,-,70.400
'14:36:08.544',-0.128,-0.140,-,-,-,-,68.800
'14:36:08.552',-0.104,-0.140,-,-,-,-,66.400
'14:36:08.560',-0.112,-0.140,-,-,-,-,64.800
'14:36:08.568',-0.088,-0.149,-,-,-,-,62.400
'14:36:08.576',-0.072,-0.140,-,-,-,-,60.000
'14:36:08.584',-0.056,-0.157,-,-,-,-,57.600
'14:36:08.592',-0.056,-0.140,-,-,-,-,56.000
'14:36:08.600',-0.032,-0.149,-,-,-,-,53.600
'14:36:08.608',-0.016,-0.132,-,-,-,-,52.800
'14:36:08.616',-0.008,-0.124,-,-,-,-,52.000
'14:36:08.624',0.000,-0.132,-,-,-,-,52.800
'14:36:08.632',-0.008,-0.116,-,-,-,-,54.400
'14:36:08.640',0.000,-0.099,-,-,-,-,56.000
'14:36:08.648',-0.008,-0.099,-,-,-,-,56.800
'14:36:08.656',0.000,-0.091,-,-,-,-,56.000
'14:36:08.664',0.000,-0.074,-,-,-,-,55.200
'14:36:08.672',0.008,-0.058,-,-,-,-,54.400
'14:36:08.680',0.000,-0.058,-,-,-,-,54.400
'14:36:08.688',0.008,-0.050,-,-,-,-,53.600
'14:36:08.696',0.000,-0.041,-,-,-,-,53.600
'14:36:08.704',0.000,-0.050,-,-,-,-,52.800
'14:36:08.712',0.000,-0.033,-,-,-,-,52.800
'14:36:08.720',0.008,-0.025,-,-,-,-,52.800
'14:36:08.728',0.000,-0.033,-,-,-,-,52.800
'14:36:08.736',0.016,-0.017,-,-,-,-,52.000
'14:36:08.744',0.008,-0.017,-,-,-,-,52.000
'14:36:08.752',0.016,-0.017,-,-,-,-,52.000
'14:36:08.760',0.008,-0.017,-,-,-,-,51.200
'14:36:08.768',0.016,-0.017,-,-,-,-,51.200
'14:36:08.776',0.016,-0.008,-,-,-,-,51.200
'14:36:08.784',0.024,-0.017,-,-,-,-,50.400
'14:36:08.792',0.008,-0.008,-,-,-,-,50.400
'14:36:08.800',0.016,-0.017,-,-,-,-,50.400
'14:36:08.808',0.016,0.000,-,-,-,-,50.400
'14:36:08.816',0.024,0.017,-,-,-,-,50.400
'14:36:08.824',0.032,0.017,-,-,-,-,50.400
'14:36:08.832',0.064,0.025,-,-,-,-,50.400
'14:36:08.840',0.080,0.041,-,-,-,-,50.400
'14:36:08.848',0.104,0.058,-,-,-,-,49.600
'14:36:08.856',0.104,0.074,-,-,-,-,49.600
'14:36:08.864',0.120,0.058,-,-,-,-,49.600
'14:36:08.872',0.128,0.091,-,-,-,-,49.600
'14:36:08.880',0.152,0.116,-,-,-,-,49.600
'14:36:08.888',0.184,0.149,-,-,-,-,48.800
'14:36:08.896',0.208,0.215,-,-,-,-,48.800
'14:36:08.904',0.184,0.273,-,-,-,-,48.800
'14:36:08.912',0.160,0.256,-,-,-,-,48.000
'14:36:08.920',0.168,0.298,-,-,-,-,48.000
'14:36:08.928',0.120,0.248,-,-,-,-,48.000
'14:36:08.936',0.088,0.198,-,-,-,-,48.000
'14:36:08.944',0.040,0.140,-,-,-,-,48.000
'14:36:08.952',0.008,0.074,-,-,-,-,47.200
'14:36:08.960',-0.008,0.017,-,-,-,-,47.200
'14:36:08.968',0.000,0.000,-,-,-,-,47.200
'14:36:08.976',-0.032,-0.025,-,-,-,-,47.200
'14:36:08.984',-0.040,-0.050,-,-,-,-,48.000
'14:36:08.992',-0.048,-0.058,-,-,-,-,48.000
'14:36:09.000',-0.056,-0.066,-,-,-,-,50.400
'14:36:09.008',-0.048,-0.066,-,-,-,-,53.600
'14:36:09.016',-0.072,-0.066,-,-,-,-,58.400
'14:36:09.024',-0.064,-0.074,-,-,-,-,64.000
'14:36:09.032',-0.072,-0.074,-,-,-,-,69.600
'14:36:09.040',-0.088,-0.099,-,-,-,-,72.800
'14:36:09.048',-0.088,-0.099,-,-,-,-,74.400
'14:36:09.056',-0.088,-0.099,-,-,-,-,74.400
'14:36:09.064',-0.104,-0.107,-,-,-,-,74.400
'14:36:09.072',-0.096,-0.124,-,-,-,-,73.600
'14:36:09.080',-0.112,-0.140,-,-,-,-,72.000
'14:36:09.088',-0.096,-0.140,-,-,-,-,70.400
'14:36:09.096',-0.104,-0.149,-,-,-,-,68.000
'14:36:09.104',-0.088,-0.157,-,-,-,-,66.400
'14:36:09.112',-0.088,-0.182,-,-,-,-,64.000
'14:36:09.120',-0.064,-0.182,-,-,-,-,61.600
'14:36:09.128',-0.072,-0.182,-,-,-,-,60.000
'14:36:09.136',-0.040,-0.182,-,-,-,-,57.600
'14:36:09.144',-0.032,-0.165,-,-,-,-,56.000
'14:36:09.152',-0.016,-0.149,-,-,-,-,54.400
'14:36:09.160',-0.008,-0.149,-,-,-,-,54.400
'14:36:09.168',0.000,-0.140,-,-,-,-,55.200
'14:36:09.176',-0.008,-0.132,-,-,-,-,56.800
'14:36:09.184',0.000,-0.116,-,-,-,-,58.400
'14:36:09.192',0.000,-0.107,-,-,-,-,58.400
'14:36:09.200',0.000,-0.099,-,-,-,-,57.600
'14:36:09.208',0.008,-0.091,-,-,-,-,56.800
'14:36:09.216',0.000,-0.066,-,-,-,-,56.000
'14:36:09.224',0.008,-0.058,-,-,-,-,55.200
'14:36:09.232',0.000,-0.058,-,-,-,-,55.200
'14:36:09.240',0.000,-0.058,-,-,-,-,54.400
'14:36:09.248',0.008,-0.050,-,-,-,-,54.400
'14:36:09.256',0.008,-0.041,-,-,-,-,54.400
'14:36:09.264',0.000,-0.025,-,-,-,-,53.600
'14:36:09.272',0.016,-0.017,-,-,-,-,53.600
'14:36:09.280',0.000,-0.017,-,-,-,-,53.600
'14:36:09.288',0.016,-0.017,-,-,-,-,52.800
'14:36:09.296',0.008,-0.017,-,-,-,-,52.800
'14:36:09.304',0.016,-0.008,-,-,-,-,52.800
'14:36:09.312',0.016,0.000,-,-,-,-,52.000
'14:36:09.320',0.016,-0.008,-,-,-,-,52.000
'14:36:09.328',0.016,0.000,-,-,-,-,52.000
'14:36:09.336',0.024,0.000,-,-,-,-,52.000
'14:36:09.344',0.016,0.000,-,-,-,-,51.200
'14:36:09.352',0.024,0.000,-,-,-,-,51.200
'14:36:09.360',0.008,0.000,-,-,-,-,51.200
'14:36:09.368',0.016,0.000,-,-,-,-,51.200
'14:36:09.376',0.016,0.000,-,-,-,-,51.200
'14:36:09.384',0.008,0.000,-,-,-,-,51.200
'14:36:09.392',0.024,0.000,-,-,-,-,51.200
'14:36:09.400',0.016,0.000,-,-,-,-,51.200
'14:36:09.408',0.024,0.008,-,-,-,-,50.400
