'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:29:01.832',0.016,0.017,-,-,-,-,50.400
'14:29:01.840',0.008,0.025,-,-,-,-,50.400
'14:29:01.848',0.024,0.017,-,-,-,-,50.400
'14:29:01.856',0.008,0.017,-,-,-,-,50.400
'14:29:01.864',0.024,0.008,-,-,-,-,50.400
'14:29:01.872',0.008,0.000,-,-,-,-,49.600
'14:29:01.880',0.016,-0.008,-,-,-,-,49.600
'14:29:01.888',0.024,-0.008,-,-,-,-,49.600
'14:29:01.896',0.016,-0.017,-,-,-,-,49.600
'14:29:01.904',0.024,-0.017,-,-,-,-,49.600
'14:29:01.912',0.008,-0.025,-,-,-,-,49.600
'14:29:01.920',0.016,-0.033,-,-,-,-,49.600
'14:29:01.928',0.000,-0.025,-,-,-,-,49.600
'14:29:01.936',0.008,-0.231,-,-,-,-,49.600
'14:29:01.944',-0.040,-0.017,-,-,-,-,48.800
'14:29:01.952',0.008,0.000,-,-,-,-,48.800
'14:29:01.960',0.000,0.008,-,-,-,-,48.800
'14:29:01.968',0.016,-0.025,-,-,-,-,48.800
'14:29:01.976',0.032,-0.091,-,-,-,-,48.000
'14:29:01.984',0.040,-0.140,-,-,-,-,48.000
'14:29:01.992',0.032,-0.182,-,-,-,-,48.000
'14:29:02.000',0.064,-0.240,-,-,-,-,48.000
'14:29:02.008',0.056,-0.256,-,-,-,-,48.000
'14:29:02.016',0.120,-0.298,-,-,-,-,48.000
'14:29:02.024',0.128,-0.289,-,-,-,-,47.200
'14:29:02.032',0.152,-0.248,-,-,-,-,47.200
'14:29:02.040',0.160,-0.165,-,-,-,-,47.200
'14:29:02.048',0.184,-0.058,-,-,-,-,47.200
'14:29:02.056',0.176,-0.017,-,-,-,-,47.200
'14:29:02.064',0.144,-0.033,-,-,-,-,47.200
'14:29:02.072',0.088,-0.074,-,-,-,-,48.000
'14:29:02.080',0.088,-0.091,-,-,-,-,48.000
'14:29:02.088',0.064,-0.058,-,-,-,-,48.000
'14:29:02.096',0.064,-0.017,-,-,-,-,47.200
'14:29:02.104',0.056,0.000,-,-,-,-,47.200
'14:29:02.112',0.048,0.017,-,-,-,-,47.200
'14:29:02.120',0.016,0.025,-,-,-,-,47.200
'14:29:02.128',0.000,0.058,-,-,-,-,48.000
'14:29:02.136',-0.032,0.099,-,-,-,-,48.800
'14:29:02.144',-0.056,0.157,-,-,-,-,50.400
'14:29:02.152',-0.072,0.165,-,-,-,-,53.600
'14:29:02.160',-0.088,0.182,-,-,-,-,57.600
'14:29:02.168',-0.072,0.198,-,-,-,-,62.400
'14:29:02.176',-0.096,0.182,-,-,-,-,67.200
'14:29:02.184',-0.096,0.198,-,-,-,-,72.000
'14:29:02.192',-0.104,0.207,-,-,-,-,76.000
'14:29:02.200',-0.112,0.198,-,-,-,-,79.200
'14:29:02.208',-0.128,0.207,-,-,-,-,81.600
'14:29:02.216',-0.112,0.198,-,-,-,-,84.000
'14:29:02.224',-0.128,0.190,-,-,-,-,84.800
'14:29:02.232',-0.128,0.182,-,-,-,-,85.600
'14:29:02.240',-0.128,0.165,-,-,-,-,84.800
'14:29:02.248',-0.128,0.157,-,-,-,-,84.000
'14:29:02.256',-0.112,0.140,-,-,-,-,83.200
'14:29:02.264',-0.104,0.132,-,-,-,-,81.600
'14:29:02.272',-0.104,0.116,-,-,-,-,80.000
'14:29:02.280',-0.088,0.099,-,-,-,-,78.400
'14:29:02.288',-0.088,0.091,-,-,-,-,76.800
'14:29:02.296',-0.072,0.050,-,-,-,-,74.400
'14:29:02.304',-0.072,0.033,-,-,-,-,72.800
'14:29:02.312',-0.056,0.017,-,-,-,-,70.400
'14:29:02.320',-0.064,0.000,-,-,-,-,68.800
'14:29:02.328',-0.048,-0.008,-,-,-,-,66.400
'14:29:02.336',-0.040,0.000,-,-,-,-,65.600
'14:29:02.344',-0.032,-0.017,-,-,-,-,65.600
'14:29:02.352',-0.040,-0.017,-,-,-,-,66.400
'14:29:02.360',-0.024,-0.017,-,-,-,-,66.400
'14:29:02.368',-0.016,-0.017,-,-,-,-,66.400
'14:29:02.376',-0.024,-0.025,-,-,-,-,66.400
'14:29:02.384',-0.016,-0.033,-,-,-,-,65.600
'14:29:02.392',-0.024,-0.050,-,-,-,-,64.800
'14:29:02.400',-0.008,-0.058,-,-,-,-,64.000
'14:29:02.408',-0.016,-0.058,-,-,-,-,63.200
'14:29:02.416',0.000,-0.058,-,-,-,-,63.200
'14:29:02.424',-0.008,-0.058,-,-,-,-,62.400
'14:29:02.432',0.000,-0.066,-,-,-,-,62.400
'14:29:02.440',-0.008,-0.066,-,-,-,-,61.600
'14:29:02.448',0.000,-0.091,-,-,-,-,61.600
'14:29:02.456',-0.008,-0.066,-,-,-,-,61.600
'14:29:02.464',0.000,-0.058,-,-,-,-,60.800
'14:29:02.472',-0.008,-0.066,-,-,-,-,60.800
'14:29:02.480',0.000,-0.058,-,-,-,-,60.800
'14:29:02.488',-0.008,-0.058,-,-,-,-,60.800
'14:29:02.496',0.000,-0.050,-,-,-,-,60.000
'14:29:02.504',0.000,-0.058,-,-,-,-,60.000
'14:29:02.512',-0.008,-0.050,-,-,-,-,59.200
'14:29:02.520',0.000,-0.041,-,-,-,-,59.200
'14:29:02.528',0.000,-0.050,-,-,-,-,58.400
'14:29:02.536',0.000,-0.041,-,-,-,-,58.400
'14:29:02.544',0.000,-0.033,-,-,-,-,57.600
'14:29:02.552',0.008,-0.033,-,-,-,-,57.600
'14:29:02.560',0.000,-0.025,-,-,-,-,57.600
'14:29:02.568',0.000,-0.025,-,-,-,-,57.600
'14:29:02.576',0.000,-0.033,-,-,-,-,56.800
'14:29:02.584',0.000,-0.017,-,-,-,-,56.800
'14:29:02.592',0.000,-0.017,-,-,-,-,56.800
'14:29:02.600',0.000,-0.017,-,-,-,-,56.000
'14:29:02.608',-0.008,-0.025,-,-,-,-,56.000
'14:29:02.616',0.000,-0.008,-,-,-,-,56.000
'14:29:02.624',0.000,0.000,-,-,-,-,56.000
'14:29:02.632',0.016,0.017,-,-,-,-,55.200
'14:29:02.640',0.032,0.025,-,-,-,-,55.200
'14:29:02.648',0.048,0.033,-,-,-,-,55.200
'14:29:02.656',0.088,0.058,-,-,-,-,54.400
'14:29:02.664',0.088,0.091,-,-,-,-,54.400
'14:29:02.672',0.088,0.058,-,-,-,-,54.400
'14:29:02.680',0.120,0.050,-,-,-,-,54.400
'14:29:02.688',0.128,0.099,-,-,-,-,54.400
'14:29:02.696',0.168,0.132,-,-,-,-,53.600
'14:29:02.704',0.192,0.190,-,-,-,-,53.600
'14:29:02.712',0.152,0.008,-,-,-,-,53.600
'14:29:02.720',0.160,0.256,-,-,-,-,52.800
'14:29:02.728',0.144,0.298,-,-,-,-,52.800
'14:29:02.736',0.152,0.256,-,-,-,-,52.800
'14:29:02.744',0.080,0.215,-,-,-,-,52.800
'14:29:02.752',0.024,0.182,-,-,-,-,52.000
'14:29:02.760',0.000,0.124,-,-,-,-,52.000
'14:29:02.768',-0.016,0.058,-,-,-,-,52.000
'14:29:02.776',-0.032,0.017,-,-,-,-,52.000
'14:29:02.784',-0.048,0.000,-,-,-,-,52.000
'14:29:02.792',-0.064,-0.017,-,-,-,-,52.800
'14:29:02.800',-0.056,-0.025,-,-,-,-,53.600
'14:29:02.808',-0.072,-0.033,-,-,-,-,56.000
'14:29:02.816',-0.072,-0.025,-,-,-,-,60.800
'14:29:02.824',-0.088,-0.041,-,-,-,-,67.200
'14:29:02.832',-0.072,-0.033,-,-,-,-,73.600
'14:29:02.840',-0.096,-0.041,-,-,-,-,79.200
'14:29:02.848',-0.088,-0.033,-,-,-,-,81.600
'14:29:02.856',-0.096,-0.041,-,-,-,-,82.400
'14:29:02.864',-0.104,-0.033,-,-,-,-,81.600
'14:29:02.872',-0.128,-0.058,-,-,-,-,80.800
'14:29:02.880',-0.128,-0.058,-,-,-,-,79.200
'14:29:02.888',-0.136,-0.091,-,-,-,-,77.600
'14:29:02.896',-0.136,-0.099,-,-,-,-,75.200
'14:29:02.904',-0.136,-0.116,-,-,-,-,73.600
'14:29:02.912',-0.128,-0.132,-,-,-,-,71.200
'14:29:02.920',-0.128,-0.140,-,-,-,-,68.800
'14:29:02.928',-0.096,-0.157,-,-,-,-,66.400
'14:29:02.936',-0.104,-0.157,-,-,-,-,64.800
'14:29:02.944',-0.072,-0.165,-,-,-,-,63.200
'14:29:02.952',-0.064,-0.140,-,-,-,-,61.600
'14:29:02.960',-0.048,-0.140,-,-,-,-,62.400
'14:29:02.968',-0.040,-0.140,-,-,-,-,63.200
'14:29:02.976',-0.048,-0.132,-,-,-,-,64.000
'14:29:02.984',-0.024,-0.116,-,-,-,-,64.800
'14:29:02.992',-0.032,-0.099,-,-,-,-,64.000
'14:29:03.000',-0.024,-0.099,-,-,-,-,63.200
'14:29:03.008',-0.016,-0.091,-,-,-,-,61.600
'14:29:03.016',-0.008,-0.066,-,-,-,-,60.800
'14:29:03.024',-0.016,-0.066,-,-,-,-,60.000
'14:29:03.032',-0.008,-0.058,-,-,-,-,59.200
'14:29:03.040',-0.024,-0.058,-,-,-,-,58.400
'14:29:03.048',-0.008,-0.050,-,-,-,-,58.400
'14:29:03.056',-0.016,-0.041,-,-,-,-,58.400
'14:29:03.064',0.000,-0.033,-,-,-,-,57.600
'14:29:03.072',-0.008,-0.025,-,-,-,-,57.600
'14:29:03.080',0.000,-0.017,-,-,-,-,57.600
'14:29:03.088',-0.008,-0.017,-,-,-,-,57.600
'14:29:03.096',0.000,-0.017,-,-,-,-,57.600
'14:29:03.104',0.000,-0.008,-,-,-,-,57.600
'14:29:03.112',0.000,0.000,-,-,-,-,57.600
'14:29:03.120',0.000,0.000,-,-,-,-,56.800
'14:29:03.128',0.008,0.000,-,-,-,-,56.800
'14:29:03.136',0.000,0.000,-,-,-,-,56.800
'14:29:03.144',0.000,0.008,-,-,-,-,56.000
'14:29:03.152',0.008,0.025,-,-,-,-,56.000
'14:29:03.160',0.024,0.041,-,-,-,-,56.000
'14:29:03.168',0.032,0.050,-,-,-,-,56.000
'14:29:03.176',0.056,0.050,-,-,-,-,55.200
'14:29:03.184',0.088,0.091,-,-,-,-,55.200
'14:29:03.192',0.088,0.116,-,-,-,-,55.200
'14:29:03.200',0.104,0.116,-,-,-,-,55.200
'14:29:03.208',0.120,0.099,-,-,-,-,55.200
'14:29:03.216',0.136,0.132,-,-,-,-,55.200
'14:29:03.224',0.152,0.157,-,-,-,-,54.400
'14:29:03.232',0.200,0.198,-,-,-,-,54.400
'14:29:03.240',0.208,0.273,-,-,-,-,54.400
'14:29:03.248',0.176,0.314,-,-,-,-,53.600
'14:29:03.256',0.160,0.298,-,-,-,-,53.600
'14:29:03.264',0.168,0.347,-,-,-,-,53.600
'14:29:03.272',0.104,0.289,-,-,-,-,52.800
'14:29:03.280',0.064,0.240,-,-,-,-,52.800
'14:29:03.288',0.016,0.190,-,-,-,-,52.800
'14:29:03.296',0.000,0.124,-,-,-,-,52.800
'14:29:03.304',-0.024,0.058,-,-,-,-,52.800
'14:29:03.312',-0.024,0.017,-,-,-,-,52.800
'14:29:03.320',-0.048,-0.008,-,-,-,-,52.800
'14:29:03.328',-0.064,-0.017,-,-,-,-,53.600
'14:29:03.336',-0.072,-0.033,-,-,-,-,54.400
'14:29:03.344',-0.072,-0.041,-,-,-,-,57.600
'14:29:03.352',-0.088,-0.033,-,-,-,-,63.200
'14:29:03.360',-0.072,-0.050,-,-,-,-,69.600
'14:29:03.368',-0.096,-0.041,-,-,-,-,75.200
'14:29:03.376',-0.104,-0.058,-,-,-,-,78.400
'14:29:03.384',-0.112,-0.058,-,-,-,-,80.000
'14:29:03.392',-0.128,-0.066,-,-,-,-,80.000
'14:29:03.400',-0.128,-0.058,-,-,-,-,80.000
'14:29:03.408',-0.144,-0.091,-,-,-,-,78.400
'14:29:03.416',-0.136,-0.099,-,-,-,-,76.800
'14:29:03.424',-0.152,-0.116,-,-,-,-,74.400
'14:29:03.432',-0.136,-0.116,-,-,-,-,72.000
'14:29:03.440',-0.128,-0.140,-,-,-,-,70.400
'14:29:03.448',-0.112,-0.140,-,-,-,-,68.000
'14:29:03.456',-0.104,-0.149,-,-,-,-,65.600
'14:29:03.464',-0.088,-0.157,-,-,-,-,63.200
'14:29:03.472',-0.072,-0.157,-,-,-,-,60.800
'14:29:03.480',-0.056,-0.140,-,-,-,-,60.000
'14:29:03.488',-0.048,-0.140,-,-,-,-,60.000
'14:29:03.496',-0.024,-0.132,-,-,-,-,60.800
'14:29:03.504',-0.032,-0.124,-,-,-,-,61.600
'14:29:03.512',-0.024,-0.132,-,-,-,-,63.200
'14:29:03.520',-0.016,-0.099,-,-,-,-,62.400
'14:29:03.528',-0.016,-0.099,-,-,-,-,62.400
'14:29:03.536',-0.008,-0.091,-,-,-,-,60.800
'14:29:03.544',-0.008,-0.074,-,-,-,-,60.000
'14:29:03.552',0.000,-0.066,-,-,-,-,59.200
'14:29:03.560',-0.016,-0.058,-,-,-,-,58.400
'14:29:03.568',0.000,-0.058,-,-,-,-,58.400
'14:29:03.576',-0.016,-0.050,-,-,-,-,57.600
'14:29:03.584',0.000,-0.041,-,-,-,-,57.600
'14:29:03.592',0.000,-0.033,-,-,-,-,56.800
'14:29:03.600',0.000,-0.025,-,-,-,-,56.800
'14:29:03.608',0.000,-0.017,-,-,-,-,56.800
'14:29:03.616',0.008,-0.017,-,-,-,-,56.800
'14:29:03.624',0.000,-0.017,-,-,-,-,56.800
'14:29:03.632',0.008,-0.008,-,-,-,-,56.800
'14:29:03.640',0.000,-0.008,-,-,-,-,56.800
'14:29:03.648',0.008,0.000,-,-,-,-,56.000
'14:29:03.656',0.008,-0.008,-,-,-,-,56.000
'14:29:03.664',0.016,0.000,-,-,-,-,56.000
'14:29:03.672',0.000,-0.008,-,-,-,-,56.000
'14:29:03.680',0.016,0.008,-,-,-,-,55.200
'14:29:03.688',0.008,0.017,-,-,-,-,55.200
'14:29:03.696',0.024,0.033,-,-,-,-,55.200
'14:29:03.704',0.040,0.041,-,-,-,-,55.200
'14:29:03.712',0.064,0.050,-,-,-,-,54.400
'14:29:03.720',0.088,0.074,-,-,-,-,54.400
'14:29:03.728',0.104,0.099,-,-,-,-,54.400
'14:29:03.736',0.104,0.091,-,-,-,-,54.400
'14:29:03.744',0.128,0.074,-,-,-,-,54.400
'14:29:03.752',0.144,0.116,-,-,-,-,53.600
'14:29:03.760',0.176,0.140,-,-,-,-,53.600
'14:29:03.768',0.200,0.165,-,-,-,-,52.800
'14:29:03.776',0.224,0.248,-,-,-,-,52.800
'14:29:03.784',0.176,0.289,-,-,-,-,52.800
'14:29:03.792',0.168,0.314,-,-,-,-,52.000
'14:29:03.800',0.136,0.331,-,-,-,-,52.000
'14:29:03.808',0.104,0.256,-,-,-,-,52.000
'14:29:03.816',0.064,0.215,-,-,-,-,52.000
'14:29:03.824',0.024,0.165,-,-,-,-,52.000
'14:29:03.832',-0.008,0.099,-,-,-,-,52.000
'14:29:03.840',-0.024,0.041,-,-,-,-,52.000
'14:29:03.848',-0.016,0.008,-,-,-,-,52.000
'14:29:03.856',-0.056,-0.017,-,-,-,-,52.000
'14:29:03.864',-0.048,-0.017,-,-,-,-,53.600
'14:29:03.872',-0.072,-0.033,-,-,-,-,56.000
'14:29:03.880',-0.072,-0.033,-,-,-,-,60.800
'14:29:03.888',-0.088,-0.041,-,-,-,-,67.200
'14:29:03.896',-0.088,-0.041,-,-,-,-,74.400
'14:29:03.904',-0.096,-0.050,-,-,-,-,79.200
'14:29:03.912',-0.096,-0.050,-,-,-,-,81.600
'14:29:03.920',-0.112,-0.058,-,-,-,-,81.600
'14:29:03.928',-0.128,-0.050,-,-,-,-,81.600
'14:29:03.936',-0.136,-0.058,-,-,-,-,80.800
'14:29:03.944',-0.144,-0.091,-,-,-,-,79.200
'14:29:03.952',-0.136,-0.099,-,-,-,-,77.600
'14:29:03.960',-0.144,-0.107,-,-,-,-,75.200
'14:29:03.968',-0.128,-0.116,-,-,-,-,72.800
'14:29:03.976',-0.136,-0.140,-,-,-,-,70.400
'14:29:03.984',-0.096,-0.140,-,-,-,-,68.000
'14:29:03.992',-0.104,-0.157,-,-,-,-,65.600
'14:29:04.000',-0.072,-0.157,-,-,-,-,63.200
'14:29:04.008',-0.064,-0.149,-,-,-,-,62.400
'14:29:04.016',-0.048,-0.140,-,-,-,-,61.600
'14:29:04.024',-0.040,-0.140,-,-,-,-,61.600
'14:29:04.032',-0.032,-0.132,-,-,-,-,62.400
'14:29:04.040',-0.024,-0.132,-,-,-,-,64.000
'14:29:04.048',-0.016,-0.116,-,-,-,-,64.000
'14:29:04.056',-0.024,-0.107,-,-,-,-,63.200
'14:29:04.064',0.000,-0.099,-,-,-,-,62.400
'14:29:04.072',-0.016,-0.091,-,-,-,-,61.600
'14:29:04.080',0.000,-0.074,-,-,-,-,60.000
'14:29:04.088',-0.016,-0.066,-,-,-,-,59.200
'14:29:04.096',-0.008,-0.058,-,-,-,-,58.400
'14:29:04.104',-0.008,-0.058,-,-,-,-,58.400
'14:29:04.112',0.000,-0.050,-,-,-,-,58.400
'14:29:04.120',-0.008,-0.050,-,-,-,-,57.600
'14:29:04.128',0.000,-0.033,-,-,-,-,57.600
'14:29:04.136',0.000,-0.041,-,-,-,-,57.600
'14:29:04.144',-0.008,-0.025,-,-,-,-,57.600
'14:29:04.152',0.000,-0.017,-,-,-,-,57.600
'14:29:04.160',0.008,-0.017,-,-,-,-,57.600
'14:29:04.168',0.000,-0.008,-,-,-,-,57.600
'14:29:04.176',0.008,-0.008,-,-,-,-,56.800
'14:29:04.184',0.000,-0.008,-,-,-,-,56.800
'14:29:04.192',0.008,0.000,-,-,-,-,56.800
'14:29:04.200',0.016,0.000,-,-,-,-,56.000
'14:29:04.208',0.008,0.000,-,-,-,-,56.000
'14:29:04.216',0.016,0.000,-,-,-,-,56.000
'14:29:04.224',0.008,0.000,-,-,-,-,56.000
'14:29:04.232',0.016,0.000,-,-,-,-,56.000
'14:29:04.240',0.000,0.000,-,-,-,-,55.200
'14:29:04.248',0.016,0.000,-,-,-,-,55.200
'14:29:04.256',0.008,0.008,-,-,-,-,55.200
'14:29:04.264',0.024,0.000,-,-,-,-,55.200
'14:29:04.272',0.008,0.008,-,-,-,-,54.400
'14:29:04.280',0.024,0.008,-,-,-,-,54.400
'14:29:04.288',0.008,0.008,-,-,-,-,54.400
'14:29:04.296',0.024,0.008,-,-,-,-,53.600
'14:29:04.304',0.008,0.008,-,-,-,-,53.600
'14:29:04.312',0.024,0.017,-,-,-,-,53.600
'14:29:04.320',0.008,0.008,-,-,-,-,52.800
'14:29:04.328',0.016,0.008,-,-,-,-,52.800
'14:29:04.336',0.016,0.017,-,-,-,-,52.800
'14:29:04.344',0.008,0.008,-,-,-,-,52.800
'14:29:04.352',0.024,0.017,-,-,-,-,52.000
'14:29:04.360',0.008,0.008,-,-,-,-,52.000
'14:29:04.368',0.016,0.017,-,-,-,-,52.000
'14:29:04.376',0.000,0.008,-,-,-,-,52.000
'14:29:04.384',0.016,0.017,-,-,-,-,52.000
'14:29:04.392',0.000,0.008,-,-,-,-,51.200
'14:29:04.400',0.016,0.017,-,-,-,-,51.200
'14:29:04.408',0.000,0.008,-,-,-,-,51.200
