'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:49:08.928',-,-,-,-,-,-0.113,90.000
'23:49:08.936',-,-,-,-,-,-0.113,90.000
'23:49:08.944',-,-,-,-,-,-0.113,91.200
'23:49:08.952',-,-,-,-,-,-0.113,91.200
'23:49:08.960',-,-,-,-,-,-0.113,91.200
'23:49:08.968',-,-,-,-,-,-0.113,91.200
'23:49:08.976',-,-,-,-,-,0.000,91.200
'23:49:08.984',-,-,-,-,-,-0.048,91.200
'23:49:08.992',-,-,-,-,-,-0.758,90.000
'23:49:09.000',-,-,-,-,-,-1.581,90.000
'23:49:09.008',-,-,-,-,-,-2.468,90.000
'23:49:09.016',-,-,-,-,-,-2.468,90.000
'23:49:09.024',-,-,-,-,-,-1.694,88.800
'23:49:09.032',-,-,-,-,-,-1.161,88.800
'23:49:09.040',-,-,-,-,-,-0.516,87.600
'23:49:09.048',-,-,-,-,-,-0.048,86.400
'23:49:09.056',-,-,-,-,-,0.113,85.200
'23:49:09.064',-,-,-,-,-,0.161,84.000
'23:49:09.072',-,-,-,-,-,0.226,82.800
'23:49:09.080',-,-,-,-,-,0.226,81.600
'23:49:09.088',-,-,-,-,-,0.226,81.600
'23:49:09.096',-,-,-,-,-,0.226,80.400
'23:49:09.104',-,-,-,-,-,0.226,79.200
'23:49:09.112',-,-,-,-,-,0.226,79.200
'23:49:09.120',-,-,-,-,-,0.226,79.200
'23:49:09.128',-,-,-,-,-,0.226,80.400
'23:49:09.136',-,-,-,-,-,0.290,82.800
'23:49:09.144',-,-,-,-,-,0.290,85.200
'23:49:09.152',-,-,-,-,-,0.339,90.000
'23:49:09.160',-,-,-,-,-,0.339,96.000
'23:49:09.168',-,-,-,-,-,0.403,103.200
'23:49:09.176',-,-,-,-,-,0.468,110.400
'23:49:09.184',-,-,-,-,-,0.468,117.600
'23:49:09.192',-,-,-,-,-,0.516,124.800
'23:49:09.200',-,-,-,-,-,0.516,132.000
'23:49:09.208',-,-,-,-,-,0.581,138.000
'23:49:09.216',-,-,-,-,-,0.468,142.800
'23:49:09.224',-,-,-,-,-,0.468,146.400
'23:49:09.232',-,-,-,-,-,0.403,148.800
'23:49:09.240',-,-,-,-,-,0.339,150.000
'23:49:09.248',-,-,-,-,-,0.226,148.800
'23:49:09.256',-,-,-,-,-,0.113,147.600
'23:49:09.264',-,-,-,-,-,0.048,145.200
'23:49:09.272',-,-,-,-,-,0.000,142.800
'23:49:09.280',-,-,-,-,-,0.000,139.200
'23:49:09.288',-,-,-,-,-,0.000,135.600
'23:49:09.296',-,-,-,-,-,0.000,132.000
'23:49:09.304',-,-,-,-,-,0.000,128.400
'23:49:09.312',-,-,-,-,-,0.000,123.600
'23:49:09.320',-,-,-,-,-,0.000,118.800
'23:49:09.328',-,-,-,-,-,0.000,114.000
'23:49:09.336',-,-,-,-,-,0.048,109.200
'23:49:09.344',-,-,-,-,-,0.048,104.400
'23:49:09.352',-,-,-,-,-,0.000,99.600
'23:49:09.360',-,-,-,-,-,0.000,97.200
'23:49:09.368',-,-,-,-,-,0.000,94.800
'23:49:09.376',-,-,-,-,-,0.000,92.400
'23:49:09.384',-,-,-,-,-,-0.113,91.200
'23:49:09.392',-,-,-,-,-,-0.048,91.200
'23:49:09.400',-,-,-,-,-,-0.048,91.200
'23:49:09.408',-,-,-,-,-,-0.113,92.400
'23:49:09.416',-,-,-,-,-,-0.113,92.400
'23:49:09.424',-,-,-,-,-,-0.113,92.400
'23:49:09.432',-,-,-,-,-,-0.113,93.600
'23:49:09.440',-,-,-,-,-,-0.113,93.600
'23:49:09.448',-,-,-,-,-,-0.113,93.600
'23:49:09.456',-,-,-,-,-,-0.048,93.600
'23:49:09.464',-,-,-,-,-,0.000,93.600
'23:49:09.472',-,-,-,-,-,0.000,93.600
'23:49:09.480',-,-,-,-,-,-0.758,93.600
'23:49:09.488',-,-,-,-,-,-1.645,93.600
'23:49:09.496',-,-,-,-,-,-2.468,93.600
'23:49:09.504',-,-,-,-,-,-2.161,92.400
'23:49:09.512',-,-,-,-,-,-1.645,92.400
'23:49:09.520',-,-,-,-,-,-1.226,91.200
'23:49:09.528',-,-,-,-,-,-0.694,90.000
'23:49:09.536',-,-,-,-,-,-0.113,88.800
'23:49:09.544',-,-,-,-,-,0.113,87.600
'23:49:09.552',-,-,-,-,-,0.226,87.600
'23:49:09.560',-,-,-,-,-,0.290,86.400
'23:49:09.568',-,-,-,-,-,0.226,85.200
'23:49:09.576',-,-,-,-,-,0.290,84.000
'23:49:09.584',-,-,-,-,-,0.290,82.800
'23:49:09.592',-,-,-,-,-,0.290,81.600
'23:49:09.600',-,-,-,-,-,0.290,81.600
'23:49:09.608',-,-,-,-,-,0.290,81.600
'23:49:09.616',-,-,-,-,-,0.290,84.000
'23:49:09.624',-,-,-,-,-,0.339,86.400
'23:49:09.632',-,-,-,-,-,0.339,91.200
'23:49:09.640',-,-,-,-,-,0.339,96.000
'23:49:09.648',-,-,-,-,-,0.403,102.000
'23:49:09.656',-,-,-,-,-,0.468,109.200
'23:49:09.664',-,-,-,-,-,0.468,117.600
'23:49:09.672',-,-,-,-,-,0.516,124.800
'23:49:09.680',-,-,-,-,-,0.581,133.200
'23:49:09.688',-,-,-,-,-,0.645,139.200
'23:49:09.696',-,-,-,-,-,0.581,145.200
'23:49:09.704',-,-,-,-,-,0.581,150.000
'23:49:09.712',-,-,-,-,-,0.468,152.400
'23:49:09.720',-,-,-,-,-,0.468,153.600
'23:49:09.728',-,-,-,-,-,0.339,153.600
'23:49:09.736',-,-,-,-,-,0.226,152.400
'23:49:09.744',-,-,-,-,-,0.161,150.000
'23:49:09.752',-,-,-,-,-,0.113,147.600
'23:49:09.760',-,-,-,-,-,0.000,145.200
'23:49:09.768',-,-,-,-,-,0.000,141.600
'23:49:09.776',-,-,-,-,-,0.000,138.000
'23:49:09.784',-,-,-,-,-,0.000,134.400
'23:49:09.792',-,-,-,-,-,0.000,130.800
'23:49:09.800',-,-,-,-,-,0.000,126.000
'23:49:09.808',-,-,-,-,-,0.048,118.800
'23:49:09.816',-,-,-,-,-,0.113,112.800
'23:49:09.824',-,-,-,-,-,0.048,106.800
'23:49:09.832',-,-,-,-,-,0.048,103.200
'23:49:09.840',-,-,-,-,-,0.000,99.600
'23:49:09.848',-,-,-,-,-,0.000,96.000
'23:49:09.856',-,-,-,-,-,0.000,94.800
'23:49:09.864',-,-,-,-,-,-0.113,93.600
'23:49:09.872',-,-,-,-,-,-0.113,93.600
'23:49:09.880',-,-,-,-,-,-0.048,93.600
'23:49:09.888',-,-,-,-,-,-0.048,93.600
'23:49:09.896',-,-,-,-,-,-0.048,93.600
'23:49:09.904',-,-,-,-,-,-0.113,93.600
'23:49:09.912',-,-,-,-,-,-0.048,93.600
'23:49:09.920',-,-,-,-,-,-0.113,94.800
'23:49:09.928',-,-,-,-,-,-0.113,96.000
'23:49:09.936',-,-,-,-,-,-0.048,94.800
'23:49:09.944',-,-,-,-,-,-0.048,94.800
'23:49:09.952',-,-,-,-,-,0.000,93.600
'23:49:09.960',-,-,-,-,-,-0.339,93.600
'23:49:09.968',-,-,-,-,-,-1.226,93.600
'23:49:09.976',-,-,-,-,-,-2.113,93.600
'23:49:09.984',-,-,-,-,-,-2.339,93.600
'23:49:09.992',-,-,-,-,-,-1.823,93.600
'23:49:10.000',-,-,-,-,-,-1.403,93.600
'23:49:10.008',-,-,-,-,-,-0.984,92.400
'23:49:10.016',-,-,-,-,-,-0.403,91.200
'23:49:10.024',-,-,-,-,-,0.000,90.000
'23:49:10.032',-,-,-,-,-,0.161,88.800
'23:49:10.040',-,-,-,-,-,0.290,86.400
'23:49:10.048',-,-,-,-,-,0.226,85.200
'23:49:10.056',-,-,-,-,-,0.290,84.000
'23:49:10.064',-,-,-,-,-,0.290,82.800
'23:49:10.072',-,-,-,-,-,0.290,81.600
'23:49:10.080',-,-,-,-,-,0.290,80.400
'23:49:10.088',-,-,-,-,-,0.290,81.600
'23:49:10.096',-,-,-,-,-,0.339,82.800
'23:49:10.104',-,-,-,-,-,0.339,85.200
'23:49:10.112',-,-,-,-,-,0.339,88.800
'23:49:10.120',-,-,-,-,-,0.339,93.600
'23:49:10.128',-,-,-,-,-,0.403,99.600
'23:49:10.136',-,-,-,-,-,0.468,106.800
'23:49:10.144',-,-,-,-,-,0.468,114.000
'23:49:10.152',-,-,-,-,-,0.516,122.400
'23:49:10.160',-,-,-,-,-,0.581,129.600
'23:49:10.168',-,-,-,-,-,0.645,136.800
'23:49:10.176',-,-,-,-,-,0.645,142.800
'23:49:10.184',-,-,-,-,-,0.581,147.600
'23:49:10.192',-,-,-,-,-,0.516,151.200
'23:49:10.200',-,-,-,-,-,0.468,153.600
'23:49:10.208',-,-,-,-,-,0.403,154.800
'23:49:10.216',-,-,-,-,-,0.290,153.600
'23:49:10.224',-,-,-,-,-,0.226,152.400
'23:49:10.232',-,-,-,-,-,0.113,150.000
'23:49:10.240',-,-,-,-,-,0.048,147.600
'23:49:10.248',-,-,-,-,-,0.000,145.200
'23:49:10.256',-,-,-,-,-,0.000,141.600
'23:49:10.264',-,-,-,-,-,0.000,138.000
'23:49:10.272',-,-,-,-,-,0.000,133.200
'23:49:10.280',-,-,-,-,-,0.000,129.600
'23:49:10.288',-,-,-,-,-,0.048,123.600
'23:49:10.296',-,-,-,-,-,0.048,118.800
'23:49:10.304',-,-,-,-,-,0.113,114.000
'23:49:10.312',-,-,-,-,-,0.048,109.200
'23:49:10.320',-,-,-,-,-,0.048,104.400
'23:49:10.328',-,-,-,-,-,0.000,100.800
'23:49:10.336',-,-,-,-,-,0.000,97.200
'23:49:10.344',-,-,-,-,-,-0.048,94.800
'23:49:10.352',-,-,-,-,-,-0.113,93.600
'23:49:10.360',-,-,-,-,-,-0.048,93.600
'23:49:10.368',-,-,-,-,-,-0.048,93.600
'23:49:10.376',-,-,-,-,-,-0.113,93.600
'23:49:10.384',-,-,-,-,-,-0.113,94.800
'23:49:10.392',-,-,-,-,-,-0.113,96.000
'23:49:10.400',-,-,-,-,-,-0.113,96.000
'23:49:10.408',-,-,-,-,-,-0.113,97.200
'23:49:10.416',-,-,-,-,-,-0.113,97.200
'23:49:10.424',-,-,-,-,-,-0.048,97.200
'23:49:10.432',-,-,-,-,-,0.000,96.000
'23:49:10.440',-,-,-,-,-,-0.113,96.000
'23:49:10.448',-,-,-,-,-,-0.935,96.000
'23:49:10.456',-,-,-,-,-,-1.758,96.000
'23:49:10.464',-,-,-,-,-,-2.290,94.800
'23:49:10.472',-,-,-,-,-,-2.048,94.800
'23:49:10.480',-,-,-,-,-,-1.516,93.600
'23:49:10.488',-,-,-,-,-,-1.161,93.600
'23:49:10.496',-,-,-,-,-,-0.645,92.400
'23:49:10.504',-,-,-,-,-,-0.113,91.200
'23:49:10.512',-,-,-,-,-,0.113,90.000
'23:49:10.520',-,-,-,-,-,0.226,88.800
'23:49:10.528',-,-,-,-,-,0.290,87.600
'23:49:10.536',-,-,-,-,-,0.226,86.400
'23:49:10.544',-,-,-,-,-,0.290,85.200
'23:49:10.552',-,-,-,-,-,0.290,84.000
'23:49:10.560',-,-,-,-,-,0.290,84.000
'23:49:10.568',-,-,-,-,-,0.290,84.000
'23:49:10.576',-,-,-,-,-,0.290,84.000
'23:49:10.584',-,-,-,-,-,0.339,85.200
'23:49:10.592',-,-,-,-,-,0.339,88.800
'23:49:10.600',-,-,-,-,-,0.339,92.400
'23:49:10.608',-,-,-,-,-,0.339,97.200
'23:49:10.616',-,-,-,-,-,0.468,104.400
'23:49:10.624',-,-,-,-,-,0.468,111.600
'23:49:10.632',-,-,-,-,-,0.516,118.800
'23:49:10.640',-,-,-,-,-,0.581,127.200
'23:49:10.648',-,-,-,-,-,0.581,134.400
'23:49:10.656',-,-,-,-,-,0.645,140.400
'23:49:10.664',-,-,-,-,-,0.581,146.400
'23:49:10.672',-,-,-,-,-,0.581,150.000
'23:49:10.680',-,-,-,-,-,0.468,153.600
'23:49:10.688',-,-,-,-,-,0.403,154.800
'23:49:10.696',-,-,-,-,-,0.339,154.800
'23:49:10.704',-,-,-,-,-,0.226,153.600
'23:49:10.712',-,-,-,-,-,0.113,151.200
'23:49:10.720',-,-,-,-,-,0.113,148.800
'23:49:10.728',-,-,-,-,-,0.000,145.200
'23:49:10.736',-,-,-,-,-,0.000,142.800
'23:49:10.744',-,-,-,-,-,0.000,138.000
'23:49:10.752',-,-,-,-,-,0.000,134.400
'23:49:10.760',-,-,-,-,-,0.000,129.600
'23:49:10.768',-,-,-,-,-,-0.048,124.800
