'Elapsed time','I','II','V','ABP','PAP'
'48:20:42.184',-,-0.056,-,36.800,32.000
'48:20:42.192',-,-0.040,-,36.800,31.600
'48:20:42.200',-,-0.040,-,37.600,31.600
'48:20:42.208',-,-0.040,-,38.400,32.400
'48:20:42.216',-,-0.040,-,41.600,34.000
'48:20:42.224',-,-0.040,-,46.400,36.400
'48:20:42.232',-,-0.040,-,54.400,39.200
'48:20:42.240',-,-0.040,-,65.600,42.400
'48:20:42.248',-,-0.040,-,77.600,45.600
'48:20:42.256',-,-0.040,-,89.600,48.800
'48:20:42.264',-,-0.056,-,99.200,51.600
'48:20:42.272',-,-0.056,-,106.400,54.400
'48:20:42.280',-,-0.056,-,111.200,56.400
'48:20:42.288',-,-0.080,-,114.400,57.600
'48:20:42.296',-,-0.080,-,115.200,58.400
'48:20:42.304',-,-0.096,-,115.200,58.400
'48:20:42.312',-,-0.096,-,114.400,58.000
'48:20:42.320',-,-0.096,-,112.000,56.800
'48:20:42.328',-,-0.080,-,108.800,55.600
'48:20:42.336',-,-0.056,-,105.600,54.000
'48:20:42.344',-,-0.040,-,101.600,52.400
'48:20:42.352',-,-0.016,-,96.800,50.000
'48:20:42.360',-,0.000,-,92.800,47.600
'48:20:42.368',-,0.040,-,88.000,44.800
'48:20:42.376',-,0.056,-,83.200,42.400
'48:20:42.384',-,0.056,-,78.400,39.600
'48:20:42.392',-,0.056,-,73.600,37.600
'48:20:42.400',-,0.056,-,68.800,36.400
'48:20:42.408',-,0.056,-,64.000,35.200
'48:20:42.416',-,0.040,-,59.200,34.000
'48:20:42.424',-,0.040,-,55.200,33.600
'48:20:42.432',-,0.056,-,51.200,33.200
'48:20:42.440',-,0.040,-,48.000,33.200
'48:20:42.448',-,0.056,-,44.800,33.200
'48:20:42.456',-,0.056,-,42.400,32.800
'48:20:42.464',-,0.056,-,40.000,32.800
'48:20:42.472',-,0.056,-,39.200,32.400
'48:20:42.480',-,0.040,-,37.600,32.000
'48:20:42.488',-,0.040,-,37.600,31.600
'48:20:42.496',-,0.040,-,37.600,31.600
'48:20:42.504',-,0.040,-,37.600,31.600
'48:20:42.512',-,0.040,-,38.400,31.200
'48:20:42.520',-,0.040,-,38.400,30.800
'48:20:42.528',-,0.040,-,38.400,30.400
'48:20:42.536',-,0.040,-,39.200,30.000
'48:20:42.544',-,0.040,-,39.200,29.600
'48:20:42.552',-,0.040,-,40.000,29.200
'48:20:42.560',-,0.056,-,40.000,28.800
'48:20:42.568',-,0.096,-,40.800,28.800
'48:20:42.576',-,0.224,-,40.800,28.800
'48:20:42.584',-,0.360,-,40.800,29.200
'48:20:42.592',-,0.488,-,40.800,29.200
'48:20:42.600',-,0.544,-,40.800,29.200
'48:20:42.608',-,0.488,-,40.800,29.200
'48:20:42.616',-,0.264,-,40.800,29.200
'48:20:42.624',-,0.016,-,40.800,29.200
'48:20:42.632',-,-0.096,-,40.800,30.000
'48:20:42.640',-,-0.120,-,40.800,30.400
'48:20:42.648',-,-0.080,-,40.800,30.800
'48:20:42.656',-,-0.056,-,40.800,30.800
'48:20:42.664',-,-0.056,-,40.800,30.800
'48:20:42.672',-,-0.040,-,40.800,30.400
'48:20:42.680',-,-0.040,-,40.800,30.800
'48:20:42.688',-,-0.040,-,41.600,32.000
'48:20:42.696',-,-0.040,-,43.200,34.000
'48:20:42.704',-,-0.040,-,46.400,36.800
'48:20:42.712',-,-0.040,-,52.000,40.400
'48:20:42.720',-,-0.040,-,60.800,44.000
'48:20:42.728',-,-0.040,-,72.000,48.000
'48:20:42.736',-,-0.040,-,83.200,51.600
'48:20:42.744',-,-0.040,-,94.400,55.200
'48:20:42.752',-,-0.040,-,104.000,58.000
'48:20:42.760',-,-0.056,-,110.400,60.000
'48:20:42.768',-,-0.056,-,114.400,61.200
'48:20:42.776',-,-0.080,-,116.800,62.000
'48:20:42.784',-,-0.080,-,118.400,62.000
'48:20:42.792',-,-0.096,-,117.600,61.600
'48:20:42.800',-,-0.096,-,116.800,61.200
'48:20:42.808',-,-0.096,-,114.400,60.400
'48:20:42.816',-,-0.080,-,111.200,59.600
'48:20:42.824',-,-0.056,-,107.200,58.400
'48:20:42.832',-,-0.040,-,104.000,57.200
'48:20:42.840',-,-0.016,-,100.000,56.000
'48:20:42.848',-,0.000,-,96.000,54.000
'48:20:42.856',-,0.016,-,91.200,52.000
'48:20:42.864',-,0.040,-,87.200,50.000
'48:20:42.872',-,0.040,-,82.400,47.600
'48:20:42.880',-,0.040,-,77.600,44.800
'48:20:42.888',-,0.040,-,72.800,42.400
'48:20:42.896',-,0.040,-,68.800,40.800
'48:20:42.904',-,0.040,-,64.000,39.600
'48:20:42.912',-,0.056,-,60.000,38.400
'48:20:42.920',-,0.056,-,56.000,37.600
'48:20:42.928',-,0.080,-,52.000,36.400
'48:20:42.936',-,0.096,-,48.800,35.600
'48:20:42.944',-,0.096,-,46.400,34.800
'48:20:42.952',-,0.096,-,44.800,34.400
'48:20:42.960',-,0.080,-,43.200,34.000
'48:20:42.968',-,0.056,-,42.400,34.400
'48:20:42.976',-,0.056,-,41.600,35.200
'48:20:42.984',-,0.056,-,41.600,36.800
'48:20:42.992',-,0.056,-,41.600,38.400
'48:20:43.000',-,0.056,-,41.600,39.600
'48:20:43.008',-,0.056,-,41.600,40.000
'48:20:43.016',-,0.056,-,42.400,40.400
'48:20:43.024',-,0.040,-,42.400,40.000
'48:20:43.032',-,0.040,-,43.200,39.200
'48:20:43.040',-,0.040,-,43.200,38.000
'48:20:43.048',-,0.040,-,43.200,36.400
'48:20:43.056',-,0.040,-,44.000,35.200
'48:20:43.064',-,0.040,-,44.000,33.600
'48:20:43.072',-,0.040,-,44.000,32.400
'48:20:43.080',-,0.040,-,44.000,31.200
'48:20:43.088',-,0.016,-,43.200,30.400
'48:20:43.096',-,0.016,-,42.400,30.000
'48:20:43.104',-,0.040,-,42.400,30.000
'48:20:43.112',-,0.096,-,41.600,30.000
'48:20:43.120',-,0.224,-,40.800,30.400
'48:20:43.128',-,0.360,-,40.000,31.200
'48:20:43.136',-,0.488,-,39.200,31.200
'48:20:43.144',-,0.544,-,38.400,31.600
'48:20:43.152',-,0.448,-,38.400,32.000
'48:20:43.160',-,0.200,-,37.600,32.800
'48:20:43.168',-,-0.016,-,37.600,33.200
'48:20:43.176',-,-0.120,-,37.600,34.800
'48:20:43.184',-,-0.136,-,36.800,36.000
'48:20:43.192',-,-0.120,-,36.800,37.600
'48:20:43.200',-,-0.080,-,36.800,38.800
'48:20:43.208',-,-0.056,-,37.600,39.200
'48:20:43.216',-,-0.056,-,37.600,38.800
'48:20:43.224',-,-0.056,-,38.400,38.800
'48:20:43.232',-,-0.056,-,39.200,39.200
'48:20:43.240',-,-0.056,-,40.800,40.400
'48:20:43.248',-,-0.056,-,43.200,42.800
'48:20:43.256',-,-0.056,-,48.800,45.600
'48:20:43.264',-,-0.056,-,57.600,48.800
'48:20:43.272',-,-0.056,-,68.000,52.400
'48:20:43.280',-,-0.056,-,80.800,56.000
'48:20:43.288',-,-0.056,-,92.800,59.200
'48:20:43.296',-,-0.056,-,103.200,61.600
'48:20:43.304',-,-0.056,-,110.400,64.000
'48:20:43.312',-,-0.080,-,116.000,65.600
'48:20:43.320',-,-0.080,-,118.400,66.800
'48:20:43.328',-,-0.096,-,119.200,67.200
'48:20:43.336',-,-0.120,-,119.200,67.600
'48:20:43.344',-,-0.096,-,117.600,67.200
'48:20:43.352',-,-0.096,-,115.200,66.800
'48:20:43.360',-,-0.080,-,112.000,66.000
'48:20:43.368',-,-0.080,-,108.000,65.200
'48:20:43.376',-,-0.056,-,104.800,64.000
'48:20:43.384',-,-0.040,-,100.800,62.800
'48:20:43.392',-,-0.016,-,96.800,61.200
'48:20:43.400',-,0.000,-,92.000,59.200
'48:20:43.408',-,0.000,-,88.000,56.800
'48:20:43.416',-,0.016,-,83.200,54.400
'48:20:43.424',-,0.016,-,79.200,52.400
'48:20:43.432',-,0.040,-,74.400,50.800
'48:20:43.440',-,0.056,-,69.600,49.200
