'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:32:06.840',0.104,0.215,-,-,-,-,52.800
'14:32:06.848',0.048,0.182,-,-,-,-,52.000
'14:32:06.856',0.008,0.132,-,-,-,-,52.000
'14:32:06.864',-0.016,0.058,-,-,-,-,52.000
'14:32:06.872',-0.024,0.033,-,-,-,-,52.000
'14:32:06.880',-0.048,0.000,-,-,-,-,52.000
'14:32:06.888',-0.056,-0.017,-,-,-,-,52.800
'14:32:06.896',-0.072,-0.025,-,-,-,-,53.600
'14:32:06.904',-0.072,-0.033,-,-,-,-,55.200
'14:32:06.912',-0.072,-0.041,-,-,-,-,59.200
'14:32:06.920',-0.088,-0.041,-,-,-,-,65.600
'14:32:06.928',-0.072,-0.033,-,-,-,-,72.800
'14:32:06.936',-0.096,-0.050,-,-,-,-,78.400
'14:32:06.944',-0.088,-0.041,-,-,-,-,81.600
'14:32:06.952',-0.104,-0.041,-,-,-,-,82.400
'14:32:06.960',-0.096,-0.033,-,-,-,-,82.400
'14:32:06.968',-0.128,-0.058,-,-,-,-,81.600
'14:32:06.976',-0.136,-0.058,-,-,-,-,80.000
'14:32:06.984',-0.144,-0.074,-,-,-,-,78.400
'14:32:06.992',-0.128,-0.099,-,-,-,-,76.000
'14:32:07.000',-0.136,-0.124,-,-,-,-,74.400
'14:32:07.008',-0.128,-0.140,-,-,-,-,72.000
'14:32:07.016',-0.128,-0.149,-,-,-,-,70.400
'14:32:07.024',-0.112,-0.165,-,-,-,-,68.000
'14:32:07.032',-0.104,-0.182,-,-,-,-,65.600
'14:32:07.040',-0.072,-0.165,-,-,-,-,64.000
'14:32:07.048',-0.072,-0.149,-,-,-,-,62.400
'14:32:07.056',-0.056,-0.157,-,-,-,-,62.400
'14:32:07.064',-0.056,-0.149,-,-,-,-,63.200
'14:32:07.072',-0.032,-0.140,-,-,-,-,64.000
'14:32:07.080',-0.024,-0.124,-,-,-,-,64.800
'14:32:07.088',-0.032,-0.124,-,-,-,-,64.000
'14:32:07.096',-0.016,-0.107,-,-,-,-,63.200
'14:32:07.104',0.000,-0.099,-,-,-,-,62.400
'14:32:07.112',-0.008,-0.091,-,-,-,-,60.800
'14:32:07.120',0.000,-0.091,-,-,-,-,60.000
'14:32:07.128',-0.008,-0.074,-,-,-,-,59.200
'14:32:07.136',0.000,-0.066,-,-,-,-,59.200
'14:32:07.144',0.000,-0.058,-,-,-,-,58.400
'14:32:07.152',-0.008,-0.058,-,-,-,-,58.400
'14:32:07.160',0.000,-0.050,-,-,-,-,58.400
'14:32:07.168',-0.008,-0.033,-,-,-,-,57.600
'14:32:07.176',0.000,-0.041,-,-,-,-,57.600
'14:32:07.184',0.000,-0.025,-,-,-,-,57.600
'14:32:07.192',0.000,-0.025,-,-,-,-,57.600
'14:32:07.200',0.000,-0.017,-,-,-,-,57.600
'14:32:07.208',0.008,-0.008,-,-,-,-,57.600
'14:32:07.216',0.000,-0.017,-,-,-,-,57.600
'14:32:07.224',0.000,-0.008,-,-,-,-,56.800
'14:32:07.232',0.000,-0.017,-,-,-,-,56.800
'14:32:07.240',0.008,0.000,-,-,-,-,56.800
'14:32:07.248',0.000,0.017,-,-,-,-,56.000
'14:32:07.256',0.032,0.025,-,-,-,-,56.000
'14:32:07.264',0.040,0.041,-,-,-,-,56.000
'14:32:07.272',0.064,0.050,-,-,-,-,56.000
'14:32:07.280',0.088,0.066,-,-,-,-,55.200
'14:32:07.288',0.088,0.099,-,-,-,-,55.200
'14:32:07.296',0.104,0.074,-,-,-,-,55.200
'14:32:07.304',0.104,0.099,-,-,-,-,55.200
'14:32:07.312',0.144,0.116,-,-,-,-,55.200
'14:32:07.320',0.168,0.140,-,-,-,-,55.200
'14:32:07.328',0.208,0.198,-,-,-,-,54.400
'14:32:07.336',0.200,0.256,-,-,-,-,54.400
'14:32:07.344',0.168,0.289,-,-,-,-,54.400
'14:32:07.352',0.160,0.314,-,-,-,-,53.600
'14:32:07.360',0.128,0.331,-,-,-,-,53.600
'14:32:07.368',0.088,0.248,-,-,-,-,53.600
'14:32:07.376',0.056,0.215,-,-,-,-,53.600
'14:32:07.384',0.008,0.157,-,-,-,-,52.800
'14:32:07.392',-0.008,0.099,-,-,-,-,52.800
'14:32:07.400',-0.024,0.033,-,-,-,-,52.800
'14:32:07.408',-0.032,0.000,-,-,-,-,52.800
'14:32:07.416',-0.064,-0.017,-,-,-,-,52.800
'14:32:07.424',-0.072,-0.025,-,-,-,-,53.600
'14:32:07.432',-0.064,-0.050,-,-,-,-,55.200
'14:32:07.440',-0.072,-0.050,-,-,-,-,59.200
'14:32:07.448',-0.088,-0.058,-,-,-,-,64.800
'14:32:07.456',-0.088,-0.058,-,-,-,-,71.200
'14:32:07.464',-0.096,-0.050,-,-,-,-,76.800
'14:32:07.472',-0.104,-0.058,-,-,-,-,80.000
'14:32:07.480',-0.128,-0.066,-,-,-,-,80.800
'14:32:07.488',-0.128,-0.058,-,-,-,-,80.800
'14:32:07.496',-0.128,-0.074,-,-,-,-,80.000
'14:32:07.504',-0.144,-0.099,-,-,-,-,79.200
'14:32:07.512',-0.152,-0.107,-,-,-,-,76.800
'14:32:07.520',-0.136,-0.124,-,-,-,-,74.400
'14:32:07.528',-0.144,-0.140,-,-,-,-,72.000
'14:32:07.536',-0.128,-0.140,-,-,-,-,69.600
'14:32:07.544',-0.112,-0.157,-,-,-,-,67.200
'14:32:07.552',-0.088,-0.149,-,-,-,-,64.800
'14:32:07.560',-0.072,-0.165,-,-,-,-,62.400
'14:32:07.568',-0.064,-0.157,-,-,-,-,60.800
'14:32:07.576',-0.040,-0.140,-,-,-,-,60.000
'14:32:07.584',-0.048,-0.140,-,-,-,-,60.800
'14:32:07.592',-0.024,-0.132,-,-,-,-,61.600
'14:32:07.600',-0.024,-0.132,-,-,-,-,63.200
'14:32:07.608',-0.016,-0.116,-,-,-,-,63.200
'14:32:07.616',-0.016,-0.107,-,-,-,-,63.200
'14:32:07.624',0.000,-0.099,-,-,-,-,61.600
'14:32:07.632',-0.016,-0.091,-,-,-,-,60.800
'14:32:07.640',-0.008,-0.066,-,-,-,-,60.000
'14:32:07.648',-0.008,-0.058,-,-,-,-,59.200
'14:32:07.656',0.000,-0.066,-,-,-,-,58.400
'14:32:07.664',-0.008,-0.058,-,-,-,-,58.400
'14:32:07.672',0.000,-0.050,-,-,-,-,57.600
'14:32:07.680',-0.008,-0.041,-,-,-,-,57.600
'14:32:07.688',0.000,-0.033,-,-,-,-,57.600
'14:32:07.696',0.000,-0.025,-,-,-,-,56.800
'14:32:07.704',0.000,-0.017,-,-,-,-,56.800
'14:32:07.712',0.008,-0.017,-,-,-,-,56.800
'14:32:07.720',0.000,-0.008,-,-,-,-,56.800
'14:32:07.728',0.008,-0.017,-,-,-,-,56.800
'14:32:07.736',0.000,-0.008,-,-,-,-,56.800
'14:32:07.744',0.008,0.000,-,-,-,-,56.800
'14:32:07.752',0.000,-0.008,-,-,-,-,56.800
'14:32:07.760',0.008,0.000,-,-,-,-,56.000
'14:32:07.768',0.000,0.000,-,-,-,-,56.000
'14:32:07.776',0.016,0.017,-,-,-,-,56.000
'14:32:07.784',0.008,0.025,-,-,-,-,56.000
'14:32:07.792',0.048,0.041,-,-,-,-,55.200
'14:32:07.800',0.056,0.050,-,-,-,-,55.200
'14:32:07.808',0.088,0.066,-,-,-,-,55.200
'14:32:07.816',0.104,0.099,-,-,-,-,54.400
'14:32:07.824',0.104,0.099,-,-,-,-,54.400
'14:32:07.832',0.120,0.091,-,-,-,-,54.400
'14:32:07.840',0.136,0.116,-,-,-,-,54.400
'14:32:07.848',0.160,0.132,-,-,-,-,54.400
'14:32:07.856',0.200,0.165,-,-,-,-,53.600
'14:32:07.864',0.208,0.240,-,-,-,-,53.600
'14:32:07.872',0.184,0.289,-,-,-,-,53.600
'14:32:07.880',0.168,0.281,-,-,-,-,52.800
'14:32:07.888',0.144,0.322,-,-,-,-,52.800
'14:32:07.896',0.088,0.273,-,-,-,-,52.800
'14:32:07.904',0.064,0.215,-,-,-,-,52.800
'14:32:07.912',0.024,0.165,-,-,-,-,52.800
'14:32:07.920',-0.008,0.116,-,-,-,-,52.800
'14:32:07.928',0.000,0.050,-,-,-,-,52.800
'14:32:07.936',-0.024,0.017,-,-,-,-,52.800
'14:32:07.944',-0.048,-0.017,-,-,-,-,52.800
'14:32:07.952',-0.064,-0.017,-,-,-,-,53.600
'14:32:07.960',-0.056,-0.033,-,-,-,-,56.000
'14:32:07.968',-0.072,-0.041,-,-,-,-,60.000
'14:32:07.976',-0.072,-0.041,-,-,-,-,66.400
'14:32:07.984',-0.088,-0.041,-,-,-,-,73.600
'14:32:07.992',-0.088,-0.050,-,-,-,-,79.200
'14:32:08.000',-0.096,-0.058,-,-,-,-,81.600
'14:32:08.008',-0.096,-0.058,-,-,-,-,83.200
'14:32:08.016',-0.112,-0.050,-,-,-,-,83.200
'14:32:08.024',-0.128,-0.066,-,-,-,-,82.400
'14:32:08.032',-0.128,-0.091,-,-,-,-,80.800
'14:32:08.040',-0.136,-0.099,-,-,-,-,79.200
'14:32:08.048',-0.128,-0.116,-,-,-,-,76.800
'14:32:08.056',-0.128,-0.140,-,-,-,-,74.400
'14:32:08.064',-0.112,-0.140,-,-,-,-,72.000
'14:32:08.072',-0.096,-0.157,-,-,-,-,69.600
'14:32:08.080',-0.088,-0.182,-,-,-,-,67.200
'14:32:08.088',-0.072,-0.165,-,-,-,-,64.800
'14:32:08.096',-0.056,-0.182,-,-,-,-,63.200
'14:32:08.104',-0.032,-0.157,-,-,-,-,62.400
'14:32:08.112',-0.024,-0.140,-,-,-,-,62.400
'14:32:08.120',-0.032,-0.149,-,-,-,-,64.000
'14:32:08.128',-0.008,-0.140,-,-,-,-,64.800
'14:32:08.136',-0.016,-0.124,-,-,-,-,64.800
'14:32:08.144',0.000,-0.116,-,-,-,-,64.800
'14:32:08.152',0.000,-0.107,-,-,-,-,64.000
'14:32:08.160',0.008,-0.099,-,-,-,-,62.400
'14:32:08.168',0.000,-0.074,-,-,-,-,61.600
'14:32:08.176',0.008,-0.074,-,-,-,-,60.800
'14:32:08.184',0.000,-0.066,-,-,-,-,60.000
'14:32:08.192',0.008,-0.058,-,-,-,-,60.000
'14:32:08.200',0.000,-0.066,-,-,-,-,59.200
'14:32:08.208',0.008,-0.058,-,-,-,-,59.200
'14:32:08.216',0.000,-0.050,-,-,-,-,59.200
'14:32:08.224',0.008,-0.033,-,-,-,-,58.400
'14:32:08.232',0.000,-0.033,-,-,-,-,58.400
'14:32:08.240',0.016,-0.017,-,-,-,-,58.400
'14:32:08.248',0.008,-0.017,-,-,-,-,58.400
'14:32:08.256',0.016,-0.017,-,-,-,-,58.400
'14:32:08.264',0.016,-0.008,-,-,-,-,58.400
'14:32:08.272',0.024,-0.008,-,-,-,-,58.400
'14:32:08.280',0.016,0.000,-,-,-,-,57.600
'14:32:08.288',0.024,-0.008,-,-,-,-,57.600
'14:32:08.296',0.008,0.000,-,-,-,-,56.800
'14:32:08.304',0.016,0.000,-,-,-,-,56.800
'14:32:08.312',0.016,0.000,-,-,-,-,56.800
'14:32:08.320',0.008,0.000,-,-,-,-,56.800
'14:32:08.328',0.024,0.008,-,-,-,-,56.800
'14:32:08.336',0.016,0.000,-,-,-,-,56.800
'14:32:08.344',0.024,0.008,-,-,-,-,56.000
'14:32:08.352',0.016,0.000,-,-,-,-,56.000
'14:32:08.360',0.016,0.008,-,-,-,-,56.000
'14:32:08.368',0.008,0.000,-,-,-,-,56.000
'14:32:08.376',0.024,0.008,-,-,-,-,55.200
'14:32:08.384',0.008,0.000,-,-,-,-,55.200
'14:32:08.392',0.024,0.008,-,-,-,-,55.200
'14:32:08.400',0.008,0.000,-,-,-,-,54.400
'14:32:08.408',0.024,0.008,-,-,-,-,54.400
'14:32:08.416',0.016,0.000,-,-,-,-,54.400
'14:32:08.424',0.024,0.008,-,-,-,-,54.400
'14:32:08.432',0.016,0.000,-,-,-,-,53.600
'14:32:08.440',0.024,0.000,-,-,-,-,53.600
'14:32:08.448',0.016,0.008,-,-,-,-,53.600
'14:32:08.456',0.024,0.000,-,-,-,-,52.800
'14:32:08.464',0.016,0.000,-,-,-,-,52.800
'14:32:08.472',0.024,0.000,-,-,-,-,52.800
'14:32:08.480',0.016,0.000,-,-,-,-,52.800
'14:32:08.488',0.016,0.000,-,-,-,-,52.800
'14:32:08.496',0.016,0.000,-,-,-,-,52.000
'14:32:08.504',0.016,0.000,-,-,-,-,52.000
'14:32:08.512',0.024,0.000,-,-,-,-,52.000
'14:32:08.520',0.008,0.000,-,-,-,-,52.000
'14:32:08.528',0.016,0.000,-,-,-,-,51.200
'14:32:08.536',0.008,0.000,-,-,-,-,51.200
'14:32:08.544',0.016,0.017,-,-,-,-,51.200
'14:32:08.552',0.008,0.017,-,-,-,-,51.200
'14:32:08.560',0.016,0.017,-,-,-,-,51.200
'14:32:08.568',0.000,0.017,-,-,-,-,50.400
'14:32:08.576',0.016,0.033,-,-,-,-,50.400
'14:32:08.584',0.016,0.025,-,-,-,-,50.400
'14:32:08.592',0.024,0.017,-,-,-,-,50.400
'14:32:08.600',0.016,0.017,-,-,-,-,50.400
'14:32:08.608',0.024,0.000,-,-,-,-,50.400
'14:32:08.616',0.008,-0.008,-,-,-,-,50.400
'14:32:08.624',0.024,-0.008,-,-,-,-,49.600
'14:32:08.632',0.024,-0.017,-,-,-,-,49.600
'14:32:08.640',0.024,-0.017,-,-,-,-,49.600
'14:32:08.648',0.016,-0.025,-,-,-,-,49.600
'14:32:08.656',0.016,-0.033,-,-,-,-,49.600
'14:32:08.664',0.024,-0.025,-,-,-,-,49.600
'14:32:08.672',0.008,-0.033,-,-,-,-,49.600
'14:32:08.680',0.000,-0.033,-,-,-,-,49.600
'14:32:08.688',-0.040,-0.256,-,-,-,-,48.800
'14:32:08.696',0.008,-0.008,-,-,-,-,48.800
'14:32:08.704',0.016,0.000,-,-,-,-,48.800
'14:32:08.712',0.008,-0.008,-,-,-,-,48.000
'14:32:08.720',0.024,-0.058,-,-,-,-,48.000
'14:32:08.728',0.040,-0.116,-,-,-,-,48.000
'14:32:08.736',0.048,-0.157,-,-,-,-,48.000
'14:32:08.744',0.056,-0.215,-,-,-,-,48.000
'14:32:08.752',0.064,-0.256,-,-,-,-,48.000
'14:32:08.760',0.104,-0.289,-,-,-,-,48.000
'14:32:08.768',0.120,-0.298,-,-,-,-,47.200
'14:32:08.776',0.144,-0.289,-,-,-,-,47.200
'14:32:08.784',0.136,-0.223,-,-,-,-,47.200
'14:32:08.792',0.176,-0.116,-,-,-,-,47.200
'14:32:08.800',0.184,-0.017,-,-,-,-,48.000
'14:32:08.808',0.168,-0.017,-,-,-,-,48.000
'14:32:08.816',0.120,-0.058,-,-,-,-,48.000
'14:32:08.824',0.088,-0.074,-,-,-,-,48.000
'14:32:08.832',0.064,-0.091,-,-,-,-,48.000
'14:32:08.840',0.064,-0.033,-,-,-,-,47.200
'14:32:08.848',0.064,-0.017,-,-,-,-,47.200
'14:32:08.856',0.064,0.000,-,-,-,-,47.200
'14:32:08.864',0.032,0.017,-,-,-,-,47.200
'14:32:08.872',0.008,0.050,-,-,-,-,48.000
'14:32:08.880',-0.016,0.074,-,-,-,-,48.800
'14:32:08.888',-0.048,0.132,-,-,-,-,49.600
'14:32:08.896',-0.072,0.165,-,-,-,-,52.000
'14:32:08.904',-0.072,0.165,-,-,-,-,55.200
'14:32:08.912',-0.088,0.182,-,-,-,-,60.000
'14:32:08.920',-0.088,0.190,-,-,-,-,64.800
'14:32:08.928',-0.104,0.198,-,-,-,-,70.400
'14:32:08.936',-0.112,0.190,-,-,-,-,74.400
'14:32:08.944',-0.104,0.215,-,-,-,-,77.600
'14:32:08.952',-0.128,0.207,-,-,-,-,80.800
'14:32:08.960',-0.112,0.207,-,-,-,-,84.000
'14:32:08.968',-0.128,0.198,-,-,-,-,85.600
'14:32:08.976',-0.128,0.190,-,-,-,-,86.400
'14:32:08.984',-0.128,0.165,-,-,-,-,86.400
'14:32:08.992',-0.128,0.165,-,-,-,-,85.600
'14:32:09.000',-0.128,0.149,-,-,-,-,84.000
'14:32:09.008',-0.104,0.140,-,-,-,-,83.200
'14:32:09.016',-0.112,0.124,-,-,-,-,81.600
'14:32:09.024',-0.096,0.116,-,-,-,-,80.000
'14:32:09.032',-0.088,0.099,-,-,-,-,78.400
'14:32:09.040',-0.072,0.058,-,-,-,-,76.000
'14:32:09.048',-0.088,0.041,-,-,-,-,74.400
'14:32:09.056',-0.064,0.025,-,-,-,-,72.000
'14:32:09.064',-0.056,0.017,-,-,-,-,70.400
'14:32:09.072',-0.048,0.008,-,-,-,-,68.000
'14:32:09.080',-0.040,0.017,-,-,-,-,66.400
'14:32:09.088',-0.048,0.000,-,-,-,-,65.600
'14:32:09.096',-0.032,-0.008,-,-,-,-,65.600
'14:32:09.104',-0.016,-0.017,-,-,-,-,66.400
'14:32:09.112',-0.024,-0.025,-,-,-,-,67.200
'14:32:09.120',-0.016,-0.041,-,-,-,-,67.200
'14:32:09.128',-0.008,-0.050,-,-,-,-,66.400
'14:32:09.136',-0.016,-0.066,-,-,-,-,65.600
'14:32:09.144',-0.008,-0.091,-,-,-,-,64.800
'14:32:09.152',0.000,-0.074,-,-,-,-,64.800
'14:32:09.160',0.000,-0.066,-,-,-,-,64.000
'14:32:09.168',0.000,-0.091,-,-,-,-,63.200
'14:32:09.176',0.000,-0.099,-,-,-,-,63.200
'14:32:09.184',-0.008,-0.099,-,-,-,-,62.400
'14:32:09.192',0.000,-0.091,-,-,-,-,62.400
'14:32:09.200',-0.008,-0.091,-,-,-,-,62.400
'14:32:09.208',0.000,-0.091,-,-,-,-,61.600
'14:32:09.216',-0.008,-0.074,-,-,-,-,61.600
'14:32:09.224',0.000,-0.066,-,-,-,-,61.600
'14:32:09.232',-0.008,-0.074,-,-,-,-,60.800
'14:32:09.240',0.000,-0.058,-,-,-,-,60.800
'14:32:09.248',0.000,-0.066,-,-,-,-,60.000
'14:32:09.256',-0.008,-0.058,-,-,-,-,60.000
'14:32:09.264',0.000,-0.058,-,-,-,-,59.200
'14:32:09.272',0.000,-0.058,-,-,-,-,59.200
'14:32:09.280',-0.008,-0.050,-,-,-,-,59.200
'14:32:09.288',0.000,-0.041,-,-,-,-,58.400
'14:32:09.296',0.000,-0.041,-,-,-,-,58.400
'14:32:09.304',0.000,-0.041,-,-,-,-,58.400
'14:32:09.312',0.000,-0.033,-,-,-,-,57.600
'14:32:09.320',0.000,-0.033,-,-,-,-,57.600
'14:32:09.328',0.000,-0.025,-,-,-,-,57.600
'14:32:09.336',0.000,-0.025,-,-,-,-,56.800
'14:32:09.344',0.000,-0.025,-,-,-,-,56.800
'14:32:09.352',-0.008,-0.017,-,-,-,-,56.800
'14:32:09.360',0.000,0.000,-,-,-,-,56.800
'14:32:09.368',0.016,0.017,-,-,-,-,56.000
'14:32:09.376',0.040,0.017,-,-,-,-,56.000
'14:32:09.384',0.056,0.033,-,-,-,-,56.000
'14:32:09.392',0.080,0.050,-,-,-,-,55.200
'14:32:09.400',0.088,0.066,-,-,-,-,55.200
'14:32:09.408',0.104,0.050,-,-,-,-,55.200
