'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:01:51.840',-0.008,0.116,-,-,-,-,50.400
'15:01:51.848',-0.024,0.058,-,-,-,-,50.400
'15:01:51.856',-0.040,0.017,-,-,-,-,50.400
'15:01:51.864',-0.032,0.000,-,-,-,-,50.400
'15:01:51.872',-0.072,-0.017,-,-,-,-,52.000
'15:01:51.880',-0.072,-0.017,-,-,-,-,54.400
'15:01:51.888',-0.072,-0.017,-,-,-,-,59.200
'15:01:51.896',-0.072,-0.017,-,-,-,-,65.600
'15:01:51.904',-0.088,-0.025,-,-,-,-,72.800
'15:01:51.912',-0.096,-0.033,-,-,-,-,77.600
'15:01:51.920',-0.112,-0.041,-,-,-,-,79.200
'15:01:51.928',-0.128,-0.050,-,-,-,-,80.000
'15:01:51.936',-0.128,-0.066,-,-,-,-,79.200
'15:01:51.944',-0.136,-0.091,-,-,-,-,78.400
'15:01:51.952',-0.144,-0.099,-,-,-,-,77.600
'15:01:51.960',-0.160,-0.124,-,-,-,-,75.200
'15:01:51.968',-0.144,-0.124,-,-,-,-,72.800
'15:01:51.976',-0.136,-0.124,-,-,-,-,70.400
'15:01:51.984',-0.128,-0.124,-,-,-,-,68.800
'15:01:51.992',-0.136,-0.132,-,-,-,-,66.400
'15:01:52.000',-0.104,-0.116,-,-,-,-,64.000
'15:01:52.008',-0.088,-0.099,-,-,-,-,61.600
'15:01:52.016',-0.072,-0.099,-,-,-,-,60.000
'15:01:52.024',-0.056,-0.099,-,-,-,-,59.200
'15:01:52.032',-0.040,-0.091,-,-,-,-,59.200
'15:01:52.040',-0.048,-0.099,-,-,-,-,60.000
'15:01:52.048',-0.016,-0.091,-,-,-,-,60.800
'15:01:52.056',-0.024,-0.066,-,-,-,-,61.600
'15:01:52.064',-0.008,-0.058,-,-,-,-,61.600
'15:01:52.072',-0.008,-0.058,-,-,-,-,60.800
'15:01:52.080',-0.008,-0.058,-,-,-,-,60.000
'15:01:52.088',-0.008,-0.058,-,-,-,-,59.200
'15:01:52.096',0.000,-0.041,-,-,-,-,58.400
'15:01:52.104',-0.016,-0.050,-,-,-,-,58.400
'15:01:52.112',-0.008,-0.041,-,-,-,-,57.600
'15:01:52.120',-0.016,-0.033,-,-,-,-,56.800
'15:01:52.128',-0.008,-0.025,-,-,-,-,56.800
'15:01:52.136',-0.016,-0.017,-,-,-,-,56.000
'15:01:52.144',0.000,-0.017,-,-,-,-,56.000
'15:01:52.152',-0.008,-0.017,-,-,-,-,55.200
'15:01:52.160',0.000,-0.008,-,-,-,-,55.200
'15:01:52.168',-0.008,0.000,-,-,-,-,55.200
'15:01:52.176',0.000,0.000,-,-,-,-,55.200
'15:01:52.184',0.000,0.000,-,-,-,-,55.200
'15:01:52.192',0.008,0.008,-,-,-,-,55.200
'15:01:52.200',0.000,0.000,-,-,-,-,55.200
'15:01:52.208',0.000,0.008,-,-,-,-,54.400
'15:01:52.216',0.008,0.008,-,-,-,-,54.400
'15:01:52.224',0.000,0.008,-,-,-,-,54.400
'15:01:52.232',0.000,0.008,-,-,-,-,53.600
'15:01:52.240',0.000,0.017,-,-,-,-,53.600
'15:01:52.248',0.008,0.041,-,-,-,-,53.600
'15:01:52.256',0.024,0.050,-,-,-,-,53.600
'15:01:52.264',0.048,0.058,-,-,-,-,52.800
'15:01:52.272',0.064,0.066,-,-,-,-,52.800
'15:01:52.280',0.088,0.099,-,-,-,-,52.800
'15:01:52.288',0.088,0.116,-,-,-,-,52.000
'15:01:52.296',0.104,0.116,-,-,-,-,52.000
'15:01:52.304',0.128,0.099,-,-,-,-,52.000
'15:01:52.312',0.144,0.132,-,-,-,-,52.000
'15:01:52.320',0.168,0.157,-,-,-,-,52.000
'15:01:52.328',0.208,0.215,-,-,-,-,51.200
'15:01:52.336',0.192,0.281,-,-,-,-,51.200
'15:01:52.344',0.160,0.289,-,-,-,-,51.200
'15:01:52.352',0.160,0.331,-,-,-,-,50.400
'15:01:52.360',0.120,0.347,-,-,-,-,50.400
'15:01:52.368',0.088,0.256,-,-,-,-,50.400
'15:01:52.376',0.040,0.231,-,-,-,-,50.400
'15:01:52.384',-0.008,0.157,-,-,-,-,49.600
'15:01:52.392',-0.024,0.099,-,-,-,-,49.600
'15:01:52.400',-0.032,0.041,-,-,-,-,49.600
'15:01:52.408',-0.040,0.017,-,-,-,-,50.400
'15:01:52.416',-0.064,-0.008,-,-,-,-,51.200
'15:01:52.424',-0.072,-0.017,-,-,-,-,52.800
'15:01:52.432',-0.072,-0.017,-,-,-,-,56.000
'15:01:52.440',-0.088,-0.025,-,-,-,-,61.600
'15:01:52.448',-0.096,-0.017,-,-,-,-,68.800
'15:01:52.456',-0.096,-0.033,-,-,-,-,75.200
'15:01:52.464',-0.112,-0.025,-,-,-,-,78.400
'15:01:52.472',-0.128,-0.050,-,-,-,-,80.000
'15:01:52.480',-0.112,-0.058,-,-,-,-,80.000
'15:01:52.488',-0.136,-0.074,-,-,-,-,79.200
'15:01:52.496',-0.128,-0.099,-,-,-,-,78.400
'15:01:52.504',-0.152,-0.107,-,-,-,-,76.800
'15:01:52.512',-0.144,-0.124,-,-,-,-,74.400
'15:01:52.520',-0.152,-0.132,-,-,-,-,72.000
'15:01:52.528',-0.128,-0.124,-,-,-,-,70.400
'15:01:52.536',-0.128,-0.124,-,-,-,-,68.000
'15:01:52.544',-0.096,-0.116,-,-,-,-,65.600
'15:01:52.552',-0.088,-0.107,-,-,-,-,63.200
'15:01:52.560',-0.072,-0.099,-,-,-,-,60.800
'15:01:52.568',-0.072,-0.099,-,-,-,-,60.000
'15:01:52.576',-0.048,-0.099,-,-,-,-,59.200
'15:01:52.584',-0.032,-0.074,-,-,-,-,59.200
'15:01:52.592',-0.024,-0.091,-,-,-,-,60.800
'15:01:52.600',-0.016,-0.074,-,-,-,-,61.600
'15:01:52.608',0.000,-0.058,-,-,-,-,61.600
'15:01:52.616',0.000,-0.058,-,-,-,-,60.800
'15:01:52.624',0.000,-0.066,-,-,-,-,60.000
'15:01:52.632',0.000,-0.066,-,-,-,-,60.000
'15:01:52.640',-0.008,-0.058,-,-,-,-,59.200
'15:01:52.648',0.000,-0.058,-,-,-,-,58.400
'15:01:52.656',-0.008,-0.050,-,-,-,-,57.600
'15:01:52.664',0.000,-0.050,-,-,-,-,57.600
'15:01:52.672',-0.008,-0.033,-,-,-,-,56.800
'15:01:52.680',0.000,-0.025,-,-,-,-,56.800
'15:01:52.688',0.000,-0.033,-,-,-,-,56.000
'15:01:52.696',0.000,-0.025,-,-,-,-,56.000
'15:01:52.704',0.000,-0.017,-,-,-,-,55.200
'15:01:52.712',0.000,-0.017,-,-,-,-,55.200
'15:01:52.720',0.000,-0.017,-,-,-,-,55.200
'15:01:52.728',0.008,-0.008,-,-,-,-,55.200
'15:01:52.736',0.000,0.000,-,-,-,-,55.200
'15:01:52.744',0.008,-0.008,-,-,-,-,55.200
'15:01:52.752',0.000,0.000,-,-,-,-,54.400
'15:01:52.760',0.008,-0.008,-,-,-,-,54.400
'15:01:52.768',0.000,0.000,-,-,-,-,54.400
'15:01:52.776',0.008,-0.008,-,-,-,-,53.600
'15:01:52.784',0.000,0.000,-,-,-,-,53.600
'15:01:52.792',0.016,0.008,-,-,-,-,53.600
'15:01:52.800',0.008,0.025,-,-,-,-,53.600
'15:01:52.808',0.032,0.041,-,-,-,-,52.800
'15:01:52.816',0.048,0.050,-,-,-,-,52.800
'15:01:52.824',0.064,0.058,-,-,-,-,52.800
'15:01:52.832',0.104,0.091,-,-,-,-,52.000
'15:01:52.840',0.104,0.099,-,-,-,-,52.000
'15:01:52.848',0.120,0.074,-,-,-,-,52.000
'15:01:52.856',0.120,0.099,-,-,-,-,52.000
'15:01:52.864',0.144,0.124,-,-,-,-,52.000
'15:01:52.872',0.176,0.140,-,-,-,-,51.200
'15:01:52.880',0.208,0.215,-,-,-,-,51.200
'15:01:52.888',0.192,0.273,-,-,-,-,51.200
'15:01:52.896',0.168,0.289,-,-,-,-,50.400
'15:01:52.904',0.160,0.331,-,-,-,-,50.400
'15:01:52.912',0.120,0.331,-,-,-,-,50.400
'15:01:52.920',0.088,0.248,-,-,-,-,50.400
'15:01:52.928',0.040,0.215,-,-,-,-,50.400
'15:01:52.936',0.000,0.140,-,-,-,-,49.600
'15:01:52.944',-0.008,0.074,-,-,-,-,49.600
'15:01:52.952',-0.024,0.025,-,-,-,-,49.600
'15:01:52.960',-0.040,0.000,-,-,-,-,50.400
'15:01:52.968',-0.064,-0.017,-,-,-,-,51.200
'15:01:52.976',-0.072,-0.017,-,-,-,-,52.800
'15:01:52.984',-0.088,-0.033,-,-,-,-,56.800
'15:01:52.992',-0.072,-0.033,-,-,-,-,62.400
'15:01:53.000',-0.096,-0.041,-,-,-,-,69.600
'15:01:53.008',-0.088,-0.033,-,-,-,-,76.000
'15:01:53.016',-0.128,-0.058,-,-,-,-,79.200
'15:01:53.024',-0.112,-0.058,-,-,-,-,80.000
'15:01:53.032',-0.128,-0.066,-,-,-,-,80.000
'15:01:53.040',-0.136,-0.091,-,-,-,-,79.200
'15:01:53.048',-0.144,-0.107,-,-,-,-,78.400
'15:01:53.056',-0.152,-0.124,-,-,-,-,76.800
'15:01:53.064',-0.144,-0.132,-,-,-,-,74.400
'15:01:53.072',-0.128,-0.140,-,-,-,-,72.000
'15:01:53.080',-0.128,-0.132,-,-,-,-,70.400
'15:01:53.088',-0.128,-0.140,-,-,-,-,68.000
'15:01:53.096',-0.104,-0.132,-,-,-,-,65.600
'15:01:53.104',-0.096,-0.124,-,-,-,-,63.200
'15:01:53.112',-0.072,-0.107,-,-,-,-,61.600
'15:01:53.120',-0.056,-0.116,-,-,-,-,60.000
'15:01:53.128',-0.040,-0.099,-,-,-,-,59.200
'15:01:53.136',-0.032,-0.099,-,-,-,-,59.200
'15:01:53.144',-0.024,-0.099,-,-,-,-,60.800
'15:01:53.152',-0.016,-0.091,-,-,-,-,61.600
'15:01:53.160',0.000,-0.074,-,-,-,-,61.600
'15:01:53.168',0.000,-0.066,-,-,-,-,61.600
'15:01:53.176',0.000,-0.074,-,-,-,-,60.800
'15:01:53.184',-0.008,-0.066,-,-,-,-,59.200
'15:01:53.192',0.000,-0.058,-,-,-,-,59.200
'15:01:53.200',0.000,-0.058,-,-,-,-,58.400
'15:01:53.208',-0.008,-0.066,-,-,-,-,57.600
'15:01:53.216',0.000,-0.058,-,-,-,-,56.800
'15:01:53.224',-0.008,-0.041,-,-,-,-,56.800
'15:01:53.232',0.000,-0.033,-,-,-,-,56.000
'15:01:53.240',-0.008,-0.041,-,-,-,-,56.000
'15:01:53.248',0.000,-0.025,-,-,-,-,56.000
'15:01:53.256',0.000,-0.033,-,-,-,-,55.200
'15:01:53.264',0.000,-0.017,-,-,-,-,55.200
'15:01:53.272',0.000,-0.017,-,-,-,-,55.200
'15:01:53.280',0.000,-0.017,-,-,-,-,55.200
'15:01:53.288',0.000,-0.017,-,-,-,-,55.200
'15:01:53.296',0.000,-0.008,-,-,-,-,55.200
'15:01:53.304',0.000,-0.008,-,-,-,-,55.200
'15:01:53.312',0.008,0.000,-,-,-,-,54.400
'15:01:53.320',0.000,-0.008,-,-,-,-,54.400
'15:01:53.328',0.008,0.000,-,-,-,-,54.400
'15:01:53.336',0.000,0.000,-,-,-,-,53.600
'15:01:53.344',0.024,0.017,-,-,-,-,53.600
'15:01:53.352',0.016,0.033,-,-,-,-,53.600
'15:01:53.360',0.048,0.050,-,-,-,-,53.600
'15:01:53.368',0.040,0.050,-,-,-,-,52.800
'15:01:53.376',0.088,0.074,-,-,-,-,52.800
'15:01:53.384',0.104,0.099,-,-,-,-,52.800
'15:01:53.392',0.104,0.099,-,-,-,-,52.800
'15:01:53.400',0.120,0.074,-,-,-,-,52.800
'15:01:53.408',0.144,0.116,-,-,-,-,52.000
'15:01:53.416',0.160,0.132,-,-,-,-,52.000
'15:01:53.424',0.200,0.157,-,-,-,-,52.000
'15:01:53.432',0.208,0.231,-,-,-,-,51.200
'15:01:53.440',0.184,0.281,-,-,-,-,51.200
'15:01:53.448',0.160,0.298,-,-,-,-,51.200
'15:01:53.456',0.152,0.331,-,-,-,-,51.200
'15:01:53.464',0.104,0.289,-,-,-,-,51.200
'15:01:53.472',0.064,0.231,-,-,-,-,50.400
'15:01:53.480',0.032,0.190,-,-,-,-,50.400
'15:01:53.488',0.000,0.124,-,-,-,-,50.400
'15:01:53.496',-0.016,0.050,-,-,-,-,50.400
'15:01:53.504',-0.016,0.017,-,-,-,-,50.400
'15:01:53.512',-0.040,-0.008,-,-,-,-,51.200
'15:01:53.520',-0.064,-0.025,-,-,-,-,52.000
'15:01:53.528',-0.056,-0.033,-,-,-,-,54.400
'15:01:53.536',-0.088,-0.041,-,-,-,-,59.200
'15:01:53.544',-0.072,-0.033,-,-,-,-,65.600
'15:01:53.552',-0.088,-0.041,-,-,-,-,72.000
'15:01:53.560',-0.088,-0.050,-,-,-,-,77.600
'15:01:53.568',-0.104,-0.058,-,-,-,-,80.000
'15:01:53.576',-0.112,-0.066,-,-,-,-,80.800
'15:01:53.584',-0.128,-0.074,-,-,-,-,80.800
'15:01:53.592',-0.128,-0.099,-,-,-,-,80.000
'15:01:53.600',-0.136,-0.124,-,-,-,-,78.400
'15:01:53.608',-0.128,-0.140,-,-,-,-,76.800
'15:01:53.616',-0.128,-0.140,-,-,-,-,74.400
'15:01:53.624',-0.112,-0.140,-,-,-,-,72.000
'15:01:53.632',-0.104,-0.140,-,-,-,-,70.400
'15:01:53.640',-0.096,-0.140,-,-,-,-,68.000
'15:01:53.648',-0.088,-0.132,-,-,-,-,65.600
'15:01:53.656',-0.064,-0.124,-,-,-,-,63.200
'15:01:53.664',-0.048,-0.116,-,-,-,-,61.600
'15:01:53.672',-0.032,-0.116,-,-,-,-,60.000
'15:01:53.680',-0.024,-0.107,-,-,-,-,60.000
'15:01:53.688',-0.032,-0.116,-,-,-,-,60.800
'15:01:53.696',0.000,-0.099,-,-,-,-,61.600
'15:01:53.704',0.000,-0.099,-,-,-,-,62.400
'15:01:53.712',0.008,-0.074,-,-,-,-,62.400
'15:01:53.720',0.000,-0.091,-,-,-,-,61.600
'15:01:53.728',0.016,-0.074,-,-,-,-,60.800
'15:01:53.736',0.008,-0.091,-,-,-,-,60.000
'15:01:53.744',0.016,-0.066,-,-,-,-,60.000
'15:01:53.752',0.000,-0.074,-,-,-,-,59.200
'15:01:53.760',0.008,-0.058,-,-,-,-,58.400
'15:01:53.768',0.000,-0.058,-,-,-,-,58.400
'15:01:53.776',0.008,-0.050,-,-,-,-,57.600
'15:01:53.784',0.000,-0.058,-,-,-,-,56.800
'15:01:53.792',0.016,-0.041,-,-,-,-,56.800
'15:01:53.800',0.008,-0.033,-,-,-,-,56.800
'15:01:53.808',0.016,-0.025,-,-,-,-,56.000
'15:01:53.816',0.008,-0.025,-,-,-,-,56.000
'15:01:53.824',0.016,-0.017,-,-,-,-,56.000
'15:01:53.832',0.000,-0.025,-,-,-,-,56.000
'15:01:53.840',0.008,-0.025,-,-,-,-,56.000
'15:01:53.848',0.016,-0.017,-,-,-,-,56.000
'15:01:53.856',0.024,-0.017,-,-,-,-,55.200
'15:01:53.864',0.016,-0.017,-,-,-,-,55.200
'15:01:53.872',0.008,-0.017,-,-,-,-,55.200
'15:01:53.880',0.016,-0.008,-,-,-,-,54.400
'15:01:53.888',0.024,0.000,-,-,-,-,54.400
'15:01:53.896',0.016,0.008,-,-,-,-,54.400
'15:01:53.904',0.032,0.017,-,-,-,-,54.400
'15:01:53.912',0.048,0.025,-,-,-,-,53.600
'15:01:53.920',0.064,0.033,-,-,-,-,53.600
'15:01:53.928',0.088,0.050,-,-,-,-,53.600
'15:01:53.936',0.104,0.091,-,-,-,-,53.600
'15:01:53.944',0.088,0.066,-,-,-,-,53.600
'15:01:53.952',0.120,0.058,-,-,-,-,52.800
'15:01:53.960',0.136,0.099,-,-,-,-,52.800
'15:01:53.968',0.152,0.116,-,-,-,-,52.800
'15:01:53.976',0.184,0.157,-,-,-,-,52.800
'15:01:53.984',0.200,0.231,-,-,-,-,52.000
'15:01:53.992',0.176,0.256,-,-,-,-,52.000
'15:01:54.000',0.160,0.289,-,-,-,-,52.000
'15:01:54.008',0.144,0.314,-,-,-,-,52.000
'15:01:54.016',0.104,0.248,-,-,-,-,51.200
'15:01:54.024',0.064,0.215,-,-,-,-,51.200
'15:01:54.032',0.016,0.157,-,-,-,-,51.200
'15:01:54.040',-0.008,0.099,-,-,-,-,51.200
'15:01:54.048',-0.024,0.033,-,-,-,-,51.200
'15:01:54.056',-0.008,0.000,-,-,-,-,51.200
'15:01:54.064',-0.032,-0.025,-,-,-,-,52.000
'15:01:54.072',-0.048,-0.050,-,-,-,-,52.800
'15:01:54.080',-0.064,-0.041,-,-,-,-,56.000
'15:01:54.088',-0.056,-0.058,-,-,-,-,60.800
'15:01:54.096',-0.064,-0.058,-,-,-,-,67.200
'15:01:54.104',-0.072,-0.066,-,-,-,-,74.400
'15:01:54.112',-0.072,-0.058,-,-,-,-,79.200
'15:01:54.120',-0.088,-0.074,-,-,-,-,81.600
'15:01:54.128',-0.096,-0.099,-,-,-,-,81.600
'15:01:54.136',-0.104,-0.099,-,-,-,-,81.600
'15:01:54.144',-0.112,-0.116,-,-,-,-,80.800
'15:01:54.152',-0.128,-0.140,-,-,-,-,79.200
'15:01:54.160',-0.112,-0.149,-,-,-,-,77.600
'15:01:54.168',-0.128,-0.149,-,-,-,-,75.200
'15:01:54.176',-0.104,-0.149,-,-,-,-,72.800
'15:01:54.184',-0.104,-0.157,-,-,-,-,70.400
'15:01:54.192',-0.088,-0.157,-,-,-,-,68.000
'15:01:54.200',-0.088,-0.149,-,-,-,-,65.600
'15:01:54.208',-0.064,-0.140,-,-,-,-,63.200
'15:01:54.216',-0.056,-0.132,-,-,-,-,61.600
'15:01:54.224',-0.040,-0.140,-,-,-,-,60.800
'15:01:54.232',-0.024,-0.132,-,-,-,-,60.800
'15:01:54.240',-0.008,-0.124,-,-,-,-,61.600
'15:01:54.248',0.000,-0.132,-,-,-,-,62.400
'15:01:54.256',0.000,-0.107,-,-,-,-,63.200
'15:01:54.264',0.000,-0.107,-,-,-,-,63.200
'15:01:54.272',0.000,-0.099,-,-,-,-,62.400
'15:01:54.280',0.008,-0.099,-,-,-,-,61.600
'15:01:54.288',0.000,-0.099,-,-,-,-,60.800
'15:01:54.296',-0.008,-0.074,-,-,-,-,60.000
'15:01:54.304',0.000,-0.091,-,-,-,-,60.000
'15:01:54.312',0.000,-0.066,-,-,-,-,59.200
'15:01:54.320',0.000,-0.066,-,-,-,-,58.400
'15:01:54.328',0.000,-0.058,-,-,-,-,58.400
'15:01:54.336',-0.008,-0.050,-,-,-,-,57.600
'15:01:54.344',0.000,-0.041,-,-,-,-,57.600
'15:01:54.352',0.000,-0.041,-,-,-,-,57.600
'15:01:54.360',0.000,-0.041,-,-,-,-,56.800
'15:01:54.368',0.000,-0.025,-,-,-,-,56.800
'15:01:54.376',0.008,-0.017,-,-,-,-,56.800
'15:01:54.384',0.000,-0.025,-,-,-,-,56.800
'15:01:54.392',0.008,-0.017,-,-,-,-,56.000
'15:01:54.400',0.000,-0.017,-,-,-,-,56.000
'15:01:54.408',0.016,-0.017,-,-,-,-,56.000
