'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:44:12.944',-,-,-,-,-,0.113,138.000
'23:44:12.952',-,-,-,-,-,0.000,136.800
'23:44:12.960',-,-,-,-,-,0.000,133.200
'23:44:12.968',-,-,-,-,-,0.000,130.800
'23:44:12.976',-,-,-,-,-,0.000,128.400
'23:44:12.984',-,-,-,-,-,0.000,124.800
'23:44:12.992',-,-,-,-,-,0.000,121.200
'23:44:13.000',-,-,-,-,-,0.000,116.400
'23:44:13.008',-,-,-,-,-,0.000,111.600
'23:44:13.016',-,-,-,-,-,0.000,106.800
'23:44:13.024',-,-,-,-,-,0.000,102.000
'23:44:13.032',-,-,-,-,-,0.000,98.400
'23:44:13.040',-,-,-,-,-,0.000,93.600
'23:44:13.048',-,-,-,-,-,0.000,90.000
'23:44:13.056',-,-,-,-,-,0.000,87.600
'23:44:13.064',-,-,-,-,-,0.000,85.200
'23:44:13.072',-,-,-,-,-,0.000,84.000
'23:44:13.080',-,-,-,-,-,0.048,82.800
'23:44:13.088',-,-,-,-,-,0.048,84.000
'23:44:13.096',-,-,-,-,-,0.000,84.000
'23:44:13.104',-,-,-,-,-,0.000,85.200
'23:44:13.112',-,-,-,-,-,0.000,85.200
'23:44:13.120',-,-,-,-,-,0.000,86.400
'23:44:13.128',-,-,-,-,-,-0.048,87.600
'23:44:13.136',-,-,-,-,-,-0.113,87.600
'23:44:13.144',-,-,-,-,-,-0.048,88.800
'23:44:13.152',-,-,-,-,-,-0.048,88.800
'23:44:13.160',-,-,-,-,-,-0.048,88.800
'23:44:13.168',-,-,-,-,-,-0.113,88.800
'23:44:13.176',-,-,-,-,-,-0.048,88.800
'23:44:13.184',-,-,-,-,-,-0.048,88.800
'23:44:13.192',-,-,-,-,-,-0.048,88.800
'23:44:13.200',-,-,-,-,-,-0.048,88.800
'23:44:13.208',-,-,-,-,-,-0.048,88.800
'23:44:13.216',-,-,-,-,-,0.000,87.600
'23:44:13.224',-,-,-,-,-,0.000,87.600
'23:44:13.232',-,-,-,-,-,-0.290,86.400
'23:44:13.240',-,-,-,-,-,-1.048,86.400
'23:44:13.248',-,-,-,-,-,-1.984,86.400
'23:44:13.256',-,-,-,-,-,-2.226,85.200
'23:44:13.264',-,-,-,-,-,-1.758,85.200
'23:44:13.272',-,-,-,-,-,-1.290,84.000
'23:44:13.280',-,-,-,-,-,-0.758,82.800
'23:44:13.288',-,-,-,-,-,-0.161,82.800
'23:44:13.296',-,-,-,-,-,0.048,81.600
'23:44:13.304',-,-,-,-,-,0.161,80.400
'23:44:13.312',-,-,-,-,-,0.226,79.200
'23:44:13.320',-,-,-,-,-,0.226,79.200
'23:44:13.328',-,-,-,-,-,0.226,78.000
'23:44:13.336',-,-,-,-,-,0.226,76.800
'23:44:13.344',-,-,-,-,-,0.226,76.800
'23:44:13.352',-,-,-,-,-,0.226,75.600
'23:44:13.360',-,-,-,-,-,0.226,75.600
'23:44:13.368',-,-,-,-,-,0.226,75.600
'23:44:13.376',-,-,-,-,-,0.226,76.800
'23:44:13.384',-,-,-,-,-,0.290,78.000
'23:44:13.392',-,-,-,-,-,0.226,80.400
'23:44:13.400',-,-,-,-,-,0.339,84.000
'23:44:13.408',-,-,-,-,-,0.339,90.000
'23:44:13.416',-,-,-,-,-,0.339,96.000
'23:44:13.424',-,-,-,-,-,0.339,102.000
'23:44:13.432',-,-,-,-,-,0.403,110.400
'23:44:13.440',-,-,-,-,-,0.468,117.600
'23:44:13.448',-,-,-,-,-,0.468,124.800
'23:44:13.456',-,-,-,-,-,0.468,132.000
'23:44:13.464',-,-,-,-,-,0.516,138.000
'23:44:13.472',-,-,-,-,-,0.468,142.800
'23:44:13.480',-,-,-,-,-,0.468,146.400
'23:44:13.488',-,-,-,-,-,0.339,148.800
'23:44:13.496',-,-,-,-,-,0.339,148.800
'23:44:13.504',-,-,-,-,-,0.226,147.600
'23:44:13.512',-,-,-,-,-,0.161,146.400
'23:44:13.520',-,-,-,-,-,0.113,144.000
'23:44:13.528',-,-,-,-,-,0.000,141.600
'23:44:13.536',-,-,-,-,-,0.000,139.200
'23:44:13.544',-,-,-,-,-,0.000,136.800
'23:44:13.552',-,-,-,-,-,0.000,133.200
'23:44:13.560',-,-,-,-,-,0.000,129.600
'23:44:13.568',-,-,-,-,-,0.000,126.000
'23:44:13.576',-,-,-,-,-,0.000,121.200
'23:44:13.584',-,-,-,-,-,0.000,117.600
'23:44:13.592',-,-,-,-,-,0.000,112.800
'23:44:13.600',-,-,-,-,-,0.000,108.000
'23:44:13.608',-,-,-,-,-,0.000,103.200
'23:44:13.616',-,-,-,-,-,0.000,99.600
'23:44:13.624',-,-,-,-,-,0.000,96.000
'23:44:13.632',-,-,-,-,-,0.000,92.400
'23:44:13.640',-,-,-,-,-,0.048,91.200
'23:44:13.648',-,-,-,-,-,0.048,90.000
'23:44:13.656',-,-,-,-,-,0.048,88.800
'23:44:13.664',-,-,-,-,-,0.048,88.800
'23:44:13.672',-,-,-,-,-,0.000,88.800
'23:44:13.680',-,-,-,-,-,0.000,90.000
'23:44:13.688',-,-,-,-,-,0.000,90.000
'23:44:13.696',-,-,-,-,-,-0.113,91.200
'23:44:13.704',-,-,-,-,-,-0.113,91.200
'23:44:13.712',-,-,-,-,-,-0.048,92.400
'23:44:13.720',-,-,-,-,-,0.000,92.400
'23:44:13.728',-,-,-,-,-,-0.048,92.400
'23:44:13.736',-,-,-,-,-,-0.113,92.400
'23:44:13.744',-,-,-,-,-,-0.048,92.400
'23:44:13.752',-,-,-,-,-,-0.048,92.400
'23:44:13.760',-,-,-,-,-,-0.048,92.400
'23:44:13.768',-,-,-,-,-,-0.113,92.400
'23:44:13.776',-,-,-,-,-,0.000,91.200
'23:44:13.784',-,-,-,-,-,0.000,91.200
'23:44:13.792',-,-,-,-,-,0.000,91.200
'23:44:13.800',-,-,-,-,-,-0.935,90.000
'23:44:13.808',-,-,-,-,-,-1.694,90.000
'23:44:13.816',-,-,-,-,-,-2.161,88.800
'23:44:13.824',-,-,-,-,-,-1.823,88.800
'23:44:13.832',-,-,-,-,-,-1.403,87.600
'23:44:13.840',-,-,-,-,-,-1.048,86.400
'23:44:13.848',-,-,-,-,-,-0.468,85.200
'23:44:13.856',-,-,-,-,-,0.000,84.000
'23:44:13.864',-,-,-,-,-,0.113,84.000
'23:44:13.872',-,-,-,-,-,0.226,82.800
'23:44:13.880',-,-,-,-,-,0.290,81.600
'23:44:13.888',-,-,-,-,-,0.226,80.400
'23:44:13.896',-,-,-,-,-,0.290,79.200
'23:44:13.904',-,-,-,-,-,0.226,79.200
'23:44:13.912',-,-,-,-,-,0.290,78.000
'23:44:13.920',-,-,-,-,-,0.226,78.000
'23:44:13.928',-,-,-,-,-,0.290,78.000
'23:44:13.936',-,-,-,-,-,0.290,79.200
'23:44:13.944',-,-,-,-,-,0.290,80.400
'23:44:13.952',-,-,-,-,-,0.339,82.800
'23:44:13.960',-,-,-,-,-,0.290,86.400
'23:44:13.968',-,-,-,-,-,0.339,92.400
'23:44:13.976',-,-,-,-,-,0.339,98.400
'23:44:13.984',-,-,-,-,-,0.403,105.600
'23:44:13.992',-,-,-,-,-,0.468,112.800
'23:44:14.000',-,-,-,-,-,0.468,120.000
'23:44:14.008',-,-,-,-,-,0.468,128.400
'23:44:14.016',-,-,-,-,-,0.516,134.400
'23:44:14.024',-,-,-,-,-,0.468,140.400
'23:44:14.032',-,-,-,-,-,0.516,145.200
'23:44:14.040',-,-,-,-,-,0.468,148.800
'23:44:14.048',-,-,-,-,-,0.403,150.000
'23:44:14.056',-,-,-,-,-,0.339,150.000
'23:44:14.064',-,-,-,-,-,0.290,148.800
'23:44:14.072',-,-,-,-,-,0.161,147.600
'23:44:14.080',-,-,-,-,-,0.113,145.200
'23:44:14.088',-,-,-,-,-,0.048,142.800
'23:44:14.096',-,-,-,-,-,0.000,140.400
'23:44:14.104',-,-,-,-,-,0.000,138.000
'23:44:14.112',-,-,-,-,-,0.000,134.400
'23:44:14.120',-,-,-,-,-,0.000,130.800
'23:44:14.128',-,-,-,-,-,0.000,127.200
'23:44:14.136',-,-,-,-,-,0.000,123.600
'23:44:14.144',-,-,-,-,-,0.000,118.800
'23:44:14.152',-,-,-,-,-,0.000,114.000
'23:44:14.160',-,-,-,-,-,0.000,110.400
'23:44:14.168',-,-,-,-,-,0.000,105.600
'23:44:14.176',-,-,-,-,-,0.000,102.000
'23:44:14.184',-,-,-,-,-,0.000,97.200
'23:44:14.192',-,-,-,-,-,0.000,94.800
'23:44:14.200',-,-,-,-,-,0.000,92.400
'23:44:14.208',-,-,-,-,-,0.048,91.200
'23:44:14.216',-,-,-,-,-,0.048,91.200
'23:44:14.224',-,-,-,-,-,0.000,90.000
'23:44:14.232',-,-,-,-,-,0.000,91.200
'23:44:14.240',-,-,-,-,-,0.000,91.200
'23:44:14.248',-,-,-,-,-,0.000,92.400
'23:44:14.256',-,-,-,-,-,-0.113,92.400
'23:44:14.264',-,-,-,-,-,-0.113,93.600
'23:44:14.272',-,-,-,-,-,-0.113,93.600
'23:44:14.280',-,-,-,-,-,-0.048,93.600
'23:44:14.288',-,-,-,-,-,-0.113,92.400
'23:44:14.296',-,-,-,-,-,-0.113,92.400
'23:44:14.304',-,-,-,-,-,-0.113,91.200
'23:44:14.312',-,-,-,-,-,-0.113,91.200
'23:44:14.320',-,-,-,-,-,-0.113,90.000
'23:44:14.328',-,-,-,-,-,-0.113,90.000
'23:44:14.336',-,-,-,-,-,-0.048,90.000
'23:44:14.344',-,-,-,-,-,0.000,88.800
'23:44:14.352',-,-,-,-,-,-0.048,87.600
'23:44:14.360',-,-,-,-,-,-0.645,87.600
'23:44:14.368',-,-,-,-,-,-1.403,86.400
'23:44:14.376',-,-,-,-,-,-2.290,86.400
'23:44:14.384',-,-,-,-,-,-2.290,85.200
'23:44:14.392',-,-,-,-,-,-1.694,84.000
'23:44:14.400',-,-,-,-,-,-1.290,82.800
'23:44:14.408',-,-,-,-,-,-0.694,82.800
'23:44:14.416',-,-,-,-,-,-0.113,81.600
'23:44:14.424',-,-,-,-,-,0.113,80.400
'23:44:14.432',-,-,-,-,-,0.226,79.200
'23:44:14.440',-,-,-,-,-,0.226,78.000
'23:44:14.448',-,-,-,-,-,0.226,76.800
'23:44:14.456',-,-,-,-,-,0.226,75.600
'23:44:14.464',-,-,-,-,-,0.226,75.600
'23:44:14.472',-,-,-,-,-,0.226,74.400
'23:44:14.480',-,-,-,-,-,0.226,74.400
'23:44:14.488',-,-,-,-,-,0.226,74.400
'23:44:14.496',-,-,-,-,-,0.226,74.400
'23:44:14.504',-,-,-,-,-,0.290,74.400
'23:44:14.512',-,-,-,-,-,0.290,76.800
'23:44:14.520',-,-,-,-,-,0.290,79.200
'23:44:14.528',-,-,-,-,-,0.339,82.800
'23:44:14.536',-,-,-,-,-,0.339,87.600
'23:44:14.544',-,-,-,-,-,0.339,94.800
'23:44:14.552',-,-,-,-,-,0.403,100.800
'23:44:14.560',-,-,-,-,-,0.468,108.000
'23:44:14.568',-,-,-,-,-,0.468,116.400
'23:44:14.576',-,-,-,-,-,0.468,123.600
'23:44:14.584',-,-,-,-,-,0.468,130.800
'23:44:14.592',-,-,-,-,-,0.468,136.800
'23:44:14.600',-,-,-,-,-,0.468,141.600
'23:44:14.608',-,-,-,-,-,0.403,144.000
'23:44:14.616',-,-,-,-,-,0.339,146.400
'23:44:14.624',-,-,-,-,-,0.290,146.400
'23:44:14.632',-,-,-,-,-,0.226,145.200
'23:44:14.640',-,-,-,-,-,0.113,144.000
'23:44:14.648',-,-,-,-,-,0.048,141.600
'23:44:14.656',-,-,-,-,-,0.000,138.000
'23:44:14.664',-,-,-,-,-,0.000,135.600
'23:44:14.672',-,-,-,-,-,0.000,132.000
'23:44:14.680',-,-,-,-,-,0.000,128.400
'23:44:14.688',-,-,-,-,-,0.000,124.800
'23:44:14.696',-,-,-,-,-,0.000,120.000
'23:44:14.704',-,-,-,-,-,0.000,116.400
'23:44:14.712',-,-,-,-,-,0.000,111.600
'23:44:14.720',-,-,-,-,-,0.000,106.800
'23:44:14.728',-,-,-,-,-,0.000,102.000
'23:44:14.736',-,-,-,-,-,0.000,98.400
'23:44:14.744',-,-,-,-,-,0.000,94.800
'23:44:14.752',-,-,-,-,-,0.000,91.200
'23:44:14.760',-,-,-,-,-,0.000,88.800
'23:44:14.768',-,-,-,-,-,0.000,87.600
