'Elapsed time','II','III','AVR','V','MCL1','ABP','PAP'
'96:21:07.096',0.000,-,-,-,-,47.200,13.600
'96:21:07.104',-0.008,-,-,-,-,47.200,13.600
'96:21:07.112',0.000,-,-,-,-,47.200,13.200
'96:21:07.120',-0.024,-,-,-,-,46.400,13.200
'96:21:07.128',0.000,-,-,-,-,46.400,12.800
'96:21:07.136',0.000,-,-,-,-,46.400,12.400
'96:21:07.144',-0.152,-,-,-,-,46.400,12.000
'96:21:07.152',0.032,-,-,-,-,45.600,11.600
'96:21:07.160',0.000,-,-,-,-,45.600,11.600
'96:21:07.168',-0.008,-,-,-,-,45.600,11.600
'96:21:07.176',-0.008,-,-,-,-,44.800,11.600
'96:21:07.184',-0.048,-,-,-,-,44.800,12.000
'96:21:07.192',-0.024,-,-,-,-,44.800,12.000
'96:21:07.200',-0.024,-,-,-,-,44.800,12.400
'96:21:07.208',-0.008,-,-,-,-,44.800,12.800
'96:21:07.216',-0.056,-,-,-,-,44.800,13.200
'96:21:07.224',-0.080,-,-,-,-,44.000,13.200
'96:21:07.232',-0.096,-,-,-,-,44.000,13.200
'96:21:07.240',-0.080,-,-,-,-,44.000,13.200
'96:21:07.248',-0.152,-,-,-,-,44.800,13.200
'96:21:07.256',-0.200,-,-,-,-,44.800,13.600
'96:21:07.264',-0.280,-,-,-,-,44.000,13.600
'96:21:07.272',-0.352,-,-,-,-,43.200,14.000
'96:21:07.280',-0.336,-,-,-,-,42.400,14.800
'96:21:07.288',-0.352,-,-,-,-,42.400,15.600
'96:21:07.296',-0.288,-,-,-,-,43.200,16.800
'96:21:07.304',-0.200,-,-,-,-,43.200,17.600
'96:21:07.312',-0.176,-,-,-,-,42.400,19.200
'96:21:07.320',-0.152,-,-,-,-,42.400,20.400
'96:21:07.328',-0.096,-,-,-,-,42.400,21.600
'96:21:07.336',-0.056,-,-,-,-,41.600,22.400
'96:21:07.344',-0.008,-,-,-,-,41.600,23.600
'96:21:07.352',0.024,-,-,-,-,41.600,24.400
'96:21:07.360',0.080,-,-,-,-,41.600,25.600
'96:21:07.368',0.096,-,-,-,-,40.800,26.800
'96:21:07.376',0.128,-,-,-,-,40.000,28.400
'96:21:07.384',0.152,-,-,-,-,39.200,30.000
'96:21:07.392',0.176,-,-,-,-,38.400,31.200
'96:21:07.400',0.152,-,-,-,-,38.400,32.400
'96:21:07.408',0.176,-,-,-,-,38.400,33.600
'96:21:07.416',0.168,-,-,-,-,37.600,34.400
'96:21:07.424',0.176,-,-,-,-,37.600,34.800
'96:21:07.432',0.168,-,-,-,-,38.400,35.200
'96:21:07.440',0.176,-,-,-,-,38.400,35.200
'96:21:07.448',0.192,-,-,-,-,39.200,35.200
'96:21:07.456',0.224,-,-,-,-,40.800,35.200
'96:21:07.464',0.176,-,-,-,-,42.400,34.800
'96:21:07.472',0.176,-,-,-,-,44.000,34.800
'96:21:07.480',0.168,-,-,-,-,46.400,34.000
'96:21:07.488',0.192,-,-,-,-,49.600,33.200
'96:21:07.496',0.200,-,-,-,-,54.400,32.400
'96:21:07.504',0.176,-,-,-,-,60.000,31.600
'96:21:07.512',0.152,-,-,-,-,64.800,30.800
'96:21:07.520',0.144,-,-,-,-,68.800,30.000
'96:21:07.528',0.152,-,-,-,-,72.800,29.200
'96:21:07.536',0.128,-,-,-,-,76.000,28.400
'96:21:07.544',0.104,-,-,-,-,78.400,27.200
'96:21:07.552',0.080,-,-,-,-,80.000,26.000
'96:21:07.560',0.048,-,-,-,-,81.600,24.400
'96:21:07.568',0.032,-,-,-,-,82.400,22.800
'96:21:07.576',0.048,-,-,-,-,81.600,21.600
'96:21:07.584',0.048,-,-,-,-,80.800,21.200
'96:21:07.592',0.048,-,-,-,-,78.400,21.200
'96:21:07.600',0.000,-,-,-,-,76.800,21.600
'96:21:07.608',0.000,-,-,-,-,75.200,22.400
'96:21:07.616',0.000,-,-,-,-,72.800,23.600
'96:21:07.624',0.000,-,-,-,-,71.200,24.000
'96:21:07.632',0.000,-,-,-,-,68.800,24.400
'96:21:07.640',0.008,-,-,-,-,66.400,24.800
'96:21:07.648',0.024,-,-,-,-,64.000,24.800
'96:21:07.656',0.000,-,-,-,-,61.600,25.200
'96:21:07.664',0.000,-,-,-,-,59.200,25.600
'96:21:07.672',-0.008,-,-,-,-,56.800,26.000
'96:21:07.680',0.000,-,-,-,-,55.200,27.200
'96:21:07.688',-0.024,-,-,-,-,52.800,28.400
'96:21:07.696',-0.008,-,-,-,-,51.200,29.200
'96:21:07.704',-0.024,-,-,-,-,49.600,29.200
'96:21:07.712',-0.008,-,-,-,-,48.000,29.200
'96:21:07.720',-0.024,-,-,-,-,48.000,28.800
'96:21:07.728',0.000,-,-,-,-,47.200,28.000
'96:21:07.736',-0.032,-,-,-,-,47.200,26.800
'96:21:07.744',-0.024,-,-,-,-,47.200,26.000
'96:21:07.752',0.000,-,-,-,-,47.200,25.600
'96:21:07.760',-0.024,-,-,-,-,48.000,25.200
'96:21:07.768',-0.032,-,-,-,-,48.800,25.200
'96:21:07.776',-0.008,-,-,-,-,48.800,25.200
'96:21:07.784',-0.024,-,-,-,-,48.800,25.200
'96:21:07.792',-0.008,-,-,-,-,48.800,25.200
'96:21:07.800',0.000,-,-,-,-,49.600,25.600
'96:21:07.808',0.000,-,-,-,-,49.600,26.000
'96:21:07.816',-0.032,-,-,-,-,50.400,26.400
'96:21:07.824',-0.008,-,-,-,-,51.200,26.400
'96:21:07.832',-0.024,-,-,-,-,52.000,26.400
'96:21:07.840',0.000,-,-,-,-,52.800,26.400
'96:21:07.848',-0.024,-,-,-,-,53.600,26.400
'96:21:07.856',-0.032,-,-,-,-,53.600,26.000
'96:21:07.864',-0.008,-,-,-,-,53.600,25.600
'96:21:07.872',-0.024,-,-,-,-,53.600,25.200
'96:21:07.880',-0.024,-,-,-,-,53.600,24.800
'96:21:07.888',-0.024,-,-,-,-,53.600,24.400
'96:21:07.896',-0.008,-,-,-,-,53.600,24.000
'96:21:07.904',-0.024,-,-,-,-,53.600,24.000
'96:21:07.912',-0.008,-,-,-,-,53.600,24.400
'96:21:07.920',-0.024,-,-,-,-,53.600,24.400
'96:21:07.928',-0.024,-,-,-,-,52.000,24.800
'96:21:07.936',-0.008,-,-,-,-,51.200,24.800
'96:21:07.944',-0.024,-,-,-,-,49.600,24.400
'96:21:07.952',0.000,-,-,-,-,48.800,24.400
'96:21:07.960',-0.032,-,-,-,-,48.800,24.400
'96:21:07.968',-0.024,-,-,-,-,49.600,24.000
'96:21:07.976',-0.008,-,-,-,-,49.600,24.000
'96:21:07.984',-0.032,-,-,-,-,48.800,24.000
'96:21:07.992',-0.008,-,-,-,-,48.800,23.600
'96:21:08.000',-0.224,-,-,-,-,48.000,24.000
'96:21:08.008',0.008,-,-,-,-,48.000,24.000
'96:21:08.016',0.000,-,-,-,-,48.000,24.000
'96:21:08.024',-0.008,-,-,-,-,47.200,24.000
'96:21:08.032',0.000,-,-,-,-,47.200,24.000
'96:21:08.040',0.048,-,-,-,-,46.400,23.600
'96:21:08.048',0.048,-,-,-,-,46.400,23.600
'96:21:08.056',0.104,-,-,-,-,46.400,23.200
'96:21:08.064',0.056,-,-,-,-,45.600,23.200
'96:21:08.072',-0.128,-,-,-,-,45.600,22.800
'96:21:08.080',-0.240,-,-,-,-,45.600,22.800
'96:21:08.088',-0.264,-,-,-,-,45.600,22.400
'96:21:08.096',-0.256,-,-,-,-,44.800,22.400
'96:21:08.104',-0.216,-,-,-,-,44.000,22.400
'96:21:08.112',-0.152,-,-,-,-,44.000,23.600
'96:21:08.120',-0.104,-,-,-,-,44.000,25.600
'96:21:08.128',-0.080,-,-,-,-,44.000,28.400
'96:21:08.136',-0.056,-,-,-,-,44.000,32.000
'96:21:08.144',-0.008,-,-,-,-,44.000,35.200
'96:21:08.152',0.000,-,-,-,-,44.000,36.800
'96:21:08.160',0.000,-,-,-,-,44.000,36.400
'96:21:08.168',0.000,-,-,-,-,44.800,34.400
'96:21:08.176',0.024,-,-,-,-,45.600,32.400
'96:21:08.184',0.024,-,-,-,-,45.600,30.400
'96:21:08.192',0.048,-,-,-,-,45.600,29.600
'96:21:08.200',0.032,-,-,-,-,45.600,30.800
'96:21:08.208',0.048,-,-,-,-,44.800,33.200
'96:21:08.216',0.072,-,-,-,-,45.600,36.400
'96:21:08.224',0.080,-,-,-,-,48.000,40.000
'96:21:08.232',0.096,-,-,-,-,51.200,43.600
'96:21:08.240',0.072,-,-,-,-,55.200,46.400
'96:21:08.248',0.072,-,-,-,-,60.800,48.800
'96:21:08.256',0.080,-,-,-,-,66.400,50.400
'96:21:08.264',0.096,-,-,-,-,72.000,51.200
'96:21:08.272',0.072,-,-,-,-,78.400,51.200
'96:21:08.280',0.104,-,-,-,-,83.200,51.200
'96:21:08.288',0.104,-,-,-,-,88.000,50.000
'96:21:08.296',0.096,-,-,-,-,92.000,48.800
'96:21:08.304',0.104,-,-,-,-,95.200,47.600
'96:21:08.312',0.072,-,-,-,-,97.600,46.000
'96:21:08.320',0.080,-,-,-,-,99.200,44.800
'96:21:08.328',0.048,-,-,-,-,100.000,43.600
'96:21:08.336',0.048,-,-,-,-,100.000,42.800
'96:21:08.344',0.048,-,-,-,-,99.200,42.000
'96:21:08.352',0.048,-,-,-,-,99.200,41.200
'96:21:08.360',0.056,-,-,-,-,97.600,40.400
'96:21:08.368',0.024,-,-,-,-,96.800,39.200
'96:21:08.376',0.032,-,-,-,-,95.200,37.600
'96:21:08.384',0.008,-,-,-,-,93.600,35.200
'96:21:08.392',0.024,-,-,-,-,91.200,32.800
'96:21:08.400',0.008,-,-,-,-,89.600,30.800
'96:21:08.408',0.024,-,-,-,-,87.200,29.600
'96:21:08.416',0.000,-,-,-,-,85.600,29.200
'96:21:08.424',0.024,-,-,-,-,83.200,30.400
'96:21:08.432',0.032,-,-,-,-,80.000,32.000
'96:21:08.440',0.000,-,-,-,-,76.800,33.600
'96:21:08.448',0.008,-,-,-,-,73.600,35.200
'96:21:08.456',0.000,-,-,-,-,70.400,36.400
'96:21:08.464',0.024,-,-,-,-,67.200,37.200
'96:21:08.472',0.032,-,-,-,-,64.800,37.200
'96:21:08.480',0.024,-,-,-,-,61.600,37.200
'96:21:08.488',0.024,-,-,-,-,60.000,36.400
'96:21:08.496',0.000,-,-,-,-,57.600,36.000
'96:21:08.504',0.000,-,-,-,-,56.800,35.600
'96:21:08.512',0.008,-,-,-,-,55.200,35.200
'96:21:08.520',0.000,-,-,-,-,55.200,34.800
'96:21:08.528',0.032,-,-,-,-,54.400,34.400
'96:21:08.536',0.032,-,-,-,-,54.400,33.600
'96:21:08.544',0.024,-,-,-,-,55.200,32.800
'96:21:08.552',0.000,-,-,-,-,56.000,32.000
'96:21:08.560',0.000,-,-,-,-,56.800,31.200
'96:21:08.568',0.000,-,-,-,-,56.800,30.400
'96:21:08.576',0.008,-,-,-,-,57.600,29.600
'96:21:08.584',0.000,-,-,-,-,58.400,29.200
'96:21:08.592',0.024,-,-,-,-,58.400,28.800
'96:21:08.600',0.008,-,-,-,-,59.200,28.400
'96:21:08.608',0.024,-,-,-,-,59.200,28.000
'96:21:08.616',0.008,-,-,-,-,59.200,27.600
'96:21:08.624',0.024,-,-,-,-,58.400,27.200
'96:21:08.632',0.008,-,-,-,-,58.400,26.800
'96:21:08.640',0.024,-,-,-,-,57.600,26.400
'96:21:08.648',0.008,-,-,-,-,56.800,26.000
'96:21:08.656',0.024,-,-,-,-,56.800,25.200
'96:21:08.664',0.024,-,-,-,-,56.000,24.800
'96:21:08.672',0.024,-,-,-,-,55.200,24.400
'96:21:08.680',0.024,-,-,-,-,55.200,23.600
'96:21:08.688',0.000,-,-,-,-,54.400,23.200
'96:21:08.696',0.008,-,-,-,-,54.400,22.800
'96:21:08.704',0.024,-,-,-,-,53.600,22.400
'96:21:08.712',0.008,-,-,-,-,53.600,22.000
'96:21:08.720',0.000,-,-,-,-,53.600,21.600
'96:21:08.728',0.032,-,-,-,-,52.800,21.600
'96:21:08.736',0.008,-,-,-,-,52.800,21.200
'96:21:08.744',0.024,-,-,-,-,52.800,21.200
'96:21:08.752',0.048,-,-,-,-,52.800,21.200
'96:21:08.760',0.024,-,-,-,-,52.000,21.200
'96:21:08.768',0.008,-,-,-,-,52.000,21.600
'96:21:08.776',0.024,-,-,-,-,52.000,21.600
'96:21:08.784',0.000,-,-,-,-,52.000,21.600
'96:21:08.792',0.000,-,-,-,-,52.000,21.600
'96:21:08.800',0.000,-,-,-,-,52.000,21.200
'96:21:08.808',0.000,-,-,-,-,51.200,20.800
'96:21:08.816',0.000,-,-,-,-,50.400,20.400
'96:21:08.824',0.024,-,-,-,-,49.600,20.000
'96:21:08.832',0.024,-,-,-,-,49.600,19.600
'96:21:08.840',0.000,-,-,-,-,49.600,19.600
'96:21:08.848',0.008,-,-,-,-,48.800,19.600
'96:21:08.856',-0.200,-,-,-,-,48.800,19.200
'96:21:08.864',0.072,-,-,-,-,48.800,19.600
'96:21:08.872',0.048,-,-,-,-,48.000,19.600
'96:21:08.880',0.032,-,-,-,-,48.000,19.200
'96:21:08.888',0.008,-,-,-,-,48.000,19.200
'96:21:08.896',0.000,-,-,-,-,48.000,19.200
'96:21:08.904',0.000,-,-,-,-,47.200,19.200
'96:21:08.912',0.008,-,-,-,-,47.200,19.600
'96:21:08.920',0.032,-,-,-,-,46.400,19.200
'96:21:08.928',0.048,-,-,-,-,46.400,19.200
'96:21:08.936',0.024,-,-,-,-,47.200,19.200
'96:21:08.944',0.168,-,-,-,-,46.400,19.200
'96:21:08.952',0.096,-,-,-,-,46.400,19.200
'96:21:08.960',-0.128,-,-,-,-,45.600,19.600
'96:21:08.968',-0.216,-,-,-,-,44.800,20.000
'96:21:08.976',-0.192,-,-,-,-,44.800,21.200
'96:21:08.984',-0.200,-,-,-,-,45.600,22.800
'96:21:08.992',-0.152,-,-,-,-,45.600,25.200
'96:21:09.000',-0.120,-,-,-,-,44.800,28.400
'96:21:09.008',-0.072,-,-,-,-,44.800,32.000
'96:21:09.016',-0.056,-,-,-,-,45.600,35.200
'96:21:09.024',0.000,-,-,-,-,45.600,36.800
'96:21:09.032',0.000,-,-,-,-,45.600,36.400
'96:21:09.040',0.048,-,-,-,-,44.800,34.000
'96:21:09.048',0.048,-,-,-,-,44.800,31.200
'96:21:09.056',0.072,-,-,-,-,44.800,28.400
'96:21:09.064',0.056,-,-,-,-,44.800,26.400
'96:21:09.072',0.072,-,-,-,-,44.800,26.000
'96:21:09.080',0.072,-,-,-,-,45.600,26.800
'96:21:09.088',0.096,-,-,-,-,45.600,28.800
'96:21:09.096',0.080,-,-,-,-,47.200,32.000
'96:21:09.104',0.104,-,-,-,-,48.800,36.400
'96:21:09.112',0.096,-,-,-,-,52.000,41.600
'96:21:09.120',0.104,-,-,-,-,56.000,46.000
'96:21:09.128',0.096,-,-,-,-,61.600,49.600
'96:21:09.136',0.128,-,-,-,-,68.000,52.400
'96:21:09.144',0.104,-,-,-,-,74.400,53.600
'96:21:09.152',0.120,-,-,-,-,80.800,54.000
'96:21:09.160',0.120,-,-,-,-,86.400,53.200
'96:21:09.168',0.096,-,-,-,-,92.000,52.000
'96:21:09.176',0.096,-,-,-,-,96.000,50.400
'96:21:09.184',0.096,-,-,-,-,100.000,48.800
'96:21:09.192',0.104,-,-,-,-,102.400,46.800
'96:21:09.200',0.072,-,-,-,-,104.000,45.200
'96:21:09.208',0.080,-,-,-,-,105.600,44.000
'96:21:09.216',0.072,-,-,-,-,105.600,42.800
'96:21:09.224',0.080,-,-,-,-,104.800,41.600
'96:21:09.232',0.096,-,-,-,-,103.200,40.800
'96:21:09.240',0.048,-,-,-,-,101.600,40.000
'96:21:09.248',0.048,-,-,-,-,100.000,38.800
'96:21:09.256',0.048,-,-,-,-,98.400,37.600
'96:21:09.264',0.032,-,-,-,-,96.800,35.600
'96:21:09.272',0.024,-,-,-,-,95.200,33.600
'96:21:09.280',0.032,-,-,-,-,92.800,32.000
'96:21:09.288',0.024,-,-,-,-,91.200,30.800
'96:21:09.296',0.032,-,-,-,-,88.000,31.200
'96:21:09.304',0.000,-,-,-,-,85.600,32.400
'96:21:09.312',0.000,-,-,-,-,82.400,34.800
'96:21:09.320',0.000,-,-,-,-,80.000,37.200
'96:21:09.328',0.000,-,-,-,-,76.800,38.400
'96:21:09.336',0.024,-,-,-,-,73.600,38.800
'96:21:09.344',0.008,-,-,-,-,70.400,38.000
'96:21:09.352',0.000,-,-,-,-,68.000,37.200
'96:21:09.360',0.024,-,-,-,-,64.800,36.000
'96:21:09.368',0.000,-,-,-,-,63.200,35.200
'96:21:09.376',0.000,-,-,-,-,61.600,34.800
'96:21:09.384',0.000,-,-,-,-,60.000,35.200
'96:21:09.392',0.000,-,-,-,-,59.200,35.600
'96:21:09.400',0.000,-,-,-,-,59.200,35.600
'96:21:09.408',0.000,-,-,-,-,59.200,36.000
'96:21:09.416',0.000,-,-,-,-,59.200,36.000
'96:21:09.424',0.000,-,-,-,-,59.200,35.600
'96:21:09.432',0.000,-,-,-,-,60.000,34.800
'96:21:09.440',0.000,-,-,-,-,60.000,33.600
'96:21:09.448',0.000,-,-,-,-,60.000,32.400
'96:21:09.456',0.000,-,-,-,-,60.000,31.200
'96:21:09.464',0.000,-,-,-,-,60.000,30.000
'96:21:09.472',0.000,-,-,-,-,60.000,29.200
'96:21:09.480',0.000,-,-,-,-,60.000,28.800
'96:21:09.488',0.000,-,-,-,-,60.000,28.400
'96:21:09.496',0.000,-,-,-,-,60.000,28.400
'96:21:09.504',-0.008,-,-,-,-,60.000,28.000
'96:21:09.512',0.000,-,-,-,-,60.000,28.000
'96:21:09.520',0.000,-,-,-,-,59.200,28.000
'96:21:09.528',0.000,-,-,-,-,59.200,27.600
'96:21:09.536',0.000,-,-,-,-,58.400,27.200
'96:21:09.544',0.000,-,-,-,-,58.400,26.800
