'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:50:16.832',-0.016,-0.099,-,-,-,-,66.400
'14:50:16.840',-0.008,-0.099,-,-,-,-,66.400
'14:50:16.848',0.000,-0.074,-,-,-,-,66.400
'14:50:16.856',0.000,-0.066,-,-,-,-,65.600
'14:50:16.864',-0.008,-0.091,-,-,-,-,65.600
'14:50:16.872',0.000,-0.074,-,-,-,-,65.600
'14:50:16.880',-0.008,-0.074,-,-,-,-,64.800
'14:50:16.888',0.000,-0.091,-,-,-,-,64.000
'14:50:16.896',0.000,-0.074,-,-,-,-,64.000
'14:50:16.904',0.008,-0.091,-,-,-,-,64.000
'14:50:16.912',0.000,-0.066,-,-,-,-,63.200
'14:50:16.920',0.000,-0.074,-,-,-,-,63.200
'14:50:16.928',0.000,-0.058,-,-,-,-,63.200
'14:50:16.936',0.016,-0.041,-,-,-,-,63.200
'14:50:16.944',0.000,-0.050,-,-,-,-,62.400
'14:50:16.952',0.024,-0.041,-,-,-,-,62.400
'14:50:16.960',0.032,-0.066,-,-,-,-,62.400
'14:50:16.968',0.064,-0.124,-,-,-,-,62.400
'14:50:16.976',0.056,-0.182,-,-,-,-,62.400
'14:50:16.984',0.048,-0.223,-,-,-,-,61.600
'14:50:16.992',0.040,-0.256,-,-,-,-,61.600
'14:50:17.000',0.056,-0.248,-,-,-,-,61.600
'14:50:17.008',0.064,-0.223,-,-,-,-,60.800
'14:50:17.016',0.088,-0.215,-,-,-,-,60.800
'14:50:17.024',0.104,-0.182,-,-,-,-,60.800
'14:50:17.032',0.080,-0.157,-,-,-,-,60.000
'14:50:17.040',0.080,-0.107,-,-,-,-,60.000
'14:50:17.048',0.088,-0.017,-,-,-,-,60.000
'14:50:17.056',0.048,0.017,-,-,-,-,60.000
'14:50:17.064',0.008,0.074,-,-,-,-,59.200
'14:50:17.072',0.000,0.116,-,-,-,-,59.200
'14:50:17.080',-0.024,0.099,-,-,-,-,59.200
'14:50:17.088',-0.016,0.074,-,-,-,-,60.000
'14:50:17.096',-0.032,0.066,-,-,-,-,60.800
'14:50:17.104',-0.024,0.074,-,-,-,-,64.000
'14:50:17.112',-0.040,0.066,-,-,-,-,68.800
'14:50:17.120',-0.032,0.066,-,-,-,-,76.800
'14:50:17.128',-0.048,0.091,-,-,-,-,85.600
'14:50:17.136',-0.048,0.099,-,-,-,-,92.000
'14:50:17.144',-0.072,0.116,-,-,-,-,95.200
'14:50:17.152',-0.064,0.116,-,-,-,-,96.000
'14:50:17.160',-0.072,0.124,-,-,-,-,95.200
'14:50:17.168',-0.096,0.116,-,-,-,-,93.600
'14:50:17.176',-0.104,0.116,-,-,-,-,92.000
'14:50:17.184',-0.064,0.124,-,-,-,-,89.600
'14:50:17.192',-0.072,0.099,-,-,-,-,87.200
'14:50:17.200',-0.088,0.099,-,-,-,-,84.800
'14:50:17.208',-0.088,0.066,-,-,-,-,82.400
'14:50:17.216',-0.072,0.050,-,-,-,-,79.200
'14:50:17.224',-0.072,0.050,-,-,-,-,76.800
'14:50:17.232',-0.064,0.025,-,-,-,-,74.400
'14:50:17.240',-0.064,0.000,-,-,-,-,72.000
'14:50:17.248',-0.040,-0.017,-,-,-,-,71.200
'14:50:17.256',-0.016,-0.025,-,-,-,-,72.000
'14:50:17.264',-0.024,-0.050,-,-,-,-,72.800
'14:50:17.272',-0.016,-0.058,-,-,-,-,72.800
'14:50:17.280',-0.040,-0.050,-,-,-,-,72.800
'14:50:17.288',-0.032,-0.050,-,-,-,-,72.000
'14:50:17.296',-0.024,-0.025,-,-,-,-,70.400
'14:50:17.304',-0.064,-0.017,-,-,-,-,69.600
'14:50:17.312',0.016,0.000,-,-,-,-,68.800
'14:50:17.320',0.048,0.000,-,-,-,-,68.000
'14:50:17.328',-0.032,-0.008,-,-,-,-,67.200
'14:50:17.336',-0.016,-0.017,-,-,-,-,66.400
'14:50:17.344',0.032,-0.017,-,-,-,-,66.400
'14:50:17.352',0.040,-0.017,-,-,-,-,66.400
'14:50:17.360',0.000,-0.025,-,-,-,-,66.400
'14:50:17.368',0.016,-0.017,-,-,-,-,66.400
'14:50:17.376',0.032,-0.017,-,-,-,-,66.400
'14:50:17.384',0.032,-0.025,-,-,-,-,65.600
'14:50:17.392',0.000,-0.025,-,-,-,-,65.600
'14:50:17.400',-0.008,-0.025,-,-,-,-,65.600
'14:50:17.408',0.000,-0.017,-,-,-,-,64.800
'14:50:17.416',0.016,-0.017,-,-,-,-,64.000
'14:50:17.424',0.016,-0.017,-,-,-,-,64.000
'14:50:17.432',0.024,0.000,-,-,-,-,64.000
'14:50:17.440',0.032,-0.008,-,-,-,-,63.200
'14:50:17.448',0.016,-0.017,-,-,-,-,63.200
'14:50:17.456',0.024,0.000,-,-,-,-,63.200
'14:50:17.464',0.048,0.017,-,-,-,-,62.400
'14:50:17.472',0.056,0.008,-,-,-,-,62.400
'14:50:17.480',0.024,0.000,-,-,-,-,62.400
'14:50:17.488',0.048,-0.025,-,-,-,-,62.400
'14:50:17.496',0.064,-0.066,-,-,-,-,62.400
'14:50:17.504',0.088,-0.140,-,-,-,-,62.400
'14:50:17.512',0.080,-0.182,-,-,-,-,61.600
'14:50:17.520',0.088,-0.207,-,-,-,-,61.600
'14:50:17.528',0.080,-0.198,-,-,-,-,61.600
'14:50:17.536',0.120,-0.182,-,-,-,-,61.600
'14:50:17.544',0.136,-0.165,-,-,-,-,60.800
'14:50:17.552',0.152,-0.182,-,-,-,-,60.800
'14:50:17.560',0.104,-0.116,-,-,-,-,60.000
'14:50:17.568',0.104,-0.058,-,-,-,-,60.000
'14:50:17.576',0.120,0.017,-,-,-,-,60.000
'14:50:17.584',0.080,0.066,-,-,-,-,60.000
'14:50:17.592',0.040,0.124,-,-,-,-,59.200
'14:50:17.600',0.024,0.157,-,-,-,-,59.200
'14:50:17.608',0.000,0.149,-,-,-,-,59.200
'14:50:17.616',0.000,0.132,-,-,-,-,60.000
'14:50:17.624',0.000,0.132,-,-,-,-,60.800
'14:50:17.632',0.000,0.124,-,-,-,-,63.200
'14:50:17.640',-0.016,0.132,-,-,-,-,68.000
'14:50:17.648',-0.016,0.124,-,-,-,-,76.000
'14:50:17.656',-0.024,0.132,-,-,-,-,84.000
'14:50:17.664',-0.016,0.132,-,-,-,-,90.400
'14:50:17.672',-0.048,0.149,-,-,-,-,93.600
'14:50:17.680',-0.056,0.157,-,-,-,-,94.400
'14:50:17.688',-0.048,0.165,-,-,-,-,94.400
'14:50:17.696',-0.064,0.157,-,-,-,-,92.800
'14:50:17.704',-0.072,0.149,-,-,-,-,91.200
'14:50:17.712',-0.088,0.132,-,-,-,-,88.800
'14:50:17.720',-0.088,0.132,-,-,-,-,86.400
'14:50:17.728',-0.088,0.124,-,-,-,-,84.000
'14:50:17.736',-0.072,0.116,-,-,-,-,81.600
'14:50:17.744',-0.088,0.099,-,-,-,-,79.200
'14:50:17.752',-0.072,0.074,-,-,-,-,76.000
'14:50:17.760',-0.088,0.058,-,-,-,-,73.600
'14:50:17.768',-0.064,0.033,-,-,-,-,72.000
'14:50:17.776',-0.056,0.017,-,-,-,-,71.200
'14:50:17.784',-0.048,0.000,-,-,-,-,71.200
'14:50:17.792',-0.032,-0.008,-,-,-,-,72.000
'14:50:17.800',-0.024,-0.017,-,-,-,-,72.000
'14:50:17.808',-0.032,-0.008,-,-,-,-,72.000
'14:50:17.816',-0.016,-0.017,-,-,-,-,71.200
'14:50:17.824',-0.008,-0.017,-,-,-,-,69.600
'14:50:17.832',-0.008,-0.033,-,-,-,-,68.800
'14:50:17.840',-0.024,-0.025,-,-,-,-,68.000
'14:50:17.848',-0.008,-0.033,-,-,-,-,67.200
'14:50:17.856',-0.008,-0.025,-,-,-,-,67.200
'14:50:17.864',-0.016,-0.017,-,-,-,-,66.400
'14:50:17.872',-0.008,-0.025,-,-,-,-,66.400
'14:50:17.880',-0.016,-0.025,-,-,-,-,65.600
'14:50:17.888',-0.008,-0.033,-,-,-,-,65.600
'14:50:17.896',-0.016,-0.025,-,-,-,-,65.600
'14:50:17.904',0.000,-0.025,-,-,-,-,64.800
'14:50:17.912',-0.016,-0.017,-,-,-,-,64.800
'14:50:17.920',-0.016,-0.025,-,-,-,-,64.800
'14:50:17.928',-0.024,-0.033,-,-,-,-,64.000
'14:50:17.936',-0.016,-0.025,-,-,-,-,64.000
'14:50:17.944',-0.024,-0.025,-,-,-,-,63.200
'14:50:17.952',-0.016,-0.017,-,-,-,-,63.200
'14:50:17.960',-0.008,-0.017,-,-,-,-,63.200
'14:50:17.968',-0.016,-0.025,-,-,-,-,62.400
'14:50:17.976',-0.024,-0.017,-,-,-,-,62.400
'14:50:17.984',0.000,-0.025,-,-,-,-,62.400
'14:50:17.992',0.000,0.000,-,-,-,-,62.400
'14:50:18.000',0.000,-0.008,-,-,-,-,61.600
'14:50:18.008',0.008,0.000,-,-,-,-,61.600
'14:50:18.016',0.024,-0.033,-,-,-,-,61.600
'14:50:18.024',0.040,-0.091,-,-,-,-,60.800
'14:50:18.032',0.064,-0.140,-,-,-,-,60.800
'14:50:18.040',0.048,-0.190,-,-,-,-,60.000
'14:50:18.048',0.040,-0.223,-,-,-,-,60.000
'14:50:18.056',0.048,-0.231,-,-,-,-,60.000
'14:50:18.064',0.064,-0.198,-,-,-,-,60.000
'14:50:18.072',0.080,-0.198,-,-,-,-,59.200
'14:50:18.080',0.104,-0.207,-,-,-,-,59.200
'14:50:18.088',0.088,-0.140,-,-,-,-,58.400
'14:50:18.096',0.056,-0.099,-,-,-,-,58.400
'14:50:18.104',0.064,-0.017,-,-,-,-,58.400
'14:50:18.112',0.032,0.041,-,-,-,-,58.400
'14:50:18.120',0.008,0.116,-,-,-,-,58.400
'14:50:18.128',-0.008,0.140,-,-,-,-,58.400
'14:50:18.136',-0.024,0.149,-,-,-,-,58.400
'14:50:18.144',-0.032,0.132,-,-,-,-,58.400
'14:50:18.152',-0.024,0.132,-,-,-,-,59.200
'14:50:18.160',-0.048,0.124,-,-,-,-,62.400
'14:50:18.168',-0.040,0.116,-,-,-,-,67.200
'14:50:18.176',-0.056,0.124,-,-,-,-,75.200
'14:50:18.184',-0.048,0.132,-,-,-,-,83.200
'14:50:18.192',-0.064,0.140,-,-,-,-,90.400
'14:50:18.200',-0.072,0.149,-,-,-,-,93.600
'14:50:18.208',-0.064,0.165,-,-,-,-,94.400
'14:50:18.216',-0.072,0.165,-,-,-,-,93.600
'14:50:18.224',-0.072,0.182,-,-,-,-,92.800
'14:50:18.232',-0.088,0.157,-,-,-,-,91.200
'14:50:18.240',-0.088,0.165,-,-,-,-,88.800
'14:50:18.248',-0.096,0.140,-,-,-,-,86.400
'14:50:18.256',-0.088,0.132,-,-,-,-,84.000
'14:50:18.264',-0.096,0.124,-,-,-,-,81.600
'14:50:18.272',-0.088,0.116,-,-,-,-,79.200
'14:50:18.280',-0.072,0.091,-,-,-,-,76.800
'14:50:18.288',-0.064,0.066,-,-,-,-,74.400
'14:50:18.296',-0.056,0.041,-,-,-,-,72.000
'14:50:18.304',-0.048,0.017,-,-,-,-,71.200
'14:50:18.312',-0.040,0.000,-,-,-,-,70.400
'14:50:18.320',-0.032,-0.008,-,-,-,-,71.200
'14:50:18.328',-0.024,-0.017,-,-,-,-,72.000
'14:50:18.336',-0.008,-0.025,-,-,-,-,72.000
'14:50:18.344',-0.016,-0.041,-,-,-,-,70.400
'14:50:18.352',-0.008,-0.050,-,-,-,-,69.600
'14:50:18.360',-0.024,-0.058,-,-,-,-,68.800
'14:50:18.368',-0.016,-0.050,-,-,-,-,67.200
'14:50:18.376',-0.032,-0.058,-,-,-,-,66.400
'14:50:18.384',-0.024,-0.058,-,-,-,-,66.400
'14:50:18.392',-0.032,-0.058,-,-,-,-,65.600
'14:50:18.400',-0.016,-0.058,-,-,-,-,65.600
'14:50:18.408',-0.024,-0.058,-,-,-,-,64.800
'14:50:18.416',-0.016,-0.058,-,-,-,-,64.800
'14:50:18.424',-0.008,-0.058,-,-,-,-,64.800
'14:50:18.432',-0.008,-0.050,-,-,-,-,64.800
'14:50:18.440',-0.016,-0.058,-,-,-,-,64.000
'14:50:18.448',-0.008,-0.041,-,-,-,-,64.000
'14:50:18.456',0.000,-0.033,-,-,-,-,64.000
'14:50:18.464',-0.008,-0.025,-,-,-,-,63.200
'14:50:18.472',0.000,-0.033,-,-,-,-,63.200
'14:50:18.480',-0.008,-0.033,-,-,-,-,62.400
'14:50:18.488',0.000,-0.025,-,-,-,-,62.400
'14:50:18.496',-0.008,-0.017,-,-,-,-,62.400
'14:50:18.504',0.000,-0.025,-,-,-,-,61.600
'14:50:18.512',-0.008,-0.017,-,-,-,-,61.600
'14:50:18.520',0.000,-0.008,-,-,-,-,61.600
'14:50:18.528',0.000,-0.008,-,-,-,-,61.600
'14:50:18.536',0.008,-0.008,-,-,-,-,60.800
'14:50:18.544',0.024,-0.033,-,-,-,-,60.800
'14:50:18.552',0.048,-0.091,-,-,-,-,60.800
'14:50:18.560',0.064,-0.140,-,-,-,-,60.800
'14:50:18.568',0.064,-0.182,-,-,-,-,60.000
'14:50:18.576',0.048,-0.215,-,-,-,-,60.000
'14:50:18.584',0.056,-0.223,-,-,-,-,60.000
'14:50:18.592',0.064,-0.190,-,-,-,-,60.000
'14:50:18.600',0.088,-0.198,-,-,-,-,59.200
'14:50:18.608',0.104,-0.165,-,-,-,-,59.200
'14:50:18.616',0.088,-0.140,-,-,-,-,58.400
'14:50:18.624',0.064,-0.099,-,-,-,-,58.400
'14:50:18.632',0.080,-0.017,-,-,-,-,58.400
'14:50:18.640',0.048,0.041,-,-,-,-,58.400
'14:50:18.648',0.016,0.099,-,-,-,-,58.400
'14:50:18.656',-0.008,0.132,-,-,-,-,58.400
'14:50:18.664',-0.024,0.149,-,-,-,-,58.400
'14:50:18.672',-0.016,0.132,-,-,-,-,58.400
'14:50:18.680',-0.040,0.116,-,-,-,-,60.000
'14:50:18.688',-0.032,0.116,-,-,-,-,62.400
'14:50:18.696',-0.048,0.116,-,-,-,-,67.200
'14:50:18.704',-0.040,0.116,-,-,-,-,74.400
'14:50:18.712',-0.056,0.124,-,-,-,-,83.200
'14:50:18.720',-0.056,0.116,-,-,-,-,89.600
'14:50:18.728',-0.064,0.132,-,-,-,-,93.600
'14:50:18.736',-0.056,0.149,-,-,-,-,94.400
'14:50:18.744',-0.072,0.157,-,-,-,-,93.600
'14:50:18.752',-0.072,0.165,-,-,-,-,92.800
'14:50:18.760',-0.088,0.149,-,-,-,-,91.200
'14:50:18.768',-0.088,0.140,-,-,-,-,88.800
'14:50:18.776',-0.096,0.132,-,-,-,-,86.400
'14:50:18.784',-0.088,0.132,-,-,-,-,84.000
'14:50:18.792',-0.096,0.116,-,-,-,-,82.400
'14:50:18.800',-0.088,0.099,-,-,-,-,80.000
'14:50:18.808',-0.088,0.066,-,-,-,-,76.800
'14:50:18.816',-0.072,0.050,-,-,-,-,74.400
'14:50:18.824',-0.056,0.041,-,-,-,-,72.800
'14:50:18.832',-0.040,0.017,-,-,-,-,71.200
'14:50:18.840',-0.032,0.000,-,-,-,-,71.200
'14:50:18.848',-0.016,-0.017,-,-,-,-,71.200
'14:50:18.856',-0.008,-0.025,-,-,-,-,72.000
'14:50:18.864',0.000,-0.025,-,-,-,-,72.000
'14:50:18.872',0.000,-0.041,-,-,-,-,70.400
'14:50:18.880',-0.016,-0.058,-,-,-,-,69.600
'14:50:18.888',-0.008,-0.058,-,-,-,-,68.000
'14:50:18.896',-0.008,-0.058,-,-,-,-,67.200
'14:50:18.904',0.000,-0.066,-,-,-,-,66.400
'14:50:18.912',-0.016,-0.066,-,-,-,-,66.400
'14:50:18.920',0.000,-0.058,-,-,-,-,65.600
'14:50:18.928',-0.016,-0.058,-,-,-,-,65.600
'14:50:18.936',0.000,-0.050,-,-,-,-,65.600
'14:50:18.944',-0.016,-0.058,-,-,-,-,64.800
'14:50:18.952',-0.008,-0.066,-,-,-,-,64.800
'14:50:18.960',-0.016,-0.058,-,-,-,-,64.800
'14:50:18.968',0.000,-0.050,-,-,-,-,64.800
'14:50:18.976',-0.008,-0.041,-,-,-,-,64.800
'14:50:18.984',0.000,-0.041,-,-,-,-,64.000
'14:50:18.992',0.000,-0.041,-,-,-,-,64.000
'14:50:19.000',0.000,-0.033,-,-,-,-,63.200
'14:50:19.008',0.000,-0.033,-,-,-,-,63.200
'14:50:19.016',0.000,-0.017,-,-,-,-,62.400
'14:50:19.024',0.008,-0.025,-,-,-,-,62.400
'14:50:19.032',0.000,-0.017,-,-,-,-,62.400
'14:50:19.040',-0.008,-0.017,-,-,-,-,62.400
'14:50:19.048',0.000,-0.008,-,-,-,-,61.600
'14:50:19.056',0.000,0.000,-,-,-,-,61.600
'14:50:19.064',0.008,0.000,-,-,-,-,61.600
'14:50:19.072',0.024,-0.025,-,-,-,-,60.800
'14:50:19.080',0.016,-0.074,-,-,-,-,60.800
'14:50:19.088',0.048,-0.132,-,-,-,-,60.800
'14:50:19.096',0.032,-0.182,-,-,-,-,60.000
'14:50:19.104',0.040,-0.215,-,-,-,-,60.000
'14:50:19.112',0.032,-0.223,-,-,-,-,60.000
'14:50:19.120',0.064,-0.198,-,-,-,-,60.000
'14:50:19.128',0.088,-0.207,-,-,-,-,59.200
'14:50:19.136',0.120,-0.165,-,-,-,-,59.200
'14:50:19.144',0.120,-0.140,-,-,-,-,58.400
'14:50:19.152',0.088,-0.099,-,-,-,-,58.400
'14:50:19.160',0.088,-0.025,-,-,-,-,58.400
'14:50:19.168',0.064,0.033,-,-,-,-,58.400
'14:50:19.176',0.024,0.091,-,-,-,-,57.600
'14:50:19.184',0.008,0.132,-,-,-,-,57.600
'14:50:19.192',-0.016,0.140,-,-,-,-,57.600
'14:50:19.200',-0.016,0.124,-,-,-,-,58.400
'14:50:19.208',-0.024,0.099,-,-,-,-,59.200
'14:50:19.216',-0.024,0.099,-,-,-,-,61.600
'14:50:19.224',-0.040,0.099,-,-,-,-,66.400
'14:50:19.232',-0.032,0.099,-,-,-,-,74.400
'14:50:19.240',-0.040,0.116,-,-,-,-,83.200
'14:50:19.248',-0.048,0.124,-,-,-,-,89.600
'14:50:19.256',-0.040,0.132,-,-,-,-,92.800
'14:50:19.264',-0.056,0.132,-,-,-,-,93.600
'14:50:19.272',-0.064,0.140,-,-,-,-,93.600
'14:50:19.280',-0.072,0.132,-,-,-,-,92.800
'14:50:19.288',-0.064,0.149,-,-,-,-,91.200
'14:50:19.296',-0.088,0.132,-,-,-,-,88.800
'14:50:19.304',-0.072,0.132,-,-,-,-,86.400
'14:50:19.312',-0.088,0.124,-,-,-,-,84.000
'14:50:19.320',-0.072,0.099,-,-,-,-,82.400
'14:50:19.328',-0.096,0.091,-,-,-,-,80.000
'14:50:19.336',-0.064,0.066,-,-,-,-,76.800
'14:50:19.344',-0.072,0.050,-,-,-,-,74.400
'14:50:19.352',-0.048,0.041,-,-,-,-,72.800
'14:50:19.360',-0.056,0.017,-,-,-,-,71.200
'14:50:19.368',-0.024,0.000,-,-,-,-,71.200
'14:50:19.376',-0.032,-0.017,-,-,-,-,71.200
'14:50:19.384',-0.016,-0.033,-,-,-,-,72.000
'14:50:19.392',0.000,-0.033,-,-,-,-,72.000
'14:50:19.400',0.000,-0.050,-,-,-,-,71.200
'14:50:19.408',0.000,-0.058,-,-,-,-,70.400
