'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:47:09.840',-0.072,0.074,-,-,-,-,84.800
'14:47:09.848',-0.072,0.050,-,-,-,-,82.400
'14:47:09.856',-0.064,0.041,-,-,-,-,80.000
'14:47:09.864',-0.056,0.025,-,-,-,-,77.600
'14:47:09.872',-0.032,0.017,-,-,-,-,75.200
'14:47:09.880',-0.040,0.000,-,-,-,-,73.600
'14:47:09.888',-0.024,-0.017,-,-,-,-,72.800
'14:47:09.896',-0.016,-0.025,-,-,-,-,73.600
'14:47:09.904',0.000,-0.050,-,-,-,-,74.400
'14:47:09.912',-0.008,-0.066,-,-,-,-,74.400
'14:47:09.920',0.000,-0.058,-,-,-,-,73.600
'14:47:09.928',0.008,-0.066,-,-,-,-,72.800
'14:47:09.936',0.000,-0.091,-,-,-,-,71.200
'14:47:09.944',0.008,-0.074,-,-,-,-,70.400
'14:47:09.952',0.000,-0.091,-,-,-,-,69.600
'14:47:09.960',0.000,-0.074,-,-,-,-,68.800
'14:47:09.968',0.000,-0.091,-,-,-,-,68.800
'14:47:09.976',0.008,-0.074,-,-,-,-,68.000
'14:47:09.984',-0.008,-0.074,-,-,-,-,68.000
'14:47:09.992',0.000,-0.066,-,-,-,-,68.000
'14:47:10.000',-0.008,-0.074,-,-,-,-,68.000
'14:47:10.008',0.000,-0.058,-,-,-,-,67.200
'14:47:10.016',0.000,-0.058,-,-,-,-,67.200
'14:47:10.024',0.016,-0.058,-,-,-,-,66.400
'14:47:10.032',0.000,-0.058,-,-,-,-,66.400
'14:47:10.040',0.008,-0.058,-,-,-,-,66.400
'14:47:10.048',0.000,-0.050,-,-,-,-,65.600
'14:47:10.056',0.016,-0.050,-,-,-,-,65.600
'14:47:10.064',0.008,-0.041,-,-,-,-,64.800
'14:47:10.072',0.000,-0.041,-,-,-,-,64.800
'14:47:10.080',0.008,-0.033,-,-,-,-,64.800
'14:47:10.088',0.000,-0.041,-,-,-,-,64.000
'14:47:10.096',0.016,-0.017,-,-,-,-,64.000
'14:47:10.104',0.008,-0.017,-,-,-,-,64.000
'14:47:10.112',0.016,0.000,-,-,-,-,63.200
'14:47:10.120',0.032,-0.008,-,-,-,-,63.200
'14:47:10.128',0.040,-0.041,-,-,-,-,63.200
'14:47:10.136',0.064,-0.091,-,-,-,-,63.200
'14:47:10.144',0.064,-0.140,-,-,-,-,62.400
'14:47:10.152',0.064,-0.207,-,-,-,-,62.400
'14:47:10.160',0.064,-0.240,-,-,-,-,62.400
'14:47:10.168',0.056,-0.223,-,-,-,-,62.400
'14:47:10.176',0.088,-0.207,-,-,-,-,62.400
'14:47:10.184',0.080,-0.198,-,-,-,-,61.600
'14:47:10.192',0.104,-0.157,-,-,-,-,61.600
'14:47:10.200',0.064,-0.140,-,-,-,-,60.800
'14:47:10.208',0.064,-0.091,-,-,-,-,60.800
'14:47:10.216',0.080,0.000,-,-,-,-,60.800
'14:47:10.224',0.048,0.033,-,-,-,-,60.800
'14:47:10.232',0.016,0.091,-,-,-,-,60.000
'14:47:10.240',0.000,0.124,-,-,-,-,60.000
'14:47:10.248',-0.016,0.116,-,-,-,-,60.000
'14:47:10.256',-0.008,0.099,-,-,-,-,60.800
'14:47:10.264',-0.016,0.091,-,-,-,-,61.600
'14:47:10.272',-0.016,0.099,-,-,-,-,64.000
'14:47:10.280',-0.032,0.074,-,-,-,-,68.800
'14:47:10.288',-0.032,0.099,-,-,-,-,76.800
'14:47:10.296',-0.040,0.099,-,-,-,-,84.800
'14:47:10.304',-0.032,0.116,-,-,-,-,92.000
'14:47:10.312',-0.048,0.124,-,-,-,-,95.200
'14:47:10.320',-0.048,0.132,-,-,-,-,96.000
'14:47:10.328',-0.056,0.132,-,-,-,-,96.000
'14:47:10.336',-0.064,0.140,-,-,-,-,94.400
'14:47:10.344',-0.072,0.132,-,-,-,-,92.800
'14:47:10.352',-0.072,0.124,-,-,-,-,90.400
'14:47:10.360',-0.072,0.132,-,-,-,-,88.000
'14:47:10.368',-0.088,0.116,-,-,-,-,85.600
'14:47:10.376',-0.072,0.099,-,-,-,-,83.200
'14:47:10.384',-0.088,0.066,-,-,-,-,80.800
'14:47:10.392',-0.072,0.058,-,-,-,-,78.400
'14:47:10.400',-0.064,0.041,-,-,-,-,75.200
'14:47:10.408',-0.048,0.033,-,-,-,-,73.600
'14:47:10.416',-0.040,0.017,-,-,-,-,72.800
'14:47:10.424',-0.032,0.000,-,-,-,-,72.800
'14:47:10.432',-0.040,-0.017,-,-,-,-,73.600
'14:47:10.440',-0.016,-0.025,-,-,-,-,73.600
'14:47:10.448',-0.024,-0.033,-,-,-,-,73.600
'14:47:10.456',0.000,-0.025,-,-,-,-,72.800
'14:47:10.464',-0.008,-0.050,-,-,-,-,71.200
'14:47:10.472',0.000,-0.050,-,-,-,-,70.400
'14:47:10.480',-0.008,-0.041,-,-,-,-,69.600
'14:47:10.488',-0.008,-0.058,-,-,-,-,68.800
'14:47:10.496',-0.016,-0.041,-,-,-,-,68.000
'14:47:10.504',-0.008,-0.050,-,-,-,-,68.000
'14:47:10.512',0.000,-0.041,-,-,-,-,67.200
'14:47:10.520',-0.008,-0.050,-,-,-,-,67.200
'14:47:10.528',0.000,-0.033,-,-,-,-,67.200
'14:47:10.536',-0.008,-0.041,-,-,-,-,66.400
'14:47:10.544',0.000,-0.033,-,-,-,-,66.400
'14:47:10.552',-0.008,-0.041,-,-,-,-,65.600
'14:47:10.560',0.000,-0.025,-,-,-,-,65.600
'14:47:10.568',-0.008,-0.025,-,-,-,-,65.600
'14:47:10.576',0.000,-0.017,-,-,-,-,64.800
'14:47:10.584',0.000,-0.025,-,-,-,-,64.800
'14:47:10.592',0.000,-0.017,-,-,-,-,64.000
'14:47:10.600',0.000,-0.017,-,-,-,-,64.000
'14:47:10.608',0.008,0.000,-,-,-,-,64.000
'14:47:10.616',-0.008,-0.008,-,-,-,-,63.200
'14:47:10.624',0.000,-0.008,-,-,-,-,63.200
'14:47:10.632',0.000,0.000,-,-,-,-,63.200
'14:47:10.640',0.008,0.017,-,-,-,-,63.200
'14:47:10.648',0.000,0.008,-,-,-,-,62.400
'14:47:10.656',0.032,0.017,-,-,-,-,62.400
'14:47:10.664',0.040,-0.025,-,-,-,-,62.400
'14:47:10.672',0.064,-0.074,-,-,-,-,61.600
'14:47:10.680',0.064,-0.140,-,-,-,-,61.600
'14:47:10.688',0.056,-0.182,-,-,-,-,61.600
'14:47:10.696',0.048,-0.207,-,-,-,-,61.600
'14:47:10.704',0.064,-0.182,-,-,-,-,61.600
'14:47:10.712',0.080,-0.165,-,-,-,-,60.800
'14:47:10.720',0.088,-0.182,-,-,-,-,60.800
'14:47:10.728',0.104,-0.124,-,-,-,-,60.000
'14:47:10.736',0.056,-0.099,-,-,-,-,60.000
'14:47:10.744',0.064,-0.017,-,-,-,-,60.000
'14:47:10.752',0.064,0.041,-,-,-,-,60.000
'14:47:10.760',0.032,0.091,-,-,-,-,60.000
'14:47:10.768',0.000,0.132,-,-,-,-,59.200
'14:47:10.776',-0.016,0.149,-,-,-,-,59.200
'14:47:10.784',-0.024,0.132,-,-,-,-,60.000
'14:47:10.792',-0.016,0.124,-,-,-,-,60.000
'14:47:10.800',-0.032,0.124,-,-,-,-,61.600
'14:47:10.808',-0.024,0.116,-,-,-,-,64.800
'14:47:10.816',-0.040,0.116,-,-,-,-,71.200
'14:47:10.824',-0.032,0.124,-,-,-,-,79.200
'14:47:10.832',-0.056,0.116,-,-,-,-,87.200
'14:47:10.840',-0.040,0.140,-,-,-,-,92.000
'14:47:10.848',-0.064,0.157,-,-,-,-,94.400
'14:47:10.856',-0.056,0.157,-,-,-,-,95.200
'14:47:10.864',-0.072,0.165,-,-,-,-,94.400
'14:47:10.872',-0.072,0.149,-,-,-,-,92.800
'14:47:10.880',-0.072,0.157,-,-,-,-,91.200
'14:47:10.888',-0.088,0.140,-,-,-,-,88.800
'14:47:10.896',-0.088,0.132,-,-,-,-,86.400
'14:47:10.904',-0.088,0.116,-,-,-,-,84.000
'14:47:10.912',-0.088,0.099,-,-,-,-,81.600
'14:47:10.920',-0.072,0.091,-,-,-,-,79.200
'14:47:10.928',-0.088,0.066,-,-,-,-,76.800
'14:47:10.936',-0.072,0.050,-,-,-,-,74.400
'14:47:10.944',-0.056,0.050,-,-,-,-,72.800
'14:47:10.952',-0.048,0.017,-,-,-,-,72.000
'14:47:10.960',-0.032,0.008,-,-,-,-,72.000
'14:47:10.968',-0.032,-0.008,-,-,-,-,72.800
'14:47:10.976',-0.016,-0.017,-,-,-,-,72.800
'14:47:10.984',-0.024,-0.025,-,-,-,-,72.000
'14:47:10.992',0.000,-0.017,-,-,-,-,71.200
'14:47:11.000',-0.008,-0.033,-,-,-,-,70.400
'14:47:11.008',0.000,-0.033,-,-,-,-,69.600
'14:47:11.016',-0.016,-0.041,-,-,-,-,68.800
'14:47:11.024',-0.008,-0.050,-,-,-,-,68.000
'14:47:11.032',-0.024,-0.050,-,-,-,-,67.200
'14:47:11.040',-0.008,-0.058,-,-,-,-,67.200
'14:47:11.048',-0.024,-0.050,-,-,-,-,67.200
'14:47:11.056',-0.008,-0.041,-,-,-,-,66.400
'14:47:11.064',-0.016,-0.033,-,-,-,-,66.400
'14:47:11.072',-0.008,-0.050,-,-,-,-,65.600
'14:47:11.080',-0.016,-0.041,-,-,-,-,65.600
'14:47:11.088',-0.008,-0.033,-,-,-,-,65.600
'14:47:11.096',-0.016,-0.033,-,-,-,-,65.600
'14:47:11.104',-0.008,-0.033,-,-,-,-,64.800
'14:47:11.112',-0.008,-0.025,-,-,-,-,64.800
'14:47:11.120',0.000,-0.025,-,-,-,-,64.000
'14:47:11.128',-0.008,-0.025,-,-,-,-,64.000
'14:47:11.136',0.000,-0.017,-,-,-,-,64.000
'14:47:11.144',0.000,-0.017,-,-,-,-,63.200
'14:47:11.152',-0.008,-0.008,-,-,-,-,63.200
'14:47:11.160',0.000,-0.017,-,-,-,-,63.200
'14:47:11.168',0.000,0.000,-,-,-,-,62.400
'14:47:11.176',0.008,0.017,-,-,-,-,62.400
'14:47:11.184',0.000,0.008,-,-,-,-,62.400
'14:47:11.192',0.032,0.000,-,-,-,-,62.400
'14:47:11.200',0.048,-0.025,-,-,-,-,61.600
'14:47:11.208',0.080,-0.074,-,-,-,-,61.600
'14:47:11.216',0.064,-0.140,-,-,-,-,61.600
'14:47:11.224',0.064,-0.198,-,-,-,-,61.600
'14:47:11.232',0.064,-0.215,-,-,-,-,60.800
'14:47:11.240',0.088,-0.165,-,-,-,-,60.800
'14:47:11.248',0.104,-0.157,-,-,-,-,60.800
'14:47:11.256',0.104,-0.132,-,-,-,-,60.000
'14:47:11.264',0.088,-0.099,-,-,-,-,60.000
'14:47:11.272',0.064,-0.074,-,-,-,-,60.000
'14:47:11.280',0.080,0.000,-,-,-,-,59.200
'14:47:11.288',0.056,0.050,-,-,-,-,59.200
'14:47:11.296',0.016,0.099,-,-,-,-,59.200
'14:47:11.304',0.000,0.132,-,-,-,-,59.200
'14:47:11.312',-0.024,0.149,-,-,-,-,59.200
'14:47:11.320',-0.032,0.124,-,-,-,-,59.200
'14:47:11.328',-0.024,0.116,-,-,-,-,60.000
'14:47:11.336',-0.040,0.099,-,-,-,-,62.400
'14:47:11.344',-0.032,0.099,-,-,-,-,67.200
'14:47:11.352',-0.048,0.099,-,-,-,-,74.400
'14:47:11.360',-0.040,0.116,-,-,-,-,83.200
'14:47:11.368',-0.056,0.116,-,-,-,-,89.600
'14:47:11.376',-0.048,0.132,-,-,-,-,93.600
'14:47:11.384',-0.072,0.132,-,-,-,-,95.200
'14:47:11.392',-0.064,0.140,-,-,-,-,94.400
'14:47:11.400',-0.088,0.132,-,-,-,-,93.600
'14:47:11.408',-0.072,0.140,-,-,-,-,92.000
'14:47:11.416',-0.088,0.132,-,-,-,-,90.400
'14:47:11.424',-0.088,0.116,-,-,-,-,88.000
'14:47:11.432',-0.088,0.116,-,-,-,-,85.600
'14:47:11.440',-0.072,0.099,-,-,-,-,83.200
'14:47:11.448',-0.088,0.074,-,-,-,-,80.800
'14:47:11.456',-0.072,0.066,-,-,-,-,78.400
'14:47:11.464',-0.072,0.050,-,-,-,-,75.200
'14:47:11.472',-0.056,0.041,-,-,-,-,73.600
'14:47:11.480',-0.048,0.017,-,-,-,-,72.000
'14:47:11.488',-0.024,0.008,-,-,-,-,71.200
'14:47:11.496',-0.032,-0.008,-,-,-,-,72.000
'14:47:11.504',-0.016,-0.017,-,-,-,-,72.000
'14:47:11.512',-0.008,-0.025,-,-,-,-,72.800
'14:47:11.520',-0.016,-0.033,-,-,-,-,72.000
'14:47:11.528',0.000,-0.025,-,-,-,-,70.400
'14:47:11.536',0.000,-0.050,-,-,-,-,69.600
'14:47:11.544',0.000,-0.058,-,-,-,-,68.800
'14:47:11.552',-0.008,-0.058,-,-,-,-,68.000
'14:47:11.560',0.000,-0.058,-,-,-,-,67.200
'14:47:11.568',-0.016,-0.058,-,-,-,-,66.400
'14:47:11.576',0.000,-0.058,-,-,-,-,66.400
'14:47:11.584',-0.016,-0.058,-,-,-,-,66.400
'14:47:11.592',0.000,-0.050,-,-,-,-,66.400
'14:47:11.600',-0.008,-0.058,-,-,-,-,65.600
'14:47:11.608',0.000,-0.050,-,-,-,-,65.600
'14:47:11.616',-0.008,-0.041,-,-,-,-,65.600
'14:47:11.624',0.000,-0.050,-,-,-,-,64.800
'14:47:11.632',-0.008,-0.041,-,-,-,-,64.800
'14:47:11.640',0.000,-0.033,-,-,-,-,64.800
'14:47:11.648',0.000,-0.033,-,-,-,-,64.000
'14:47:11.656',0.008,-0.025,-,-,-,-,64.000
'14:47:11.664',0.000,-0.017,-,-,-,-,64.000
'14:47:11.672',0.000,-0.025,-,-,-,-,63.200
'14:47:11.680',0.000,-0.017,-,-,-,-,63.200
'14:47:11.688',0.000,-0.017,-,-,-,-,62.400
'14:47:11.696',0.000,-0.017,-,-,-,-,62.400
'14:47:11.704',0.008,0.000,-,-,-,-,62.400
'14:47:11.712',0.016,0.008,-,-,-,-,62.400
'14:47:11.720',0.032,0.000,-,-,-,-,61.600
'14:47:11.728',0.040,-0.033,-,-,-,-,61.600
'14:47:11.736',0.064,-0.066,-,-,-,-,61.600
'14:47:11.744',0.088,-0.132,-,-,-,-,61.600
'14:47:11.752',0.064,-0.182,-,-,-,-,60.800
'14:47:11.760',0.064,-0.215,-,-,-,-,60.800
'14:47:11.768',0.064,-0.190,-,-,-,-,60.800
'14:47:11.776',0.104,-0.182,-,-,-,-,60.800
'14:47:11.784',0.088,-0.165,-,-,-,-,60.000
'14:47:11.792',0.120,-0.132,-,-,-,-,60.000
'14:47:11.800',0.064,-0.107,-,-,-,-,60.000
'14:47:11.808',0.088,-0.050,-,-,-,-,59.200
'14:47:11.816',0.064,0.017,-,-,-,-,59.200
'14:47:11.824',0.040,0.066,-,-,-,-,59.200
'14:47:11.832',0.000,0.116,-,-,-,-,59.200
'14:47:11.840',-0.008,0.140,-,-,-,-,59.200
'14:47:11.848',-0.024,0.124,-,-,-,-,59.200
'14:47:11.856',-0.016,0.116,-,-,-,-,59.200
'14:47:11.864',-0.032,0.099,-,-,-,-,60.800
'14:47:11.872',-0.032,0.099,-,-,-,-,64.000
'14:47:11.880',-0.040,0.099,-,-,-,-,70.400
'14:47:11.888',-0.048,0.116,-,-,-,-,78.400
'14:47:11.896',-0.040,0.116,-,-,-,-,86.400
'14:47:11.904',-0.056,0.124,-,-,-,-,92.000
'14:47:11.912',-0.048,0.132,-,-,-,-,94.400
'14:47:11.920',-0.064,0.140,-,-,-,-,95.200
'14:47:11.928',-0.056,0.149,-,-,-,-,94.400
'14:47:11.936',-0.072,0.140,-,-,-,-,92.800
'14:47:11.944',-0.072,0.149,-,-,-,-,91.200
'14:47:11.952',-0.088,0.132,-,-,-,-,88.800
'14:47:11.960',-0.072,0.124,-,-,-,-,86.400
'14:47:11.968',-0.088,0.116,-,-,-,-,84.800
'14:47:11.976',-0.072,0.099,-,-,-,-,82.400
'14:47:11.984',-0.088,0.074,-,-,-,-,80.000
'14:47:11.992',-0.072,0.058,-,-,-,-,76.800
'14:47:12.000',-0.072,0.050,-,-,-,-,74.400
'14:47:12.008',-0.048,0.041,-,-,-,-,72.800
'14:47:12.016',-0.056,0.017,-,-,-,-,72.000
'14:47:12.024',-0.024,0.000,-,-,-,-,72.000
'14:47:12.032',-0.024,0.000,-,-,-,-,72.800
'14:47:12.040',-0.008,-0.017,-,-,-,-,72.800
'14:47:12.048',-0.008,-0.033,-,-,-,-,72.000
'14:47:12.056',0.000,-0.025,-,-,-,-,71.200
'14:47:12.064',-0.008,-0.041,-,-,-,-,70.400
'14:47:12.072',0.000,-0.050,-,-,-,-,68.800
'14:47:12.080',0.000,-0.058,-,-,-,-,68.000
'14:47:12.088',-0.008,-0.050,-,-,-,-,67.200
'14:47:12.096',0.000,-0.058,-,-,-,-,67.200
'14:47:12.104',-0.008,-0.058,-,-,-,-,66.400
'14:47:12.112',0.000,-0.058,-,-,-,-,66.400
'14:47:12.120',-0.016,-0.058,-,-,-,-,66.400
'14:47:12.128',0.000,-0.050,-,-,-,-,66.400
'14:47:12.136',-0.008,-0.050,-,-,-,-,65.600
'14:47:12.144',0.000,-0.050,-,-,-,-,65.600
'14:47:12.152',-0.008,-0.041,-,-,-,-,65.600
'14:47:12.160',0.000,-0.041,-,-,-,-,64.800
'14:47:12.168',0.000,-0.033,-,-,-,-,64.800
'14:47:12.176',0.008,-0.033,-,-,-,-,64.800
'14:47:12.184',0.000,-0.041,-,-,-,-,64.000
'14:47:12.192',0.008,-0.033,-,-,-,-,64.000
'14:47:12.200',0.000,-0.025,-,-,-,-,63.200
'14:47:12.208',0.008,-0.017,-,-,-,-,63.200
'14:47:12.216',0.000,-0.017,-,-,-,-,63.200
'14:47:12.224',0.000,-0.017,-,-,-,-,62.400
'14:47:12.232',0.000,-0.008,-,-,-,-,62.400
'14:47:12.240',0.016,0.000,-,-,-,-,62.400
'14:47:12.248',0.016,0.000,-,-,-,-,62.400
'14:47:12.256',0.040,-0.008,-,-,-,-,61.600
'14:47:12.264',0.048,-0.050,-,-,-,-,61.600
'14:47:12.272',0.088,-0.099,-,-,-,-,61.600
'14:47:12.280',0.064,-0.157,-,-,-,-,61.600
'14:47:12.288',0.080,-0.207,-,-,-,-,61.600
'14:47:12.296',0.064,-0.207,-,-,-,-,60.800
'14:47:12.304',0.088,-0.182,-,-,-,-,60.800
'14:47:12.312',0.104,-0.182,-,-,-,-,60.800
'14:47:12.320',0.120,-0.182,-,-,-,-,60.000
'14:47:12.328',0.088,-0.124,-,-,-,-,60.000
'14:47:12.336',0.064,-0.099,-,-,-,-,60.000
'14:47:12.344',0.080,-0.017,-,-,-,-,60.000
'14:47:12.352',0.064,0.041,-,-,-,-,59.200
'14:47:12.360',0.032,0.091,-,-,-,-,59.200
'14:47:12.368',0.000,0.132,-,-,-,-,59.200
'14:47:12.376',-0.008,0.132,-,-,-,-,59.200
'14:47:12.384',-0.024,0.124,-,-,-,-,60.000
'14:47:12.392',-0.008,0.116,-,-,-,-,60.800
'14:47:12.400',-0.032,0.116,-,-,-,-,62.400
'14:47:12.408',-0.024,0.099,-,-,-,-,67.200
