'Elapsed time','I','II','V','ABP','PAP'
'47:31:09.208',-,0.040,-,69.600,49.600
'47:31:09.216',-,0.056,-,65.600,47.600
'47:31:09.224',-,0.056,-,61.600,45.600
'47:31:09.232',-,0.056,-,57.600,43.600
'47:31:09.240',-,0.056,-,54.400,41.600
'47:31:09.248',-,0.040,-,51.200,40.400
'47:31:09.256',-,0.040,-,48.800,39.600
'47:31:09.264',-,0.040,-,47.200,39.600
'47:31:09.272',-,0.040,-,45.600,40.000
'47:31:09.280',-,0.016,-,44.000,40.800
'47:31:09.288',-,0.016,-,43.200,41.600
'47:31:09.296',-,0.040,-,43.200,42.400
'47:31:09.304',-,0.016,-,43.200,42.400
'47:31:09.312',-,0.016,-,43.200,42.800
'47:31:09.320',-,0.016,-,43.200,42.800
'47:31:09.328',-,0.016,-,44.000,42.800
'47:31:09.336',-,0.016,-,44.800,42.400
'47:31:09.344',-,0.016,-,44.800,42.000
'47:31:09.352',-,0.016,-,44.800,41.200
'47:31:09.360',-,0.016,-,44.800,40.000
'47:31:09.368',-,0.016,-,44.800,39.200
'47:31:09.376',-,0.016,-,44.800,38.000
'47:31:09.384',-,0.016,-,44.800,37.200
'47:31:09.392',-,0.040,-,44.800,36.000
'47:31:09.400',-,0.080,-,44.000,35.200
'47:31:09.408',-,0.200,-,44.000,34.800
'47:31:09.416',-,0.320,-,43.200,34.400
'47:31:09.424',-,0.424,-,43.200,34.400
'47:31:09.432',-,0.504,-,42.400,34.400
'47:31:09.440',-,0.504,-,42.400,34.800
'47:31:09.448',-,0.360,-,42.400,34.800
'47:31:09.456',-,0.176,-,42.400,34.800
'47:31:09.464',-,0.000,-,41.600,34.800
'47:31:09.472',-,-0.080,-,41.600,35.200
'47:31:09.480',-,-0.120,-,41.600,35.200
'47:31:09.488',-,-0.120,-,41.600,36.000
'47:31:09.496',-,-0.120,-,40.800,36.400
'47:31:09.504',-,-0.096,-,40.800,37.200
'47:31:09.512',-,-0.096,-,40.800,38.000
'47:31:09.520',-,-0.096,-,41.600,38.800
'47:31:09.528',-,-0.080,-,42.400,39.600
'47:31:09.536',-,-0.080,-,44.800,40.000
'47:31:09.544',-,-0.080,-,48.800,40.400
'47:31:09.552',-,-0.080,-,55.200,39.600
'47:31:09.560',-,-0.080,-,63.200,38.800
'47:31:09.568',-,-0.080,-,73.600,37.600
'47:31:09.576',-,-0.080,-,84.800,37.200
'47:31:09.584',-,-0.080,-,95.200,37.600
'47:31:09.592',-,-0.096,-,104.800,38.800
'47:31:09.600',-,-0.120,-,111.200,40.800
'47:31:09.608',-,-0.136,-,116.000,43.200
'47:31:09.616',-,-0.136,-,118.400,46.400
'47:31:09.624',-,-0.160,-,118.400,49.600
'47:31:09.632',-,-0.160,-,117.600,53.200
'47:31:09.640',-,-0.160,-,115.200,56.400
'47:31:09.648',-,-0.136,-,112.000,59.200
'47:31:09.656',-,-0.120,-,108.800,61.200
'47:31:09.664',-,-0.096,-,104.800,62.400
'47:31:09.672',-,-0.080,-,100.800,62.800
'47:31:09.680',-,-0.040,-,96.800,62.400
'47:31:09.688',-,-0.016,-,92.800,61.200
'47:31:09.696',-,0.000,-,88.000,59.200
'47:31:09.704',-,0.000,-,84.000,56.400
'47:31:09.712',-,0.000,-,79.200,53.600
'47:31:09.720',-,0.016,-,74.400,51.200
'47:31:09.728',-,0.040,-,70.400,48.800
'47:31:09.736',-,0.056,-,65.600,46.800
'47:31:09.744',-,0.056,-,61.600,44.800
'47:31:09.752',-,0.080,-,57.600,42.800
'47:31:09.760',-,0.080,-,54.400,41.200
'47:31:09.768',-,0.080,-,51.200,39.600
'47:31:09.776',-,0.056,-,48.000,38.800
'47:31:09.784',-,0.056,-,46.400,38.800
'47:31:09.792',-,0.040,-,44.800,38.800
'47:31:09.800',-,0.040,-,43.200,39.600
'47:31:09.808',-,0.040,-,42.400,40.800
'47:31:09.816',-,0.040,-,42.400,41.600
'47:31:09.824',-,0.040,-,41.600,42.000
'47:31:09.832',-,0.040,-,42.400,42.400
'47:31:09.840',-,0.040,-,42.400,42.400
'47:31:09.848',-,0.040,-,42.400,42.400
'47:31:09.856',-,0.040,-,43.200,42.400
'47:31:09.864',-,0.040,-,44.000,42.000
'47:31:09.872',-,0.040,-,44.000,40.800
'47:31:09.880',-,0.016,-,44.000,40.000
'47:31:09.888',-,0.016,-,44.800,38.800
'47:31:09.896',-,0.016,-,44.800,37.600
'47:31:09.904',-,0.016,-,44.000,36.800
'47:31:09.912',-,0.016,-,44.000,36.000
'47:31:09.920',-,0.040,-,44.000,35.200
'47:31:09.928',-,0.120,-,44.000,34.400
'47:31:09.936',-,0.224,-,43.200,34.000
'47:31:09.944',-,0.344,-,43.200,33.600
'47:31:09.952',-,0.448,-,43.200,33.600
'47:31:09.960',-,0.504,-,42.400,34.000
'47:31:09.968',-,0.528,-,42.400,34.000
'47:31:09.976',-,0.360,-,41.600,34.400
'47:31:09.984',-,0.160,-,41.600,34.800
'47:31:09.992',-,0.000,-,41.600,34.800
'47:31:10.000',-,-0.080,-,40.800,35.200
'47:31:10.008',-,-0.120,-,40.800,35.600
'47:31:10.016',-,-0.120,-,40.800,36.000
'47:31:10.024',-,-0.096,-,40.000,36.400
'47:31:10.032',-,-0.096,-,40.000,37.200
'47:31:10.040',-,-0.096,-,40.000,38.000
'47:31:10.048',-,-0.080,-,40.800,38.800
'47:31:10.056',-,-0.080,-,41.600,39.200
'47:31:10.064',-,-0.080,-,44.000,39.600
'47:31:10.072',-,-0.080,-,48.000,39.200
'47:31:10.080',-,-0.080,-,54.400,38.800
'47:31:10.088',-,-0.080,-,63.200,37.600
'47:31:10.096',-,-0.080,-,73.600,36.800
'47:31:10.104',-,-0.080,-,84.800,36.400
'47:31:10.112',-,-0.080,-,95.200,37.200
'47:31:10.120',-,-0.096,-,104.000,38.800
'47:31:10.128',-,-0.120,-,111.200,41.200
'47:31:10.136',-,-0.120,-,115.200,44.000
'47:31:10.144',-,-0.136,-,117.600,47.200
'47:31:10.152',-,-0.160,-,118.400,50.400
'47:31:10.160',-,-0.160,-,116.800,54.000
'47:31:10.168',-,-0.160,-,114.400,57.200
'47:31:10.176',-,-0.136,-,112.000,59.600
'47:31:10.184',-,-0.120,-,108.000,61.600
'47:31:10.192',-,-0.096,-,104.000,62.800
'47:31:10.200',-,-0.056,-,100.000,63.200
'47:31:10.208',-,-0.040,-,96.000,62.800
'47:31:10.216',-,-0.016,-,91.200,61.200
'47:31:10.224',-,0.000,-,87.200,59.200
'47:31:10.232',-,0.000,-,82.400,56.400
'47:31:10.240',-,0.016,-,78.400,53.600
'47:31:10.248',-,0.016,-,73.600,50.800
'47:31:10.256',-,0.040,-,68.800,48.400
'47:31:10.264',-,0.056,-,64.800,46.400
'47:31:10.272',-,0.080,-,60.800,44.400
'47:31:10.280',-,0.080,-,56.800,42.400
'47:31:10.288',-,0.080,-,53.600,40.400
'47:31:10.296',-,0.080,-,50.400,39.200
'47:31:10.304',-,0.056,-,48.000,38.400
'47:31:10.312',-,0.056,-,45.600,38.400
'47:31:10.320',-,0.040,-,44.000,38.800
'47:31:10.328',-,0.040,-,43.200,39.600
'47:31:10.336',-,0.040,-,42.400,40.800
'47:31:10.344',-,0.040,-,42.400,41.600
'47:31:10.352',-,0.040,-,42.400,42.000
'47:31:10.360',-,0.040,-,42.400,42.000
'47:31:10.368',-,0.040,-,42.400,42.400
'47:31:10.376',-,0.040,-,43.200,42.400
'47:31:10.384',-,0.040,-,43.200,42.000
'47:31:10.392',-,0.016,-,44.000,41.600
'47:31:10.400',-,0.016,-,44.800,40.800
'47:31:10.408',-,0.016,-,44.800,39.600
'47:31:10.416',-,0.016,-,44.800,38.400
'47:31:10.424',-,0.016,-,44.800,37.600
'47:31:10.432',-,0.016,-,44.800,36.400
'47:31:10.440',-,0.016,-,44.000,35.200
