'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:50:43.928',-,-,-,-,-,-0.113,97.200
'23:50:43.936',-,-,-,-,-,-0.048,97.200
'23:50:43.944',-,-,-,-,-,-0.113,97.200
'23:50:43.952',-,-,-,-,-,0.000,96.000
'23:50:43.960',-,-,-,-,-,-0.403,96.000
'23:50:43.968',-,-,-,-,-,-1.290,96.000
'23:50:43.976',-,-,-,-,-,-2.290,94.800
'23:50:43.984',-,-,-,-,-,-2.468,94.800
'23:50:43.992',-,-,-,-,-,-1.871,93.600
'23:50:44.000',-,-,-,-,-,-1.468,92.400
'23:50:44.008',-,-,-,-,-,-1.048,91.200
'23:50:44.016',-,-,-,-,-,-0.339,90.000
'23:50:44.024',-,-,-,-,-,0.000,88.800
'23:50:44.032',-,-,-,-,-,0.226,87.600
'23:50:44.040',-,-,-,-,-,0.339,86.400
'23:50:44.048',-,-,-,-,-,0.339,85.200
'23:50:44.056',-,-,-,-,-,0.290,84.000
'23:50:44.064',-,-,-,-,-,0.339,84.000
'23:50:44.072',-,-,-,-,-,0.290,82.800
'23:50:44.080',-,-,-,-,-,0.339,82.800
'23:50:44.088',-,-,-,-,-,0.339,82.800
'23:50:44.096',-,-,-,-,-,0.339,84.000
'23:50:44.104',-,-,-,-,-,0.339,85.200
'23:50:44.112',-,-,-,-,-,0.403,88.800
'23:50:44.120',-,-,-,-,-,0.468,93.600
'23:50:44.128',-,-,-,-,-,0.468,99.600
'23:50:44.136',-,-,-,-,-,0.516,105.600
'23:50:44.144',-,-,-,-,-,0.581,112.800
'23:50:44.152',-,-,-,-,-,0.645,121.200
'23:50:44.160',-,-,-,-,-,0.694,128.400
'23:50:44.168',-,-,-,-,-,0.694,134.400
'23:50:44.176',-,-,-,-,-,0.694,140.400
'23:50:44.184',-,-,-,-,-,0.645,144.000
'23:50:44.192',-,-,-,-,-,0.581,145.200
'23:50:44.200',-,-,-,-,-,0.468,146.400
'23:50:44.208',-,-,-,-,-,0.403,146.400
'23:50:44.216',-,-,-,-,-,0.290,147.600
'23:50:44.224',-,-,-,-,-,0.161,147.600
'23:50:44.232',-,-,-,-,-,0.113,146.400
'23:50:44.240',-,-,-,-,-,0.048,145.200
'23:50:44.248',-,-,-,-,-,0.000,142.800
'23:50:44.256',-,-,-,-,-,0.000,140.400
'23:50:44.264',-,-,-,-,-,0.000,136.800
'23:50:44.272',-,-,-,-,-,0.000,133.200
'23:50:44.280',-,-,-,-,-,0.000,128.400
'23:50:44.288',-,-,-,-,-,0.000,124.800
'23:50:44.296',-,-,-,-,-,0.000,120.000
'23:50:44.304',-,-,-,-,-,0.000,115.200
'23:50:44.312',-,-,-,-,-,0.048,110.400
'23:50:44.320',-,-,-,-,-,0.113,105.600
'23:50:44.328',-,-,-,-,-,0.113,102.000
'23:50:44.336',-,-,-,-,-,0.048,98.400
'23:50:44.344',-,-,-,-,-,0.000,96.000
'23:50:44.352',-,-,-,-,-,0.000,94.800
'23:50:44.360',-,-,-,-,-,-0.048,94.800
'23:50:44.368',-,-,-,-,-,-0.113,94.800
'23:50:44.376',-,-,-,-,-,-0.048,94.800
'23:50:44.384',-,-,-,-,-,-0.048,94.800
'23:50:44.392',-,-,-,-,-,-0.048,96.000
'23:50:44.400',-,-,-,-,-,-0.048,96.000
'23:50:44.408',-,-,-,-,-,-0.048,97.200
'23:50:44.416',-,-,-,-,-,-0.048,97.200
'23:50:44.424',-,-,-,-,-,-0.048,97.200
'23:50:44.432',-,-,-,-,-,-0.048,97.200
'23:50:44.440',-,-,-,-,-,-0.048,97.200
'23:50:44.448',-,-,-,-,-,0.000,96.000
'23:50:44.456',-,-,-,-,-,0.000,96.000
'23:50:44.464',-,-,-,-,-,-0.758,96.000
'23:50:44.472',-,-,-,-,-,-1.694,94.800
'23:50:44.480',-,-,-,-,-,-2.516,94.800
'23:50:44.488',-,-,-,-,-,-2.290,93.600
'23:50:44.496',-,-,-,-,-,-1.694,93.600
'23:50:44.504',-,-,-,-,-,-1.290,92.400
'23:50:44.512',-,-,-,-,-,-0.694,91.200
'23:50:44.520',-,-,-,-,-,-0.113,90.000
'23:50:44.528',-,-,-,-,-,0.113,88.800
'23:50:44.536',-,-,-,-,-,0.226,86.400
'23:50:44.544',-,-,-,-,-,0.339,85.200
'23:50:44.552',-,-,-,-,-,0.290,84.000
'23:50:44.560',-,-,-,-,-,0.339,84.000
'23:50:44.568',-,-,-,-,-,0.339,82.800
'23:50:44.576',-,-,-,-,-,0.339,81.600
'23:50:44.584',-,-,-,-,-,0.339,81.600
'23:50:44.592',-,-,-,-,-,0.339,82.800
'23:50:44.600',-,-,-,-,-,0.339,84.000
'23:50:44.608',-,-,-,-,-,0.339,86.400
'23:50:44.616',-,-,-,-,-,0.403,90.000
'23:50:44.624',-,-,-,-,-,0.468,94.800
'23:50:44.632',-,-,-,-,-,0.468,100.800
'23:50:44.640',-,-,-,-,-,0.516,108.000
'23:50:44.648',-,-,-,-,-,0.645,115.200
'23:50:44.656',-,-,-,-,-,0.645,123.600
'23:50:44.664',-,-,-,-,-,0.694,130.800
'23:50:44.672',-,-,-,-,-,0.694,136.800
'23:50:44.680',-,-,-,-,-,0.645,141.600
'23:50:44.688',-,-,-,-,-,0.645,145.200
'23:50:44.696',-,-,-,-,-,0.516,146.400
'23:50:44.704',-,-,-,-,-,0.468,147.600
'23:50:44.712',-,-,-,-,-,0.339,147.600
'23:50:44.720',-,-,-,-,-,0.226,147.600
'23:50:44.728',-,-,-,-,-,0.113,147.600
'23:50:44.736',-,-,-,-,-,0.048,146.400
'23:50:44.744',-,-,-,-,-,0.000,144.000
'23:50:44.752',-,-,-,-,-,0.000,141.600
'23:50:44.760',-,-,-,-,-,0.000,139.200
'23:50:44.768',-,-,-,-,-,0.000,135.600
'23:50:44.776',-,-,-,-,-,0.000,132.000
'23:50:44.784',-,-,-,-,-,0.000,127.200
'23:50:44.792',-,-,-,-,-,0.000,122.400
'23:50:44.800',-,-,-,-,-,0.000,117.600
'23:50:44.808',-,-,-,-,-,0.000,112.800
'23:50:44.816',-,-,-,-,-,0.048,108.000
'23:50:44.824',-,-,-,-,-,0.048,104.400
'23:50:44.832',-,-,-,-,-,0.048,100.800
'23:50:44.840',-,-,-,-,-,0.000,98.400
'23:50:44.848',-,-,-,-,-,0.000,96.000
'23:50:44.856',-,-,-,-,-,0.000,94.800
'23:50:44.864',-,-,-,-,-,-0.048,94.800
'23:50:44.872',-,-,-,-,-,-0.113,94.800
'23:50:44.880',-,-,-,-,-,-0.113,94.800
'23:50:44.888',-,-,-,-,-,-0.048,96.000
'23:50:44.896',-,-,-,-,-,-0.113,97.200
'23:50:44.904',-,-,-,-,-,-0.113,97.200
'23:50:44.912',-,-,-,-,-,-0.113,97.200
'23:50:44.920',-,-,-,-,-,-0.113,97.200
'23:50:44.928',-,-,-,-,-,-0.113,97.200
'23:50:44.936',-,-,-,-,-,-0.113,97.200
'23:50:44.944',-,-,-,-,-,-0.113,97.200
'23:50:44.952',-,-,-,-,-,0.000,96.000
'23:50:44.960',-,-,-,-,-,-0.113,96.000
'23:50:44.968',-,-,-,-,-,-0.935,94.800
'23:50:44.976',-,-,-,-,-,-1.935,94.800
'23:50:44.984',-,-,-,-,-,-2.645,93.600
'23:50:44.992',-,-,-,-,-,-2.339,93.600
'23:50:45.000',-,-,-,-,-,-1.823,92.400
'23:50:45.008',-,-,-,-,-,-1.161,91.200
'23:50:45.016',-,-,-,-,-,-0.516,90.000
'23:50:45.024',-,-,-,-,-,0.000,88.800
'23:50:45.032',-,-,-,-,-,0.161,87.600
'23:50:45.040',-,-,-,-,-,0.226,86.400
'23:50:45.048',-,-,-,-,-,0.226,85.200
'23:50:45.056',-,-,-,-,-,0.226,84.000
'23:50:45.064',-,-,-,-,-,0.290,82.800
'23:50:45.072',-,-,-,-,-,0.226,82.800
'23:50:45.080',-,-,-,-,-,0.290,81.600
'23:50:45.088',-,-,-,-,-,0.290,81.600
'23:50:45.096',-,-,-,-,-,0.290,81.600
'23:50:45.104',-,-,-,-,-,0.290,82.800
'23:50:45.112',-,-,-,-,-,0.339,85.200
'23:50:45.120',-,-,-,-,-,0.339,88.800
'23:50:45.128',-,-,-,-,-,0.403,93.600
'23:50:45.136',-,-,-,-,-,0.468,99.600
'23:50:45.144',-,-,-,-,-,0.468,105.600
'23:50:45.152',-,-,-,-,-,0.516,112.800
'23:50:45.160',-,-,-,-,-,0.581,120.000
'23:50:45.168',-,-,-,-,-,0.645,128.400
'23:50:45.176',-,-,-,-,-,0.645,134.400
'23:50:45.184',-,-,-,-,-,0.645,140.400
'23:50:45.192',-,-,-,-,-,0.581,144.000
'23:50:45.200',-,-,-,-,-,0.468,146.400
'23:50:45.208',-,-,-,-,-,0.403,147.600
'23:50:45.216',-,-,-,-,-,0.290,147.600
'23:50:45.224',-,-,-,-,-,0.226,147.600
'23:50:45.232',-,-,-,-,-,0.113,147.600
'23:50:45.240',-,-,-,-,-,0.000,145.200
'23:50:45.248',-,-,-,-,-,0.000,144.000
'23:50:45.256',-,-,-,-,-,0.000,141.600
'23:50:45.264',-,-,-,-,-,-0.048,138.000
'23:50:45.272',-,-,-,-,-,0.000,134.400
'23:50:45.280',-,-,-,-,-,0.000,130.800
'23:50:45.288',-,-,-,-,-,-0.048,126.000
'23:50:45.296',-,-,-,-,-,-0.048,121.200
'23:50:45.304',-,-,-,-,-,0.000,116.400
'23:50:45.312',-,-,-,-,-,0.000,111.600
'23:50:45.320',-,-,-,-,-,0.000,106.800
'23:50:45.328',-,-,-,-,-,0.048,103.200
'23:50:45.336',-,-,-,-,-,0.000,99.600
'23:50:45.344',-,-,-,-,-,0.000,97.200
'23:50:45.352',-,-,-,-,-,0.000,96.000
'23:50:45.360',-,-,-,-,-,0.000,94.800
'23:50:45.368',-,-,-,-,-,-0.113,93.600
'23:50:45.376',-,-,-,-,-,-0.113,93.600
'23:50:45.384',-,-,-,-,-,-0.113,94.800
'23:50:45.392',-,-,-,-,-,-0.113,94.800
'23:50:45.400',-,-,-,-,-,-0.113,96.000
'23:50:45.408',-,-,-,-,-,-0.113,96.000
'23:50:45.416',-,-,-,-,-,-0.113,96.000
'23:50:45.424',-,-,-,-,-,-0.113,96.000
'23:50:45.432',-,-,-,-,-,-0.113,96.000
'23:50:45.440',-,-,-,-,-,-0.113,96.000
'23:50:45.448',-,-,-,-,-,-0.113,96.000
'23:50:45.456',-,-,-,-,-,0.000,96.000
'23:50:45.464',-,-,-,-,-,-0.290,94.800
'23:50:45.472',-,-,-,-,-,-1.161,94.800
'23:50:45.480',-,-,-,-,-,-2.161,94.800
'23:50:45.488',-,-,-,-,-,-2.645,93.600
'23:50:45.496',-,-,-,-,-,-2.161,93.600
'23:50:45.504',-,-,-,-,-,-1.645,92.400
'23:50:45.512',-,-,-,-,-,-1.113,91.200
'23:50:45.520',-,-,-,-,-,-0.403,90.000
'23:50:45.528',-,-,-,-,-,0.000,88.800
'23:50:45.536',-,-,-,-,-,0.113,87.600
'23:50:45.544',-,-,-,-,-,0.226,86.400
'23:50:45.552',-,-,-,-,-,0.226,85.200
'23:50:45.560',-,-,-,-,-,0.290,84.000
'23:50:45.568',-,-,-,-,-,0.226,84.000
'23:50:45.576',-,-,-,-,-,0.290,82.800
'23:50:45.584',-,-,-,-,-,0.290,82.800
'23:50:45.592',-,-,-,-,-,0.290,82.800
'23:50:45.600',-,-,-,-,-,0.339,84.000
'23:50:45.608',-,-,-,-,-,0.339,85.200
'23:50:45.616',-,-,-,-,-,0.339,88.800
'23:50:45.624',-,-,-,-,-,0.339,93.600
'23:50:45.632',-,-,-,-,-,0.403,99.600
'23:50:45.640',-,-,-,-,-,0.468,106.800
'23:50:45.648',-,-,-,-,-,0.516,114.000
'23:50:45.656',-,-,-,-,-,0.581,121.200
'23:50:45.664',-,-,-,-,-,0.645,129.600
'23:50:45.672',-,-,-,-,-,0.645,136.800
'23:50:45.680',-,-,-,-,-,0.645,141.600
'23:50:45.688',-,-,-,-,-,0.645,145.200
'23:50:45.696',-,-,-,-,-,0.581,147.600
'23:50:45.704',-,-,-,-,-,0.468,148.800
'23:50:45.712',-,-,-,-,-,0.339,150.000
'23:50:45.720',-,-,-,-,-,0.226,150.000
'23:50:45.728',-,-,-,-,-,0.161,150.000
'23:50:45.736',-,-,-,-,-,0.113,148.800
'23:50:45.744',-,-,-,-,-,0.000,147.600
'23:50:45.752',-,-,-,-,-,0.000,145.200
'23:50:45.760',-,-,-,-,-,0.000,142.800
'23:50:45.768',-,-,-,-,-,0.000,139.200
