'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:36:18.840',-0.040,-0.140,-,-,-,-,56.000
'14:36:18.848',-0.016,-0.149,-,-,-,-,54.400
'14:36:18.856',-0.024,-0.140,-,-,-,-,54.400
'14:36:18.864',-0.008,-0.140,-,-,-,-,56.000
'14:36:18.872',0.000,-0.132,-,-,-,-,56.800
'14:36:18.880',-0.016,-0.116,-,-,-,-,57.600
'14:36:18.888',0.000,-0.124,-,-,-,-,57.600
'14:36:18.896',-0.008,-0.107,-,-,-,-,56.800
'14:36:18.904',0.000,-0.099,-,-,-,-,56.000
'14:36:18.912',0.000,-0.091,-,-,-,-,55.200
'14:36:18.920',0.000,-0.074,-,-,-,-,55.200
'14:36:18.928',0.000,-0.091,-,-,-,-,54.400
'14:36:18.936',0.000,-0.066,-,-,-,-,54.400
'14:36:18.944',0.000,-0.058,-,-,-,-,53.600
'14:36:18.952',0.008,-0.058,-,-,-,-,53.600
'14:36:18.960',0.000,-0.050,-,-,-,-,53.600
'14:36:18.968',0.008,-0.041,-,-,-,-,53.600
'14:36:18.976',0.000,-0.050,-,-,-,-,52.800
'14:36:18.984',0.008,-0.033,-,-,-,-,52.800
'14:36:18.992',0.016,-0.025,-,-,-,-,52.800
'14:36:19.000',0.008,-0.033,-,-,-,-,52.800
'14:36:19.008',0.000,-0.025,-,-,-,-,52.000
'14:36:19.016',0.008,-0.017,-,-,-,-,52.000
'14:36:19.024',0.000,-0.025,-,-,-,-,52.000
'14:36:19.032',0.016,-0.017,-,-,-,-,51.200
'14:36:19.040',0.000,0.000,-,-,-,-,51.200
'14:36:19.048',0.024,0.017,-,-,-,-,51.200
'14:36:19.056',0.040,0.017,-,-,-,-,51.200
'14:36:19.064',0.064,0.025,-,-,-,-,51.200
'14:36:19.072',0.088,0.050,-,-,-,-,51.200
'14:36:19.080',0.088,0.066,-,-,-,-,51.200
'14:36:19.088',0.104,0.058,-,-,-,-,50.400
'14:36:19.096',0.120,0.050,-,-,-,-,50.400
'14:36:19.104',0.136,0.099,-,-,-,-,50.400
'14:36:19.112',0.168,0.140,-,-,-,-,50.400
'14:36:19.120',0.192,0.198,-,-,-,-,50.400
'14:36:19.128',0.200,0.248,-,-,-,-,49.600
'14:36:19.136',0.160,0.281,-,-,-,-,49.600
'14:36:19.144',0.144,0.298,-,-,-,-,49.600
'14:36:19.152',0.152,0.314,-,-,-,-,48.800
'14:36:19.160',0.088,0.231,-,-,-,-,48.800
'14:36:19.168',0.056,0.182,-,-,-,-,48.800
'14:36:19.176',0.008,0.132,-,-,-,-,48.800
'14:36:19.184',0.000,0.050,-,-,-,-,48.800
'14:36:19.192',-0.008,0.008,-,-,-,-,48.000
'14:36:19.200',-0.032,-0.017,-,-,-,-,48.000
'14:36:19.208',-0.048,-0.041,-,-,-,-,48.000
'14:36:19.216',-0.048,-0.058,-,-,-,-,48.800
'14:36:19.224',-0.064,-0.066,-,-,-,-,48.800
'14:36:19.232',-0.072,-0.074,-,-,-,-,50.400
'14:36:19.240',-0.056,-0.091,-,-,-,-,52.800
'14:36:19.248',-0.072,-0.074,-,-,-,-,56.800
'14:36:19.256',-0.088,-0.099,-,-,-,-,62.400
'14:36:19.264',-0.088,-0.091,-,-,-,-,67.200
'14:36:19.272',-0.096,-0.107,-,-,-,-,70.400
'14:36:19.280',-0.104,-0.116,-,-,-,-,72.000
'14:36:19.288',-0.096,-0.132,-,-,-,-,72.800
'14:36:19.296',-0.128,-0.140,-,-,-,-,72.000
'14:36:19.304',-0.112,-0.140,-,-,-,-,72.000
'14:36:19.312',-0.128,-0.157,-,-,-,-,70.400
'14:36:19.320',-0.112,-0.157,-,-,-,-,68.800
'14:36:19.328',-0.128,-0.165,-,-,-,-,66.400
'14:36:19.336',-0.096,-0.157,-,-,-,-,64.800
'14:36:19.344',-0.088,-0.165,-,-,-,-,62.400
'14:36:19.352',-0.072,-0.182,-,-,-,-,60.000
'14:36:19.360',-0.072,-0.165,-,-,-,-,57.600
'14:36:19.368',-0.048,-0.182,-,-,-,-,56.000
'14:36:19.376',-0.040,-0.157,-,-,-,-,53.600
'14:36:19.384',-0.024,-0.140,-,-,-,-,52.800
'14:36:19.392',-0.016,-0.140,-,-,-,-,52.800
'14:36:19.400',0.000,-0.132,-,-,-,-,53.600
'14:36:19.408',-0.016,-0.124,-,-,-,-,55.200
'14:36:19.416',0.000,-0.099,-,-,-,-,56.800
'14:36:19.424',-0.008,-0.099,-,-,-,-,56.800
'14:36:19.432',0.000,-0.074,-,-,-,-,56.800
'14:36:19.440',0.000,-0.074,-,-,-,-,56.000
'14:36:19.448',0.000,-0.058,-,-,-,-,55.200
'14:36:19.456',-0.008,-0.050,-,-,-,-,54.400
'14:36:19.464',0.000,-0.050,-,-,-,-,54.400
'14:36:19.472',0.000,-0.041,-,-,-,-,53.600
'14:36:19.480',0.000,-0.033,-,-,-,-,53.600
'14:36:19.488',0.000,-0.017,-,-,-,-,52.800
'14:36:19.496',0.000,-0.025,-,-,-,-,52.800
'14:36:19.504',0.008,-0.017,-,-,-,-,52.000
'14:36:19.512',0.000,-0.017,-,-,-,-,52.000
'14:36:19.520',0.008,-0.008,-,-,-,-,52.000
'14:36:19.528',0.000,0.000,-,-,-,-,51.200
'14:36:19.536',0.008,-0.008,-,-,-,-,51.200
'14:36:19.544',0.000,0.000,-,-,-,-,50.400
'14:36:19.552',0.016,0.000,-,-,-,-,50.400
'14:36:19.560',0.000,0.000,-,-,-,-,50.400
'14:36:19.568',0.008,0.000,-,-,-,-,50.400
'14:36:19.576',0.000,0.017,-,-,-,-,50.400
'14:36:19.584',0.016,0.025,-,-,-,-,50.400
'14:36:19.592',0.008,0.041,-,-,-,-,50.400
'14:36:19.600',0.040,0.050,-,-,-,-,49.600
'14:36:19.608',0.056,0.058,-,-,-,-,49.600
'14:36:19.616',0.088,0.099,-,-,-,-,49.600
'14:36:19.624',0.080,0.116,-,-,-,-,49.600
'14:36:19.632',0.104,0.099,-,-,-,-,49.600
'14:36:19.640',0.104,0.116,-,-,-,-,49.600
'14:36:19.648',0.136,0.132,-,-,-,-,48.800
'14:36:19.656',0.160,0.165,-,-,-,-,48.800
'14:36:19.664',0.200,0.231,-,-,-,-,48.800
'14:36:19.672',0.168,0.289,-,-,-,-,48.000
'14:36:19.680',0.144,0.289,-,-,-,-,48.000
'14:36:19.688',0.152,0.331,-,-,-,-,48.000
'14:36:19.696',0.104,0.331,-,-,-,-,47.200
'14:36:19.704',0.064,0.240,-,-,-,-,47.200
'14:36:19.712',0.032,0.190,-,-,-,-,47.200
'14:36:19.720',0.000,0.132,-,-,-,-,47.200
'14:36:19.728',-0.016,0.058,-,-,-,-,47.200
'14:36:19.736',-0.008,0.017,-,-,-,-,47.200
'14:36:19.744',-0.048,0.000,-,-,-,-,46.400
'14:36:19.752',-0.040,-0.017,-,-,-,-,47.200
'14:36:19.760',-0.064,-0.025,-,-,-,-,47.200
'14:36:19.768',-0.072,-0.033,-,-,-,-,48.800
'14:36:19.776',-0.072,-0.033,-,-,-,-,51.200
'14:36:19.784',-0.072,-0.041,-,-,-,-,55.200
'14:36:19.792',-0.088,-0.033,-,-,-,-,60.800
'14:36:19.800',-0.072,-0.050,-,-,-,-,65.600
'14:36:19.808',-0.096,-0.041,-,-,-,-,70.400
'14:36:19.816',-0.096,-0.058,-,-,-,-,72.000
'14:36:19.824',-0.112,-0.066,-,-,-,-,72.800
'14:36:19.832',-0.128,-0.066,-,-,-,-,72.800
'14:36:19.840',-0.136,-0.091,-,-,-,-,72.000
'14:36:19.848',-0.128,-0.099,-,-,-,-,71.200
'14:36:19.856',-0.136,-0.116,-,-,-,-,68.800
'14:36:19.864',-0.128,-0.124,-,-,-,-,67.200
'14:36:19.872',-0.112,-0.116,-,-,-,-,65.600
'14:36:19.880',-0.096,-0.124,-,-,-,-,63.200
'14:36:19.888',-0.088,-0.132,-,-,-,-,60.800
'14:36:19.896',-0.072,-0.132,-,-,-,-,58.400
'14:36:19.904',-0.072,-0.124,-,-,-,-,56.000
'14:36:19.912',-0.048,-0.132,-,-,-,-,54.400
'14:36:19.920',-0.032,-0.107,-,-,-,-,52.800
'14:36:19.928',-0.032,-0.099,-,-,-,-,52.800
'14:36:19.936',-0.024,-0.099,-,-,-,-,53.600
'14:36:19.944',-0.024,-0.099,-,-,-,-,54.400
'14:36:19.952',-0.016,-0.074,-,-,-,-,56.000
'14:36:19.960',-0.016,-0.058,-,-,-,-,56.800
'14:36:19.968',0.000,-0.058,-,-,-,-,56.000
'14:36:19.976',-0.016,-0.050,-,-,-,-,56.000
'14:36:19.984',0.000,-0.033,-,-,-,-,54.400
'14:36:19.992',-0.024,-0.033,-,-,-,-,54.400
'14:36:20.000',-0.008,-0.025,-,-,-,-,53.600
'14:36:20.008',-0.016,-0.017,-,-,-,-,52.800
'14:36:20.016',0.000,-0.017,-,-,-,-,52.800
'14:36:20.024',-0.016,-0.008,-,-,-,-,52.800
'14:36:20.032',0.000,-0.008,-,-,-,-,52.000
'14:36:20.040',-0.008,0.000,-,-,-,-,52.000
'14:36:20.048',0.000,0.000,-,-,-,-,52.000
'14:36:20.056',-0.008,0.000,-,-,-,-,51.200
'14:36:20.064',0.000,0.008,-,-,-,-,51.200
'14:36:20.072',-0.008,0.008,-,-,-,-,51.200
'14:36:20.080',0.000,0.017,-,-,-,-,51.200
'14:36:20.088',0.000,0.017,-,-,-,-,50.400
'14:36:20.096',-0.008,0.017,-,-,-,-,50.400
'14:36:20.104',0.000,0.017,-,-,-,-,50.400
'14:36:20.112',0.000,0.008,-,-,-,-,50.400
'14:36:20.120',0.000,0.017,-,-,-,-,50.400
'14:36:20.128',0.000,0.041,-,-,-,-,50.400
'14:36:20.136',0.008,0.050,-,-,-,-,50.400
'14:36:20.144',0.032,0.058,-,-,-,-,49.600
'14:36:20.152',0.056,0.066,-,-,-,-,49.600
'14:36:20.160',0.080,0.099,-,-,-,-,49.600
'14:36:20.168',0.088,0.124,-,-,-,-,49.600
'14:36:20.176',0.088,0.116,-,-,-,-,48.800
'14:36:20.184',0.120,0.116,-,-,-,-,48.800
'14:36:20.192',0.128,0.132,-,-,-,-,48.800
'14:36:20.200',0.160,0.165,-,-,-,-,48.800
'14:36:20.208',0.184,0.215,-,-,-,-,48.000
'14:36:20.216',0.200,0.289,-,-,-,-,48.000
'14:36:20.224',0.152,0.314,-,-,-,-,48.000
'14:36:20.232',0.152,0.314,-,-,-,-,47.200
'14:36:20.240',0.120,0.347,-,-,-,-,47.200
'14:36:20.248',0.088,0.273,-,-,-,-,47.200
'14:36:20.256',0.040,0.215,-,-,-,-,47.200
'14:36:20.264',0.000,0.165,-,-,-,-,47.200
'14:36:20.272',-0.024,0.099,-,-,-,-,46.400
'14:36:20.280',-0.032,0.050,-,-,-,-,46.400
'14:36:20.288',-0.048,0.017,-,-,-,-,46.400
'14:36:20.296',-0.064,0.000,-,-,-,-,46.400
'14:36:20.304',-0.072,-0.017,-,-,-,-,47.200
'14:36:20.312',-0.088,-0.008,-,-,-,-,48.000
'14:36:20.320',-0.072,-0.017,-,-,-,-,49.600
'14:36:20.328',-0.088,-0.025,-,-,-,-,52.800
'14:36:20.336',-0.088,-0.017,-,-,-,-,57.600
'14:36:20.344',-0.104,-0.033,-,-,-,-,63.200
'14:36:20.352',-0.096,-0.033,-,-,-,-,68.000
'14:36:20.360',-0.128,-0.050,-,-,-,-,70.400
'14:36:20.368',-0.112,-0.058,-,-,-,-,72.000
'14:36:20.376',-0.136,-0.058,-,-,-,-,72.000
'14:36:20.384',-0.128,-0.066,-,-,-,-,71.200
'14:36:20.392',-0.152,-0.091,-,-,-,-,70.400
'14:36:20.400',-0.144,-0.099,-,-,-,-,68.800
'14:36:20.408',-0.136,-0.099,-,-,-,-,67.200
'14:36:20.416',-0.128,-0.107,-,-,-,-,64.800
'14:36:20.424',-0.128,-0.124,-,-,-,-,63.200
'14:36:20.432',-0.096,-0.124,-,-,-,-,60.800
'14:36:20.440',-0.088,-0.124,-,-,-,-,58.400
'14:36:20.448',-0.064,-0.132,-,-,-,-,56.800
'14:36:20.456',-0.048,-0.116,-,-,-,-,54.400
'14:36:20.464',-0.040,-0.107,-,-,-,-,52.800
'14:36:20.472',-0.024,-0.099,-,-,-,-,52.800
'14:36:20.480',-0.016,-0.107,-,-,-,-,52.800
'14:36:20.488',-0.016,-0.099,-,-,-,-,54.400
'14:36:20.496',-0.008,-0.091,-,-,-,-,55.200
'14:36:20.504',-0.016,-0.066,-,-,-,-,56.000
'14:36:20.512',-0.008,-0.058,-,-,-,-,56.000
'14:36:20.520',0.000,-0.058,-,-,-,-,55.200
'14:36:20.528',-0.008,-0.050,-,-,-,-,54.400
'14:36:20.536',0.000,-0.041,-,-,-,-,53.600
'14:36:20.544',-0.008,-0.050,-,-,-,-,52.800
'14:36:20.552',0.000,-0.025,-,-,-,-,52.800
'14:36:20.560',-0.008,-0.033,-,-,-,-,52.000
'14:36:20.568',0.000,-0.017,-,-,-,-,52.000
'14:36:20.576',0.000,-0.017,-,-,-,-,52.000
'14:36:20.584',0.000,-0.008,-,-,-,-,52.000
'14:36:20.592',0.000,-0.008,-,-,-,-,51.200
'14:36:20.600',0.000,0.000,-,-,-,-,51.200
'14:36:20.608',0.008,0.000,-,-,-,-,51.200
'14:36:20.616',0.000,0.000,-,-,-,-,51.200
'14:36:20.624',0.008,0.000,-,-,-,-,51.200
'14:36:20.632',0.000,0.000,-,-,-,-,50.400
'14:36:20.640',0.008,0.000,-,-,-,-,50.400
'14:36:20.648',0.008,0.008,-,-,-,-,50.400
'14:36:20.656',0.016,0.008,-,-,-,-,50.400
'14:36:20.664',0.008,0.008,-,-,-,-,49.600
'14:36:20.672',0.016,0.008,-,-,-,-,49.600
'14:36:20.680',0.008,0.017,-,-,-,-,49.600
'14:36:20.688',0.016,0.008,-,-,-,-,49.600
'14:36:20.696',0.008,0.017,-,-,-,-,49.600
'14:36:20.704',0.016,0.008,-,-,-,-,49.600
'14:36:20.712',0.008,0.017,-,-,-,-,48.800
'14:36:20.720',0.016,0.008,-,-,-,-,48.800
'14:36:20.728',0.000,0.017,-,-,-,-,48.800
'14:36:20.736',0.016,0.017,-,-,-,-,48.800
'14:36:20.744',0.000,0.008,-,-,-,-,48.000
'14:36:20.752',0.016,0.017,-,-,-,-,48.000
'14:36:20.760',0.000,0.017,-,-,-,-,48.000
'14:36:20.768',0.008,0.017,-,-,-,-,47.200
'14:36:20.776',0.000,0.017,-,-,-,-,47.200
'14:36:20.784',0.016,0.017,-,-,-,-,47.200
'14:36:20.792',0.000,0.017,-,-,-,-,47.200
'14:36:20.800',0.008,0.017,-,-,-,-,46.400
'14:36:20.808',0.000,0.017,-,-,-,-,46.400
'14:36:20.816',0.016,0.017,-,-,-,-,46.400
'14:36:20.824',0.000,0.017,-,-,-,-,46.400
'14:36:20.832',0.008,0.017,-,-,-,-,46.400
'14:36:20.840',0.016,0.017,-,-,-,-,45.600
'14:36:20.848',0.000,0.017,-,-,-,-,45.600
'14:36:20.856',0.008,0.008,-,-,-,-,45.600
'14:36:20.864',0.000,0.017,-,-,-,-,45.600
'14:36:20.872',0.008,0.017,-,-,-,-,44.800
'14:36:20.880',0.000,0.017,-,-,-,-,44.800
'14:36:20.888',0.008,0.017,-,-,-,-,44.800
'14:36:20.896',0.000,0.008,-,-,-,-,44.800
'14:36:20.904',0.008,0.017,-,-,-,-,44.800
'14:36:20.912',0.000,0.025,-,-,-,-,44.800
'14:36:20.920',0.008,0.033,-,-,-,-,44.000
'14:36:20.928',0.000,0.041,-,-,-,-,44.000
'14:36:20.936',0.000,0.050,-,-,-,-,44.000
'14:36:20.944',0.000,0.041,-,-,-,-,44.000
'14:36:20.952',0.008,0.050,-,-,-,-,44.000
'14:36:20.960',0.000,0.041,-,-,-,-,44.000
'14:36:20.968',0.008,0.033,-,-,-,-,43.200
'14:36:20.976',0.000,0.025,-,-,-,-,43.200
'14:36:20.984',0.016,0.017,-,-,-,-,43.200
'14:36:20.992',0.000,0.008,-,-,-,-,43.200
'14:36:21.000',0.016,0.017,-,-,-,-,43.200
'14:36:21.008',0.000,0.008,-,-,-,-,43.200
'14:36:21.016',0.008,0.000,-,-,-,-,43.200
'14:36:21.024',0.016,-0.008,-,-,-,-,43.200
'14:36:21.032',-0.040,-0.207,-,-,-,-,43.200
'14:36:21.040',0.000,0.017,-,-,-,-,43.200
'14:36:21.048',0.008,0.017,-,-,-,-,42.400
'14:36:21.056',0.000,-0.008,-,-,-,-,42.400
'14:36:21.064',0.032,-0.050,-,-,-,-,42.400
'14:36:21.072',0.032,-0.116,-,-,-,-,42.400
'14:36:21.080',0.032,-0.149,-,-,-,-,41.600
'14:36:21.088',0.040,-0.215,-,-,-,-,41.600
'14:36:21.096',0.032,-0.240,-,-,-,-,41.600
'14:36:21.104',0.080,-0.256,-,-,-,-,40.800
'14:36:21.112',0.104,-0.289,-,-,-,-,40.800
'14:36:21.120',0.136,-0.298,-,-,-,-,40.800
'14:36:21.128',0.168,-0.256,-,-,-,-,40.800
'14:36:21.136',0.200,-0.149,-,-,-,-,41.600
'14:36:21.144',0.208,-0.058,-,-,-,-,41.600
'14:36:21.152',0.224,-0.025,-,-,-,-,41.600
'14:36:21.160',0.136,-0.058,-,-,-,-,41.600
'14:36:21.168',0.088,-0.058,-,-,-,-,41.600
'14:36:21.176',0.064,-0.050,-,-,-,-,41.600
'14:36:21.184',0.064,-0.017,-,-,-,-,41.600
'14:36:21.192',0.064,0.008,-,-,-,-,41.600
'14:36:21.200',0.064,0.017,-,-,-,-,41.600
'14:36:21.208',0.040,0.017,-,-,-,-,41.600
'14:36:21.216',0.016,0.074,-,-,-,-,41.600
'14:36:21.224',-0.016,0.116,-,-,-,-,41.600
'14:36:21.232',-0.048,0.182,-,-,-,-,42.400
'14:36:21.240',-0.088,0.215,-,-,-,-,43.200
'14:36:21.248',-0.088,0.215,-,-,-,-,46.400
'14:36:21.256',-0.104,0.215,-,-,-,-,49.600
'14:36:21.264',-0.096,0.231,-,-,-,-,53.600
'14:36:21.272',-0.112,0.240,-,-,-,-,57.600
'14:36:21.280',-0.112,0.240,-,-,-,-,61.600
'14:36:21.288',-0.128,0.248,-,-,-,-,64.800
'14:36:21.296',-0.128,0.240,-,-,-,-,68.000
'14:36:21.304',-0.136,0.248,-,-,-,-,70.400
'14:36:21.312',-0.136,0.240,-,-,-,-,72.800
'14:36:21.320',-0.144,0.231,-,-,-,-,74.400
'14:36:21.328',-0.152,0.215,-,-,-,-,75.200
'14:36:21.336',-0.136,0.215,-,-,-,-,76.000
'14:36:21.344',-0.144,0.198,-,-,-,-,75.200
'14:36:21.352',-0.128,0.182,-,-,-,-,74.400
'14:36:21.360',-0.136,0.157,-,-,-,-,73.600
'14:36:21.368',-0.112,0.132,-,-,-,-,72.000
'14:36:21.376',-0.128,0.124,-,-,-,-,70.400
'14:36:21.384',-0.096,0.099,-,-,-,-,68.800
'14:36:21.392',-0.088,0.074,-,-,-,-,67.200
'14:36:21.400',-0.072,0.050,-,-,-,-,65.600
'14:36:21.408',-0.064,0.033,-,-,-,-,63.200
