'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:19:52.832',0.016,0.041,-,-,-,-,55.200
'15:19:52.840',0.040,0.050,-,-,-,-,55.200
'15:19:52.848',0.056,0.050,-,-,-,-,55.200
'15:19:52.856',0.088,0.074,-,-,-,-,54.400
'15:19:52.864',0.088,0.099,-,-,-,-,54.400
'15:19:52.872',0.104,0.091,-,-,-,-,54.400
'15:19:52.880',0.104,0.116,-,-,-,-,54.400
'15:19:52.888',0.128,0.124,-,-,-,-,54.400
'15:19:52.896',0.160,0.165,-,-,-,-,53.600
'15:19:52.904',0.200,0.231,-,-,-,-,53.600
'15:19:52.912',0.176,0.289,-,-,-,-,52.800
'15:19:52.920',0.160,0.289,-,-,-,-,52.800
'15:19:52.928',0.144,0.331,-,-,-,-,52.800
'15:19:52.936',0.104,0.331,-,-,-,-,52.800
'15:19:52.944',0.080,0.248,-,-,-,-,52.000
'15:19:52.952',0.032,0.207,-,-,-,-,52.000
'15:19:52.960',-0.008,0.140,-,-,-,-,52.000
'15:19:52.968',-0.024,0.074,-,-,-,-,52.000
'15:19:52.976',-0.016,0.025,-,-,-,-,52.000
'15:19:52.984',-0.040,0.000,-,-,-,-,52.000
'15:19:52.992',-0.064,-0.017,-,-,-,-,52.800
'15:19:53.000',-0.064,-0.025,-,-,-,-,53.600
'15:19:53.008',-0.072,-0.025,-,-,-,-,56.000
'15:19:53.016',-0.088,-0.041,-,-,-,-,60.800
'15:19:53.024',-0.072,-0.033,-,-,-,-,67.200
'15:19:53.032',-0.088,-0.050,-,-,-,-,74.400
'15:19:53.040',-0.088,-0.041,-,-,-,-,79.200
'15:19:53.048',-0.112,-0.058,-,-,-,-,81.600
'15:19:53.056',-0.104,-0.058,-,-,-,-,81.600
'15:19:53.064',-0.128,-0.066,-,-,-,-,80.800
'15:19:53.072',-0.128,-0.058,-,-,-,-,80.000
'15:19:53.080',-0.136,-0.091,-,-,-,-,78.400
'15:19:53.088',-0.136,-0.099,-,-,-,-,76.800
'15:19:53.096',-0.136,-0.099,-,-,-,-,73.600
'15:19:53.104',-0.112,-0.107,-,-,-,-,71.200
'15:19:53.112',-0.128,-0.099,-,-,-,-,68.800
'15:19:53.120',-0.096,-0.124,-,-,-,-,67.200
'15:19:53.128',-0.088,-0.124,-,-,-,-,64.800
'15:19:53.136',-0.072,-0.132,-,-,-,-,62.400
'15:19:53.144',-0.072,-0.124,-,-,-,-,60.800
'15:19:53.152',-0.040,-0.107,-,-,-,-,60.000
'15:19:53.160',-0.032,-0.099,-,-,-,-,60.800
'15:19:53.168',-0.040,-0.107,-,-,-,-,62.400
'15:19:53.176',-0.024,-0.099,-,-,-,-,63.200
'15:19:53.184',-0.008,-0.099,-,-,-,-,63.200
'15:19:53.192',-0.016,-0.074,-,-,-,-,62.400
'15:19:53.200',-0.016,-0.066,-,-,-,-,61.600
'15:19:53.208',-0.008,-0.058,-,-,-,-,60.800
'15:19:53.216',-0.016,-0.058,-,-,-,-,60.000
'15:19:53.224',-0.008,-0.050,-,-,-,-,59.200
'15:19:53.232',-0.016,-0.050,-,-,-,-,58.400
'15:19:53.240',-0.008,-0.041,-,-,-,-,58.400
'15:19:53.248',-0.016,-0.033,-,-,-,-,57.600
'15:19:53.256',0.000,-0.025,-,-,-,-,57.600
'15:19:53.264',-0.008,-0.025,-,-,-,-,56.800
'15:19:53.272',0.000,-0.017,-,-,-,-,56.800
'15:19:53.280',0.000,-0.017,-,-,-,-,56.800
'15:19:53.288',0.000,-0.008,-,-,-,-,56.800
'15:19:53.296',0.000,0.000,-,-,-,-,56.800
'15:19:53.304',0.000,0.000,-,-,-,-,56.800
'15:19:53.312',0.000,0.000,-,-,-,-,56.800
'15:19:53.320',0.000,0.000,-,-,-,-,56.000
'15:19:53.328',0.008,0.008,-,-,-,-,56.000
'15:19:53.336',0.000,0.000,-,-,-,-,56.000
'15:19:53.344',0.008,0.008,-,-,-,-,55.200
'15:19:53.352',0.008,0.008,-,-,-,-,55.200
'15:19:53.360',0.000,0.017,-,-,-,-,55.200
'15:19:53.368',0.008,0.008,-,-,-,-,55.200
'15:19:53.376',0.000,0.008,-,-,-,-,55.200
'15:19:53.384',0.000,0.008,-,-,-,-,54.400
'15:19:53.392',0.000,0.017,-,-,-,-,54.400
'15:19:53.400',0.008,0.008,-,-,-,-,54.400
'15:19:53.408',0.000,0.017,-,-,-,-,54.400
'15:19:53.416',0.000,0.008,-,-,-,-,53.600
'15:19:53.424',0.008,0.017,-,-,-,-,53.600
'15:19:53.432',0.000,0.008,-,-,-,-,53.600
'15:19:53.440',0.000,0.017,-,-,-,-,52.800
'15:19:53.448',0.000,0.017,-,-,-,-,52.800
'15:19:53.456',0.008,0.017,-,-,-,-,52.800
'15:19:53.464',0.000,0.017,-,-,-,-,52.000
'15:19:53.472',0.008,0.017,-,-,-,-,52.000
'15:19:53.480',0.000,0.017,-,-,-,-,52.000
'15:19:53.488',0.008,0.017,-,-,-,-,52.000
'15:19:53.496',0.000,0.017,-,-,-,-,51.200
'15:19:53.504',0.000,0.017,-,-,-,-,51.200
'15:19:53.512',0.000,0.017,-,-,-,-,51.200
'15:19:53.520',0.000,0.017,-,-,-,-,51.200
'15:19:53.528',0.000,0.017,-,-,-,-,50.400
'15:19:53.536',0.000,0.017,-,-,-,-,50.400
'15:19:53.544',0.000,0.017,-,-,-,-,50.400
'15:19:53.552',0.000,0.017,-,-,-,-,50.400
'15:19:53.560',0.008,0.017,-,-,-,-,49.600
'15:19:53.568',0.000,0.017,-,-,-,-,49.600
'15:19:53.576',0.000,0.017,-,-,-,-,49.600
'15:19:53.584',0.000,0.017,-,-,-,-,49.600
'15:19:53.592',0.000,0.017,-,-,-,-,48.800
'15:19:53.600',0.000,0.017,-,-,-,-,48.800
'15:19:53.608',0.008,0.033,-,-,-,-,48.800
'15:19:53.616',0.000,0.033,-,-,-,-,48.800
'15:19:53.624',0.000,0.041,-,-,-,-,48.800
'15:19:53.632',0.000,0.033,-,-,-,-,48.800
'15:19:53.640',0.008,0.050,-,-,-,-,48.000
'15:19:53.648',0.000,0.033,-,-,-,-,48.000
'15:19:53.656',0.000,0.033,-,-,-,-,48.000
'15:19:53.664',0.008,0.017,-,-,-,-,48.000
'15:19:53.672',0.016,0.008,-,-,-,-,48.000
'15:19:53.680',0.000,0.008,-,-,-,-,48.000
'15:19:53.688',0.016,0.000,-,-,-,-,48.000
'15:19:53.696',0.008,0.000,-,-,-,-,47.200
'15:19:53.704',0.008,0.000,-,-,-,-,47.200
'15:19:53.712',0.000,-0.017,-,-,-,-,47.200
'15:19:53.720',0.008,-0.140,-,-,-,-,47.200
'15:19:53.728',-0.040,-0.215,-,-,-,-,47.200
'15:19:53.736',0.008,0.008,-,-,-,-,47.200
'15:19:53.744',0.000,0.017,-,-,-,-,47.200
'15:19:53.752',0.016,-0.017,-,-,-,-,47.200
'15:19:53.760',0.024,-0.066,-,-,-,-,46.400
'15:19:53.768',0.040,-0.132,-,-,-,-,46.400
'15:19:53.776',0.032,-0.182,-,-,-,-,45.600
'15:19:53.784',0.040,-0.231,-,-,-,-,45.600
'15:19:53.792',0.064,-0.248,-,-,-,-,45.600
'15:19:53.800',0.080,-0.289,-,-,-,-,45.600
'15:19:53.808',0.120,-0.298,-,-,-,-,45.600
'15:19:53.816',0.144,-0.306,-,-,-,-,45.600
'15:19:53.824',0.176,-0.223,-,-,-,-,45.600
'15:19:53.832',0.192,-0.116,-,-,-,-,45.600
'15:19:53.840',0.208,-0.033,-,-,-,-,45.600
'15:19:53.848',0.168,-0.050,-,-,-,-,45.600
'15:19:53.856',0.120,-0.041,-,-,-,-,45.600
'15:19:53.864',0.080,-0.058,-,-,-,-,45.600
'15:19:53.872',0.064,-0.041,-,-,-,-,46.400
'15:19:53.880',0.064,-0.017,-,-,-,-,46.400
'15:19:53.888',0.080,0.017,-,-,-,-,45.600
'15:19:53.896',0.056,0.008,-,-,-,-,45.600
'15:19:53.904',0.040,0.050,-,-,-,-,45.600
'15:19:53.912',0.000,0.091,-,-,-,-,45.600
'15:19:53.920',-0.024,0.132,-,-,-,-,45.600
'15:19:53.928',-0.072,0.190,-,-,-,-,47.200
'15:19:53.936',-0.088,0.215,-,-,-,-,49.600
'15:19:53.944',-0.072,0.215,-,-,-,-,52.800
'15:19:53.952',-0.104,0.215,-,-,-,-,57.600
'15:19:53.960',-0.096,0.231,-,-,-,-,63.200
'15:19:53.968',-0.104,0.240,-,-,-,-,68.000
'15:19:53.976',-0.128,0.248,-,-,-,-,72.000
'15:19:53.984',-0.128,0.240,-,-,-,-,75.200
'15:19:53.992',-0.128,0.248,-,-,-,-,78.400
'15:19:54.000',-0.136,0.240,-,-,-,-,81.600
'15:19:54.008',-0.136,0.231,-,-,-,-,83.200
'15:19:54.016',-0.144,0.215,-,-,-,-,83.200
'15:19:54.024',-0.136,0.215,-,-,-,-,83.200
'15:19:54.032',-0.144,0.198,-,-,-,-,82.400
'15:19:54.040',-0.128,0.182,-,-,-,-,81.600
'15:19:54.048',-0.128,0.165,-,-,-,-,80.000
'15:19:54.056',-0.112,0.149,-,-,-,-,78.400
'15:19:54.064',-0.128,0.124,-,-,-,-,76.800
'15:19:54.072',-0.104,0.116,-,-,-,-,75.200
'15:19:54.080',-0.088,0.091,-,-,-,-,72.800
'15:19:54.088',-0.072,0.058,-,-,-,-,71.200
'15:19:54.096',-0.072,0.041,-,-,-,-,68.800
'15:19:54.104',-0.048,0.025,-,-,-,-,67.200
'15:19:54.112',-0.048,0.008,-,-,-,-,64.800
'15:19:54.120',-0.032,0.000,-,-,-,-,64.000
'15:19:54.128',-0.032,-0.008,-,-,-,-,63.200
'15:19:54.136',-0.024,-0.017,-,-,-,-,64.000
'15:19:54.144',-0.016,-0.008,-,-,-,-,64.000
'15:19:54.152',-0.032,-0.017,-,-,-,-,64.800
'15:19:54.160',-0.016,-0.017,-,-,-,-,64.000
'15:19:54.168',-0.008,-0.025,-,-,-,-,63.200
'15:19:54.176',0.000,-0.017,-,-,-,-,62.400
'15:19:54.184',-0.008,-0.033,-,-,-,-,62.400
'15:19:54.192',0.000,-0.041,-,-,-,-,61.600
'15:19:54.200',0.000,-0.050,-,-,-,-,60.800
'15:19:54.208',0.000,-0.058,-,-,-,-,60.800
'15:19:54.216',0.000,-0.066,-,-,-,-,60.000
'15:19:54.224',0.008,-0.058,-,-,-,-,60.000
'15:19:54.232',0.016,-0.066,-,-,-,-,60.000
'15:19:54.240',0.008,-0.074,-,-,-,-,60.000
'15:19:54.248',0.000,-0.091,-,-,-,-,60.000
'15:19:54.256',0.008,-0.066,-,-,-,-,60.000
'15:19:54.264',0.000,-0.074,-,-,-,-,59.200
'15:19:54.272',0.008,-0.066,-,-,-,-,59.200
'15:19:54.280',0.000,-0.074,-,-,-,-,59.200
'15:19:54.288',0.008,-0.058,-,-,-,-,58.400
'15:19:54.296',0.000,-0.058,-,-,-,-,57.600
'15:19:54.304',0.008,-0.058,-,-,-,-,57.600
'15:19:54.312',0.000,-0.058,-,-,-,-,56.800
'15:19:54.320',0.008,-0.050,-,-,-,-,56.800
'15:19:54.328',0.000,-0.050,-,-,-,-,56.000
'15:19:54.336',0.008,-0.041,-,-,-,-,56.000
'15:19:54.344',0.000,-0.050,-,-,-,-,56.000
'15:19:54.352',0.016,-0.041,-,-,-,-,56.000
'15:19:54.360',0.000,-0.041,-,-,-,-,56.000
'15:19:54.368',0.008,-0.033,-,-,-,-,55.200
'15:19:54.376',0.008,-0.033,-,-,-,-,55.200
'15:19:54.384',0.008,-0.025,-,-,-,-,55.200
'15:19:54.392',0.016,-0.033,-,-,-,-,55.200
'15:19:54.400',0.000,-0.033,-,-,-,-,54.400
'15:19:54.408',0.008,-0.017,-,-,-,-,54.400
'15:19:54.416',0.008,-0.008,-,-,-,-,54.400
'15:19:54.424',0.016,0.000,-,-,-,-,53.600
'15:19:54.432',0.032,0.017,-,-,-,-,53.600
'15:19:54.440',0.056,0.025,-,-,-,-,53.600
'15:19:54.448',0.088,0.017,-,-,-,-,52.800
'15:19:54.456',0.104,0.050,-,-,-,-,52.800
'15:19:54.464',0.104,0.058,-,-,-,-,52.800
'15:19:54.472',0.120,0.041,-,-,-,-,52.800
'15:19:54.480',0.136,0.066,-,-,-,-,52.800
'15:19:54.488',0.176,0.099,-,-,-,-,52.800
'15:19:54.496',0.144,-0.124,-,-,-,-,52.000
'15:19:54.504',0.224,0.231,-,-,-,-,52.000
'15:19:54.512',0.176,0.248,-,-,-,-,52.000
'15:19:54.520',0.168,0.231,-,-,-,-,51.200
'15:19:54.528',0.136,0.248,-,-,-,-,51.200
'15:19:54.536',0.104,0.190,-,-,-,-,51.200
'15:19:54.544',0.048,0.157,-,-,-,-,51.200
'15:19:54.552',0.000,0.099,-,-,-,-,50.400
'15:19:54.560',-0.008,0.041,-,-,-,-,50.400
'15:19:54.568',-0.024,0.008,-,-,-,-,50.400
'15:19:54.576',-0.048,-0.017,-,-,-,-,50.400
'15:19:54.584',-0.056,-0.033,-,-,-,-,51.200
'15:19:54.592',-0.064,-0.041,-,-,-,-,52.000
'15:19:54.600',-0.072,-0.050,-,-,-,-,53.600
'15:19:54.608',-0.064,-0.041,-,-,-,-,57.600
'15:19:54.616',-0.088,-0.058,-,-,-,-,63.200
'15:19:54.624',-0.072,-0.050,-,-,-,-,71.200
'15:19:54.632',-0.088,-0.058,-,-,-,-,76.800
'15:19:54.640',-0.096,-0.058,-,-,-,-,80.000
'15:19:54.648',-0.104,-0.058,-,-,-,-,80.800
'15:19:54.656',-0.112,-0.066,-,-,-,-,80.000
'15:19:54.664',-0.128,-0.066,-,-,-,-,79.200
'15:19:54.672',-0.112,-0.074,-,-,-,-,78.400
'15:19:54.680',-0.136,-0.099,-,-,-,-,77.600
'15:19:54.688',-0.128,-0.107,-,-,-,-,75.200
'15:19:54.696',-0.136,-0.116,-,-,-,-,73.600
'15:19:54.704',-0.128,-0.132,-,-,-,-,71.200
'15:19:54.712',-0.128,-0.140,-,-,-,-,69.600
'15:19:54.720',-0.096,-0.149,-,-,-,-,67.200
'15:19:54.728',-0.088,-0.157,-,-,-,-,64.800
'15:19:54.736',-0.064,-0.157,-,-,-,-,63.200
'15:19:54.744',-0.048,-0.149,-,-,-,-,61.600
'15:19:54.752',-0.024,-0.140,-,-,-,-,60.800
'15:19:54.760',-0.032,-0.140,-,-,-,-,61.600
'15:19:54.768',-0.008,-0.140,-,-,-,-,62.400
'15:19:54.776',0.000,-0.132,-,-,-,-,63.200
'15:19:54.784',-0.008,-0.124,-,-,-,-,63.200
'15:19:54.792',0.000,-0.107,-,-,-,-,62.400
'15:19:54.800',-0.008,-0.116,-,-,-,-,61.600
'15:19:54.808',0.000,-0.099,-,-,-,-,60.800
'15:19:54.816',0.000,-0.091,-,-,-,-,60.000
'15:19:54.824',0.000,-0.074,-,-,-,-,59.200
'15:19:54.832',0.000,-0.091,-,-,-,-,58.400
'15:19:54.840',0.008,-0.058,-,-,-,-,57.600
'15:19:54.848',0.000,-0.058,-,-,-,-,57.600
'15:19:54.856',0.008,-0.050,-,-,-,-,57.600
'15:19:54.864',0.000,-0.041,-,-,-,-,57.600
'15:19:54.872',0.000,-0.050,-,-,-,-,56.800
'15:19:54.880',0.000,-0.025,-,-,-,-,56.800
'15:19:54.888',0.008,-0.017,-,-,-,-,56.800
'15:19:54.896',0.008,-0.017,-,-,-,-,56.800
'15:19:54.904',0.008,-0.017,-,-,-,-,56.800
'15:19:54.912',0.016,-0.008,-,-,-,-,56.800
'15:19:54.920',0.008,0.000,-,-,-,-,56.800
'15:19:54.928',0.016,0.000,-,-,-,-,56.000
'15:19:54.936',0.008,-0.008,-,-,-,-,56.000
'15:19:54.944',0.016,0.017,-,-,-,-,55.200
'15:19:54.952',0.024,0.017,-,-,-,-,55.200
'15:19:54.960',0.024,0.033,-,-,-,-,55.200
'15:19:54.968',0.056,0.050,-,-,-,-,55.200
'15:19:54.976',0.064,0.041,-,-,-,-,55.200
'15:19:54.984',0.104,0.091,-,-,-,-,55.200
'15:19:54.992',0.104,0.099,-,-,-,-,54.400
'15:19:55.000',0.104,0.091,-,-,-,-,54.400
'15:19:55.008',0.128,0.116,-,-,-,-,54.400
'15:19:55.016',0.144,0.132,-,-,-,-,54.400
'15:19:55.024',0.176,0.165,-,-,-,-,54.400
'15:19:55.032',0.208,0.240,-,-,-,-,53.600
'15:19:55.040',0.208,0.289,-,-,-,-,53.600
'15:19:55.048',0.168,0.314,-,-,-,-,53.600
'15:19:55.056',0.176,0.331,-,-,-,-,52.800
'15:19:55.064',0.120,0.347,-,-,-,-,52.800
'15:19:55.072',0.088,0.248,-,-,-,-,52.800
'15:19:55.080',0.040,0.207,-,-,-,-,52.800
'15:19:55.088',0.008,0.132,-,-,-,-,52.000
'15:19:55.096',-0.008,0.058,-,-,-,-,52.000
'15:19:55.104',-0.008,0.025,-,-,-,-,52.000
'15:19:55.112',-0.032,-0.008,-,-,-,-,52.000
'15:19:55.120',-0.048,-0.025,-,-,-,-,52.800
'15:19:55.128',-0.064,-0.041,-,-,-,-,53.600
'15:19:55.136',-0.056,-0.041,-,-,-,-,55.200
'15:19:55.144',-0.072,-0.050,-,-,-,-,60.000
'15:19:55.152',-0.072,-0.058,-,-,-,-,65.600
'15:19:55.160',-0.088,-0.058,-,-,-,-,72.000
'15:19:55.168',-0.088,-0.058,-,-,-,-,76.800
'15:19:55.176',-0.088,-0.066,-,-,-,-,79.200
'15:19:55.184',-0.104,-0.091,-,-,-,-,80.000
'15:19:55.192',-0.112,-0.099,-,-,-,-,80.000
'15:19:55.200',-0.128,-0.107,-,-,-,-,79.200
'15:19:55.208',-0.128,-0.116,-,-,-,-,77.600
'15:19:55.216',-0.136,-0.140,-,-,-,-,76.000
'15:19:55.224',-0.128,-0.140,-,-,-,-,73.600
'15:19:55.232',-0.128,-0.140,-,-,-,-,71.200
'15:19:55.240',-0.096,-0.140,-,-,-,-,68.800
'15:19:55.248',-0.104,-0.149,-,-,-,-,66.400
'15:19:55.256',-0.088,-0.149,-,-,-,-,64.800
'15:19:55.264',-0.072,-0.149,-,-,-,-,62.400
'15:19:55.272',-0.056,-0.157,-,-,-,-,60.000
'15:19:55.280',-0.040,-0.149,-,-,-,-,59.200
'15:19:55.288',-0.024,-0.132,-,-,-,-,59.200
'15:19:55.296',-0.016,-0.124,-,-,-,-,60.800
'15:19:55.304',-0.024,-0.124,-,-,-,-,62.400
'15:19:55.312',-0.008,-0.116,-,-,-,-,63.200
'15:19:55.320',-0.016,-0.107,-,-,-,-,63.200
'15:19:55.328',-0.008,-0.099,-,-,-,-,62.400
'15:19:55.336',0.000,-0.099,-,-,-,-,60.800
'15:19:55.344',-0.008,-0.074,-,-,-,-,60.000
'15:19:55.352',0.000,-0.091,-,-,-,-,59.200
'15:19:55.360',-0.008,-0.058,-,-,-,-,59.200
'15:19:55.368',0.000,-0.058,-,-,-,-,58.400
'15:19:55.376',-0.008,-0.050,-,-,-,-,58.400
'15:19:55.384',0.000,-0.050,-,-,-,-,57.600
'15:19:55.392',0.000,-0.041,-,-,-,-,57.600
'15:19:55.400',0.000,-0.033,-,-,-,-,56.800
'15:19:55.408',0.000,-0.025,-,-,-,-,56.800
