'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:51:03.824',-0.008,-0.099,-,-,-,-,67.200
'14:51:03.832',0.000,-0.091,-,-,-,-,67.200
'14:51:03.840',-0.016,-0.091,-,-,-,-,66.400
'14:51:03.848',0.000,-0.074,-,-,-,-,66.400
'14:51:03.856',-0.008,-0.091,-,-,-,-,66.400
'14:51:03.864',-0.008,-0.066,-,-,-,-,65.600
'14:51:03.872',0.000,-0.058,-,-,-,-,65.600
'14:51:03.880',0.000,-0.066,-,-,-,-,64.800
'14:51:03.888',0.000,-0.058,-,-,-,-,64.800
'14:51:03.896',0.000,-0.058,-,-,-,-,64.800
'14:51:03.904',-0.008,-0.058,-,-,-,-,64.000
'14:51:03.912',0.000,-0.050,-,-,-,-,64.000
'14:51:03.920',0.000,-0.058,-,-,-,-,63.200
'14:51:03.928',0.000,-0.041,-,-,-,-,63.200
'14:51:03.936',0.000,-0.033,-,-,-,-,63.200
'14:51:03.944',0.000,-0.033,-,-,-,-,62.400
'14:51:03.952',0.000,-0.025,-,-,-,-,62.400
'14:51:03.960',0.000,-0.017,-,-,-,-,62.400
'14:51:03.968',0.000,-0.017,-,-,-,-,61.600
'14:51:03.976',0.016,-0.017,-,-,-,-,61.600
'14:51:03.984',0.024,-0.041,-,-,-,-,61.600
'14:51:03.992',0.048,-0.099,-,-,-,-,60.800
'14:51:04.000',0.064,-0.149,-,-,-,-,60.800
'14:51:04.008',0.064,-0.190,-,-,-,-,60.800
'14:51:04.016',0.048,-0.223,-,-,-,-,60.800
'14:51:04.024',0.048,-0.231,-,-,-,-,60.800
'14:51:04.032',0.064,-0.198,-,-,-,-,60.000
'14:51:04.040',0.088,-0.198,-,-,-,-,60.000
'14:51:04.048',0.088,-0.182,-,-,-,-,59.200
'14:51:04.056',0.080,-0.140,-,-,-,-,59.200
'14:51:04.064',0.064,-0.099,-,-,-,-,59.200
'14:51:04.072',0.088,-0.017,-,-,-,-,58.400
'14:51:04.080',0.064,0.041,-,-,-,-,58.400
'14:51:04.088',0.024,0.091,-,-,-,-,58.400
'14:51:04.096',0.008,0.132,-,-,-,-,58.400
'14:51:04.104',-0.008,0.140,-,-,-,-,58.400
'14:51:04.112',-0.008,0.132,-,-,-,-,58.400
'14:51:04.120',-0.024,0.116,-,-,-,-,59.200
'14:51:04.128',-0.016,0.116,-,-,-,-,60.800
'14:51:04.136',-0.032,0.116,-,-,-,-,64.800
'14:51:04.144',-0.024,0.116,-,-,-,-,71.200
'14:51:04.152',-0.032,0.116,-,-,-,-,80.000
'14:51:04.160',-0.040,0.132,-,-,-,-,87.200
'14:51:04.168',-0.048,0.140,-,-,-,-,92.000
'14:51:04.176',-0.040,0.157,-,-,-,-,93.600
'14:51:04.184',-0.064,0.149,-,-,-,-,93.600
'14:51:04.192',-0.056,0.157,-,-,-,-,92.800
'14:51:04.200',-0.064,0.149,-,-,-,-,91.200
'14:51:04.208',-0.072,0.157,-,-,-,-,89.600
'14:51:04.216',-0.072,0.140,-,-,-,-,86.400
'14:51:04.224',-0.088,0.132,-,-,-,-,84.000
'14:51:04.232',-0.072,0.116,-,-,-,-,81.600
'14:51:04.240',-0.088,0.099,-,-,-,-,79.200
'14:51:04.248',-0.072,0.074,-,-,-,-,76.800
'14:51:04.256',-0.056,0.058,-,-,-,-,74.400
'14:51:04.264',-0.048,0.041,-,-,-,-,72.000
'14:51:04.272',-0.056,0.017,-,-,-,-,70.400
'14:51:04.280',-0.032,0.008,-,-,-,-,70.400
'14:51:04.288',-0.040,-0.017,-,-,-,-,71.200
'14:51:04.296',-0.016,-0.008,-,-,-,-,72.000
'14:51:04.304',-0.008,-0.017,-,-,-,-,72.000
'14:51:04.312',0.000,-0.041,-,-,-,-,71.200
'14:51:04.320',-0.016,-0.033,-,-,-,-,69.600
'14:51:04.328',-0.008,-0.050,-,-,-,-,68.800
'14:51:04.336',-0.008,-0.041,-,-,-,-,68.000
'14:51:04.344',-0.016,-0.058,-,-,-,-,67.200
'14:51:04.352',-0.024,-0.050,-,-,-,-,66.400
'14:51:04.360',-0.008,-0.058,-,-,-,-,65.600
'14:51:04.368',-0.016,-0.041,-,-,-,-,65.600
'14:51:04.376',-0.008,-0.050,-,-,-,-,65.600
'14:51:04.384',-0.016,-0.041,-,-,-,-,65.600
'14:51:04.392',-0.008,-0.033,-,-,-,-,64.800
'14:51:04.400',-0.016,-0.033,-,-,-,-,64.800
'14:51:04.408',0.000,-0.025,-,-,-,-,64.000
'14:51:04.416',-0.008,-0.017,-,-,-,-,64.000
'14:51:04.424',0.000,-0.025,-,-,-,-,64.000
'14:51:04.432',0.000,-0.017,-,-,-,-,63.200
'14:51:04.440',0.000,-0.017,-,-,-,-,63.200
'14:51:04.448',0.000,-0.008,-,-,-,-,63.200
'14:51:04.456',-0.008,-0.017,-,-,-,-,62.400
'14:51:04.464',0.000,-0.008,-,-,-,-,62.400
'14:51:04.472',-0.008,-0.017,-,-,-,-,62.400
'14:51:04.480',0.000,-0.008,-,-,-,-,61.600
'14:51:04.488',0.000,0.000,-,-,-,-,61.600
'14:51:04.496',0.000,0.000,-,-,-,-,61.600
'14:51:04.504',0.008,0.017,-,-,-,-,60.800
'14:51:04.512',0.032,-0.017,-,-,-,-,60.800
'14:51:04.520',0.048,-0.058,-,-,-,-,60.800
'14:51:04.528',0.080,-0.116,-,-,-,-,60.800
'14:51:04.536',0.064,-0.157,-,-,-,-,60.000
'14:51:04.544',0.064,-0.198,-,-,-,-,60.000
'14:51:04.552',0.056,-0.207,-,-,-,-,60.000
'14:51:04.560',0.080,-0.165,-,-,-,-,60.000
'14:51:04.568',0.088,-0.165,-,-,-,-,59.200
'14:51:04.576',0.104,-0.140,-,-,-,-,59.200
'14:51:04.584',0.088,-0.116,-,-,-,-,58.400
'14:51:04.592',0.064,-0.091,-,-,-,-,58.400
'14:51:04.600',0.080,0.000,-,-,-,-,58.400
'14:51:04.608',0.064,0.050,-,-,-,-,58.400
'14:51:04.616',0.024,0.116,-,-,-,-,58.400
'14:51:04.624',0.000,0.140,-,-,-,-,57.600
'14:51:04.632',-0.016,0.149,-,-,-,-,58.400
'14:51:04.640',-0.024,0.140,-,-,-,-,58.400
'14:51:04.648',-0.016,0.132,-,-,-,-,59.200
'14:51:04.656',-0.032,0.124,-,-,-,-,60.800
'14:51:04.664',-0.024,0.124,-,-,-,-,64.800
'14:51:04.672',-0.040,0.116,-,-,-,-,71.200
'14:51:04.680',-0.032,0.132,-,-,-,-,80.000
'14:51:04.688',-0.048,0.132,-,-,-,-,87.200
'14:51:04.696',-0.040,0.149,-,-,-,-,92.000
'14:51:04.704',-0.064,0.157,-,-,-,-,93.600
'14:51:04.712',-0.056,0.165,-,-,-,-,93.600
'14:51:04.720',-0.072,0.157,-,-,-,-,92.000
'14:51:04.728',-0.072,0.165,-,-,-,-,91.200
'14:51:04.736',-0.088,0.149,-,-,-,-,88.800
'14:51:04.744',-0.072,0.149,-,-,-,-,86.400
'14:51:04.752',-0.088,0.140,-,-,-,-,84.000
'14:51:04.760',-0.088,0.124,-,-,-,-,81.600
'14:51:04.768',-0.088,0.116,-,-,-,-,79.200
'14:51:04.776',-0.072,0.091,-,-,-,-,76.000
'14:51:04.784',-0.064,0.066,-,-,-,-,73.600
'14:51:04.792',-0.048,0.041,-,-,-,-,71.200
'14:51:04.800',-0.056,0.017,-,-,-,-,70.400
'14:51:04.808',-0.024,0.008,-,-,-,-,70.400
'14:51:04.816',-0.032,-0.017,-,-,-,-,70.400
'14:51:04.824',-0.016,-0.017,-,-,-,-,71.200
'14:51:04.832',-0.008,-0.017,-,-,-,-,71.200
'14:51:04.840',-0.008,-0.041,-,-,-,-,70.400
'14:51:04.848',0.000,-0.041,-,-,-,-,69.600
'14:51:04.856',-0.008,-0.058,-,-,-,-,68.800
'14:51:04.864',0.000,-0.050,-,-,-,-,67.200
'14:51:04.872',-0.008,-0.058,-,-,-,-,66.400
'14:51:04.880',0.000,-0.058,-,-,-,-,65.600
'14:51:04.888',-0.016,-0.058,-,-,-,-,65.600
'14:51:04.896',-0.008,-0.050,-,-,-,-,64.800
'14:51:04.904',-0.016,-0.058,-,-,-,-,64.800
'14:51:04.912',0.000,-0.050,-,-,-,-,64.800
'14:51:04.920',-0.008,-0.050,-,-,-,-,64.800
'14:51:04.928',0.000,-0.041,-,-,-,-,64.000
'14:51:04.936',0.000,-0.041,-,-,-,-,64.000
'14:51:04.944',0.000,-0.033,-,-,-,-,64.000
'14:51:04.952',-0.008,-0.041,-,-,-,-,63.200
'14:51:04.960',0.000,-0.025,-,-,-,-,63.200
'14:51:04.968',-0.008,-0.025,-,-,-,-,63.200
'14:51:04.976',0.000,-0.025,-,-,-,-,62.400
'14:51:04.984',0.000,-0.017,-,-,-,-,62.400
'14:51:04.992',0.000,-0.017,-,-,-,-,62.400
'14:51:05.000',0.000,-0.017,-,-,-,-,61.600
'14:51:05.008',0.000,-0.017,-,-,-,-,61.600
'14:51:05.016',0.008,0.000,-,-,-,-,61.600
'14:51:05.024',0.000,0.000,-,-,-,-,60.800
'14:51:05.032',0.024,0.000,-,-,-,-,60.800
'14:51:05.040',0.032,-0.033,-,-,-,-,60.800
'14:51:05.048',0.056,-0.074,-,-,-,-,60.800
'14:51:05.056',0.080,-0.132,-,-,-,-,60.000
'14:51:05.064',0.064,-0.182,-,-,-,-,60.000
'14:51:05.072',0.056,-0.215,-,-,-,-,60.000
'14:51:05.080',0.064,-0.215,-,-,-,-,60.000
'14:51:05.088',0.064,-0.182,-,-,-,-,59.200
'14:51:05.096',0.104,-0.182,-,-,-,-,59.200
'14:51:05.104',0.104,-0.182,-,-,-,-,58.400
'14:51:05.112',0.120,-0.140,-,-,-,-,58.400
'14:51:05.120',0.064,-0.099,-,-,-,-,58.400
'14:51:05.128',0.088,-0.017,-,-,-,-,58.400
'14:51:05.136',0.048,0.033,-,-,-,-,57.600
'14:51:05.144',0.024,0.099,-,-,-,-,57.600
'14:51:05.152',0.000,0.132,-,-,-,-,57.600
'14:51:05.160',-0.016,0.140,-,-,-,-,57.600
'14:51:05.168',-0.032,0.124,-,-,-,-,58.400
'14:51:05.176',-0.024,0.116,-,-,-,-,59.200
'14:51:05.184',-0.032,0.116,-,-,-,-,60.800
'14:51:05.192',-0.040,0.116,-,-,-,-,65.600
'14:51:05.200',-0.032,0.116,-,-,-,-,72.800
'14:51:05.208',-0.040,0.116,-,-,-,-,80.800
'14:51:05.216',-0.056,0.132,-,-,-,-,88.000
'14:51:05.224',-0.048,0.140,-,-,-,-,92.000
'14:51:05.232',-0.056,0.157,-,-,-,-,93.600
'14:51:05.240',-0.064,0.149,-,-,-,-,93.600
'14:51:05.248',-0.072,0.157,-,-,-,-,92.000
'14:51:05.256',-0.072,0.149,-,-,-,-,90.400
'14:51:05.264',-0.088,0.140,-,-,-,-,88.800
'14:51:05.272',-0.088,0.149,-,-,-,-,86.400
'14:51:05.280',-0.072,0.132,-,-,-,-,84.000
'14:51:05.288',-0.088,0.116,-,-,-,-,81.600
'14:51:05.296',-0.088,0.099,-,-,-,-,79.200
'14:51:05.304',-0.072,0.066,-,-,-,-,76.800
'14:51:05.312',-0.056,0.050,-,-,-,-,73.600
'14:51:05.320',-0.048,0.025,-,-,-,-,71.200
'14:51:05.328',-0.040,0.017,-,-,-,-,70.400
'14:51:05.336',-0.032,0.000,-,-,-,-,69.600
'14:51:05.344',-0.024,-0.017,-,-,-,-,70.400
'14:51:05.352',-0.016,-0.033,-,-,-,-,71.200
'14:51:05.360',0.000,-0.025,-,-,-,-,71.200
'14:51:05.368',-0.008,-0.050,-,-,-,-,70.400
'14:51:05.376',0.000,-0.050,-,-,-,-,69.600
'14:51:05.384',-0.008,-0.058,-,-,-,-,68.000
'14:51:05.392',-0.008,-0.058,-,-,-,-,67.200
'14:51:05.400',-0.016,-0.058,-,-,-,-,66.400
'14:51:05.408',-0.008,-0.058,-,-,-,-,65.600
'14:51:05.416',-0.016,-0.058,-,-,-,-,65.600
'14:51:05.424',0.000,-0.058,-,-,-,-,64.800
'14:51:05.432',-0.008,-0.058,-,-,-,-,64.800
'14:51:05.440',0.000,-0.058,-,-,-,-,64.800
'14:51:05.448',-0.008,-0.050,-,-,-,-,64.800
'14:51:05.456',0.000,-0.058,-,-,-,-,64.000
'14:51:05.464',0.000,-0.041,-,-,-,-,64.000
'14:51:05.472',-0.008,-0.041,-,-,-,-,64.000
'14:51:05.480',0.000,-0.033,-,-,-,-,63.200
'14:51:05.488',0.000,-0.033,-,-,-,-,63.200
'14:51:05.496',0.000,-0.033,-,-,-,-,63.200
'14:51:05.504',0.000,-0.025,-,-,-,-,62.400
'14:51:05.512',0.000,-0.017,-,-,-,-,62.400
'14:51:05.520',0.000,-0.025,-,-,-,-,62.400
'14:51:05.528',0.000,-0.017,-,-,-,-,61.600
'14:51:05.536',0.000,-0.017,-,-,-,-,61.600
'14:51:05.544',0.008,-0.008,-,-,-,-,60.800
'14:51:05.552',0.000,0.000,-,-,-,-,60.800
'14:51:05.560',0.024,0.000,-,-,-,-,60.800
'14:51:05.568',0.032,-0.025,-,-,-,-,60.800
'14:51:05.576',0.064,-0.066,-,-,-,-,60.800
'14:51:05.584',0.080,-0.124,-,-,-,-,60.000
'14:51:05.592',0.064,-0.182,-,-,-,-,60.000
'14:51:05.600',0.064,-0.215,-,-,-,-,60.000
'14:51:05.608',0.064,-0.207,-,-,-,-,60.000
'14:51:05.616',0.088,-0.182,-,-,-,-,59.200
'14:51:05.624',0.104,-0.182,-,-,-,-,59.200
'14:51:05.632',0.120,-0.157,-,-,-,-,58.400
'14:51:05.640',0.120,-0.140,-,-,-,-,58.400
'14:51:05.648',0.064,-0.099,-,-,-,-,58.400
'14:51:05.656',0.088,-0.008,-,-,-,-,57.600
'14:51:05.664',0.064,0.050,-,-,-,-,57.600
'14:51:05.672',0.032,0.099,-,-,-,-,57.600
'14:51:05.680',0.000,0.132,-,-,-,-,57.600
'14:51:05.688',-0.008,0.140,-,-,-,-,57.600
'14:51:05.696',-0.016,0.132,-,-,-,-,58.400
'14:51:05.704',-0.024,0.116,-,-,-,-,59.200
'14:51:05.712',-0.016,0.116,-,-,-,-,61.600
'14:51:05.720',-0.040,0.099,-,-,-,-,65.600
'14:51:05.728',-0.024,0.116,-,-,-,-,73.600
'14:51:05.736',-0.040,0.116,-,-,-,-,81.600
'14:51:05.744',-0.040,0.124,-,-,-,-,88.800
'14:51:05.752',-0.056,0.132,-,-,-,-,92.800
'14:51:05.760',-0.048,0.140,-,-,-,-,93.600
'14:51:05.768',-0.072,0.140,-,-,-,-,93.600
'14:51:05.776',-0.064,0.149,-,-,-,-,92.000
'14:51:05.784',-0.072,0.149,-,-,-,-,90.400
'14:51:05.792',-0.088,0.140,-,-,-,-,88.800
'14:51:05.800',-0.072,0.140,-,-,-,-,86.400
'14:51:05.808',-0.088,0.132,-,-,-,-,84.000
'14:51:05.816',-0.072,0.116,-,-,-,-,81.600
'14:51:05.824',-0.088,0.099,-,-,-,-,79.200
'14:51:05.832',-0.072,0.074,-,-,-,-,76.800
'14:51:05.840',-0.056,0.058,-,-,-,-,73.600
'14:51:05.848',-0.048,0.033,-,-,-,-,72.000
'14:51:05.856',-0.040,0.017,-,-,-,-,70.400
'14:51:05.864',-0.024,0.000,-,-,-,-,70.400
'14:51:05.872',-0.016,-0.017,-,-,-,-,71.200
'14:51:05.880',-0.008,-0.017,-,-,-,-,71.200
'14:51:05.888',0.000,-0.025,-,-,-,-,71.200
'14:51:05.896',0.000,-0.041,-,-,-,-,70.400
'14:51:05.904',-0.008,-0.050,-,-,-,-,69.600
'14:51:05.912',0.000,-0.058,-,-,-,-,68.000
'14:51:05.920',0.000,-0.058,-,-,-,-,67.200
'14:51:05.928',-0.008,-0.058,-,-,-,-,66.400
'14:51:05.936',0.000,-0.058,-,-,-,-,65.600
'14:51:05.944',0.000,-0.058,-,-,-,-,65.600
'14:51:05.952',-0.008,-0.058,-,-,-,-,65.600
'14:51:05.960',0.000,-0.058,-,-,-,-,65.600
'14:51:05.968',0.000,-0.058,-,-,-,-,64.800
'14:51:05.976',0.000,-0.058,-,-,-,-,64.800
'14:51:05.984',-0.008,-0.050,-,-,-,-,64.800
'14:51:05.992',0.008,-0.050,-,-,-,-,64.000
'14:51:06.000',0.000,-0.041,-,-,-,-,64.000
'14:51:06.008',0.008,-0.041,-,-,-,-,64.000
'14:51:06.016',0.016,-0.041,-,-,-,-,64.000
'14:51:06.024',0.008,-0.041,-,-,-,-,63.200
'14:51:06.032',0.000,-0.033,-,-,-,-,63.200
'14:51:06.040',0.008,-0.041,-,-,-,-,62.400
'14:51:06.048',0.000,-0.025,-,-,-,-,62.400
'14:51:06.056',0.008,-0.025,-,-,-,-,62.400
'14:51:06.064',0.008,-0.025,-,-,-,-,61.600
'14:51:06.072',0.016,-0.017,-,-,-,-,61.600
'14:51:06.080',0.016,-0.008,-,-,-,-,61.600
'14:51:06.088',0.032,-0.008,-,-,-,-,61.600
'14:51:06.096',0.048,-0.041,-,-,-,-,60.800
'14:51:06.104',0.040,-0.099,-,-,-,-,60.800
'14:51:06.112',0.088,-0.140,-,-,-,-,60.800
'14:51:06.120',0.064,-0.190,-,-,-,-,60.800
'14:51:06.128',0.064,-0.223,-,-,-,-,60.800
'14:51:06.136',0.064,-0.215,-,-,-,-,60.000
'14:51:06.144',0.088,-0.198,-,-,-,-,60.000
'14:51:06.152',0.104,-0.190,-,-,-,-,60.000
'14:51:06.160',0.120,-0.157,-,-,-,-,59.200
'14:51:06.168',0.088,-0.140,-,-,-,-,59.200
'14:51:06.176',0.088,-0.099,-,-,-,-,59.200
'14:51:06.184',0.088,-0.017,-,-,-,-,58.400
'14:51:06.192',0.064,0.033,-,-,-,-,58.400
'14:51:06.200',0.032,0.091,-,-,-,-,58.400
'14:51:06.208',0.016,0.132,-,-,-,-,58.400
'14:51:06.216',-0.016,0.140,-,-,-,-,58.400
'14:51:06.224',-0.008,0.116,-,-,-,-,58.400
'14:51:06.232',-0.024,0.116,-,-,-,-,60.000
'14:51:06.240',-0.016,0.116,-,-,-,-,62.400
'14:51:06.248',-0.024,0.099,-,-,-,-,66.400
'14:51:06.256',-0.032,0.116,-,-,-,-,74.400
'14:51:06.264',-0.024,0.116,-,-,-,-,82.400
'14:51:06.272',-0.040,0.132,-,-,-,-,89.600
'14:51:06.280',-0.032,0.132,-,-,-,-,93.600
'14:51:06.288',-0.048,0.140,-,-,-,-,94.400
'14:51:06.296',-0.056,0.149,-,-,-,-,94.400
'14:51:06.304',-0.056,0.140,-,-,-,-,93.600
'14:51:06.312',-0.064,0.157,-,-,-,-,92.000
'14:51:06.320',-0.064,0.132,-,-,-,-,89.600
'14:51:06.328',-0.072,0.132,-,-,-,-,87.200
'14:51:06.336',-0.072,0.132,-,-,-,-,84.800
'14:51:06.344',-0.072,0.099,-,-,-,-,82.400
'14:51:06.352',-0.072,0.091,-,-,-,-,80.000
'14:51:06.360',-0.056,0.058,-,-,-,-,76.800
'14:51:06.368',-0.048,0.050,-,-,-,-,74.400
'14:51:06.376',-0.040,0.025,-,-,-,-,72.800
'14:51:06.384',-0.024,0.000,-,-,-,-,71.200
'14:51:06.392',-0.016,-0.008,-,-,-,-,71.200
'14:51:06.400',-0.016,-0.017,-,-,-,-,72.000
'14:51:06.408',0.000,-0.033,-,-,-,-,72.800
