'Elapsed time','I','II','V','ABP','PAP'
'47:42:27.168',-,-0.056,-,49.600,35.200
'47:42:27.176',-,-0.056,-,53.600,35.600
'47:42:27.184',-,-0.080,-,60.800,35.600
'47:42:27.192',-,-0.080,-,70.400,35.200
'47:42:27.200',-,-0.080,-,84.000,34.800
'47:42:27.208',-,-0.096,-,97.600,34.000
'47:42:27.216',-,-0.096,-,109.600,33.600
'47:42:27.224',-,-0.120,-,119.200,34.000
'47:42:27.232',-,-0.120,-,125.600,35.200
'47:42:27.240',-,-0.136,-,129.600,36.800
'47:42:27.248',-,-0.136,-,130.400,39.200
'47:42:27.256',-,-0.160,-,129.600,42.000
'47:42:27.264',-,-0.160,-,128.000,44.800
'47:42:27.272',-,-0.160,-,124.800,47.600
'47:42:27.280',-,-0.160,-,120.800,50.400
'47:42:27.288',-,-0.136,-,116.000,53.200
'47:42:27.296',-,-0.120,-,111.200,55.200
'47:42:27.304',-,-0.096,-,106.400,57.200
'47:42:27.312',-,-0.056,-,101.600,58.000
'47:42:27.320',-,-0.040,-,96.800,58.400
'47:42:27.328',-,-0.016,-,92.000,57.600
'47:42:27.336',-,0.000,-,87.200,56.000
'47:42:27.344',-,0.000,-,82.400,53.200
'47:42:27.352',-,0.000,-,77.600,50.400
'47:42:27.360',-,0.000,-,72.800,48.000
'47:42:27.368',-,0.016,-,68.000,45.600
'47:42:27.376',-,0.016,-,64.000,43.600
'47:42:27.384',-,0.016,-,60.000,41.600
'47:42:27.392',-,0.016,-,56.000,40.000
'47:42:27.400',-,0.016,-,52.800,38.000
'47:42:27.408',-,0.016,-,49.600,36.800
'47:42:27.416',-,0.016,-,46.400,36.400
'47:42:27.424',-,0.056,-,44.000,36.400
'47:42:27.432',-,0.120,-,42.400,36.800
'47:42:27.440',-,0.240,-,41.600,37.200
'47:42:27.448',-,0.360,-,40.800,37.600
'47:42:27.456',-,0.488,-,40.800,38.400
'47:42:27.464',-,0.568,-,40.800,38.800
'47:42:27.472',-,0.584,-,40.800,39.200
'47:42:27.480',-,0.464,-,40.800,39.200
'47:42:27.488',-,0.240,-,40.800,38.800
'47:42:27.496',-,0.040,-,40.800,38.400
'47:42:27.504',-,-0.056,-,41.600,38.000
'47:42:27.512',-,-0.096,-,42.400,37.200
'47:42:27.520',-,-0.096,-,43.200,36.800
'47:42:27.528',-,-0.096,-,44.000,36.800
'47:42:27.536',-,-0.080,-,44.800,36.800
'47:42:27.544',-,-0.056,-,45.600,37.200
'47:42:27.552',-,-0.056,-,47.200,36.800
'47:42:27.560',-,-0.080,-,49.600,36.400
'47:42:27.568',-,-0.080,-,54.400,35.600
'47:42:27.576',-,-0.080,-,61.600,35.600
'47:42:27.584',-,-0.096,-,72.800,35.200
'47:42:27.592',-,-0.096,-,85.600,34.800
'47:42:27.600',-,-0.120,-,99.200,33.600
'47:42:27.608',-,-0.120,-,110.400,32.400
'47:42:27.616',-,-0.136,-,119.200,31.200
'47:42:27.624',-,-0.160,-,124.800,30.400
'47:42:27.632',-,-0.176,-,127.200,30.400
'47:42:27.640',-,-0.200,-,127.200,30.800
'47:42:27.648',-,-0.224,-,125.600,31.600
'47:42:27.656',-,-0.224,-,123.200,33.200
'47:42:27.664',-,-0.224,-,119.200,34.800
'47:42:27.672',-,-0.176,-,114.400,36.400
'47:42:27.680',-,-0.160,-,109.600,38.000
'47:42:27.688',-,-0.120,-,104.000,39.600
'47:42:27.696',-,-0.080,-,99.200,40.800
'47:42:27.704',-,-0.040,-,93.600,41.600
'47:42:27.712',-,0.000,-,88.000,41.600
'47:42:27.720',-,0.016,-,82.400,40.800
'47:42:27.728',-,0.016,-,76.800,39.600
'47:42:27.736',-,0.040,-,72.000,38.400
'47:42:27.744',-,0.056,-,67.200,37.200
'47:42:27.752',-,0.056,-,62.400,35.600
'47:42:27.760',-,0.056,-,58.400,33.600
'47:42:27.768',-,0.056,-,54.400,32.000
'47:42:27.776',-,0.040,-,50.400,30.000
'47:42:27.784',-,0.040,-,47.200,28.400
'47:42:27.792',-,0.040,-,44.800,27.200
'47:42:27.800',-,0.040,-,42.400,26.800
'47:42:27.808',-,0.056,-,40.800,26.800
'47:42:27.816',-,0.056,-,39.200,27.200
'47:42:27.824',-,0.056,-,38.400,27.600
'47:42:27.832',-,0.056,-,37.600,28.400
'47:42:27.840',-,0.056,-,37.600,29.200
'47:42:27.848',-,0.056,-,37.600,29.600
'47:42:27.856',-,0.056,-,37.600,30.000
'47:42:27.864',-,0.056,-,37.600,30.000
'47:42:27.872',-,0.056,-,38.400,29.200
'47:42:27.880',-,0.056,-,38.400,28.800
'47:42:27.888',-,0.056,-,39.200,28.000
'47:42:27.896',-,0.056,-,40.000,27.200
'47:42:27.904',-,0.056,-,40.800,26.400
'47:42:27.912',-,0.056,-,40.800,25.600
'47:42:27.920',-,0.040,-,41.600,25.200
'47:42:27.928',-,0.080,-,41.600,24.400
'47:42:27.936',-,0.160,-,41.600,24.000
'47:42:27.944',-,0.304,-,41.600,24.000
'47:42:27.952',-,0.448,-,41.600,24.000
'47:42:27.960',-,0.544,-,41.600,24.000
'47:42:27.968',-,0.568,-,41.600,24.000
'47:42:27.976',-,0.448,-,41.600,24.400
'47:42:27.984',-,0.176,-,40.800,24.800
'47:42:27.992',-,-0.080,-,40.800,25.200
'47:42:28.000',-,-0.176,-,40.000,26.000
'47:42:28.008',-,-0.160,-,40.000,26.800
'47:42:28.016',-,-0.120,-,39.200,27.600
'47:42:28.024',-,-0.080,-,39.200,28.400
'47:42:28.032',-,-0.056,-,39.200,28.400
'47:42:28.040',-,-0.040,-,39.200,28.400
'47:42:28.048',-,-0.040,-,40.000,29.200
'47:42:28.056',-,-0.040,-,41.600,30.400
'47:42:28.064',-,-0.040,-,44.800,32.400
'47:42:28.072',-,-0.040,-,50.400,35.200
'47:42:28.080',-,-0.040,-,59.200,38.400
'47:42:28.088',-,-0.040,-,70.400,42.400
'47:42:28.096',-,-0.040,-,82.400,46.400
'47:42:28.104',-,-0.056,-,93.600,50.000
'47:42:28.112',-,-0.056,-,103.200,53.600
'47:42:28.120',-,-0.080,-,109.600,56.400
'47:42:28.128',-,-0.080,-,114.400,58.800
'47:42:28.136',-,-0.096,-,117.600,60.000
'47:42:28.144',-,-0.096,-,119.200,60.400
'47:42:28.152',-,-0.120,-,119.200,60.400
'47:42:28.160',-,-0.096,-,118.400,59.200
'47:42:28.168',-,-0.096,-,116.800,58.000
'47:42:28.176',-,-0.080,-,113.600,56.400
'47:42:28.184',-,-0.056,-,110.400,54.800
'47:42:28.192',-,-0.040,-,106.400,52.800
'47:42:28.200',-,0.000,-,102.400,50.800
'47:42:28.208',-,0.000,-,97.600,48.800
'47:42:28.216',-,0.016,-,92.800,46.400
'47:42:28.224',-,0.016,-,87.200,44.400
'47:42:28.232',-,0.016,-,82.400,42.000
'47:42:28.240',-,0.000,-,76.800,39.200
'47:42:28.248',-,0.000,-,72.000,36.800
'47:42:28.256',-,0.000,-,67.200,35.200
'47:42:28.264',-,0.016,-,62.400,34.400
'47:42:28.272',-,0.016,-,57.600,33.600
'47:42:28.280',-,0.040,-,53.600,33.200
'47:42:28.288',-,0.040,-,50.400,32.400
'47:42:28.296',-,0.056,-,47.200,32.400
'47:42:28.304',-,0.056,-,44.800,32.400
'47:42:28.312',-,0.056,-,42.400,32.000
'47:42:28.320',-,0.056,-,40.800,31.600
'47:42:28.328',-,0.056,-,40.000,31.200
'47:42:28.336',-,0.056,-,39.200,31.200
'47:42:28.344',-,0.056,-,39.200,31.200
'47:42:28.352',-,0.056,-,39.200,31.600
'47:42:28.360',-,0.056,-,39.200,31.600
'47:42:28.368',-,0.080,-,39.200,31.600
'47:42:28.376',-,0.160,-,39.200,31.600
'47:42:28.384',-,0.264,-,40.000,31.600
'47:42:28.392',-,0.384,-,40.000,31.200
'47:42:28.400',-,0.504,-,40.800,30.800
'47:42:28.408',-,0.568,-,40.800,30.800
'47:42:28.416',-,0.584,-,41.600,30.400
'47:42:28.424',-,0.464,-,41.600,30.400
'47:42:28.432',-,0.240,-,42.400,30.000
'47:42:28.440',-,0.056,-,42.400,29.600
