'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:04:28.832',0.088,0.099,-,-,-,-,48.000
'15:04:28.840',0.088,0.116,-,-,-,-,48.000
'15:04:28.848',0.104,0.099,-,-,-,-,48.000
'15:04:28.856',0.120,0.116,-,-,-,-,48.000
'15:04:28.864',0.136,0.140,-,-,-,-,47.200
'15:04:28.872',0.168,0.165,-,-,-,-,47.200
'15:04:28.880',0.200,0.231,-,-,-,-,47.200
'15:04:28.888',0.168,0.289,-,-,-,-,46.400
'15:04:28.896',0.152,0.298,-,-,-,-,46.400
'15:04:28.904',0.160,0.331,-,-,-,-,46.400
'15:04:28.912',0.104,0.347,-,-,-,-,46.400
'15:04:28.920',0.064,0.248,-,-,-,-,46.400
'15:04:28.928',0.032,0.207,-,-,-,-,46.400
'15:04:28.936',0.000,0.132,-,-,-,-,46.400
'15:04:28.944',-0.024,0.074,-,-,-,-,45.600
'15:04:28.952',-0.016,0.033,-,-,-,-,45.600
'15:04:28.960',-0.048,0.000,-,-,-,-,45.600
'15:04:28.968',-0.064,-0.017,-,-,-,-,46.400
'15:04:28.976',-0.072,-0.017,-,-,-,-,47.200
'15:04:28.984',-0.072,-0.017,-,-,-,-,48.800
'15:04:28.992',-0.088,-0.025,-,-,-,-,52.800
'15:04:29.000',-0.072,-0.017,-,-,-,-,57.600
'15:04:29.008',-0.104,-0.033,-,-,-,-,63.200
'15:04:29.016',-0.096,-0.041,-,-,-,-,68.000
'15:04:29.024',-0.128,-0.050,-,-,-,-,71.200
'15:04:29.032',-0.128,-0.058,-,-,-,-,72.000
'15:04:29.040',-0.128,-0.074,-,-,-,-,72.000
'15:04:29.048',-0.144,-0.099,-,-,-,-,71.200
'15:04:29.056',-0.136,-0.124,-,-,-,-,70.400
'15:04:29.064',-0.144,-0.140,-,-,-,-,69.600
'15:04:29.072',-0.128,-0.140,-,-,-,-,67.200
'15:04:29.080',-0.136,-0.140,-,-,-,-,65.600
'15:04:29.088',-0.112,-0.132,-,-,-,-,64.000
'15:04:29.096',-0.112,-0.140,-,-,-,-,61.600
'15:04:29.104',-0.096,-0.124,-,-,-,-,59.200
'15:04:29.112',-0.072,-0.107,-,-,-,-,57.600
'15:04:29.120',-0.056,-0.091,-,-,-,-,55.200
'15:04:29.128',-0.048,-0.091,-,-,-,-,53.600
'15:04:29.136',-0.032,-0.074,-,-,-,-,52.000
'15:04:29.144',-0.024,-0.091,-,-,-,-,52.000
'15:04:29.152',-0.016,-0.074,-,-,-,-,52.800
'15:04:29.160',-0.008,-0.066,-,-,-,-,54.400
'15:04:29.168',0.000,-0.058,-,-,-,-,55.200
'15:04:29.176',-0.008,-0.058,-,-,-,-,55.200
'15:04:29.184',0.000,-0.058,-,-,-,-,55.200
'15:04:29.192',0.000,-0.058,-,-,-,-,54.400
'15:04:29.200',0.000,-0.050,-,-,-,-,53.600
'15:04:29.208',0.000,-0.050,-,-,-,-,53.600
'15:04:29.216',-0.016,-0.033,-,-,-,-,52.800
'15:04:29.224',0.000,-0.041,-,-,-,-,52.800
'15:04:29.232',-0.008,-0.033,-,-,-,-,52.000
'15:04:29.240',0.000,-0.025,-,-,-,-,52.000
'15:04:29.248',0.000,-0.017,-,-,-,-,51.200
'15:04:29.256',0.000,-0.025,-,-,-,-,51.200
'15:04:29.264',0.000,-0.017,-,-,-,-,50.400
'15:04:29.272',0.000,-0.017,-,-,-,-,50.400
'15:04:29.280',0.000,-0.017,-,-,-,-,50.400
'15:04:29.288',0.000,-0.008,-,-,-,-,50.400
'15:04:29.296',0.000,-0.008,-,-,-,-,50.400
'15:04:29.304',0.008,0.000,-,-,-,-,49.600
'15:04:29.312',0.000,0.000,-,-,-,-,49.600
'15:04:29.320',0.008,0.000,-,-,-,-,49.600
'15:04:29.328',0.000,0.000,-,-,-,-,49.600
'15:04:29.336',0.008,0.000,-,-,-,-,49.600
'15:04:29.344',0.000,0.017,-,-,-,-,48.800
'15:04:29.352',0.008,0.025,-,-,-,-,48.800
'15:04:29.360',0.016,0.041,-,-,-,-,48.800
'15:04:29.368',0.040,0.050,-,-,-,-,48.800
'15:04:29.376',0.064,0.058,-,-,-,-,48.800
'15:04:29.384',0.088,0.091,-,-,-,-,48.000
'15:04:29.392',0.104,0.099,-,-,-,-,48.000
'15:04:29.400',0.088,0.091,-,-,-,-,48.000
'15:04:29.408',0.120,0.099,-,-,-,-,47.200
'15:04:29.416',0.144,0.124,-,-,-,-,47.200
'15:04:29.424',0.168,0.149,-,-,-,-,47.200
'15:04:29.432',0.208,0.198,-,-,-,-,47.200
'15:04:29.440',0.208,0.256,-,-,-,-,46.400
'15:04:29.448',0.168,0.281,-,-,-,-,46.400
'15:04:29.456',0.160,0.322,-,-,-,-,46.400
'15:04:29.464',0.120,0.331,-,-,-,-,46.400
'15:04:29.472',0.120,0.256,-,-,-,-,46.400
'15:04:29.480',0.040,0.215,-,-,-,-,45.600
'15:04:29.488',0.000,0.149,-,-,-,-,45.600
'15:04:29.496',-0.024,0.074,-,-,-,-,45.600
'15:04:29.504',-0.016,0.041,-,-,-,-,45.600
'15:04:29.512',-0.048,0.000,-,-,-,-,45.600
'15:04:29.520',-0.064,-0.017,-,-,-,-,45.600
'15:04:29.528',-0.072,-0.017,-,-,-,-,46.400
'15:04:29.536',-0.072,-0.025,-,-,-,-,48.800
'15:04:29.544',-0.088,-0.033,-,-,-,-,52.000
'15:04:29.552',-0.088,-0.033,-,-,-,-,56.800
'15:04:29.560',-0.096,-0.041,-,-,-,-,62.400
'15:04:29.568',-0.104,-0.041,-,-,-,-,68.000
'15:04:29.576',-0.128,-0.058,-,-,-,-,71.200
'15:04:29.584',-0.128,-0.058,-,-,-,-,72.000
'15:04:29.592',-0.144,-0.091,-,-,-,-,72.000
'15:04:29.600',-0.144,-0.099,-,-,-,-,72.000
'15:04:29.608',-0.152,-0.116,-,-,-,-,71.200
'15:04:29.616',-0.144,-0.140,-,-,-,-,70.400
'15:04:29.624',-0.144,-0.140,-,-,-,-,68.800
'15:04:29.632',-0.136,-0.140,-,-,-,-,66.400
'15:04:29.640',-0.128,-0.132,-,-,-,-,64.800
'15:04:29.648',-0.104,-0.132,-,-,-,-,62.400
'15:04:29.656',-0.088,-0.124,-,-,-,-,60.800
'15:04:29.664',-0.072,-0.107,-,-,-,-,58.400
'15:04:29.672',-0.064,-0.099,-,-,-,-,56.000
'15:04:29.680',-0.056,-0.091,-,-,-,-,54.400
'15:04:29.688',-0.032,-0.099,-,-,-,-,52.800
'15:04:29.696',-0.016,-0.091,-,-,-,-,52.800
'15:04:29.704',-0.016,-0.099,-,-,-,-,52.800
'15:04:29.712',-0.008,-0.074,-,-,-,-,54.400
'15:04:29.720',0.000,-0.058,-,-,-,-,55.200
'15:04:29.728',0.008,-0.058,-,-,-,-,56.000
'15:04:29.736',0.000,-0.058,-,-,-,-,55.200
'15:04:29.744',0.000,-0.058,-,-,-,-,54.400
'15:04:29.752',0.000,-0.058,-,-,-,-,54.400
'15:04:29.760',-0.008,-0.050,-,-,-,-,53.600
'15:04:29.768',0.000,-0.050,-,-,-,-,52.800
'15:04:29.776',0.000,-0.041,-,-,-,-,52.800
'15:04:29.784',0.000,-0.033,-,-,-,-,52.000
'15:04:29.792',0.000,-0.025,-,-,-,-,52.000
'15:04:29.800',0.000,-0.033,-,-,-,-,52.000
'15:04:29.808',0.000,-0.025,-,-,-,-,51.200
'15:04:29.816',0.000,-0.017,-,-,-,-,51.200
'15:04:29.824',0.008,-0.017,-,-,-,-,50.400
'15:04:29.832',0.000,-0.017,-,-,-,-,50.400
'15:04:29.840',0.016,-0.008,-,-,-,-,50.400
'15:04:29.848',0.008,-0.008,-,-,-,-,50.400
'15:04:29.856',0.008,0.000,-,-,-,-,50.400
'15:04:29.864',0.008,-0.008,-,-,-,-,50.400
'15:04:29.872',0.016,0.000,-,-,-,-,49.600
'15:04:29.880',0.000,0.000,-,-,-,-,49.600
'15:04:29.888',0.008,-0.008,-,-,-,-,49.600
'15:04:29.896',0.008,0.008,-,-,-,-,49.600
'15:04:29.904',0.016,0.017,-,-,-,-,48.800
'15:04:29.912',0.024,0.033,-,-,-,-,48.800
'15:04:29.920',0.056,0.050,-,-,-,-,48.800
'15:04:29.928',0.064,0.050,-,-,-,-,48.800
'15:04:29.936',0.104,0.074,-,-,-,-,48.000
'15:04:29.944',0.104,0.099,-,-,-,-,48.000
'15:04:29.952',0.104,0.091,-,-,-,-,48.000
'15:04:29.960',0.128,0.099,-,-,-,-,48.000
'15:04:29.968',0.144,0.116,-,-,-,-,47.200
'15:04:29.976',0.168,0.132,-,-,-,-,47.200
'15:04:29.984',0.208,0.182,-,-,-,-,47.200
'15:04:29.992',0.224,0.248,-,-,-,-,47.200
'15:04:30.000',0.176,0.281,-,-,-,-,46.400
'15:04:30.008',0.160,0.314,-,-,-,-,46.400
'15:04:30.016',0.128,0.322,-,-,-,-,46.400
'15:04:30.024',0.104,0.256,-,-,-,-,46.400
'15:04:30.032',0.064,0.215,-,-,-,-,46.400
'15:04:30.040',0.008,0.165,-,-,-,-,46.400
'15:04:30.048',-0.008,0.099,-,-,-,-,45.600
'15:04:30.056',-0.024,0.041,-,-,-,-,45.600
'15:04:30.064',-0.032,0.008,-,-,-,-,45.600
'15:04:30.072',-0.056,-0.017,-,-,-,-,46.400
'15:04:30.080',-0.072,-0.025,-,-,-,-,46.400
'15:04:30.088',-0.064,-0.025,-,-,-,-,48.000
'15:04:30.096',-0.088,-0.033,-,-,-,-,51.200
'15:04:30.104',-0.072,-0.041,-,-,-,-,56.000
'15:04:30.112',-0.096,-0.050,-,-,-,-,62.400
'15:04:30.120',-0.088,-0.033,-,-,-,-,67.200
'15:04:30.128',-0.112,-0.058,-,-,-,-,71.200
'15:04:30.136',-0.128,-0.058,-,-,-,-,72.800
'15:04:30.144',-0.136,-0.091,-,-,-,-,72.800
'15:04:30.152',-0.128,-0.099,-,-,-,-,72.000
'15:04:30.160',-0.144,-0.116,-,-,-,-,72.000
'15:04:30.168',-0.128,-0.132,-,-,-,-,70.400
'15:04:30.176',-0.136,-0.140,-,-,-,-,68.800
'15:04:30.184',-0.128,-0.140,-,-,-,-,67.200
'15:04:30.192',-0.104,-0.132,-,-,-,-,64.800
'15:04:30.200',-0.088,-0.140,-,-,-,-,63.200
'15:04:30.208',-0.096,-0.124,-,-,-,-,60.800
'15:04:30.216',-0.072,-0.116,-,-,-,-,59.200
'15:04:30.224',-0.064,-0.099,-,-,-,-,56.800
'15:04:30.232',-0.040,-0.099,-,-,-,-,54.400
'15:04:30.240',-0.032,-0.099,-,-,-,-,53.600
'15:04:30.248',-0.016,-0.091,-,-,-,-,52.800
'15:04:30.256',0.000,-0.091,-,-,-,-,52.800
'15:04:30.264',-0.008,-0.091,-,-,-,-,54.400
'15:04:30.272',0.008,-0.066,-,-,-,-,55.200
'15:04:30.280',0.016,-0.066,-,-,-,-,56.000
'15:04:30.288',0.008,-0.066,-,-,-,-,56.000
'15:04:30.296',0.000,-0.058,-,-,-,-,55.200
'15:04:30.304',0.016,-0.058,-,-,-,-,54.400
'15:04:30.312',0.000,-0.058,-,-,-,-,53.600
'15:04:30.320',0.008,-0.050,-,-,-,-,53.600
'15:04:30.328',0.000,-0.058,-,-,-,-,52.800
'15:04:30.336',0.008,-0.041,-,-,-,-,52.800
'15:04:30.344',0.000,-0.033,-,-,-,-,52.000
'15:04:30.352',0.008,-0.025,-,-,-,-,52.000
'15:04:30.360',0.000,-0.033,-,-,-,-,52.000
'15:04:30.368',0.016,-0.017,-,-,-,-,51.200
'15:04:30.376',0.008,-0.017,-,-,-,-,51.200
'15:04:30.384',0.024,-0.017,-,-,-,-,51.200
'15:04:30.392',0.016,-0.017,-,-,-,-,51.200
'15:04:30.400',0.024,-0.008,-,-,-,-,50.400
'15:04:30.408',0.016,-0.008,-,-,-,-,50.400
'15:04:30.416',0.024,-0.017,-,-,-,-,50.400
'15:04:30.424',0.032,-0.008,-,-,-,-,50.400
'15:04:30.432',0.008,0.000,-,-,-,-,50.400
'15:04:30.440',0.016,-0.008,-,-,-,-,50.400
'15:04:30.448',0.024,0.000,-,-,-,-,49.600
'15:04:30.456',0.000,0.008,-,-,-,-,49.600
'15:04:30.464',0.024,0.017,-,-,-,-,49.600
'15:04:30.472',0.040,0.041,-,-,-,-,49.600
'15:04:30.480',0.056,0.050,-,-,-,-,49.600
'15:04:30.488',0.080,0.058,-,-,-,-,48.800
'15:04:30.496',0.104,0.091,-,-,-,-,48.800
'15:04:30.504',0.120,0.099,-,-,-,-,48.800
'15:04:30.512',0.104,0.074,-,-,-,-,48.000
'15:04:30.520',0.136,0.099,-,-,-,-,48.000
'15:04:30.528',0.152,0.132,-,-,-,-,48.000
'15:04:30.536',0.184,0.157,-,-,-,-,48.000
'15:04:30.544',0.208,0.231,-,-,-,-,48.000
'15:04:30.552',0.184,0.281,-,-,-,-,47.200
'15:04:30.560',0.160,0.289,-,-,-,-,47.200
'15:04:30.568',0.168,0.322,-,-,-,-,47.200
'15:04:30.576',0.120,0.331,-,-,-,-,47.200
'15:04:30.584',0.080,0.240,-,-,-,-,47.200
'15:04:30.592',0.032,0.190,-,-,-,-,46.400
'15:04:30.600',0.000,0.124,-,-,-,-,46.400
'15:04:30.608',-0.008,0.050,-,-,-,-,46.400
'15:04:30.616',0.000,0.017,-,-,-,-,46.400
'15:04:30.624',-0.040,-0.008,-,-,-,-,46.400
'15:04:30.632',-0.048,-0.025,-,-,-,-,47.200
'15:04:30.640',-0.056,-0.025,-,-,-,-,48.000
'15:04:30.648',-0.072,-0.041,-,-,-,-,50.400
'15:04:30.656',-0.064,-0.033,-,-,-,-,54.400
'15:04:30.664',-0.072,-0.041,-,-,-,-,60.000
'15:04:30.672',-0.072,-0.050,-,-,-,-,66.400
'15:04:30.680',-0.088,-0.058,-,-,-,-,71.200
'15:04:30.688',-0.088,-0.066,-,-,-,-,73.600
'15:04:30.696',-0.104,-0.091,-,-,-,-,73.600
'15:04:30.704',-0.112,-0.099,-,-,-,-,73.600
'15:04:30.712',-0.128,-0.116,-,-,-,-,73.600
'15:04:30.720',-0.112,-0.132,-,-,-,-,72.800
'15:04:30.728',-0.128,-0.140,-,-,-,-,71.200
'15:04:30.736',-0.104,-0.149,-,-,-,-,68.800
'15:04:30.744',-0.112,-0.140,-,-,-,-,67.200
'15:04:30.752',-0.088,-0.149,-,-,-,-,65.600
'15:04:30.760',-0.096,-0.140,-,-,-,-,63.200
'15:04:30.768',-0.072,-0.132,-,-,-,-,60.800
'15:04:30.776',-0.064,-0.124,-,-,-,-,58.400
'15:04:30.784',-0.048,-0.116,-,-,-,-,56.800
'15:04:30.792',-0.040,-0.116,-,-,-,-,55.200
'15:04:30.800',-0.016,-0.107,-,-,-,-,53.600
'15:04:30.808',-0.024,-0.116,-,-,-,-,53.600
'15:04:30.816',0.000,-0.107,-,-,-,-,54.400
'15:04:30.824',0.000,-0.099,-,-,-,-,56.000
'15:04:30.832',0.000,-0.091,-,-,-,-,57.600
'15:04:30.840',0.008,-0.099,-,-,-,-,57.600
'15:04:30.848',0.000,-0.091,-,-,-,-,56.800
'15:04:30.856',0.008,-0.074,-,-,-,-,56.000
'15:04:30.864',0.000,-0.066,-,-,-,-,55.200
'15:04:30.872',0.000,-0.066,-,-,-,-,55.200
'15:04:30.880',0.000,-0.066,-,-,-,-,54.400
'15:04:30.888',0.008,-0.058,-,-,-,-,54.400
'15:04:30.896',0.000,-0.058,-,-,-,-,53.600
'15:04:30.904',0.000,-0.050,-,-,-,-,53.600
'15:04:30.912',0.000,-0.058,-,-,-,-,52.800
'15:04:30.920',0.008,-0.041,-,-,-,-,52.800
'15:04:30.928',0.000,-0.041,-,-,-,-,52.000
'15:04:30.936',0.008,-0.033,-,-,-,-,52.000
'15:04:30.944',0.000,-0.033,-,-,-,-,52.000
'15:04:30.952',0.016,-0.017,-,-,-,-,51.200
'15:04:30.960',0.008,-0.025,-,-,-,-,51.200
'15:04:30.968',0.016,-0.017,-,-,-,-,51.200
'15:04:30.976',0.008,-0.017,-,-,-,-,51.200
'15:04:30.984',0.016,-0.017,-,-,-,-,51.200
'15:04:30.992',0.008,-0.017,-,-,-,-,50.400
'15:04:31.000',0.008,-0.017,-,-,-,-,50.400
'15:04:31.008',0.016,0.000,-,-,-,-,50.400
'15:04:31.016',0.000,0.008,-,-,-,-,50.400
'15:04:31.024',0.032,0.017,-,-,-,-,50.400
'15:04:31.032',0.048,0.025,-,-,-,-,49.600
'15:04:31.040',0.064,0.041,-,-,-,-,49.600
'15:04:31.048',0.104,0.058,-,-,-,-,49.600
'15:04:31.056',0.104,0.091,-,-,-,-,49.600
'15:04:31.064',0.104,0.050,-,-,-,-,49.600
'15:04:31.072',0.128,0.074,-,-,-,-,48.800
'15:04:31.080',0.120,0.099,-,-,-,-,48.800
'15:04:31.088',0.168,0.132,-,-,-,-,48.800
'15:04:31.096',0.192,0.190,-,-,-,-,48.800
'15:04:31.104',0.208,0.248,-,-,-,-,48.800
'15:04:31.112',0.152,0.256,-,-,-,-,48.000
'15:04:31.120',0.160,0.314,-,-,-,-,48.000
'15:04:31.128',0.120,0.289,-,-,-,-,48.000
'15:04:31.136',0.088,0.231,-,-,-,-,48.000
'15:04:31.144',0.048,0.190,-,-,-,-,47.200
'15:04:31.152',0.008,0.132,-,-,-,-,47.200
'15:04:31.160',-0.016,0.050,-,-,-,-,47.200
'15:04:31.168',-0.008,0.008,-,-,-,-,47.200
'15:04:31.176',-0.032,-0.017,-,-,-,-,47.200
'15:04:31.184',-0.040,-0.041,-,-,-,-,47.200
'15:04:31.192',-0.064,-0.058,-,-,-,-,48.000
'15:04:31.200',-0.056,-0.058,-,-,-,-,50.400
'15:04:31.208',-0.072,-0.066,-,-,-,-,53.600
'15:04:31.216',-0.064,-0.058,-,-,-,-,58.400
'15:04:31.224',-0.072,-0.066,-,-,-,-,64.800
'15:04:31.232',-0.088,-0.074,-,-,-,-,70.400
'15:04:31.240',-0.088,-0.091,-,-,-,-,73.600
'15:04:31.248',-0.104,-0.107,-,-,-,-,75.200
'15:04:31.256',-0.112,-0.124,-,-,-,-,75.200
'15:04:31.264',-0.128,-0.132,-,-,-,-,74.400
'15:04:31.272',-0.112,-0.149,-,-,-,-,73.600
'15:04:31.280',-0.128,-0.165,-,-,-,-,72.000
'15:04:31.288',-0.112,-0.182,-,-,-,-,70.400
'15:04:31.296',-0.128,-0.165,-,-,-,-,68.000
'15:04:31.304',-0.088,-0.157,-,-,-,-,66.400
'15:04:31.312',-0.096,-0.165,-,-,-,-,64.000
'15:04:31.320',-0.088,-0.149,-,-,-,-,61.600
'15:04:31.328',-0.072,-0.132,-,-,-,-,60.000
'15:04:31.336',-0.048,-0.124,-,-,-,-,57.600
'15:04:31.344',-0.040,-0.116,-,-,-,-,56.000
'15:04:31.352',-0.024,-0.124,-,-,-,-,54.400
'15:04:31.360',-0.016,-0.107,-,-,-,-,53.600
'15:04:31.368',-0.008,-0.107,-,-,-,-,54.400
'15:04:31.376',0.000,-0.099,-,-,-,-,56.000
'15:04:31.384',0.000,-0.091,-,-,-,-,57.600
'15:04:31.392',0.008,-0.074,-,-,-,-,57.600
'15:04:31.400',0.000,-0.091,-,-,-,-,57.600
'15:04:31.408',0.000,-0.074,-,-,-,-,56.800
