'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:10:12.832',0.000,-0.058,-,-,-,-,57.600
'15:10:12.840',0.000,-0.058,-,-,-,-,56.800
'15:10:12.848',0.000,-0.050,-,-,-,-,56.800
'15:10:12.856',-0.008,-0.050,-,-,-,-,56.800
'15:10:12.864',0.000,-0.033,-,-,-,-,56.800
'15:10:12.872',0.000,-0.025,-,-,-,-,56.800
'15:10:12.880',0.000,-0.025,-,-,-,-,56.800
'15:10:12.888',0.000,-0.017,-,-,-,-,56.800
'15:10:12.896',0.000,-0.017,-,-,-,-,56.800
'15:10:12.904',0.008,-0.008,-,-,-,-,56.000
'15:10:12.912',0.000,-0.017,-,-,-,-,56.000
'15:10:12.920',0.008,-0.008,-,-,-,-,56.000
'15:10:12.928',0.000,0.000,-,-,-,-,55.200
'15:10:12.936',0.016,0.008,-,-,-,-,55.200
'15:10:12.944',0.008,0.025,-,-,-,-,54.400
'15:10:12.952',0.032,0.033,-,-,-,-,54.400
'15:10:12.960',0.056,0.050,-,-,-,-,54.400
'15:10:12.968',0.088,0.066,-,-,-,-,54.400
'15:10:12.976',0.104,0.099,-,-,-,-,54.400
'15:10:12.984',0.104,0.099,-,-,-,-,54.400
'15:10:12.992',0.120,0.074,-,-,-,-,53.600
'15:10:13.000',0.128,0.116,-,-,-,-,53.600
'15:10:13.008',0.152,0.132,-,-,-,-,53.600
'15:10:13.016',0.192,0.165,-,-,-,-,53.600
'15:10:13.024',0.208,0.248,-,-,-,-,53.600
'15:10:13.032',0.184,0.289,-,-,-,-,52.800
'15:10:13.040',0.168,0.314,-,-,-,-,52.800
'15:10:13.048',0.176,0.347,-,-,-,-,52.000
'15:10:13.056',0.104,0.298,-,-,-,-,52.000
'15:10:13.064',0.064,0.240,-,-,-,-,52.000
'15:10:13.072',0.024,0.198,-,-,-,-,52.000
'15:10:13.080',-0.008,0.132,-,-,-,-,52.000
'15:10:13.088',-0.032,0.066,-,-,-,-,51.200
'15:10:13.096',-0.024,0.017,-,-,-,-,52.000
'15:10:13.104',-0.048,-0.017,-,-,-,-,52.000
'15:10:13.112',-0.064,-0.033,-,-,-,-,52.000
'15:10:13.120',-0.072,-0.025,-,-,-,-,53.600
'15:10:13.128',-0.072,-0.041,-,-,-,-,56.800
'15:10:13.136',-0.088,-0.050,-,-,-,-,62.400
'15:10:13.144',-0.096,-0.050,-,-,-,-,68.800
'15:10:13.152',-0.088,-0.050,-,-,-,-,74.400
'15:10:13.160',-0.104,-0.058,-,-,-,-,78.400
'15:10:13.168',-0.128,-0.066,-,-,-,-,79.200
'15:10:13.176',-0.128,-0.099,-,-,-,-,79.200
'15:10:13.184',-0.136,-0.099,-,-,-,-,78.400
'15:10:13.192',-0.144,-0.107,-,-,-,-,77.600
'15:10:13.200',-0.152,-0.124,-,-,-,-,76.000
'15:10:13.208',-0.144,-0.140,-,-,-,-,74.400
'15:10:13.216',-0.144,-0.132,-,-,-,-,72.000
'15:10:13.224',-0.128,-0.140,-,-,-,-,69.600
'15:10:13.232',-0.104,-0.140,-,-,-,-,67.200
'15:10:13.240',-0.096,-0.140,-,-,-,-,64.800
'15:10:13.248',-0.088,-0.140,-,-,-,-,63.200
'15:10:13.256',-0.072,-0.140,-,-,-,-,60.800
'15:10:13.264',-0.056,-0.140,-,-,-,-,59.200
'15:10:13.272',-0.040,-0.140,-,-,-,-,59.200
'15:10:13.280',-0.024,-0.116,-,-,-,-,60.000
'15:10:13.288',-0.016,-0.124,-,-,-,-,60.800
'15:10:13.296',-0.008,-0.107,-,-,-,-,62.400
'15:10:13.304',-0.008,-0.099,-,-,-,-,62.400
'15:10:13.312',0.000,-0.091,-,-,-,-,61.600
'15:10:13.320',-0.008,-0.091,-,-,-,-,60.800
'15:10:13.328',0.000,-0.074,-,-,-,-,60.000
'15:10:13.336',-0.008,-0.066,-,-,-,-,59.200
'15:10:13.344',0.000,-0.058,-,-,-,-,58.400
'15:10:13.352',-0.008,-0.058,-,-,-,-,57.600
'15:10:13.360',-0.016,-0.058,-,-,-,-,56.800
'15:10:13.368',0.000,-0.041,-,-,-,-,56.800
'15:10:13.376',0.000,-0.041,-,-,-,-,56.800
'15:10:13.384',0.000,-0.033,-,-,-,-,56.000
'15:10:13.392',0.000,-0.025,-,-,-,-,56.000
'15:10:13.400',0.000,-0.017,-,-,-,-,56.000
'15:10:13.408',0.000,-0.017,-,-,-,-,56.000
'15:10:13.416',0.008,-0.017,-,-,-,-,56.000
'15:10:13.424',0.000,-0.008,-,-,-,-,56.000
'15:10:13.432',0.008,-0.017,-,-,-,-,56.000
'15:10:13.440',0.000,-0.008,-,-,-,-,55.200
'15:10:13.448',0.008,0.000,-,-,-,-,55.200
'15:10:13.456',0.000,-0.008,-,-,-,-,55.200
'15:10:13.464',0.016,0.000,-,-,-,-,55.200
'15:10:13.472',0.008,0.017,-,-,-,-,54.400
'15:10:13.480',0.032,0.025,-,-,-,-,54.400
'15:10:13.488',0.048,0.033,-,-,-,-,54.400
'15:10:13.496',0.064,0.050,-,-,-,-,54.400
'15:10:13.504',0.104,0.074,-,-,-,-,53.600
'15:10:13.512',0.104,0.099,-,-,-,-,53.600
'15:10:13.520',0.104,0.091,-,-,-,-,53.600
'15:10:13.528',0.128,0.066,-,-,-,-,53.600
'15:10:13.536',0.144,0.124,-,-,-,-,52.800
'15:10:13.544',0.184,0.140,-,-,-,-,52.800
'15:10:13.552',0.208,0.198,-,-,-,-,52.800
'15:10:13.560',0.200,0.248,-,-,-,-,52.000
'15:10:13.568',0.168,0.281,-,-,-,-,52.000
'15:10:13.576',0.176,0.314,-,-,-,-,52.000
'15:10:13.584',0.128,0.331,-,-,-,-,52.000
'15:10:13.592',0.088,0.248,-,-,-,-,51.200
'15:10:13.600',0.048,0.215,-,-,-,-,51.200
'15:10:13.608',0.008,0.149,-,-,-,-,51.200
'15:10:13.616',-0.016,0.099,-,-,-,-,51.200
'15:10:13.624',-0.024,0.041,-,-,-,-,51.200
'15:10:13.632',-0.016,0.000,-,-,-,-,51.200
'15:10:13.640',-0.056,-0.025,-,-,-,-,52.000
'15:10:13.648',-0.064,-0.033,-,-,-,-,53.600
'15:10:13.656',-0.072,-0.025,-,-,-,-,56.800
'15:10:13.664',-0.072,-0.041,-,-,-,-,62.400
'15:10:13.672',-0.088,-0.050,-,-,-,-,69.600
'15:10:13.680',-0.088,-0.050,-,-,-,-,76.000
'15:10:13.688',-0.112,-0.058,-,-,-,-,80.000
'15:10:13.696',-0.104,-0.058,-,-,-,-,80.800
'15:10:13.704',-0.128,-0.074,-,-,-,-,80.800
'15:10:13.712',-0.128,-0.099,-,-,-,-,80.800
'15:10:13.720',-0.144,-0.099,-,-,-,-,80.000
'15:10:13.728',-0.128,-0.107,-,-,-,-,78.400
'15:10:13.736',-0.144,-0.124,-,-,-,-,76.000
'15:10:13.744',-0.152,-0.132,-,-,-,-,73.600
'15:10:13.752',-0.128,-0.140,-,-,-,-,72.000
'15:10:13.760',-0.136,-0.132,-,-,-,-,69.600
'15:10:13.768',-0.088,-0.140,-,-,-,-,67.200
'15:10:13.776',-0.072,-0.140,-,-,-,-,64.800
'15:10:13.784',-0.072,-0.140,-,-,-,-,63.200
'15:10:13.792',-0.056,-0.140,-,-,-,-,61.600
'15:10:13.800',-0.040,-0.132,-,-,-,-,60.800
'15:10:13.808',-0.024,-0.124,-,-,-,-,60.800
'15:10:13.816',-0.016,-0.116,-,-,-,-,62.400
'15:10:13.824',-0.008,-0.124,-,-,-,-,63.200
'15:10:13.832',-0.008,-0.116,-,-,-,-,63.200
'15:10:13.840',-0.008,-0.099,-,-,-,-,62.400
'15:10:13.848',0.000,-0.099,-,-,-,-,61.600
'15:10:13.856',-0.008,-0.091,-,-,-,-,60.800
'15:10:13.864',0.000,-0.074,-,-,-,-,60.000
'15:10:13.872',-0.008,-0.058,-,-,-,-,59.200
'15:10:13.880',0.000,-0.066,-,-,-,-,58.400
'15:10:13.888',-0.008,-0.058,-,-,-,-,57.600
'15:10:13.896',0.000,-0.050,-,-,-,-,57.600
'15:10:13.904',0.000,-0.041,-,-,-,-,56.800
'15:10:13.912',0.000,-0.050,-,-,-,-,56.800
'15:10:13.920',0.000,-0.033,-,-,-,-,56.800
'15:10:13.928',0.008,-0.025,-,-,-,-,56.800
'15:10:13.936',0.000,-0.017,-,-,-,-,56.800
'15:10:13.944',0.008,-0.017,-,-,-,-,56.800
'15:10:13.952',0.008,-0.008,-,-,-,-,56.800
'15:10:13.960',0.016,-0.017,-,-,-,-,56.800
'15:10:13.968',0.008,-0.008,-,-,-,-,56.800
'15:10:13.976',0.016,-0.008,-,-,-,-,56.000
'15:10:13.984',0.024,0.000,-,-,-,-,56.000
'15:10:13.992',0.008,0.000,-,-,-,-,56.000
'15:10:14.000',0.024,0.000,-,-,-,-,55.200
'15:10:14.008',0.008,0.017,-,-,-,-,55.200
'15:10:14.016',0.040,0.041,-,-,-,-,55.200
'15:10:14.024',0.056,0.050,-,-,-,-,55.200
'15:10:14.032',0.088,0.050,-,-,-,-,54.400
'15:10:14.040',0.104,0.074,-,-,-,-,54.400
'15:10:14.048',0.104,0.099,-,-,-,-,54.400
'15:10:14.056',0.120,0.074,-,-,-,-,54.400
'15:10:14.064',0.136,0.099,-,-,-,-,54.400
'15:10:14.072',0.152,0.132,-,-,-,-,54.400
'15:10:14.080',0.192,0.140,-,-,-,-,53.600
'15:10:14.088',0.224,0.215,-,-,-,-,53.600
'15:10:14.096',0.200,0.281,-,-,-,-,52.800
'15:10:14.104',0.176,0.289,-,-,-,-,52.800
'15:10:14.112',0.184,0.331,-,-,-,-,52.800
'15:10:14.120',0.120,0.331,-,-,-,-,52.800
'15:10:14.128',0.104,0.248,-,-,-,-,52.800
'15:10:14.136',0.040,0.215,-,-,-,-,52.000
'15:10:14.144',0.008,0.149,-,-,-,-,52.000
'15:10:14.152',-0.008,0.091,-,-,-,-,52.000
'15:10:14.160',-0.016,0.033,-,-,-,-,52.000
'15:10:14.168',-0.008,-0.008,-,-,-,-,52.800
'15:10:14.176',-0.040,-0.025,-,-,-,-,52.800
'15:10:14.184',-0.056,-0.033,-,-,-,-,55.200
'15:10:14.192',-0.072,-0.041,-,-,-,-,58.400
'15:10:14.200',-0.064,-0.033,-,-,-,-,64.000
'15:10:14.208',-0.088,-0.050,-,-,-,-,71.200
'15:10:14.216',-0.072,-0.041,-,-,-,-,77.600
'15:10:14.224',-0.088,-0.058,-,-,-,-,80.800
'15:10:14.232',-0.088,-0.058,-,-,-,-,82.400
'15:10:14.240',-0.104,-0.074,-,-,-,-,82.400
'15:10:14.248',-0.112,-0.099,-,-,-,-,81.600
'15:10:14.256',-0.128,-0.099,-,-,-,-,80.800
'15:10:14.264',-0.112,-0.124,-,-,-,-,79.200
'15:10:14.272',-0.128,-0.116,-,-,-,-,76.800
'15:10:14.280',-0.112,-0.132,-,-,-,-,74.400
'15:10:14.288',-0.112,-0.140,-,-,-,-,72.000
'15:10:14.296',-0.088,-0.132,-,-,-,-,69.600
'15:10:14.304',-0.088,-0.140,-,-,-,-,67.200
'15:10:14.312',-0.064,-0.140,-,-,-,-,64.800
'15:10:14.320',-0.056,-0.140,-,-,-,-,63.200
'15:10:14.328',-0.048,-0.140,-,-,-,-,61.600
'15:10:14.336',-0.032,-0.140,-,-,-,-,61.600
'15:10:14.344',-0.008,-0.124,-,-,-,-,62.400
'15:10:14.352',-0.016,-0.116,-,-,-,-,63.200
'15:10:14.360',0.000,-0.124,-,-,-,-,64.000
'15:10:14.368',0.000,-0.107,-,-,-,-,64.000
'15:10:14.376',0.000,-0.099,-,-,-,-,63.200
'15:10:14.384',0.000,-0.099,-,-,-,-,62.400
'15:10:14.392',0.000,-0.091,-,-,-,-,61.600
'15:10:14.400',0.000,-0.074,-,-,-,-,60.800
'15:10:14.408',0.000,-0.058,-,-,-,-,60.000
'15:10:14.416',0.000,-0.058,-,-,-,-,59.200
'15:10:14.424',0.000,-0.058,-,-,-,-,59.200
'15:10:14.432',0.000,-0.050,-,-,-,-,58.400
'15:10:14.440',0.000,-0.041,-,-,-,-,58.400
'15:10:14.448',0.000,-0.041,-,-,-,-,58.400
'15:10:14.456',0.000,-0.033,-,-,-,-,58.400
'15:10:14.464',0.008,-0.025,-,-,-,-,58.400
'15:10:14.472',0.000,-0.017,-,-,-,-,57.600
'15:10:14.480',0.016,-0.017,-,-,-,-,57.600
'15:10:14.488',0.000,-0.017,-,-,-,-,57.600
'15:10:14.496',0.016,-0.008,-,-,-,-,57.600
'15:10:14.504',0.008,-0.017,-,-,-,-,56.800
'15:10:14.512',0.016,-0.008,-,-,-,-,56.800
'15:10:14.520',0.008,-0.017,-,-,-,-,56.800
'15:10:14.528',0.016,-0.008,-,-,-,-,56.000
'15:10:14.536',0.016,0.000,-,-,-,-,56.000
'15:10:14.544',0.024,0.017,-,-,-,-,56.000
'15:10:14.552',0.016,0.025,-,-,-,-,56.000
'15:10:14.560',0.048,0.033,-,-,-,-,56.000
'15:10:14.568',0.064,0.041,-,-,-,-,55.200
'15:10:14.576',0.088,0.058,-,-,-,-,55.200
'15:10:14.584',0.104,0.074,-,-,-,-,55.200
'15:10:14.592',0.088,0.074,-,-,-,-,55.200
'15:10:14.600',0.120,0.066,-,-,-,-,55.200
'15:10:14.608',0.144,0.116,-,-,-,-,54.400
'15:10:14.616',0.160,0.132,-,-,-,-,54.400
'15:10:14.624',0.192,0.182,-,-,-,-,54.400
'15:10:14.632',0.208,0.248,-,-,-,-,53.600
'15:10:14.640',0.168,0.281,-,-,-,-,53.600
'15:10:14.648',0.176,0.273,-,-,-,-,53.600
'15:10:14.656',0.136,0.322,-,-,-,-,52.800
'15:10:14.664',0.104,0.248,-,-,-,-,52.800
'15:10:14.672',0.064,0.215,-,-,-,-,52.800
'15:10:14.680',0.024,0.157,-,-,-,-,52.800
'15:10:14.688',-0.008,0.091,-,-,-,-,52.800
'15:10:14.696',-0.008,0.033,-,-,-,-,52.800
'15:10:14.704',-0.016,-0.017,-,-,-,-,52.800
'15:10:14.712',-0.032,-0.041,-,-,-,-,52.800
'15:10:14.720',-0.048,-0.058,-,-,-,-,54.400
'15:10:14.728',-0.056,-0.058,-,-,-,-,56.800
'15:10:14.736',-0.064,-0.066,-,-,-,-,62.400
'15:10:14.744',-0.064,-0.058,-,-,-,-,68.800
'15:10:14.752',-0.072,-0.066,-,-,-,-,76.000
'15:10:14.760',-0.088,-0.074,-,-,-,-,80.800
'15:10:14.768',-0.088,-0.091,-,-,-,-,83.200
'15:10:14.776',-0.096,-0.099,-,-,-,-,83.200
'15:10:14.784',-0.104,-0.099,-,-,-,-,83.200
'15:10:14.792',-0.128,-0.107,-,-,-,-,82.400
'15:10:14.800',-0.112,-0.116,-,-,-,-,80.800
'15:10:14.808',-0.128,-0.140,-,-,-,-,78.400
'15:10:14.816',-0.128,-0.140,-,-,-,-,76.000
'15:10:14.824',-0.104,-0.140,-,-,-,-,73.600
'15:10:14.832',-0.096,-0.149,-,-,-,-,72.000
'15:10:14.840',-0.088,-0.165,-,-,-,-,69.600
'15:10:14.848',-0.072,-0.182,-,-,-,-,67.200
'15:10:14.856',-0.072,-0.165,-,-,-,-,64.800
'15:10:14.864',-0.048,-0.182,-,-,-,-,63.200
'15:10:14.872',-0.056,-0.165,-,-,-,-,62.400
'15:10:14.880',-0.016,-0.140,-,-,-,-,63.200
'15:10:14.888',-0.024,-0.149,-,-,-,-,64.000
'15:10:14.896',-0.008,-0.140,-,-,-,-,64.800
'15:10:14.904',-0.008,-0.132,-,-,-,-,65.600
'15:10:14.912',0.000,-0.116,-,-,-,-,64.800
'15:10:14.920',-0.008,-0.107,-,-,-,-,64.000
'15:10:14.928',0.000,-0.107,-,-,-,-,62.400
'15:10:14.936',-0.008,-0.099,-,-,-,-,61.600
'15:10:14.944',0.000,-0.099,-,-,-,-,60.800
'15:10:14.952',0.000,-0.066,-,-,-,-,60.800
'15:10:14.960',0.000,-0.058,-,-,-,-,60.000
'15:10:14.968',0.000,-0.058,-,-,-,-,59.200
'15:10:14.976',-0.008,-0.050,-,-,-,-,59.200
'15:10:14.984',0.000,-0.041,-,-,-,-,59.200
'15:10:14.992',0.000,-0.033,-,-,-,-,59.200
'15:10:15.000',0.008,-0.033,-,-,-,-,59.200
'15:10:15.008',0.000,-0.017,-,-,-,-,58.400
'15:10:15.016',0.008,-0.017,-,-,-,-,58.400
'15:10:15.024',0.000,-0.017,-,-,-,-,58.400
'15:10:15.032',0.016,-0.017,-,-,-,-,57.600
'15:10:15.040',0.000,-0.008,-,-,-,-,57.600
'15:10:15.048',0.008,0.000,-,-,-,-,57.600
'15:10:15.056',0.000,-0.008,-,-,-,-,56.800
'15:10:15.064',0.016,0.000,-,-,-,-,56.800
'15:10:15.072',0.000,0.000,-,-,-,-,56.800
'15:10:15.080',0.016,0.000,-,-,-,-,56.800
'15:10:15.088',0.000,0.000,-,-,-,-,56.800
'15:10:15.096',0.016,0.000,-,-,-,-,56.000
'15:10:15.104',0.008,0.000,-,-,-,-,56.000
'15:10:15.112',0.016,0.000,-,-,-,-,56.000
'15:10:15.120',0.008,0.000,-,-,-,-,56.000
'15:10:15.128',0.016,0.008,-,-,-,-,56.000
'15:10:15.136',0.008,0.000,-,-,-,-,56.000
'15:10:15.144',0.016,0.008,-,-,-,-,55.200
'15:10:15.152',0.008,0.008,-,-,-,-,55.200
'15:10:15.160',0.016,0.008,-,-,-,-,54.400
'15:10:15.168',0.008,0.000,-,-,-,-,54.400
'15:10:15.176',0.016,0.008,-,-,-,-,54.400
'15:10:15.184',0.016,0.000,-,-,-,-,53.600
'15:10:15.192',0.008,0.008,-,-,-,-,53.600
'15:10:15.200',0.024,0.017,-,-,-,-,53.600
'15:10:15.208',0.008,0.008,-,-,-,-,52.800
'15:10:15.216',0.016,0.000,-,-,-,-,52.800
'15:10:15.224',0.000,0.008,-,-,-,-,52.800
'15:10:15.232',0.016,0.008,-,-,-,-,52.800
'15:10:15.240',0.000,0.017,-,-,-,-,52.000
'15:10:15.248',0.008,0.008,-,-,-,-,52.000
'15:10:15.256',0.000,0.017,-,-,-,-,52.000
'15:10:15.264',0.008,0.008,-,-,-,-,51.200
'15:10:15.272',0.008,0.017,-,-,-,-,51.200
'15:10:15.280',0.016,0.008,-,-,-,-,51.200
'15:10:15.288',0.000,0.017,-,-,-,-,51.200
'15:10:15.296',0.008,0.008,-,-,-,-,50.400
'15:10:15.304',0.000,0.017,-,-,-,-,50.400
'15:10:15.312',0.008,0.017,-,-,-,-,50.400
'15:10:15.320',0.000,0.033,-,-,-,-,50.400
'15:10:15.328',0.016,0.041,-,-,-,-,49.600
'15:10:15.336',0.000,0.033,-,-,-,-,49.600
'15:10:15.344',0.008,0.041,-,-,-,-,49.600
'15:10:15.352',0.000,0.050,-,-,-,-,49.600
'15:10:15.360',0.016,0.050,-,-,-,-,49.600
'15:10:15.368',0.000,0.033,-,-,-,-,48.800
'15:10:15.376',0.008,0.033,-,-,-,-,48.800
'15:10:15.384',0.016,0.017,-,-,-,-,48.800
'15:10:15.392',0.008,0.008,-,-,-,-,48.800
'15:10:15.400',0.016,0.008,-,-,-,-,48.800
'15:10:15.408',0.000,0.017,-,-,-,-,48.800
