'Elapsed time','I','II','V','MCL1','ABP','CVP'
'172:21:35.424',-,0.008,-,2.184,64.000,-
'172:21:35.432',-,0.008,-,2.138,64.000,-
'172:21:35.440',-,0.008,-,2.138,64.000,-
'172:21:35.448',-,0.024,-,2.092,63.000,-
'172:21:35.456',-,0.024,-,2.000,63.000,-
'172:21:35.464',-,0.024,-,1.897,64.000,-
'172:21:35.472',-,0.040,-,1.851,64.000,-
'172:21:35.480',-,0.056,-,1.713,63.000,-
'172:21:35.488',-,0.056,-,1.609,63.000,-
'172:21:35.496',-,0.072,-,1.517,63.000,-
'172:21:35.504',-,0.088,-,1.379,64.000,-
'172:21:35.512',-,0.088,-,1.276,66.000,-
'172:21:35.520',-,0.104,-,1.138,69.000,-
'172:21:35.528',-,0.120,-,1.046,73.000,-
'172:21:35.536',-,0.136,-,0.943,76.000,-
'172:21:35.544',-,0.144,-,0.851,81.000,-
'172:21:35.552',-,0.160,-,0.759,86.000,-
'172:21:35.560',-,0.160,-,0.713,90.000,-
'172:21:35.568',-,0.176,-,0.609,92.000,-
'172:21:35.576',-,0.176,-,0.563,96.000,-
'172:21:35.584',-,0.160,-,0.517,98.000,-
'172:21:35.592',-,0.144,-,0.471,102.000,-
'172:21:35.600',-,0.136,-,0.425,104.000,-
'172:21:35.608',-,0.104,-,0.425,106.000,-
'172:21:35.616',-,0.088,-,0.379,108.000,-
'172:21:35.624',-,0.056,-,0.379,110.000,-
'172:21:35.632',-,0.024,-,0.379,111.000,-
'172:21:35.640',-,0.000,-,0.333,111.000,-
'172:21:35.648',-,-0.008,-,0.333,111.000,-
'172:21:35.656',-,-0.008,-,0.333,110.000,-
'172:21:35.664',-,-0.008,-,0.276,109.000,-
'172:21:35.672',-,-0.008,-,0.276,108.000,-
'172:21:35.680',-,-0.024,-,0.230,105.000,-
'172:21:35.688',-,-0.024,-,0.230,103.000,-
'172:21:35.696',-,-0.024,-,0.184,100.000,-
'172:21:35.704',-,-0.024,-,0.184,98.000,-
'172:21:35.712',-,-0.024,-,0.138,96.000,-
'172:21:35.720',-,-0.008,-,0.138,93.000,-
'172:21:35.728',-,-0.008,-,0.092,91.000,-
'172:21:35.736',-,-0.008,-,0.092,87.000,-
'172:21:35.744',-,-0.008,-,0.092,86.000,-
'172:21:35.752',-,0.000,-,0.092,84.000,-
'172:21:35.760',-,0.024,-,0.092,82.000,-
'172:21:35.768',-,0.040,-,0.092,81.000,-
'172:21:35.776',-,0.040,-,0.138,81.000,-
'172:21:35.784',-,0.056,-,0.138,80.000,-
'172:21:35.792',-,0.072,-,0.184,79.000,-
'172:21:35.800',-,0.072,-,0.184,79.000,-
'172:21:35.808',-,0.072,-,0.184,78.000,-
'172:21:35.816',-,0.056,-,0.230,76.000,-
'172:21:35.824',-,0.024,-,0.230,76.000,-
'172:21:35.832',-,0.000,-,0.230,75.000,-
'172:21:35.840',-,-0.024,-,0.230,75.000,-
'172:21:35.848',-,-0.056,-,0.230,75.000,-
'172:21:35.856',-,-0.056,-,0.230,75.000,-
'172:21:35.864',-,-0.056,-,0.184,75.000,-
'172:21:35.872',-,-0.056,-,0.184,75.000,-
'172:21:35.880',-,-0.072,-,0.138,75.000,-
'172:21:35.888',-,-0.072,-,0.138,75.000,-
'172:21:35.896',-,-0.056,-,0.092,75.000,-
'172:21:35.904',-,-0.024,-,0.046,74.000,-
'172:21:35.912',-,0.056,-,0.000,73.000,-
'172:21:35.920',-,0.192,-,0.000,72.000,-
'172:21:35.928',-,0.224,-,-0.046,72.000,-
'172:21:35.936',-,0.088,-,-0.046,72.000,-
'172:21:35.944',-,-0.120,-,-0.092,72.000,-
'172:21:35.952',-,-0.240,-,-0.092,70.000,-
'172:21:35.960',-,-0.256,-,-0.138,72.000,-
'172:21:35.968',-,-0.208,-,-0.138,72.000,-
'172:21:35.976',-,-0.192,-,-0.138,73.000,-
'172:21:35.984',-,-0.192,-,-0.138,73.000,-
'172:21:35.992',-,-0.208,-,-0.184,72.000,-
'172:21:36.000',-,-0.192,-,-0.184,70.000,-
'172:21:36.008',-,-0.144,-,-0.184,69.000,-
'172:21:36.016',-,-0.088,-,-0.230,69.000,-
'172:21:36.024',-,-0.024,-,-0.230,68.000,-
'172:21:36.032',-,0.000,-,-0.230,68.000,-
'172:21:36.040',-,0.000,-,-0.276,68.000,-
'172:21:36.048',-,0.000,-,-0.276,68.000,-
'172:21:36.056',-,0.000,-,-0.333,68.000,-
'172:21:36.064',-,0.008,-,-0.333,68.000,-
'172:21:36.072',-,0.008,-,-0.379,67.000,-
'172:21:36.080',-,0.024,-,-0.425,66.000,-
'172:21:36.088',-,0.024,-,-0.471,66.000,-
'172:21:36.096',-,0.040,-,-0.517,64.000,-
'172:21:36.104',-,0.040,-,-0.563,64.000,-
'172:21:36.112',-,0.056,-,-0.667,66.000,-
'172:21:36.120',-,0.056,-,-0.759,68.000,-
'172:21:36.128',-,0.088,-,-0.805,70.000,-
'172:21:36.136',-,0.104,-,-0.897,74.000,-
'172:21:36.144',-,0.104,-,-1.000,78.000,-
'172:21:36.152',-,0.120,-,-1.092,81.000,-
'172:21:36.160',-,0.120,-,-1.184,86.000,-
'172:21:36.168',-,0.136,-,-1.276,88.000,-
'172:21:36.176',-,0.136,-,-1.379,92.000,-
'172:21:36.184',-,0.144,-,-1.471,96.000,-
'172:21:36.192',-,0.144,-,-1.563,98.000,-
'172:21:36.200',-,0.136,-,-1.667,100.000,-
'172:21:36.208',-,0.120,-,-1.759,102.000,-
'172:21:36.216',-,0.104,-,-1.851,104.000,-
'172:21:36.224',-,0.056,-,-1.943,106.000,-
'172:21:36.232',-,0.024,-,-2.046,108.000,-
'172:21:36.240',-,0.000,-,-2.092,109.000,-
'172:21:36.248',-,-0.008,-,-2.184,109.000,-
'172:21:36.256',-,-0.024,-,-2.230,109.000,-
'172:21:36.264',-,-0.040,-,-2.333,109.000,-
'172:21:36.272',-,-0.040,-,-2.425,108.000,-
'172:21:36.280',-,-0.040,-,-2.471,105.000,-
'172:21:36.288',-,-0.056,-,-2.563,103.000,-
'172:21:36.296',-,-0.056,-,-2.609,100.000,-
'172:21:36.304',-,-0.056,-,-2.713,98.000,-
'172:21:36.312',-,-0.056,-,-2.805,96.000,-
'172:21:36.320',-,-0.056,-,-2.851,93.000,-
'172:21:36.328',-,-0.056,-,-2.943,91.000,-
'172:21:36.336',-,-0.056,-,-3.046,88.000,-
'172:21:36.344',-,-0.056,-,-3.092,86.000,-
'172:21:36.352',-,-0.056,-,-3.184,82.000,-
'172:21:36.360',-,-0.056,-,-3.230,81.000,-
'172:21:36.368',-,-0.040,-,-3.333,80.000,-
'172:21:36.376',-,-0.008,-,-3.379,79.000,-
'172:21:36.384',-,0.000,-,-3.425,78.000,-
'172:21:36.392',-,0.008,-,-3.471,76.000,-
'172:21:36.400',-,0.008,-,-3.517,75.000,-
'172:21:36.408',-,0.008,-,-3.563,75.000,-
'172:21:36.416',-,0.008,-,-3.609,74.000,-
'172:21:36.424',-,0.008,-,-3.667,74.000,-
'172:21:36.432',-,0.008,-,-3.713,73.000,-
'172:21:36.440',-,0.000,-,-3.759,73.000,-
'172:21:36.448',-,-0.024,-,-3.805,73.000,-
'172:21:36.456',-,-0.072,-,-3.851,72.000,-
'172:21:36.464',-,-0.104,-,-3.851,72.000,-
'172:21:36.472',-,-0.104,-,-3.897,72.000,-
'172:21:36.480',-,-0.120,-,-3.943,72.000,-
'172:21:36.488',-,-0.120,-,-4.000,70.000,-
'172:21:36.496',-,-0.120,-,-4.046,70.000,-
'172:21:36.504',-,-0.120,-,-4.092,69.000,-
'172:21:36.512',-,-0.104,-,-4.092,69.000,-
'172:21:36.520',-,-0.088,-,-4.138,69.000,-
'172:21:36.528',-,-0.040,-,-4.138,69.000,-
'172:21:36.536',-,0.040,-,-4.138,68.000,-
'172:21:36.544',-,0.136,-,-4.184,69.000,-
'172:21:36.552',-,0.072,-,-4.184,69.000,-
'172:21:36.560',-,-0.120,-,-4.184,68.000,-
'172:21:36.568',-,-0.280,-,-4.184,67.000,-
'172:21:36.576',-,-0.328,-,-4.138,67.000,-
'172:21:36.584',-,-0.280,-,-4.138,67.000,-
'172:21:36.592',-,-0.256,-,-4.138,68.000,-
'172:21:36.600',-,-0.240,-,-4.138,68.000,-
'172:21:36.608',-,-0.256,-,-4.138,67.000,-
'172:21:36.616',-,-0.272,-,-4.138,67.000,-
'172:21:36.624',-,-0.208,-,-4.092,66.000,-
'172:21:36.632',-,-0.144,-,-4.092,64.000,-
'172:21:36.640',-,-0.088,-,-4.092,64.000,-
'172:21:36.648',-,-0.056,-,-4.046,63.000,-
'172:21:36.656',-,-0.040,-,-4.046,63.000,-
'172:21:36.664',-,-0.040,-,-4.046,64.000,-
'172:21:36.672',-,-0.024,-,-4.046,64.000,-
'172:21:36.680',-,-0.024,-,-4.046,64.000,-
'172:21:36.688',-,-0.008,-,-4.046,63.000,-
'172:21:36.696',-,-0.008,-,-4.092,62.000,-
'172:21:36.704',-,-0.008,-,-4.092,62.000,-
'172:21:36.712',-,0.000,-,-4.138,61.000,-
'172:21:36.720',-,0.000,-,-4.184,61.000,-
'172:21:36.728',-,0.008,-,-4.184,61.000,-
'172:21:36.736',-,0.024,-,-4.230,62.000,-
'172:21:36.744',-,0.040,-,-4.276,64.000,-
'172:21:36.752',-,0.040,-,-4.276,68.000,-
'172:21:36.760',-,0.056,-,-4.333,70.000,-
'172:21:36.768',-,0.072,-,-4.333,74.000,-
'172:21:36.776',-,0.088,-,-4.333,76.000,-
'172:21:36.784',-,0.104,-,-4.333,79.000,-
'172:21:36.792',-,0.104,-,-4.333,82.000,-
'172:21:36.800',-,0.120,-,-4.333,87.000,-
'172:21:36.808',-,0.120,-,-4.276,91.000,-
'172:21:36.816',-,0.120,-,-4.276,94.000,-
'172:21:36.824',-,0.104,-,-4.230,96.000,-
'172:21:36.832',-,0.088,-,-4.184,98.000,-
'172:21:36.840',-,0.072,-,-4.138,100.000,-
'172:21:36.848',-,0.040,-,-4.092,103.000,-
'172:21:36.856',-,0.024,-,-4.046,105.000,-
'172:21:36.864',-,0.000,-,-4.000,106.000,-
'172:21:36.872',-,-0.008,-,-3.943,106.000,-
'172:21:36.880',-,-0.008,-,-3.897,105.000,-
'172:21:36.888',-,-0.024,-,-3.851,103.000,-
'172:21:36.896',-,-0.040,-,-3.805,102.000,-
'172:21:36.904',-,-0.040,-,-3.759,99.000,-
'172:21:36.912',-,-0.040,-,-3.713,96.000,-
'172:21:36.920',-,-0.040,-,-3.667,93.000,-
'172:21:36.928',-,-0.040,-,-3.609,90.000,-
'172:21:36.936',-,-0.040,-,-3.563,86.000,-
'172:21:36.944',-,-0.040,-,-3.563,84.000,-
'172:21:36.952',-,-0.040,-,-3.517,80.000,-
'172:21:36.960',-,-0.040,-,-3.471,79.000,-
'172:21:36.968',-,-0.024,-,-3.471,78.000,-
'172:21:36.976',-,-0.008,-,-3.425,76.000,-
'172:21:36.984',-,0.000,-,-3.425,76.000,-
'172:21:36.992',-,0.008,-,-3.379,75.000,-
'172:21:37.000',-,0.024,-,-3.379,74.000,-
'172:21:37.008',-,0.024,-,-3.333,73.000,-
'172:21:37.016',-,0.040,-,-3.333,72.000,-
'172:21:37.024',-,0.056,-,-3.276,70.000,-
'172:21:37.032',-,0.056,-,-3.276,69.000,-
'172:21:37.040',-,0.056,-,-3.230,69.000,-
'172:21:37.048',-,0.040,-,-3.184,68.000,-
'172:21:37.056',-,0.000,-,-3.138,68.000,-
'172:21:37.064',-,-0.024,-,-3.138,69.000,-
'172:21:37.072',-,-0.056,-,-3.092,69.000,-
'172:21:37.080',-,-0.072,-,-3.092,69.000,-
'172:21:37.088',-,-0.072,-,-3.046,69.000,-
'172:21:37.096',-,-0.072,-,-3.046,69.000,-
'172:21:37.104',-,-0.072,-,-3.046,69.000,-
'172:21:37.112',-,-0.072,-,-3.000,68.000,-
'172:21:37.120',-,-0.072,-,-3.000,67.000,-
'172:21:37.128',-,-0.056,-,-2.943,66.000,-
'172:21:37.136',-,-0.024,-,-2.897,66.000,-
'172:21:37.144',-,0.024,-,-2.897,66.000,-
'172:21:37.152',-,0.136,-,-2.851,66.000,-
'172:21:37.160',-,0.144,-,-2.805,67.000,-
'172:21:37.168',-,0.008,-,-2.759,68.000,-
'172:21:37.176',-,-0.160,-,-2.713,68.000,-
'172:21:37.184',-,-0.272,-,-2.667,67.000,-
'172:21:37.192',-,-0.240,-,-2.667,67.000,-
'172:21:37.200',-,-0.176,-,-2.609,66.000,-
'172:21:37.208',-,-0.160,-,-2.563,64.000,-
'172:21:37.216',-,-0.176,-,-2.517,63.000,-
'172:21:37.224',-,-0.208,-,-2.471,62.000,-
'172:21:37.232',-,-0.192,-,-2.425,62.000,-
'172:21:37.240',-,-0.136,-,-2.379,62.000,-
'172:21:37.248',-,-0.072,-,-2.333,62.000,-
'172:21:37.256',-,-0.024,-,-2.276,62.000,-
'172:21:37.264',-,-0.008,-,-2.230,62.000,-
'172:21:37.272',-,-0.008,-,-2.230,62.000,-
'172:21:37.280',-,0.000,-,-2.184,62.000,-
'172:21:37.288',-,0.000,-,-2.184,61.000,-
'172:21:37.296',-,0.000,-,-2.184,60.000,-
'172:21:37.304',-,0.000,-,-2.184,60.000,-
'172:21:37.312',-,0.008,-,-2.184,58.000,-
'172:21:37.320',-,0.008,-,-2.184,60.000,-
'172:21:37.328',-,0.008,-,-2.184,61.000,-
'172:21:37.336',-,0.024,-,-2.184,62.000,-
'172:21:37.344',-,0.040,-,-2.184,62.000,-
'172:21:37.352',-,0.056,-,-2.230,62.000,-
'172:21:37.360',-,0.056,-,-2.230,64.000,-
'172:21:37.368',-,0.072,-,-2.184,67.000,-
'172:21:37.376',-,0.088,-,-2.184,70.000,-
'172:21:37.384',-,0.104,-,-2.184,73.000,-
'172:21:37.392',-,0.120,-,-2.184,76.000,-
'172:21:37.400',-,0.136,-,-2.184,79.000,-
'172:21:37.408',-,0.144,-,-2.184,82.000,-
'172:21:37.416',-,0.136,-,-2.184,85.000,-
'172:21:37.424',-,0.136,-,-2.184,88.000,-
'172:21:37.432',-,0.136,-,-2.184,91.000,-
'172:21:37.440',-,0.120,-,-2.184,94.000,-
