'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:58:13.832',-0.016,0.000,-,-,-,-,45.600
'14:58:13.840',-0.024,-0.017,-,-,-,-,46.400
'14:58:13.848',-0.016,-0.041,-,-,-,-,47.200
'14:58:13.856',-0.056,-0.050,-,-,-,-,48.800
'14:58:13.864',-0.040,-0.041,-,-,-,-,52.800
'14:58:13.872',-0.096,-0.074,-,-,-,-,58.400
'14:58:13.880',-0.128,-0.099,-,-,-,-,64.800
'14:58:13.888',-0.136,-0.099,-,-,-,-,69.600
'14:58:13.896',-0.104,-0.066,-,-,-,-,72.800
'14:58:13.904',-0.072,-0.074,-,-,-,-,73.600
'14:58:13.912',-0.088,-0.107,-,-,-,-,73.600
'14:58:13.920',-0.104,-0.124,-,-,-,-,73.600
'14:58:13.928',-0.112,-0.140,-,-,-,-,72.800
'14:58:13.936',-0.128,-0.140,-,-,-,-,71.200
'14:58:13.944',-0.128,-0.149,-,-,-,-,68.800
'14:58:13.952',-0.136,-0.157,-,-,-,-,67.200
'14:58:13.960',-0.088,-0.140,-,-,-,-,64.800
'14:58:13.968',-0.064,-0.124,-,-,-,-,63.200
'14:58:13.976',-0.064,-0.140,-,-,-,-,60.800
'14:58:13.984',-0.048,-0.132,-,-,-,-,58.400
'14:58:13.992',-0.024,-0.140,-,-,-,-,56.800
'14:58:14.000',-0.072,-0.182,-,-,-,-,54.400
'14:58:14.008',-0.072,-0.190,-,-,-,-,53.600
'14:58:14.016',-0.032,-0.157,-,-,-,-,52.800
'14:58:14.024',0.000,-0.124,-,-,-,-,53.600
'14:58:14.032',-0.024,-0.140,-,-,-,-,55.200
'14:58:14.040',-0.048,-0.149,-,-,-,-,56.800
'14:58:14.048',-0.024,-0.132,-,-,-,-,56.800
'14:58:14.056',0.000,-0.099,-,-,-,-,56.800
'14:58:14.064',0.008,-0.091,-,-,-,-,56.000
'14:58:14.072',-0.016,-0.107,-,-,-,-,55.200
'14:58:14.080',-0.008,-0.116,-,-,-,-,54.400
'14:58:14.088',-0.024,-0.091,-,-,-,-,54.400
'14:58:14.096',0.016,-0.058,-,-,-,-,53.600
'14:58:14.104',0.000,-0.050,-,-,-,-,53.600
'14:58:14.112',0.016,-0.041,-,-,-,-,52.800
'14:58:14.120',0.032,-0.017,-,-,-,-,52.800
'14:58:14.128',0.000,-0.050,-,-,-,-,52.800
'14:58:14.136',0.008,-0.058,-,-,-,-,52.000
'14:58:14.144',0.032,-0.025,-,-,-,-,52.000
'14:58:14.152',-0.008,-0.058,-,-,-,-,51.200
'14:58:14.160',-0.016,-0.050,-,-,-,-,51.200
'14:58:14.168',0.000,-0.033,-,-,-,-,50.400
'14:58:14.176',0.008,-0.017,-,-,-,-,50.400
'14:58:14.184',0.000,-0.017,-,-,-,-,49.600
'14:58:14.192',-0.016,-0.025,-,-,-,-,49.600
'14:58:14.200',0.000,-0.017,-,-,-,-,49.600
'14:58:14.208',-0.008,-0.008,-,-,-,-,49.600
'14:58:14.216',0.024,0.000,-,-,-,-,49.600
'14:58:14.224',0.000,-0.008,-,-,-,-,49.600
'14:58:14.232',-0.024,-0.017,-,-,-,-,49.600
'14:58:14.240',0.016,0.000,-,-,-,-,49.600
'14:58:14.248',0.048,0.000,-,-,-,-,49.600
'14:58:14.256',0.032,-0.008,-,-,-,-,49.600
'14:58:14.264',0.056,0.025,-,-,-,-,49.600
'14:58:14.272',0.088,0.050,-,-,-,-,48.800
'14:58:14.280',0.064,0.008,-,-,-,-,48.800
'14:58:14.288',0.032,-0.017,-,-,-,-,48.800
'14:58:14.296',0.008,-0.017,-,-,-,-,48.800
'14:58:14.304',0.000,-0.017,-,-,-,-,48.000
'14:58:14.312',0.016,-0.008,-,-,-,-,48.000
'14:58:14.320',0.000,0.000,-,-,-,-,48.000
'14:58:14.328',-0.032,-0.017,-,-,-,-,48.000
'14:58:14.336',-0.024,-0.017,-,-,-,-,48.000
'14:58:14.344',0.016,-0.017,-,-,-,-,47.200
'14:58:14.352',0.024,-0.008,-,-,-,-,47.200
'14:58:14.360',0.008,-0.017,-,-,-,-,47.200
'14:58:14.368',0.000,-0.008,-,-,-,-,47.200
'14:58:14.376',0.040,-0.017,-,-,-,-,47.200
'14:58:14.384',0.056,0.017,-,-,-,-,46.400
'14:58:14.392',0.064,0.017,-,-,-,-,46.400
'14:58:14.400',0.064,0.008,-,-,-,-,46.400
'14:58:14.408',0.064,0.017,-,-,-,-,45.600
'14:58:14.416',0.048,0.000,-,-,-,-,45.600
'14:58:14.424',0.040,0.008,-,-,-,-,45.600
'14:58:14.432',0.008,-0.017,-,-,-,-,45.600
'14:58:14.440',0.000,0.000,-,-,-,-,44.800
'14:58:14.448',0.032,0.008,-,-,-,-,44.800
'14:58:14.456',-0.056,-0.033,-,-,-,-,44.800
'14:58:14.464',-0.072,-0.041,-,-,-,-,44.800
'14:58:14.472',-0.088,-0.041,-,-,-,-,44.800
'14:58:14.480',0.000,-0.017,-,-,-,-,44.800
'14:58:14.488',0.024,0.000,-,-,-,-,44.800
'14:58:14.496',0.008,0.000,-,-,-,-,44.800
'14:58:14.504',0.000,-0.017,-,-,-,-,44.800
'14:58:14.512',0.040,-0.008,-,-,-,-,44.800
'14:58:14.520',0.032,0.000,-,-,-,-,44.800
'14:58:14.528',0.032,0.017,-,-,-,-,44.800
'14:58:14.536',0.016,0.017,-,-,-,-,44.000
'14:58:14.544',0.032,0.017,-,-,-,-,44.000
'14:58:14.552',0.024,0.017,-,-,-,-,44.000
'14:58:14.560',0.032,0.008,-,-,-,-,44.000
'14:58:14.568',-0.024,-0.058,-,-,-,-,44.000
'14:58:14.576',-0.064,-0.207,-,-,-,-,43.200
'14:58:14.584',0.032,0.000,-,-,-,-,43.200
'14:58:14.592',0.016,0.008,-,-,-,-,43.200
'14:58:14.600',0.032,-0.017,-,-,-,-,42.400
'14:58:14.608',0.048,-0.041,-,-,-,-,42.400
'14:58:14.616',0.048,-0.107,-,-,-,-,42.400
'14:58:14.624',0.064,-0.140,-,-,-,-,42.400
'14:58:14.632',0.064,-0.182,-,-,-,-,41.600
'14:58:14.640',0.160,-0.149,-,-,-,-,41.600
'14:58:14.648',0.104,-0.256,-,-,-,-,41.600
'14:58:14.656',0.088,-0.298,-,-,-,-,41.600
'14:58:14.664',0.176,-0.273,-,-,-,-,40.800
'14:58:14.672',0.160,-0.248,-,-,-,-,40.800
'14:58:14.680',0.168,-0.124,-,-,-,-,40.800
'14:58:14.688',0.176,-0.025,-,-,-,-,40.800
'14:58:14.696',0.192,-0.008,-,-,-,-,40.800
'14:58:14.704',0.104,-0.017,-,-,-,-,40.800
'14:58:14.712',0.080,-0.033,-,-,-,-,40.800
'14:58:14.720',0.080,-0.025,-,-,-,-,40.800
'14:58:14.728',0.088,-0.017,-,-,-,-,41.600
'14:58:14.736',0.064,0.017,-,-,-,-,41.600
'14:58:14.744',0.080,0.033,-,-,-,-,41.600
'14:58:14.752',0.056,0.058,-,-,-,-,42.400
'14:58:14.760',0.024,0.099,-,-,-,-,42.400
'14:58:14.768',-0.016,0.157,-,-,-,-,42.400
'14:58:14.776',-0.008,0.215,-,-,-,-,44.000
'14:58:14.784',-0.056,0.240,-,-,-,-,45.600
'14:58:14.792',-0.088,0.231,-,-,-,-,48.000
'14:58:14.800',-0.072,0.256,-,-,-,-,52.800
'14:58:14.808',-0.104,0.248,-,-,-,-,56.800
'14:58:14.816',-0.128,0.231,-,-,-,-,60.800
'14:58:14.824',-0.112,0.207,-,-,-,-,64.000
'14:58:14.832',-0.152,0.215,-,-,-,-,66.400
'14:58:14.840',-0.144,0.231,-,-,-,-,68.000
'14:58:14.848',-0.128,0.231,-,-,-,-,70.400
'14:58:14.856',-0.152,0.231,-,-,-,-,72.800
'14:58:14.864',-0.128,0.215,-,-,-,-,73.600
'14:58:14.872',-0.136,0.207,-,-,-,-,74.400
'14:58:14.880',-0.128,0.190,-,-,-,-,73.600
'14:58:14.888',-0.112,0.165,-,-,-,-,72.800
'14:58:14.896',-0.104,0.165,-,-,-,-,72.000
'14:58:14.904',-0.128,0.132,-,-,-,-,70.400
'14:58:14.912',-0.128,0.124,-,-,-,-,68.800
'14:58:14.920',-0.104,0.099,-,-,-,-,67.200
'14:58:14.928',-0.064,0.091,-,-,-,-,65.600
'14:58:14.936',-0.048,0.099,-,-,-,-,64.000
'14:58:14.944',-0.072,0.058,-,-,-,-,62.400
'14:58:14.952',-0.040,0.050,-,-,-,-,60.000
'14:58:14.960',-0.016,0.041,-,-,-,-,58.400
'14:58:14.968',-0.024,0.033,-,-,-,-,56.800
'14:58:14.976',-0.056,0.000,-,-,-,-,56.000
'14:58:14.984',-0.048,-0.025,-,-,-,-,55.200
'14:58:14.992',-0.064,-0.041,-,-,-,-,55.200
'14:58:15.000',-0.024,-0.017,-,-,-,-,56.800
'14:58:15.008',-0.016,-0.033,-,-,-,-,57.600
'14:58:15.016',-0.032,-0.025,-,-,-,-,57.600
'14:58:15.024',-0.016,-0.033,-,-,-,-,56.800
'14:58:15.032',0.000,-0.025,-,-,-,-,56.800
'14:58:15.040',-0.008,-0.017,-,-,-,-,56.800
'14:58:15.048',0.000,-0.017,-,-,-,-,56.000
'14:58:15.056',-0.008,-0.017,-,-,-,-,56.000
'14:58:15.064',0.000,-0.008,-,-,-,-,55.200
'14:58:15.072',-0.008,-0.017,-,-,-,-,54.400
'14:58:15.080',0.016,0.017,-,-,-,-,54.400
'14:58:15.088',0.040,0.025,-,-,-,-,53.600
'14:58:15.096',0.024,0.017,-,-,-,-,53.600
'14:58:15.104',0.000,0.000,-,-,-,-,52.800
'14:58:15.112',0.008,0.000,-,-,-,-,52.800
'14:58:15.120',0.016,0.008,-,-,-,-,52.800
'14:58:15.128',0.024,-0.008,-,-,-,-,52.000
'14:58:15.136',0.000,-0.017,-,-,-,-,52.000
'14:58:15.144',0.040,0.000,-,-,-,-,52.000
'14:58:15.152',0.016,-0.017,-,-,-,-,51.200
'14:58:15.160',-0.016,-0.058,-,-,-,-,51.200
'14:58:15.168',0.008,-0.025,-,-,-,-,51.200
'14:58:15.176',0.024,-0.017,-,-,-,-,51.200
'14:58:15.184',0.016,-0.017,-,-,-,-,50.400
'14:58:15.192',0.032,-0.008,-,-,-,-,50.400
'14:58:15.200',0.000,-0.017,-,-,-,-,49.600
'14:58:15.208',-0.032,-0.025,-,-,-,-,49.600
'14:58:15.216',0.000,-0.017,-,-,-,-,48.800
'14:58:15.224',0.064,0.033,-,-,-,-,48.800
'14:58:15.232',0.064,0.017,-,-,-,-,48.000
'14:58:15.240',0.000,-0.033,-,-,-,-,48.000
'14:58:15.248',-0.016,-0.041,-,-,-,-,48.000
'14:58:15.256',0.008,-0.017,-,-,-,-,48.000
'14:58:15.264',0.016,-0.025,-,-,-,-,48.000
'14:58:15.272',0.008,-0.025,-,-,-,-,48.000
'14:58:15.280',0.016,-0.017,-,-,-,-,48.000
'14:58:15.288',0.000,-0.017,-,-,-,-,48.000
'14:58:15.296',0.000,-0.008,-,-,-,-,47.200
'14:58:15.304',-0.016,-0.025,-,-,-,-,47.200
'14:58:15.312',-0.008,-0.017,-,-,-,-,47.200
'14:58:15.320',-0.016,-0.008,-,-,-,-,47.200
'14:58:15.328',0.000,0.008,-,-,-,-,47.200
'14:58:15.336',0.008,0.033,-,-,-,-,46.400
'14:58:15.344',0.000,-0.157,-,-,-,-,46.400
'14:58:15.352',0.080,0.116,-,-,-,-,46.400
'14:58:15.360',0.080,0.116,-,-,-,-,46.400
'14:58:15.368',0.064,0.116,-,-,-,-,45.600
'14:58:15.376',0.144,0.066,-,-,-,-,45.600
'14:58:15.384',0.152,0.017,-,-,-,-,45.600
'14:58:15.392',0.176,-0.008,-,-,-,-,45.600
'14:58:15.400',0.208,-0.033,-,-,-,-,45.600
'14:58:15.408',0.240,-0.050,-,-,-,-,45.600
'14:58:15.416',0.208,0.000,-,-,-,-,44.800
'14:58:15.424',0.224,0.017,-,-,-,-,44.800
'14:58:15.432',0.184,0.116,-,-,-,-,44.800
'14:58:15.440',0.136,0.157,-,-,-,-,44.800
'14:58:15.448',0.144,0.182,-,-,-,-,44.800
'14:58:15.456',0.016,0.165,-,-,-,-,44.000
'14:58:15.464',-0.016,0.124,-,-,-,-,44.000
'14:58:15.472',-0.048,0.066,-,-,-,-,44.000
'14:58:15.480',-0.072,0.041,-,-,-,-,44.000
'14:58:15.488',-0.088,0.025,-,-,-,-,44.000
'14:58:15.496',-0.048,0.050,-,-,-,-,44.800
'14:58:15.504',-0.056,0.050,-,-,-,-,45.600
'14:58:15.512',-0.064,0.041,-,-,-,-,48.000
'14:58:15.520',-0.096,0.017,-,-,-,-,52.800
'14:58:15.528',-0.144,-0.017,-,-,-,-,58.400
'14:58:15.536',-0.136,-0.008,-,-,-,-,64.000
'14:58:15.544',-0.128,0.008,-,-,-,-,68.000
'14:58:15.552',-0.112,0.017,-,-,-,-,70.400
'14:58:15.560',-0.144,0.000,-,-,-,-,71.200
'14:58:15.568',-0.168,0.008,-,-,-,-,71.200
'14:58:15.576',-0.184,-0.008,-,-,-,-,71.200
'14:58:15.584',-0.176,0.000,-,-,-,-,71.200
'14:58:15.592',-0.192,-0.017,-,-,-,-,70.400
'14:58:15.600',-0.184,-0.017,-,-,-,-,68.800
'14:58:15.608',-0.176,-0.033,-,-,-,-,67.200
'14:58:15.616',-0.160,-0.041,-,-,-,-,65.600
'14:58:15.624',-0.136,-0.041,-,-,-,-,63.200
'14:58:15.632',-0.144,-0.050,-,-,-,-,60.800
'14:58:15.640',-0.136,-0.058,-,-,-,-,59.200
'14:58:15.648',-0.112,-0.058,-,-,-,-,56.800
'14:58:15.656',-0.064,-0.033,-,-,-,-,55.200
'14:58:15.664',-0.040,-0.017,-,-,-,-,53.600
'14:58:15.672',-0.088,-0.066,-,-,-,-,52.000
'14:58:15.680',-0.048,-0.066,-,-,-,-,52.000
'14:58:15.688',-0.040,-0.074,-,-,-,-,52.800
'14:58:15.696',-0.016,-0.066,-,-,-,-,54.400
'14:58:15.704',-0.024,-0.074,-,-,-,-,55.200
'14:58:15.712',-0.016,-0.074,-,-,-,-,55.200
'14:58:15.720',-0.008,-0.066,-,-,-,-,54.400
'14:58:15.728',-0.016,-0.058,-,-,-,-,54.400
'14:58:15.736',-0.008,-0.066,-,-,-,-,53.600
'14:58:15.744',-0.016,-0.058,-,-,-,-,53.600
'14:58:15.752',0.000,-0.058,-,-,-,-,53.600
'14:58:15.760',-0.008,-0.058,-,-,-,-,52.800
'14:58:15.768',0.000,-0.058,-,-,-,-,52.800
'14:58:15.776',-0.008,-0.050,-,-,-,-,52.000
'14:58:15.784',0.000,-0.041,-,-,-,-,52.000
'14:58:15.792',0.000,-0.025,-,-,-,-,51.200
'14:58:15.800',0.008,-0.025,-,-,-,-,51.200
'14:58:15.808',0.000,-0.033,-,-,-,-,50.400
'14:58:15.816',0.000,-0.033,-,-,-,-,50.400
'14:58:15.824',-0.008,-0.041,-,-,-,-,50.400
'14:58:15.832',0.000,-0.025,-,-,-,-,50.400
'14:58:15.840',-0.008,-0.017,-,-,-,-,49.600
'14:58:15.848',0.000,-0.017,-,-,-,-,49.600
'14:58:15.856',0.008,-0.008,-,-,-,-,49.600
'14:58:15.864',0.016,-0.025,-,-,-,-,48.800
'14:58:15.872',0.000,-0.008,-,-,-,-,48.800
'14:58:15.880',0.008,0.000,-,-,-,-,48.800
'14:58:15.888',0.000,0.017,-,-,-,-,48.800
'14:58:15.896',0.008,0.033,-,-,-,-,48.800
'14:58:15.904',0.040,0.041,-,-,-,-,48.000
'14:58:15.912',0.064,0.058,-,-,-,-,48.000
'14:58:15.920',0.104,0.099,-,-,-,-,48.000
'14:58:15.928',0.104,0.116,-,-,-,-,48.000
'14:58:15.936',0.120,0.099,-,-,-,-,48.000
'14:58:15.944',0.136,0.124,-,-,-,-,48.000
'14:58:15.952',0.152,0.132,-,-,-,-,48.000
'14:58:15.960',0.192,0.165,-,-,-,-,48.000
'14:58:15.968',0.224,0.231,-,-,-,-,48.000
'14:58:15.976',0.208,0.289,-,-,-,-,48.000
'14:58:15.984',0.184,0.314,-,-,-,-,47.200
'14:58:15.992',0.176,0.347,-,-,-,-,47.200
'14:58:16.000',0.128,0.347,-,-,-,-,47.200
'14:58:16.008',0.104,0.256,-,-,-,-,47.200
'14:58:16.016',0.064,0.215,-,-,-,-,46.400
'14:58:16.024',0.024,0.157,-,-,-,-,46.400
'14:58:16.032',-0.008,0.091,-,-,-,-,45.600
'14:58:16.040',-0.024,0.041,-,-,-,-,44.800
'14:58:16.048',-0.008,0.008,-,-,-,-,44.800
'14:58:16.056',-0.048,0.000,-,-,-,-,44.800
'14:58:16.064',-0.064,-0.017,-,-,-,-,45.600
'14:58:16.072',-0.072,-0.033,-,-,-,-,47.200
'14:58:16.080',-0.064,-0.041,-,-,-,-,50.400
'14:58:16.088',-0.088,-0.033,-,-,-,-,54.400
'14:58:16.096',-0.088,-0.050,-,-,-,-,60.000
'14:58:16.104',-0.104,-0.066,-,-,-,-,65.600
'14:58:16.112',-0.112,-0.050,-,-,-,-,68.800
'14:58:16.120',-0.136,-0.033,-,-,-,-,70.400
'14:58:16.128',-0.128,-0.058,-,-,-,-,70.400
'14:58:16.136',-0.152,-0.091,-,-,-,-,69.600
'14:58:16.144',-0.136,-0.091,-,-,-,-,69.600
'14:58:16.152',-0.128,-0.099,-,-,-,-,68.000
'14:58:16.160',-0.128,-0.132,-,-,-,-,65.600
'14:58:16.168',-0.112,-0.140,-,-,-,-,63.200
'14:58:16.176',-0.128,-0.140,-,-,-,-,60.800
'14:58:16.184',-0.104,-0.132,-,-,-,-,59.200
'14:58:16.192',-0.112,-0.124,-,-,-,-,57.600
'14:58:16.200',-0.088,-0.124,-,-,-,-,56.000
'14:58:16.208',-0.064,-0.107,-,-,-,-,53.600
'14:58:16.216',-0.056,-0.099,-,-,-,-,51.200
'14:58:16.224',-0.032,-0.091,-,-,-,-,50.400
'14:58:16.232',-0.040,-0.066,-,-,-,-,50.400
'14:58:16.240',-0.008,-0.058,-,-,-,-,52.000
'14:58:16.248',0.008,-0.066,-,-,-,-,53.600
'14:58:16.256',0.024,-0.058,-,-,-,-,54.400
'14:58:16.264',0.032,-0.041,-,-,-,-,55.200
'14:58:16.272',0.000,-0.050,-,-,-,-,55.200
'14:58:16.280',0.008,-0.033,-,-,-,-,55.200
'14:58:16.288',0.000,-0.041,-,-,-,-,54.400
'14:58:16.296',0.016,-0.025,-,-,-,-,53.600
'14:58:16.304',0.000,-0.017,-,-,-,-,52.800
'14:58:16.312',0.032,-0.017,-,-,-,-,52.000
'14:58:16.320',0.000,-0.025,-,-,-,-,51.200
'14:58:16.328',0.008,-0.017,-,-,-,-,50.400
'14:58:16.336',0.000,-0.008,-,-,-,-,49.600
'14:58:16.344',0.040,-0.008,-,-,-,-,48.800
'14:58:16.352',0.024,-0.008,-,-,-,-,48.000
'14:58:16.360',0.024,0.000,-,-,-,-,48.000
'14:58:16.368',0.016,-0.008,-,-,-,-,47.200
'14:58:16.376',0.024,-0.017,-,-,-,-,47.200
'14:58:16.384',0.040,0.000,-,-,-,-,47.200
'14:58:16.392',0.032,0.000,-,-,-,-,47.200
'14:58:16.400',0.048,-0.008,-,-,-,-,47.200
'14:58:16.408',0.040,-0.017,-,-,-,-,47.200
