'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:15:08.824',-0.096,-0.140,-,-,-,-,70.400
'15:15:08.832',-0.088,-0.149,-,-,-,-,68.000
'15:15:08.840',-0.072,-0.157,-,-,-,-,65.600
'15:15:08.848',-0.064,-0.157,-,-,-,-,63.200
'15:15:08.856',-0.048,-0.165,-,-,-,-,61.600
'15:15:08.864',-0.032,-0.140,-,-,-,-,60.000
'15:15:08.872',-0.032,-0.149,-,-,-,-,60.000
'15:15:08.880',-0.024,-0.140,-,-,-,-,60.800
'15:15:08.888',-0.016,-0.140,-,-,-,-,62.400
'15:15:08.896',-0.008,-0.116,-,-,-,-,63.200
'15:15:08.904',-0.008,-0.107,-,-,-,-,63.200
'15:15:08.912',0.000,-0.099,-,-,-,-,62.400
'15:15:08.920',-0.008,-0.099,-,-,-,-,60.800
'15:15:08.928',0.000,-0.074,-,-,-,-,60.000
'15:15:08.936',-0.008,-0.066,-,-,-,-,59.200
'15:15:08.944',-0.016,-0.058,-,-,-,-,58.400
'15:15:08.952',-0.008,-0.058,-,-,-,-,58.400
'15:15:08.960',0.000,-0.041,-,-,-,-,57.600
'15:15:08.968',-0.008,-0.041,-,-,-,-,57.600
'15:15:08.976',0.000,-0.025,-,-,-,-,56.800
'15:15:08.984',-0.008,-0.017,-,-,-,-,56.800
'15:15:08.992',0.000,-0.017,-,-,-,-,56.800
'15:15:09.000',0.000,-0.017,-,-,-,-,56.800
'15:15:09.008',0.000,-0.008,-,-,-,-,56.000
'15:15:09.016',0.000,-0.008,-,-,-,-,56.000
'15:15:09.024',0.008,0.000,-,-,-,-,56.000
'15:15:09.032',0.000,0.000,-,-,-,-,55.200
'15:15:09.040',0.008,0.000,-,-,-,-,55.200
'15:15:09.048',0.000,0.008,-,-,-,-,55.200
'15:15:09.056',0.016,0.008,-,-,-,-,54.400
'15:15:09.064',0.000,0.008,-,-,-,-,54.400
'15:15:09.072',0.008,0.017,-,-,-,-,54.400
'15:15:09.080',0.008,0.008,-,-,-,-,54.400
'15:15:09.088',0.000,0.008,-,-,-,-,54.400
'15:15:09.096',0.008,0.017,-,-,-,-,54.400
'15:15:09.104',0.000,0.008,-,-,-,-,53.600
'15:15:09.112',0.008,0.017,-,-,-,-,53.600
'15:15:09.120',0.000,0.017,-,-,-,-,53.600
'15:15:09.128',0.016,0.017,-,-,-,-,53.600
'15:15:09.136',0.008,0.017,-,-,-,-,52.800
'15:15:09.144',0.016,0.017,-,-,-,-,52.800
'15:15:09.152',0.000,0.008,-,-,-,-,52.800
'15:15:09.160',0.008,0.017,-,-,-,-,52.000
'15:15:09.168',0.016,0.017,-,-,-,-,52.000
'15:15:09.176',0.000,0.017,-,-,-,-,52.000
'15:15:09.184',0.008,0.017,-,-,-,-,51.200
'15:15:09.192',0.000,0.017,-,-,-,-,51.200
'15:15:09.200',0.008,0.017,-,-,-,-,51.200
'15:15:09.208',0.000,0.017,-,-,-,-,50.400
'15:15:09.216',0.000,0.017,-,-,-,-,50.400
'15:15:09.224',0.008,0.017,-,-,-,-,50.400
'15:15:09.232',0.000,0.017,-,-,-,-,50.400
'15:15:09.240',0.008,0.017,-,-,-,-,50.400
'15:15:09.248',0.000,0.017,-,-,-,-,49.600
'15:15:09.256',0.000,0.017,-,-,-,-,49.600
'15:15:09.264',0.008,0.025,-,-,-,-,49.600
'15:15:09.272',0.000,0.017,-,-,-,-,49.600
'15:15:09.280',0.008,0.025,-,-,-,-,48.800
'15:15:09.288',0.000,0.025,-,-,-,-,48.800
'15:15:09.296',0.008,0.017,-,-,-,-,48.800
'15:15:09.304',0.000,0.017,-,-,-,-,48.800
'15:15:09.312',0.008,0.033,-,-,-,-,48.800
'15:15:09.320',0.000,0.041,-,-,-,-,48.000
'15:15:09.328',0.008,0.050,-,-,-,-,48.000
'15:15:09.336',0.000,0.050,-,-,-,-,48.000
'15:15:09.344',0.008,0.050,-,-,-,-,48.000
'15:15:09.352',0.000,0.058,-,-,-,-,48.000
'15:15:09.360',0.008,0.050,-,-,-,-,47.200
'15:15:09.368',0.000,0.041,-,-,-,-,47.200
'15:15:09.376',0.008,0.033,-,-,-,-,47.200
'15:15:09.384',0.000,0.017,-,-,-,-,47.200
'15:15:09.392',0.016,0.017,-,-,-,-,47.200
'15:15:09.400',0.008,0.017,-,-,-,-,47.200
'15:15:09.408',0.016,0.008,-,-,-,-,46.400
'15:15:09.416',0.000,0.000,-,-,-,-,46.400
'15:15:09.424',0.000,0.000,-,-,-,-,46.400
'15:15:09.432',0.008,-0.008,-,-,-,-,46.400
'15:15:09.440',-0.048,-0.198,-,-,-,-,46.400
'15:15:09.448',0.000,0.017,-,-,-,-,46.400
'15:15:09.456',0.000,0.025,-,-,-,-,46.400
'15:15:09.464',0.000,0.000,-,-,-,-,46.400
'15:15:09.472',0.024,-0.033,-,-,-,-,45.600
'15:15:09.480',0.032,-0.099,-,-,-,-,45.600
'15:15:09.488',0.032,-0.140,-,-,-,-,44.800
'15:15:09.496',0.040,-0.207,-,-,-,-,44.800
'15:15:09.504',0.064,-0.231,-,-,-,-,44.800
'15:15:09.512',0.088,-0.248,-,-,-,-,44.800
'15:15:09.520',0.080,-0.273,-,-,-,-,44.800
'15:15:09.528',0.128,-0.281,-,-,-,-,44.800
'15:15:09.536',0.160,-0.240,-,-,-,-,44.800
'15:15:09.544',0.184,-0.132,-,-,-,-,44.800
'15:15:09.552',0.184,-0.041,-,-,-,-,44.800
'15:15:09.560',0.200,-0.008,-,-,-,-,44.800
'15:15:09.568',0.120,-0.033,-,-,-,-,44.800
'15:15:09.576',0.088,-0.041,-,-,-,-,44.800
'15:15:09.584',0.056,-0.025,-,-,-,-,44.800
'15:15:09.592',0.064,0.000,-,-,-,-,44.800
'15:15:09.600',0.064,0.025,-,-,-,-,44.800
'15:15:09.608',0.056,0.033,-,-,-,-,44.800
'15:15:09.616',0.032,0.050,-,-,-,-,44.800
'15:15:09.624',0.000,0.099,-,-,-,-,44.800
'15:15:09.632',-0.032,0.124,-,-,-,-,44.800
'15:15:09.640',-0.064,0.182,-,-,-,-,45.600
'15:15:09.648',-0.088,0.215,-,-,-,-,47.200
'15:15:09.656',-0.088,0.231,-,-,-,-,50.400
'15:15:09.664',-0.096,0.231,-,-,-,-,54.400
'15:15:09.672',-0.104,0.240,-,-,-,-,59.200
'15:15:09.680',-0.096,0.248,-,-,-,-,64.000
'15:15:09.688',-0.128,0.248,-,-,-,-,68.800
'15:15:09.696',-0.112,0.256,-,-,-,-,72.000
'15:15:09.704',-0.136,0.248,-,-,-,-,75.200
'15:15:09.712',-0.128,0.256,-,-,-,-,77.600
'15:15:09.720',-0.144,0.248,-,-,-,-,80.000
'15:15:09.728',-0.136,0.240,-,-,-,-,80.800
'15:15:09.736',-0.144,0.231,-,-,-,-,81.600
'15:15:09.744',-0.136,0.215,-,-,-,-,80.800
'15:15:09.752',-0.144,0.198,-,-,-,-,80.000
'15:15:09.760',-0.128,0.182,-,-,-,-,78.400
'15:15:09.768',-0.128,0.157,-,-,-,-,77.600
'15:15:09.776',-0.104,0.149,-,-,-,-,76.000
'15:15:09.784',-0.112,0.124,-,-,-,-,73.600
'15:15:09.792',-0.096,0.099,-,-,-,-,72.000
'15:15:09.800',-0.088,0.074,-,-,-,-,70.400
'15:15:09.808',-0.072,0.050,-,-,-,-,68.000
'15:15:09.816',-0.072,0.033,-,-,-,-,66.400
'15:15:09.824',-0.056,0.017,-,-,-,-,64.000
'15:15:09.832',-0.056,0.008,-,-,-,-,62.400
'15:15:09.840',-0.040,0.000,-,-,-,-,61.600
'15:15:09.848',-0.040,0.000,-,-,-,-,61.600
'15:15:09.856',-0.032,0.000,-,-,-,-,62.400
'15:15:09.864',-0.032,-0.008,-,-,-,-,63.200
'15:15:09.872',-0.024,-0.017,-,-,-,-,63.200
'15:15:09.880',-0.016,-0.008,-,-,-,-,62.400
'15:15:09.888',-0.024,-0.017,-,-,-,-,61.600
'15:15:09.896',-0.008,-0.017,-,-,-,-,60.800
'15:15:09.904',-0.016,-0.033,-,-,-,-,60.800
'15:15:09.912',0.000,-0.041,-,-,-,-,60.000
'15:15:09.920',-0.008,-0.058,-,-,-,-,59.200
'15:15:09.928',0.000,-0.058,-,-,-,-,59.200
'15:15:09.936',0.000,-0.058,-,-,-,-,58.400
'15:15:09.944',0.000,-0.058,-,-,-,-,58.400
'15:15:09.952',0.000,-0.066,-,-,-,-,58.400
'15:15:09.960',0.008,-0.066,-,-,-,-,58.400
'15:15:09.968',0.000,-0.074,-,-,-,-,58.400
'15:15:09.976',0.000,-0.058,-,-,-,-,58.400
'15:15:09.984',-0.008,-0.066,-,-,-,-,57.600
'15:15:09.992',0.000,-0.058,-,-,-,-,57.600
'15:15:10.000',0.000,-0.058,-,-,-,-,56.800
'15:15:10.008',0.000,-0.058,-,-,-,-,56.800
'15:15:10.016',0.000,-0.050,-,-,-,-,56.000
'15:15:10.024',0.008,-0.058,-,-,-,-,55.200
'15:15:10.032',0.000,-0.041,-,-,-,-,55.200
'15:15:10.040',0.000,-0.050,-,-,-,-,55.200
'15:15:10.048',-0.008,-0.041,-,-,-,-,55.200
'15:15:10.056',0.000,-0.033,-,-,-,-,54.400
'15:15:10.064',0.000,-0.025,-,-,-,-,54.400
'15:15:10.072',0.008,-0.025,-,-,-,-,54.400
'15:15:10.080',0.000,-0.017,-,-,-,-,54.400
'15:15:10.088',0.008,-0.025,-,-,-,-,54.400
'15:15:10.096',0.000,-0.017,-,-,-,-,53.600
'15:15:10.104',0.000,-0.017,-,-,-,-,53.600
'15:15:10.112',0.000,-0.025,-,-,-,-,53.600
'15:15:10.120',0.000,-0.017,-,-,-,-,53.600
'15:15:10.128',0.000,0.000,-,-,-,-,52.800
'15:15:10.136',0.008,0.008,-,-,-,-,52.800
'15:15:10.144',0.032,0.017,-,-,-,-,52.000
'15:15:10.152',0.048,0.025,-,-,-,-,52.000
'15:15:10.160',0.064,0.050,-,-,-,-,52.000
'15:15:10.168',0.088,0.066,-,-,-,-,52.000
'15:15:10.176',0.104,0.058,-,-,-,-,51.200
'15:15:10.184',0.120,0.050,-,-,-,-,51.200
'15:15:10.192',0.136,0.074,-,-,-,-,51.200
'15:15:10.200',0.160,0.099,-,-,-,-,51.200
'15:15:10.208',0.184,-0.091,-,-,-,-,51.200
'15:15:10.216',0.208,0.215,-,-,-,-,50.400
'15:15:10.224',0.184,0.248,-,-,-,-,50.400
'15:15:10.232',0.168,0.256,-,-,-,-,50.400
'15:15:10.240',0.144,0.240,-,-,-,-,49.600
'15:15:10.248',0.104,0.207,-,-,-,-,49.600
'15:15:10.256',0.056,0.165,-,-,-,-,49.600
'15:15:10.264',0.000,0.124,-,-,-,-,49.600
'15:15:10.272',-0.008,0.058,-,-,-,-,49.600
'15:15:10.280',-0.024,0.017,-,-,-,-,49.600
'15:15:10.288',-0.040,-0.008,-,-,-,-,49.600
'15:15:10.296',-0.072,-0.025,-,-,-,-,49.600
'15:15:10.304',-0.064,-0.033,-,-,-,-,50.400
'15:15:10.312',-0.072,-0.033,-,-,-,-,51.200
'15:15:10.320',-0.072,-0.041,-,-,-,-,54.400
'15:15:10.328',-0.072,-0.041,-,-,-,-,60.000
'15:15:10.336',-0.088,-0.041,-,-,-,-,66.400
'15:15:10.344',-0.096,-0.050,-,-,-,-,72.800
'15:15:10.352',-0.104,-0.058,-,-,-,-,76.800
'15:15:10.360',-0.096,-0.050,-,-,-,-,78.400
'15:15:10.368',-0.128,-0.058,-,-,-,-,77.600
'15:15:10.376',-0.112,-0.058,-,-,-,-,76.800
'15:15:10.384',-0.136,-0.066,-,-,-,-,76.800
'15:15:10.392',-0.128,-0.091,-,-,-,-,75.200
'15:15:10.400',-0.144,-0.099,-,-,-,-,73.600
'15:15:10.408',-0.128,-0.116,-,-,-,-,71.200
'15:15:10.416',-0.128,-0.124,-,-,-,-,69.600
'15:15:10.424',-0.112,-0.140,-,-,-,-,68.000
'15:15:10.432',-0.104,-0.132,-,-,-,-,65.600
'15:15:10.440',-0.088,-0.140,-,-,-,-,63.200
'15:15:10.448',-0.088,-0.140,-,-,-,-,61.600
'15:15:10.456',-0.072,-0.149,-,-,-,-,59.200
'15:15:10.464',-0.040,-0.132,-,-,-,-,58.400
'15:15:10.472',-0.024,-0.132,-,-,-,-,58.400
'15:15:10.480',-0.024,-0.124,-,-,-,-,59.200
'15:15:10.488',-0.008,-0.132,-,-,-,-,60.800
'15:15:10.496',0.000,-0.107,-,-,-,-,60.800
'15:15:10.504',-0.008,-0.099,-,-,-,-,60.800
'15:15:10.512',0.000,-0.091,-,-,-,-,60.000
'15:15:10.520',-0.008,-0.099,-,-,-,-,58.400
'15:15:10.528',0.000,-0.074,-,-,-,-,57.600
'15:15:10.536',0.000,-0.066,-,-,-,-,56.800
'15:15:10.544',0.000,-0.058,-,-,-,-,56.800
'15:15:10.552',-0.008,-0.066,-,-,-,-,56.000
'15:15:10.560',0.000,-0.058,-,-,-,-,55.200
'15:15:10.568',0.000,-0.041,-,-,-,-,55.200
'15:15:10.576',0.008,-0.050,-,-,-,-,55.200
'15:15:10.584',0.000,-0.033,-,-,-,-,55.200
'15:15:10.592',0.008,-0.025,-,-,-,-,54.400
'15:15:10.600',0.000,-0.017,-,-,-,-,54.400
'15:15:10.608',0.016,-0.017,-,-,-,-,54.400
'15:15:10.616',0.000,-0.017,-,-,-,-,54.400
'15:15:10.624',0.008,-0.008,-,-,-,-,54.400
'15:15:10.632',0.000,0.000,-,-,-,-,54.400
'15:15:10.640',0.008,-0.008,-,-,-,-,54.400
'15:15:10.648',0.000,-0.008,-,-,-,-,53.600
'15:15:10.656',0.008,0.000,-,-,-,-,53.600
'15:15:10.664',0.008,0.017,-,-,-,-,52.800
'15:15:10.672',0.032,0.041,-,-,-,-,52.800
'15:15:10.680',0.048,0.050,-,-,-,-,52.800
'15:15:10.688',0.080,0.050,-,-,-,-,52.800
'15:15:10.696',0.104,0.074,-,-,-,-,52.800
'15:15:10.704',0.104,0.099,-,-,-,-,52.800
'15:15:10.712',0.120,0.074,-,-,-,-,52.800
'15:15:10.720',0.136,0.099,-,-,-,-,52.000
'15:15:10.728',0.152,0.132,-,-,-,-,52.000
'15:15:10.736',0.184,0.149,-,-,-,-,52.000
'15:15:10.744',0.224,0.215,-,-,-,-,52.000
'15:15:10.752',0.208,0.281,-,-,-,-,51.200
'15:15:10.760',0.184,0.289,-,-,-,-,51.200
'15:15:10.768',0.168,0.331,-,-,-,-,51.200
'15:15:10.776',0.128,0.331,-,-,-,-,50.400
'15:15:10.784',0.088,0.248,-,-,-,-,50.400
'15:15:10.792',0.048,0.215,-,-,-,-,50.400
'15:15:10.800',0.000,0.149,-,-,-,-,50.400
'15:15:10.808',-0.008,0.074,-,-,-,-,49.600
'15:15:10.816',-0.016,0.033,-,-,-,-,49.600
'15:15:10.824',-0.032,0.000,-,-,-,-,50.400
'15:15:10.832',-0.064,-0.017,-,-,-,-,50.400
'15:15:10.840',-0.056,-0.025,-,-,-,-,51.200
'15:15:10.848',-0.072,-0.033,-,-,-,-,52.800
'15:15:10.856',-0.072,-0.033,-,-,-,-,56.000
'15:15:10.864',-0.088,-0.041,-,-,-,-,61.600
'15:15:10.872',-0.088,-0.050,-,-,-,-,68.000
'15:15:10.880',-0.104,-0.058,-,-,-,-,72.800
'15:15:10.888',-0.104,-0.058,-,-,-,-,76.000
'15:15:10.896',-0.128,-0.066,-,-,-,-,76.800
'15:15:10.904',-0.128,-0.091,-,-,-,-,76.800
'15:15:10.912',-0.136,-0.099,-,-,-,-,76.000
'15:15:10.920',-0.144,-0.099,-,-,-,-,75.200
'15:15:10.928',-0.136,-0.116,-,-,-,-,73.600
'15:15:10.936',-0.160,-0.132,-,-,-,-,72.000
'15:15:10.944',-0.136,-0.140,-,-,-,-,69.600
'15:15:10.952',-0.128,-0.132,-,-,-,-,67.200
'15:15:10.960',-0.104,-0.124,-,-,-,-,64.800
'15:15:10.968',-0.088,-0.140,-,-,-,-,62.400
'15:15:10.976',-0.072,-0.132,-,-,-,-,60.000
'15:15:10.984',-0.064,-0.124,-,-,-,-,58.400
'15:15:10.992',-0.056,-0.140,-,-,-,-,56.800
'15:15:11.000',-0.032,-0.124,-,-,-,-,56.800
'15:15:11.008',-0.008,-0.107,-,-,-,-,57.600
'15:15:11.016',-0.016,-0.107,-,-,-,-,59.200
'15:15:11.024',0.000,-0.099,-,-,-,-,60.000
'15:15:11.032',0.000,-0.099,-,-,-,-,60.000
'15:15:11.040',0.000,-0.091,-,-,-,-,60.000
'15:15:11.048',-0.008,-0.074,-,-,-,-,58.400
'15:15:11.056',0.000,-0.066,-,-,-,-,57.600
'15:15:11.064',0.000,-0.058,-,-,-,-,57.600
'15:15:11.072',0.000,-0.058,-,-,-,-,56.800
'15:15:11.080',0.000,-0.050,-,-,-,-,56.000
'15:15:11.088',0.000,-0.050,-,-,-,-,56.000
'15:15:11.096',0.008,-0.041,-,-,-,-,55.200
'15:15:11.104',0.000,-0.033,-,-,-,-,55.200
'15:15:11.112',0.016,-0.025,-,-,-,-,55.200
'15:15:11.120',0.000,-0.017,-,-,-,-,54.400
'15:15:11.128',0.008,-0.017,-,-,-,-,54.400
'15:15:11.136',0.000,-0.017,-,-,-,-,54.400
'15:15:11.144',0.016,-0.008,-,-,-,-,54.400
'15:15:11.152',0.000,0.000,-,-,-,-,54.400
'15:15:11.160',0.016,-0.008,-,-,-,-,54.400
'15:15:11.168',0.008,0.000,-,-,-,-,54.400
'15:15:11.176',0.016,0.000,-,-,-,-,53.600
'15:15:11.184',0.000,-0.008,-,-,-,-,53.600
'15:15:11.192',0.016,0.008,-,-,-,-,53.600
'15:15:11.200',0.008,0.017,-,-,-,-,53.600
'15:15:11.208',0.032,0.033,-,-,-,-,53.600
'15:15:11.216',0.048,0.050,-,-,-,-,53.600
'15:15:11.224',0.064,0.050,-,-,-,-,52.800
'15:15:11.232',0.088,0.074,-,-,-,-,52.800
'15:15:11.240',0.104,0.099,-,-,-,-,52.800
'15:15:11.248',0.104,0.074,-,-,-,-,52.000
'15:15:11.256',0.128,0.099,-,-,-,-,52.000
'15:15:11.264',0.144,0.124,-,-,-,-,52.000
'15:15:11.272',0.176,0.149,-,-,-,-,52.000
'15:15:11.280',0.208,0.215,-,-,-,-,51.200
'15:15:11.288',0.208,0.273,-,-,-,-,51.200
'15:15:11.296',0.168,0.289,-,-,-,-,51.200
'15:15:11.304',0.168,0.314,-,-,-,-,51.200
'15:15:11.312',0.128,0.331,-,-,-,-,50.400
'15:15:11.320',0.104,0.248,-,-,-,-,50.400
'15:15:11.328',0.048,0.215,-,-,-,-,50.400
'15:15:11.336',0.016,0.149,-,-,-,-,50.400
'15:15:11.344',-0.008,0.091,-,-,-,-,50.400
'15:15:11.352',-0.016,0.025,-,-,-,-,50.400
'15:15:11.360',-0.008,0.000,-,-,-,-,50.400
'15:15:11.368',-0.048,-0.017,-,-,-,-,50.400
'15:15:11.376',-0.040,-0.033,-,-,-,-,52.000
'15:15:11.384',-0.064,-0.025,-,-,-,-,54.400
'15:15:11.392',-0.056,-0.033,-,-,-,-,58.400
'15:15:11.400',-0.072,-0.041,-,-,-,-,64.800
'15:15:11.408',-0.072,-0.041,-,-,-,-,72.000
