'Elapsed time','I','II','V','ABP','PAP'
'47:39:22.168',-,0.240,-,42.400,31.200
'47:39:22.176',-,0.056,-,42.400,30.400
'47:39:22.184',-,-0.040,-,42.400,30.000
'47:39:22.192',-,-0.080,-,42.400,29.600
'47:39:22.200',-,-0.096,-,43.200,30.000
'47:39:22.208',-,-0.096,-,44.000,30.000
'47:39:22.216',-,-0.080,-,44.000,30.000
'47:39:22.224',-,-0.080,-,44.800,29.200
'47:39:22.232',-,-0.056,-,46.400,28.800
'47:39:22.240',-,-0.080,-,49.600,28.400
'47:39:22.248',-,-0.080,-,55.200,28.000
'47:39:22.256',-,-0.080,-,64.000,27.200
'47:39:22.264',-,-0.080,-,75.200,26.400
'47:39:22.272',-,-0.096,-,88.800,26.000
'47:39:22.280',-,-0.120,-,101.600,26.000
'47:39:22.288',-,-0.120,-,112.000,26.800
'47:39:22.296',-,-0.136,-,119.200,28.400
'47:39:22.304',-,-0.160,-,123.200,30.800
'47:39:22.312',-,-0.176,-,125.600,33.200
'47:39:22.320',-,-0.200,-,125.600,36.400
'47:39:22.328',-,-0.224,-,124.800,39.600
'47:39:22.336',-,-0.224,-,122.400,43.200
'47:39:22.344',-,-0.224,-,119.200,46.400
'47:39:22.352',-,-0.224,-,115.200,49.200
'47:39:22.360',-,-0.200,-,111.200,51.600
'47:39:22.368',-,-0.160,-,107.200,53.200
'47:39:22.376',-,-0.136,-,103.200,54.400
'47:39:22.384',-,-0.096,-,98.400,54.400
'47:39:22.392',-,-0.080,-,94.400,53.600
'47:39:22.400',-,-0.040,-,89.600,52.000
'47:39:22.408',-,0.000,-,84.800,49.600
'47:39:22.416',-,0.016,-,80.000,46.800
'47:39:22.424',-,0.040,-,75.200,43.600
'47:39:22.432',-,0.040,-,70.400,40.800
'47:39:22.440',-,0.040,-,66.400,38.400
'47:39:22.448',-,0.056,-,61.600,36.400
'47:39:22.456',-,0.056,-,57.600,34.800
'47:39:22.464',-,0.056,-,54.400,33.200
'47:39:22.472',-,0.056,-,51.200,31.200
'47:39:22.480',-,0.056,-,48.000,29.600
'47:39:22.488',-,0.056,-,45.600,28.400
'47:39:22.496',-,0.056,-,44.000,28.000
'47:39:22.504',-,0.080,-,42.400,28.400
'47:39:22.512',-,0.120,-,40.800,28.800
'47:39:22.520',-,0.224,-,40.000,29.200
'47:39:22.528',-,0.360,-,40.000,30.000
'47:39:22.536',-,0.488,-,40.000,30.800
'47:39:22.544',-,0.568,-,40.000,31.200
'47:39:22.552',-,0.608,-,39.200,31.200
'47:39:22.560',-,0.528,-,39.200,31.200
'47:39:22.568',-,0.344,-,40.000,31.200
'47:39:22.576',-,0.136,-,40.000,30.800
'47:39:22.584',-,0.000,-,40.800,30.800
'47:39:22.592',-,-0.080,-,41.600,30.800
'47:39:22.600',-,-0.096,-,42.400,31.200
'47:39:22.608',-,-0.096,-,43.200,31.600
'47:39:22.616',-,-0.096,-,44.000,31.600
'47:39:22.624',-,-0.080,-,44.800,31.200
'47:39:22.632',-,-0.080,-,45.600,30.400
'47:39:22.640',-,-0.056,-,48.000,29.200
'47:39:22.648',-,-0.080,-,52.000,28.400
'47:39:22.656',-,-0.080,-,59.200,27.200
'47:39:22.664',-,-0.080,-,69.600,26.400
'47:39:22.672',-,-0.096,-,82.400,26.400
'47:39:22.680',-,-0.096,-,95.200,26.800
'47:39:22.688',-,-0.120,-,106.400,28.400
'47:39:22.696',-,-0.136,-,115.200,30.400
'47:39:22.704',-,-0.160,-,120.800,33.200
'47:39:22.712',-,-0.176,-,123.200,36.400
'47:39:22.720',-,-0.200,-,124.800,40.000
'47:39:22.728',-,-0.200,-,124.000,44.000
'47:39:22.736',-,-0.224,-,122.400,47.600
'47:39:22.744',-,-0.224,-,120.000,51.200
'47:39:22.752',-,-0.224,-,116.800,54.000
'47:39:22.760',-,-0.200,-,112.800,56.000
'47:39:22.768',-,-0.160,-,108.800,57.600
'47:39:22.776',-,-0.136,-,104.800,58.000
'47:39:22.784',-,-0.096,-,100.800,58.000
'47:39:22.792',-,-0.080,-,96.000,56.800
'47:39:22.800',-,-0.040,-,92.000,55.200
'47:39:22.808',-,-0.016,-,87.200,52.800
'47:39:22.816',-,0.016,-,82.400,50.000
'47:39:22.824',-,0.040,-,77.600,47.200
'47:39:22.832',-,0.056,-,72.800,44.400
'47:39:22.840',-,0.056,-,68.000,41.200
'47:39:22.848',-,0.056,-,64.000,38.800
'47:39:22.856',-,0.056,-,59.200,36.400
'47:39:22.864',-,0.056,-,56.000,34.800
'47:39:22.872',-,0.056,-,52.000,33.200
'47:39:22.880',-,0.056,-,48.800,32.000
'47:39:22.888',-,0.056,-,46.400,30.800
'47:39:22.896',-,0.056,-,44.800,30.400
'47:39:22.904',-,0.080,-,43.200,30.400
'47:39:22.912',-,0.096,-,42.400,30.800
'47:39:22.920',-,0.176,-,41.600,31.200
'47:39:22.928',-,0.280,-,41.600,31.600
'47:39:22.936',-,0.424,-,41.600,32.000
'47:39:22.944',-,0.544,-,40.800,32.400
'47:39:22.952',-,0.608,-,40.800,32.800
'47:39:22.960',-,0.608,-,40.800,32.800
'47:39:22.968',-,0.488,-,40.800,32.800
'47:39:22.976',-,0.264,-,41.600,32.400
'47:39:22.984',-,0.056,-,41.600,32.400
'47:39:22.992',-,-0.040,-,41.600,32.000
'47:39:23.000',-,-0.080,-,42.400,32.400
'47:39:23.008',-,-0.096,-,43.200,33.200
'47:39:23.016',-,-0.096,-,43.200,33.600
'47:39:23.024',-,-0.080,-,44.000,33.200
'47:39:23.032',-,-0.080,-,44.800,32.800
'47:39:23.040',-,-0.056,-,45.600,32.000
'47:39:23.048',-,-0.056,-,48.000,31.200
'47:39:23.056',-,-0.056,-,53.600,30.000
'47:39:23.064',-,-0.080,-,61.600,29.200
'47:39:23.072',-,-0.080,-,73.600,28.800
'47:39:23.080',-,-0.096,-,88.000,28.800
'47:39:23.088',-,-0.096,-,101.600,30.000
'47:39:23.096',-,-0.120,-,112.800,32.000
'47:39:23.104',-,-0.136,-,120.800,34.800
'47:39:23.112',-,-0.160,-,125.600,37.600
'47:39:23.120',-,-0.176,-,127.200,41.200
'47:39:23.128',-,-0.200,-,127.200,44.800
'47:39:23.136',-,-0.200,-,125.600,48.800
'47:39:23.144',-,-0.224,-,123.200,52.400
'47:39:23.152',-,-0.224,-,120.000,55.200
'47:39:23.160',-,-0.200,-,116.000,57.600
'47:39:23.168',-,-0.176,-,111.200,59.200
'47:39:23.176',-,-0.136,-,107.200,60.400
'47:39:23.184',-,-0.120,-,102.400,60.400
'47:39:23.192',-,-0.080,-,98.400,60.000
'47:39:23.200',-,-0.056,-,93.600,58.400
'47:39:23.208',-,-0.016,-,88.800,56.400
'47:39:23.216',-,0.000,-,84.000,54.000
'47:39:23.224',-,0.016,-,79.200,51.200
'47:39:23.232',-,0.040,-,74.400,48.400
'47:39:23.240',-,0.056,-,69.600,45.600
'47:39:23.248',-,0.056,-,65.600,43.200
'47:39:23.256',-,0.056,-,61.600,40.800
'47:39:23.264',-,0.056,-,57.600,39.200
'47:39:23.272',-,0.056,-,54.400,38.000
'47:39:23.280',-,0.056,-,51.200,36.800
'47:39:23.288',-,0.056,-,48.800,35.600
'47:39:23.296',-,0.056,-,46.400,35.200
'47:39:23.304',-,0.056,-,44.800,35.200
'47:39:23.312',-,0.080,-,44.000,35.600
'47:39:23.320',-,0.120,-,43.200,36.400
'47:39:23.328',-,0.200,-,43.200,37.200
'47:39:23.336',-,0.344,-,42.400,37.600
'47:39:23.344',-,0.464,-,42.400,38.000
'47:39:23.352',-,0.568,-,42.400,38.400
'47:39:23.360',-,0.608,-,42.400,38.000
'47:39:23.368',-,0.568,-,42.400,38.000
'47:39:23.376',-,0.384,-,43.200,37.600
'47:39:23.384',-,0.160,-,43.200,36.800
'47:39:23.392',-,0.000,-,44.000,36.000
'47:39:23.400',-,-0.080,-,44.000,35.600
'47:39:23.408',-,-0.096,-,44.800,35.600
'47:39:23.416',-,-0.120,-,44.800,36.000
'47:39:23.424',-,-0.096,-,45.600,36.400
'47:39:23.432',-,-0.080,-,46.400,36.400
'47:39:23.440',-,-0.080,-,47.200,36.400
