'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:56:08.936',-,-,-,-,-,-0.290,102.000
'23:56:08.944',-,-,-,-,-,0.000,100.800
'23:56:08.952',-,-,-,-,-,0.048,99.600
'23:56:08.960',-,-,-,-,-,-0.048,98.400
'23:56:08.968',-,-,-,-,-,0.000,98.400
'23:56:08.976',-,-,-,-,-,-0.113,98.400
'23:56:08.984',-,-,-,-,-,-0.403,99.600
'23:56:08.992',-,-,-,-,-,-0.113,99.600
'23:56:09.000',-,-,-,-,-,0.000,99.600
'23:56:09.008',-,-,-,-,-,-0.226,99.600
'23:56:09.016',-,-,-,-,-,-0.113,99.600
'23:56:09.024',-,-,-,-,-,-0.048,99.600
'23:56:09.032',-,-,-,-,-,0.000,100.800
'23:56:09.040',-,-,-,-,-,-0.403,100.800
'23:56:09.048',-,-,-,-,-,-1.048,100.800
'23:56:09.056',-,-,-,-,-,-1.694,100.800
'23:56:09.064',-,-,-,-,-,-1.871,100.800
'23:56:09.072',-,-,-,-,-,-1.468,100.800
'23:56:09.080',-,-,-,-,-,-0.984,99.600
'23:56:09.088',-,-,-,-,-,-0.694,99.600
'23:56:09.096',-,-,-,-,-,-0.161,98.400
'23:56:09.104',-,-,-,-,-,0.048,97.200
'23:56:09.112',-,-,-,-,-,0.226,97.200
'23:56:09.120',-,-,-,-,-,0.226,96.000
'23:56:09.128',-,-,-,-,-,0.113,94.800
'23:56:09.136',-,-,-,-,-,0.226,93.600
'23:56:09.144',-,-,-,-,-,0.113,92.400
'23:56:09.152',-,-,-,-,-,0.113,92.400
'23:56:09.160',-,-,-,-,-,0.226,91.200
'23:56:09.168',-,-,-,-,-,0.161,91.200
'23:56:09.176',-,-,-,-,-,0.226,92.400
'23:56:09.184',-,-,-,-,-,0.113,94.800
'23:56:09.192',-,-,-,-,-,0.290,97.200
'23:56:09.200',-,-,-,-,-,0.226,100.800
'23:56:09.208',-,-,-,-,-,0.290,105.600
'23:56:09.216',-,-,-,-,-,0.339,109.200
'23:56:09.224',-,-,-,-,-,0.290,111.600
'23:56:09.232',-,-,-,-,-,0.468,114.000
'23:56:09.240',-,-,-,-,-,0.403,115.200
'23:56:09.248',-,-,-,-,-,0.468,116.400
'23:56:09.256',-,-,-,-,-,0.403,116.400
'23:56:09.264',-,-,-,-,-,0.403,116.400
'23:56:09.272',-,-,-,-,-,0.339,117.600
'23:56:09.280',-,-,-,-,-,0.290,117.600
'23:56:09.288',-,-,-,-,-,0.339,118.800
'23:56:09.296',-,-,-,-,-,0.226,118.800
'23:56:09.304',-,-,-,-,-,0.113,120.000
'23:56:09.312',-,-,-,-,-,0.048,120.000
'23:56:09.320',-,-,-,-,-,0.000,120.000
'23:56:09.328',-,-,-,-,-,0.000,121.200
'23:56:09.336',-,-,-,-,-,-0.113,121.200
'23:56:09.344',-,-,-,-,-,0.000,121.200
'23:56:09.352',-,-,-,-,-,0.000,121.200
'23:56:09.360',-,-,-,-,-,0.000,121.200
'23:56:09.368',-,-,-,-,-,0.113,121.200
'23:56:09.376',-,-,-,-,-,0.113,118.800
'23:56:09.384',-,-,-,-,-,0.000,116.400
'23:56:09.392',-,-,-,-,-,0.048,114.000
'23:56:09.400',-,-,-,-,-,0.000,110.400
'23:56:09.408',-,-,-,-,-,0.000,108.000
'23:56:09.416',-,-,-,-,-,0.113,105.600
'23:56:09.424',-,-,-,-,-,-0.048,104.400
'23:56:09.432',-,-,-,-,-,-0.113,103.200
'23:56:09.440',-,-,-,-,-,0.000,102.000
'23:56:09.448',-,-,-,-,-,-0.113,102.000
'23:56:09.456',-,-,-,-,-,-0.161,102.000
'23:56:09.464',-,-,-,-,-,-0.161,102.000
'23:56:09.472',-,-,-,-,-,-0.048,102.000
'23:56:09.480',-,-,-,-,-,0.000,102.000
'23:56:09.488',-,-,-,-,-,-0.113,102.000
'23:56:09.496',-,-,-,-,-,0.000,102.000
'23:56:09.504',-,-,-,-,-,-0.048,102.000
'23:56:09.512',-,-,-,-,-,0.000,102.000
'23:56:09.520',-,-,-,-,-,-0.339,102.000
'23:56:09.528',-,-,-,-,-,-0.935,100.800
'23:56:09.536',-,-,-,-,-,-1.758,100.800
'23:56:09.544',-,-,-,-,-,-1.871,99.600
'23:56:09.552',-,-,-,-,-,-1.226,99.600
'23:56:09.560',-,-,-,-,-,-1.290,98.400
'23:56:09.568',-,-,-,-,-,-0.935,97.200
'23:56:09.576',-,-,-,-,-,-0.339,96.000
'23:56:09.584',-,-,-,-,-,0.048,94.800
'23:56:09.592',-,-,-,-,-,0.113,93.600
'23:56:09.600',-,-,-,-,-,0.113,93.600
'23:56:09.608',-,-,-,-,-,0.290,92.400
'23:56:09.616',-,-,-,-,-,0.339,91.200
'23:56:09.624',-,-,-,-,-,0.290,91.200
'23:56:09.632',-,-,-,-,-,0.226,90.000
'23:56:09.640',-,-,-,-,-,0.290,90.000
'23:56:09.648',-,-,-,-,-,0.226,90.000
'23:56:09.656',-,-,-,-,-,0.226,90.000
'23:56:09.664',-,-,-,-,-,0.048,92.400
'23:56:09.672',-,-,-,-,-,0.290,96.000
'23:56:09.680',-,-,-,-,-,0.468,99.600
'23:56:09.688',-,-,-,-,-,0.290,104.400
'23:56:09.696',-,-,-,-,-,0.403,110.400
'23:56:09.704',-,-,-,-,-,0.339,114.000
'23:56:09.712',-,-,-,-,-,0.516,117.600
'23:56:09.720',-,-,-,-,-,0.339,118.800
'23:56:09.728',-,-,-,-,-,0.468,120.000
'23:56:09.736',-,-,-,-,-,0.645,120.000
'23:56:09.744',-,-,-,-,-,0.645,121.200
'23:56:09.752',-,-,-,-,-,0.403,121.200
'23:56:09.760',-,-,-,-,-,0.226,122.400
'23:56:09.768',-,-,-,-,-,0.290,122.400
'23:56:09.776',-,-,-,-,-,0.161,123.600
'23:56:09.784',-,-,-,-,-,0.339,123.600
'23:56:09.792',-,-,-,-,-,0.000,123.600
'23:56:09.800',-,-,-,-,-,0.113,124.800
'23:56:09.808',-,-,-,-,-,0.403,124.800
'23:56:09.816',-,-,-,-,-,0.000,124.800
'23:56:09.824',-,-,-,-,-,-0.290,124.800
'23:56:09.832',-,-,-,-,-,0.000,124.800
'23:56:09.840',-,-,-,-,-,0.048,123.600
'23:56:09.848',-,-,-,-,-,-0.048,122.400
'23:56:09.856',-,-,-,-,-,0.226,121.200
'23:56:09.864',-,-,-,-,-,0.290,118.800
'23:56:09.872',-,-,-,-,-,0.000,115.200
'23:56:09.880',-,-,-,-,-,-0.113,111.600
'23:56:09.888',-,-,-,-,-,0.113,109.200
'23:56:09.896',-,-,-,-,-,0.113,106.800
'23:56:09.904',-,-,-,-,-,-0.113,105.600
'23:56:09.912',-,-,-,-,-,0.113,105.600
'23:56:09.920',-,-,-,-,-,-0.113,104.400
'23:56:09.928',-,-,-,-,-,0.000,104.400
'23:56:09.936',-,-,-,-,-,0.113,105.600
'23:56:09.944',-,-,-,-,-,-0.113,105.600
'23:56:09.952',-,-,-,-,-,-0.161,106.800
'23:56:09.960',-,-,-,-,-,0.000,106.800
'23:56:09.968',-,-,-,-,-,-0.113,106.800
'23:56:09.976',-,-,-,-,-,0.048,106.800
'23:56:09.984',-,-,-,-,-,-0.161,106.800
'23:56:09.992',-,-,-,-,-,0.048,106.800
'23:56:10.000',-,-,-,-,-,0.113,106.800
'23:56:10.008',-,-,-,-,-,-0.984,106.800
'23:56:10.016',-,-,-,-,-,-1.694,105.600
'23:56:10.024',-,-,-,-,-,-1.823,105.600
'23:56:10.032',-,-,-,-,-,-1.226,104.400
'23:56:10.040',-,-,-,-,-,-1.048,104.400
'23:56:10.048',-,-,-,-,-,-0.645,103.200
'23:56:10.056',-,-,-,-,-,-0.113,102.000
'23:56:10.064',-,-,-,-,-,0.048,100.800
'23:56:10.072',-,-,-,-,-,0.290,99.600
'23:56:10.080',-,-,-,-,-,0.161,98.400
'23:56:10.088',-,-,-,-,-,0.290,98.400
'23:56:10.096',-,-,-,-,-,0.113,97.200
'23:56:10.104',-,-,-,-,-,0.000,97.200
'23:56:10.112',-,-,-,-,-,0.161,96.000
'23:56:10.120',-,-,-,-,-,0.113,96.000
'23:56:10.128',-,-,-,-,-,0.581,97.200
'23:56:10.136',-,-,-,-,-,0.113,98.400
'23:56:10.144',-,-,-,-,-,0.000,100.800
'23:56:10.152',-,-,-,-,-,0.161,104.400
'23:56:10.160',-,-,-,-,-,0.113,108.000
'23:56:10.168',-,-,-,-,-,0.339,111.600
'23:56:10.176',-,-,-,-,-,0.226,115.200
'23:56:10.184',-,-,-,-,-,0.468,117.600
'23:56:10.192',-,-,-,-,-,0.339,118.800
'23:56:10.200',-,-,-,-,-,0.468,120.000
'23:56:10.208',-,-,-,-,-,0.226,120.000
'23:56:10.216',-,-,-,-,-,0.339,120.000
'23:56:10.224',-,-,-,-,-,0.339,121.200
'23:56:10.232',-,-,-,-,-,0.468,121.200
'23:56:10.240',-,-,-,-,-,0.226,122.400
'23:56:10.248',-,-,-,-,-,0.226,122.400
'23:56:10.256',-,-,-,-,-,0.339,122.400
'23:56:10.264',-,-,-,-,-,0.000,122.400
'23:56:10.272',-,-,-,-,-,-0.161,122.400
'23:56:10.280',-,-,-,-,-,0.113,122.400
'23:56:10.288',-,-,-,-,-,0.000,122.400
'23:56:10.296',-,-,-,-,-,0.000,122.400
'23:56:10.304',-,-,-,-,-,-0.113,122.400
'23:56:10.312',-,-,-,-,-,0.000,122.400
'23:56:10.320',-,-,-,-,-,0.000,122.400
'23:56:10.328',-,-,-,-,-,0.113,121.200
'23:56:10.336',-,-,-,-,-,0.000,120.000
'23:56:10.344',-,-,-,-,-,0.226,117.600
'23:56:10.352',-,-,-,-,-,0.000,115.200
'23:56:10.360',-,-,-,-,-,-0.113,111.600
'23:56:10.368',-,-,-,-,-,0.113,109.200
'23:56:10.376',-,-,-,-,-,-0.113,106.800
'23:56:10.384',-,-,-,-,-,0.000,105.600
'23:56:10.392',-,-,-,-,-,0.000,103.200
'23:56:10.400',-,-,-,-,-,0.000,102.000
'23:56:10.408',-,-,-,-,-,0.000,100.800
'23:56:10.416',-,-,-,-,-,-0.113,100.800
'23:56:10.424',-,-,-,-,-,-0.048,100.800
'23:56:10.432',-,-,-,-,-,0.000,102.000
'23:56:10.440',-,-,-,-,-,0.000,102.000
'23:56:10.448',-,-,-,-,-,-0.161,102.000
'23:56:10.456',-,-,-,-,-,-0.226,102.000
'23:56:10.464',-,-,-,-,-,-0.113,102.000
'23:56:10.472',-,-,-,-,-,0.113,102.000
'23:56:10.480',-,-,-,-,-,-0.113,102.000
'23:56:10.488',-,-,-,-,-,-0.758,100.800
'23:56:10.496',-,-,-,-,-,-1.645,100.800
'23:56:10.504',-,-,-,-,-,-1.935,99.600
'23:56:10.512',-,-,-,-,-,-1.516,98.400
'23:56:10.520',-,-,-,-,-,-1.161,97.200
'23:56:10.528',-,-,-,-,-,-0.694,96.000
'23:56:10.536',-,-,-,-,-,-0.113,94.800
'23:56:10.544',-,-,-,-,-,0.161,93.600
'23:56:10.552',-,-,-,-,-,0.113,92.400
'23:56:10.560',-,-,-,-,-,0.226,91.200
'23:56:10.568',-,-,-,-,-,0.226,90.000
'23:56:10.576',-,-,-,-,-,0.113,88.800
'23:56:10.584',-,-,-,-,-,0.290,87.600
'23:56:10.592',-,-,-,-,-,0.226,87.600
'23:56:10.600',-,-,-,-,-,0.161,87.600
'23:56:10.608',-,-,-,-,-,0.226,87.600
'23:56:10.616',-,-,-,-,-,0.113,87.600
'23:56:10.624',-,-,-,-,-,0.226,88.800
'23:56:10.632',-,-,-,-,-,0.339,90.000
'23:56:10.640',-,-,-,-,-,0.339,93.600
'23:56:10.648',-,-,-,-,-,0.226,97.200
'23:56:10.656',-,-,-,-,-,0.226,102.000
'23:56:10.664',-,-,-,-,-,0.403,106.800
'23:56:10.672',-,-,-,-,-,0.468,109.200
'23:56:10.680',-,-,-,-,-,0.468,111.600
'23:56:10.688',-,-,-,-,-,0.339,112.800
'23:56:10.696',-,-,-,-,-,0.290,114.000
'23:56:10.704',-,-,-,-,-,0.403,115.200
'23:56:10.712',-,-,-,-,-,0.339,116.400
'23:56:10.720',-,-,-,-,-,0.290,116.400
'23:56:10.728',-,-,-,-,-,0.226,117.600
'23:56:10.736',-,-,-,-,-,0.161,117.600
'23:56:10.744',-,-,-,-,-,0.226,118.800
'23:56:10.752',-,-,-,-,-,0.048,118.800
'23:56:10.760',-,-,-,-,-,0.000,118.800
'23:56:10.768',-,-,-,-,-,0.000,118.800
