'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:14:32.440',-,-0.100,-,-,-0.040,-,-
'33:14:32.448',-,-0.080,-,-,-0.040,-,-
'33:14:32.456',-,-0.100,-,-,-0.040,-,-
'33:14:32.464',-,-0.040,-,-,-0.040,-,-
'33:14:32.472',-,-0.040,-,-,-0.040,-,-
'33:14:32.480',-,0.000,-,-,-0.040,-,-
'33:14:32.488',-,-0.020,-,-,-0.020,-,-
'33:14:32.496',-,0.000,-,-,-0.020,-,-
'33:14:32.504',-,-0.040,-,-,-0.040,-,-
'33:14:32.512',-,-0.060,-,-,-0.040,-,-
'33:14:32.520',-,-0.100,-,-,-0.060,-,-
'33:14:32.528',-,-0.100,-,-,-0.040,-,-
'33:14:32.536',-,-0.140,-,-,-0.060,-,-
'33:14:32.544',-,-0.140,-,-,-0.080,-,-
'33:14:32.552',-,-0.140,-,-,-0.080,-,-
'33:14:32.560',-,-0.120,-,-,-0.060,-,-
'33:14:32.568',-,-0.140,-,-,-0.060,-,-
'33:14:32.576',-,-0.160,-,-,-0.060,-,-
'33:14:32.584',-,-0.020,-,-,0.060,-,-
'33:14:32.592',-,0.560,-,-,0.600,-,-
'33:14:32.600',-,0.680,-,-,0.640,-,-
'33:14:32.608',-,0.340,-,-,0.200,-,-
'33:14:32.616',-,0.080,-,-,0.120,-,-
'33:14:32.624',-,0.040,-,-,0.080,-,-
'33:14:32.632',-,0.020,-,-,0.000,-,-
'33:14:32.640',-,-0.060,-,-,-0.040,-,-
'33:14:32.648',-,-0.080,-,-,-0.060,-,-
'33:14:32.656',-,-0.100,-,-,-0.080,-,-
'33:14:32.664',-,-0.100,-,-,-0.080,-,-
'33:14:32.672',-,-0.120,-,-,-0.080,-,-
'33:14:32.680',-,-0.100,-,-,-0.080,-,-
'33:14:32.688',-,-0.100,-,-,-0.060,-,-
'33:14:32.696',-,-0.100,-,-,-0.080,-,-
'33:14:32.704',-,-0.100,-,-,-0.080,-,-
'33:14:32.712',-,-0.100,-,-,-0.080,-,-
'33:14:32.720',-,-0.100,-,-,-0.060,-,-
'33:14:32.728',-,-0.100,-,-,-0.060,-,-
'33:14:32.736',-,-0.060,-,-,-0.060,-,-
'33:14:32.744',-,-0.060,-,-,-0.060,-,-
'33:14:32.752',-,-0.040,-,-,-0.040,-,-
'33:14:32.760',-,-0.020,-,-,-0.040,-,-
'33:14:32.768',-,-0.020,-,-,-0.040,-,-
'33:14:32.776',-,0.000,-,-,-0.060,-,-
'33:14:32.784',-,-0.020,-,-,-0.040,-,-
'33:14:32.792',-,0.000,-,-,-0.040,-,-
'33:14:32.800',-,0.000,-,-,-0.060,-,-
'33:14:32.808',-,0.020,-,-,-0.040,-,-
'33:14:32.816',-,0.040,-,-,-0.060,-,-
'33:14:32.824',-,0.040,-,-,-0.040,-,-
'33:14:32.832',-,0.040,-,-,-0.040,-,-
'33:14:32.840',-,0.020,-,-,-0.020,-,-
'33:14:32.848',-,0.080,-,-,0.000,-,-
'33:14:32.856',-,0.040,-,-,0.020,-,-
'33:14:32.864',-,0.060,-,-,0.020,-,-
'33:14:32.872',-,0.020,-,-,0.040,-,-
'33:14:32.880',-,0.020,-,-,0.020,-,-
'33:14:32.888',-,0.000,-,-,0.000,-,-
'33:14:32.896',-,0.000,-,-,0.000,-,-
'33:14:32.904',-,-0.040,-,-,0.000,-,-
'33:14:32.912',-,-0.040,-,-,0.000,-,-
'33:14:32.920',-,-0.060,-,-,0.000,-,-
'33:14:32.928',-,-0.080,-,-,0.000,-,-
'33:14:32.936',-,-0.060,-,-,0.000,-,-
'33:14:32.944',-,-0.060,-,-,0.000,-,-
'33:14:32.952',-,-0.040,-,-,-0.020,-,-
'33:14:32.960',-,-0.080,-,-,-0.020,-,-
'33:14:32.968',-,-0.100,-,-,-0.020,-,-
'33:14:32.976',-,-0.080,-,-,-0.040,-,-
'33:14:32.984',-,-0.100,-,-,-0.040,-,-
'33:14:32.992',-,-0.120,-,-,-0.040,-,-
'33:14:33.000',-,-0.100,-,-,-0.020,-,-
'33:14:33.008',-,-0.100,-,-,-0.040,-,-
'33:14:33.016',-,-0.100,-,-,-0.040,-,-
'33:14:33.024',-,-0.100,-,-,-0.040,-,-
'33:14:33.032',-,-0.100,-,-,-0.040,-,-
'33:14:33.040',-,-0.100,-,-,-0.040,-,-
'33:14:33.048',-,-0.120,-,-,-0.040,-,-
'33:14:33.056',-,-0.100,-,-,-0.040,-,-
'33:14:33.064',-,-0.100,-,-,-0.040,-,-
'33:14:33.072',-,-0.100,-,-,-0.040,-,-
'33:14:33.080',-,-0.100,-,-,-0.040,-,-
'33:14:33.088',-,-0.100,-,-,-0.040,-,-
'33:14:33.096',-,-0.100,-,-,-0.040,-,-
'33:14:33.104',-,-0.100,-,-,-0.040,-,-
'33:14:33.112',-,-0.100,-,-,-0.040,-,-
'33:14:33.120',-,-0.100,-,-,-0.020,-,-
'33:14:33.128',-,-0.080,-,-,-0.020,-,-
'33:14:33.136',-,-0.060,-,-,-0.020,-,-
'33:14:33.144',-,-0.040,-,-,0.000,-,-
'33:14:33.152',-,-0.040,-,-,-0.020,-,-
'33:14:33.160',-,0.000,-,-,0.000,-,-
'33:14:33.168',-,0.000,-,-,0.000,-,-
'33:14:33.176',-,0.000,-,-,0.000,-,-
'33:14:33.184',-,0.000,-,-,0.000,-,-
'33:14:33.192',-,-0.020,-,-,0.000,-,-
'33:14:33.200',-,-0.060,-,-,-0.020,-,-
'33:14:33.208',-,-0.100,-,-,-0.040,-,-
'33:14:33.216',-,-0.120,-,-,-0.040,-,-
'33:14:33.224',-,-0.100,-,-,-0.040,-,-
'33:14:33.232',-,-0.100,-,-,-0.040,-,-
'33:14:33.240',-,-0.120,-,-,-0.040,-,-
'33:14:33.248',-,-0.100,-,-,-0.040,-,-
'33:14:33.256',-,-0.140,-,-,-0.060,-,-
'33:14:33.264',-,-0.160,-,-,-0.080,-,-
'33:14:33.272',-,0.160,-,-,0.240,-,-
'33:14:33.280',-,0.720,-,-,0.700,-,-
'33:14:33.288',-,0.740,-,-,0.380,-,-
'33:14:33.296',-,0.300,-,-,0.220,-,-
'33:14:33.304',-,0.120,-,-,0.120,-,-
'33:14:33.312',-,0.080,-,-,0.060,-,-
'33:14:33.320',-,0.000,-,-,-0.020,-,-
'33:14:33.328',-,-0.040,-,-,-0.040,-,-
'33:14:33.336',-,-0.060,-,-,-0.040,-,-
'33:14:33.344',-,-0.080,-,-,-0.060,-,-
'33:14:33.352',-,-0.080,-,-,-0.040,-,-
'33:14:33.360',-,-0.100,-,-,-0.060,-,-
'33:14:33.368',-,-0.080,-,-,-0.060,-,-
'33:14:33.376',-,-0.100,-,-,-0.060,-,-
'33:14:33.384',-,-0.080,-,-,-0.040,-,-
'33:14:33.392',-,-0.080,-,-,-0.060,-,-
'33:14:33.400',-,-0.060,-,-,-0.040,-,-
'33:14:33.408',-,-0.060,-,-,-0.040,-,-
'33:14:33.416',-,-0.040,-,-,-0.040,-,-
'33:14:33.424',-,-0.060,-,-,-0.040,-,-
'33:14:33.432',-,-0.040,-,-,-0.040,-,-
'33:14:33.440',-,-0.040,-,-,-0.040,-,-
'33:14:33.448',-,-0.020,-,-,-0.040,-,-
'33:14:33.456',-,0.000,-,-,-0.040,-,-
'33:14:33.464',-,0.020,-,-,-0.040,-,-
'33:14:33.472',-,0.020,-,-,-0.040,-,-
'33:14:33.480',-,0.040,-,-,-0.040,-,-
'33:14:33.488',-,0.000,-,-,-0.040,-,-
'33:14:33.496',-,0.040,-,-,-0.040,-,-
'33:14:33.504',-,0.040,-,-,-0.040,-,-
'33:14:33.512',-,0.040,-,-,-0.040,-,-
'33:14:33.520',-,0.040,-,-,-0.020,-,-
'33:14:33.528',-,0.040,-,-,0.000,-,-
'33:14:33.536',-,0.040,-,-,0.000,-,-
'33:14:33.544',-,0.040,-,-,0.020,-,-
'33:14:33.552',-,0.060,-,-,0.020,-,-
'33:14:33.560',-,0.040,-,-,0.020,-,-
'33:14:33.568',-,0.000,-,-,0.020,-,-
'33:14:33.576',-,-0.020,-,-,0.000,-,-
'33:14:33.584',-,-0.020,-,-,0.000,-,-
'33:14:33.592',-,-0.040,-,-,0.000,-,-
'33:14:33.600',-,-0.040,-,-,0.000,-,-
'33:14:33.608',-,-0.060,-,-,-0.020,-,-
'33:14:33.616',-,-0.060,-,-,-0.020,-,-
'33:14:33.624',-,-0.040,-,-,-0.020,-,-
'33:14:33.632',-,-0.080,-,-,-0.020,-,-
'33:14:33.640',-,-0.060,-,-,-0.020,-,-
'33:14:33.648',-,-0.080,-,-,-0.020,-,-
'33:14:33.656',-,-0.080,-,-,-0.020,-,-
'33:14:33.664',-,-0.060,-,-,-0.040,-,-
'33:14:33.672',-,-0.100,-,-,-0.040,-,-
'33:14:33.680',-,-0.080,-,-,-0.040,-,-
'33:14:33.688',-,-0.100,-,-,-0.040,-,-
'33:14:33.696',-,-0.100,-,-,-0.040,-,-
'33:14:33.704',-,-0.100,-,-,-0.040,-,-
'33:14:33.712',-,-0.100,-,-,-0.040,-,-
'33:14:33.720',-,-0.120,-,-,-0.040,-,-
'33:14:33.728',-,-0.100,-,-,-0.040,-,-
'33:14:33.736',-,-0.100,-,-,-0.040,-,-
'33:14:33.744',-,-0.100,-,-,-0.040,-,-
'33:14:33.752',-,-0.100,-,-,-0.040,-,-
'33:14:33.760',-,-0.120,-,-,-0.040,-,-
'33:14:33.768',-,-0.100,-,-,-0.040,-,-
'33:14:33.776',-,-0.120,-,-,-0.040,-,-
'33:14:33.784',-,-0.120,-,-,-0.040,-,-
'33:14:33.792',-,-0.100,-,-,-0.040,-,-
'33:14:33.800',-,-0.100,-,-,-0.040,-,-
'33:14:33.808',-,-0.120,-,-,-0.040,-,-
'33:14:33.816',-,-0.060,-,-,-0.040,-,-
'33:14:33.824',-,-0.080,-,-,-0.040,-,-
'33:14:33.832',-,-0.060,-,-,-0.040,-,-
'33:14:33.840',-,-0.060,-,-,-0.020,-,-
'33:14:33.848',-,-0.040,-,-,-0.040,-,-
'33:14:33.856',-,-0.040,-,-,-0.020,-,-
'33:14:33.864',-,0.000,-,-,-0.020,-,-
'33:14:33.872',-,-0.040,-,-,0.000,-,-
'33:14:33.880',-,0.000,-,-,-0.020,-,-
'33:14:33.888',-,-0.040,-,-,-0.020,-,-
'33:14:33.896',-,-0.060,-,-,-0.040,-,-
'33:14:33.904',-,-0.100,-,-,-0.040,-,-
'33:14:33.912',-,-0.120,-,-,-0.040,-,-
'33:14:33.920',-,-0.140,-,-,-0.060,-,-
'33:14:33.928',-,-0.140,-,-,-0.060,-,-
'33:14:33.936',-,-0.100,-,-,-0.060,-,-
'33:14:33.944',-,-0.100,-,-,-0.060,-,-
'33:14:33.952',-,-0.080,-,-,-0.060,-,-
'33:14:33.960',-,-0.140,-,-,-0.080,-,-
'33:14:33.968',-,0.120,-,-,0.160,-,-
'33:14:33.976',-,0.740,-,-,0.760,-,-
'33:14:33.984',-,0.780,-,-,0.460,-,-
'33:14:33.992',-,0.320,-,-,0.220,-,-
'33:14:34.000',-,0.140,-,-,0.120,-,-
'33:14:34.008',-,0.120,-,-,0.080,-,-
'33:14:34.016',-,0.000,-,-,-0.020,-,-
'33:14:34.024',-,-0.060,-,-,-0.060,-,-
'33:14:34.032',-,-0.060,-,-,-0.080,-,-
'33:14:34.040',-,-0.080,-,-,-0.080,-,-
'33:14:34.048',-,-0.100,-,-,-0.080,-,-
'33:14:34.056',-,-0.100,-,-,-0.080,-,-
'33:14:34.064',-,-0.100,-,-,-0.080,-,-
'33:14:34.072',-,-0.100,-,-,-0.060,-,-
'33:14:34.080',-,-0.080,-,-,-0.080,-,-
'33:14:34.088',-,-0.100,-,-,-0.060,-,-
'33:14:34.096',-,-0.080,-,-,-0.080,-,-
'33:14:34.104',-,-0.060,-,-,-0.060,-,-
'33:14:34.112',-,-0.040,-,-,-0.060,-,-
'33:14:34.120',-,-0.040,-,-,-0.060,-,-
'33:14:34.128',-,-0.020,-,-,-0.060,-,-
'33:14:34.136',-,0.000,-,-,-0.060,-,-
'33:14:34.144',-,0.000,-,-,-0.060,-,-
'33:14:34.152',-,0.000,-,-,-0.060,-,-
'33:14:34.160',-,0.000,-,-,-0.060,-,-
'33:14:34.168',-,0.000,-,-,-0.060,-,-
'33:14:34.176',-,0.020,-,-,-0.060,-,-
'33:14:34.184',-,0.040,-,-,-0.040,-,-
'33:14:34.192',-,0.040,-,-,-0.040,-,-
'33:14:34.200',-,0.040,-,-,-0.040,-,-
'33:14:34.208',-,0.040,-,-,-0.040,-,-
'33:14:34.216',-,0.060,-,-,-0.040,-,-
'33:14:34.224',-,0.080,-,-,-0.020,-,-
'33:14:34.232',-,0.060,-,-,0.000,-,-
'33:14:34.240',-,0.040,-,-,0.000,-,-
'33:14:34.248',-,0.080,-,-,0.000,-,-
'33:14:34.256',-,0.040,-,-,0.020,-,-
'33:14:34.264',-,0.040,-,-,0.000,-,-
'33:14:34.272',-,0.020,-,-,0.000,-,-
'33:14:34.280',-,0.000,-,-,0.000,-,-
'33:14:34.288',-,-0.020,-,-,0.000,-,-
'33:14:34.296',-,-0.040,-,-,-0.020,-,-
'33:14:34.304',-,-0.040,-,-,-0.020,-,-
'33:14:34.312',-,-0.040,-,-,-0.020,-,-
'33:14:34.320',-,-0.020,-,-,-0.020,-,-
'33:14:34.328',-,-0.040,-,-,-0.040,-,-
'33:14:34.336',-,-0.060,-,-,-0.020,-,-
'33:14:34.344',-,-0.060,-,-,-0.040,-,-
'33:14:34.352',-,-0.060,-,-,-0.040,-,-
'33:14:34.360',-,-0.040,-,-,-0.040,-,-
'33:14:34.368',-,-0.080,-,-,-0.040,-,-
'33:14:34.376',-,-0.100,-,-,-0.040,-,-
'33:14:34.384',-,-0.080,-,-,-0.040,-,-
'33:14:34.392',-,-0.100,-,-,-0.040,-,-
'33:14:34.400',-,-0.080,-,-,-0.040,-,-
'33:14:34.408',-,-0.100,-,-,-0.040,-,-
'33:14:34.416',-,0.000,-,-,0.000,-,-
'33:14:34.424',-,0.120,-,-,0.080,-,-
'33:14:34.432',-,0.240,-,-,0.140,-,-
'33:14:34.440',-,0.400,-,-,0.260,-,-
'33:14:34.448',-,0.600,-,-,0.380,-,-
'33:14:34.456',-,0.780,-,-,0.520,-,-
'33:14:34.464',-,1.000,-,-,0.740,-,-
'33:14:34.472',-,1.200,-,-,1.040,-,-
'33:14:34.480',-,1.520,-,-,1.520,-,-
'33:14:34.488',-,1.920,-,-,2.120,-,-
'33:14:34.496',-,1.940,-,-,2.180,-,-
'33:14:34.504',-,0.760,-,-,0.900,-,-
'33:14:34.512',-,-0.100,-,-,-0.060,-,-
'33:14:34.520',-,-0.340,-,-,-0.300,-,-
'33:14:34.528',-,-0.360,-,-,-0.340,-,-
