'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:17:51.376',-,-0.040,-,-,-0.040,-,-
'33:17:51.384',-,-0.020,-,-,-0.020,-,-
'33:17:51.392',-,-0.020,-,-,-0.040,-,-
'33:17:51.400',-,-0.040,-,-,-0.040,-,-
'33:17:51.408',-,0.020,-,-,-0.020,-,-
'33:17:51.416',-,0.020,-,-,-0.020,-,-
'33:17:51.424',-,-0.020,-,-,-0.040,-,-
'33:17:51.432',-,-0.060,-,-,-0.040,-,-
'33:17:51.440',-,-0.080,-,-,-0.040,-,-
'33:17:51.448',-,-0.100,-,-,-0.040,-,-
'33:17:51.456',-,-0.060,-,-,-0.060,-,-
'33:17:51.464',-,-0.060,-,-,-0.060,-,-
'33:17:51.472',-,-0.100,-,-,-0.060,-,-
'33:17:51.480',-,-0.080,-,-,-0.060,-,-
'33:17:51.488',-,-0.080,-,-,-0.040,-,-
'33:17:51.496',-,-0.120,-,-,-0.060,-,-
'33:17:51.504',-,-0.060,-,-,-0.040,-,-
'33:17:51.512',-,0.380,-,-,0.420,-,-
'33:17:51.520',-,0.700,-,-,0.640,-,-
'33:17:51.528',-,0.420,-,-,0.160,-,-
'33:17:51.536',-,0.120,-,-,0.080,-,-
'33:17:51.544',-,0.100,-,-,0.100,-,-
'33:17:51.552',-,0.120,-,-,0.020,-,-
'33:17:51.560',-,-0.040,-,-,-0.040,-,-
'33:17:51.568',-,-0.040,-,-,-0.060,-,-
'33:17:51.576',-,-0.060,-,-,-0.080,-,-
'33:17:51.584',-,-0.040,-,-,-0.080,-,-
'33:17:51.592',-,-0.100,-,-,-0.080,-,-
'33:17:51.600',-,-0.080,-,-,-0.080,-,-
'33:17:51.608',-,-0.060,-,-,-0.080,-,-
'33:17:51.616',-,-0.080,-,-,-0.080,-,-
'33:17:51.624',-,-0.060,-,-,-0.060,-,-
'33:17:51.632',-,-0.040,-,-,-0.080,-,-
'33:17:51.640',-,-0.040,-,-,-0.080,-,-
'33:17:51.648',-,-0.040,-,-,-0.080,-,-
'33:17:51.656',-,-0.040,-,-,-0.060,-,-
'33:17:51.664',-,-0.020,-,-,-0.060,-,-
'33:17:51.672',-,-0.040,-,-,-0.060,-,-
'33:17:51.680',-,-0.020,-,-,-0.060,-,-
'33:17:51.688',-,0.000,-,-,-0.040,-,-
'33:17:51.696',-,0.000,-,-,-0.060,-,-
'33:17:51.704',-,0.020,-,-,-0.060,-,-
'33:17:51.712',-,0.040,-,-,-0.060,-,-
'33:17:51.720',-,0.020,-,-,-0.060,-,-
'33:17:51.728',-,0.060,-,-,-0.040,-,-
'33:17:51.736',-,0.080,-,-,-0.040,-,-
'33:17:51.744',-,0.080,-,-,-0.040,-,-
'33:17:51.752',-,0.100,-,-,-0.040,-,-
'33:17:51.760',-,0.080,-,-,-0.040,-,-
'33:17:51.768',-,0.080,-,-,-0.020,-,-
'33:17:51.776',-,0.080,-,-,0.000,-,-
'33:17:51.784',-,0.080,-,-,0.000,-,-
'33:17:51.792',-,0.060,-,-,0.000,-,-
'33:17:51.800',-,0.080,-,-,0.000,-,-
'33:17:51.808',-,0.040,-,-,0.000,-,-
'33:17:51.816',-,0.040,-,-,0.000,-,-
'33:17:51.824',-,0.000,-,-,0.000,-,-
'33:17:51.832',-,0.000,-,-,0.000,-,-
'33:17:51.840',-,-0.020,-,-,0.000,-,-
'33:17:51.848',-,-0.020,-,-,0.000,-,-
'33:17:51.856',-,-0.040,-,-,0.000,-,-
'33:17:51.864',-,-0.060,-,-,0.000,-,-
'33:17:51.872',-,-0.040,-,-,-0.020,-,-
'33:17:51.880',-,-0.040,-,-,-0.020,-,-
'33:17:51.888',-,-0.080,-,-,-0.020,-,-
'33:17:51.896',-,-0.060,-,-,-0.040,-,-
'33:17:51.904',-,-0.080,-,-,-0.020,-,-
'33:17:51.912',-,-0.080,-,-,-0.040,-,-
'33:17:51.920',-,-0.060,-,-,-0.040,-,-
'33:17:51.928',-,-0.060,-,-,-0.040,-,-
'33:17:51.936',-,-0.080,-,-,-0.020,-,-
'33:17:51.944',-,-0.100,-,-,-0.040,-,-
'33:17:51.952',-,-0.080,-,-,-0.040,-,-
'33:17:51.960',-,-0.100,-,-,-0.040,-,-
'33:17:51.968',-,-0.060,-,-,-0.040,-,-
'33:17:51.976',-,-0.080,-,-,-0.040,-,-
'33:17:51.984',-,-0.060,-,-,-0.040,-,-
'33:17:51.992',-,-0.100,-,-,-0.020,-,-
'33:17:52.000',-,-0.080,-,-,-0.040,-,-
'33:17:52.008',-,-0.100,-,-,-0.040,-,-
'33:17:52.016',-,-0.080,-,-,-0.040,-,-
'33:17:52.024',-,-0.080,-,-,-0.040,-,-
'33:17:52.032',-,-0.100,-,-,-0.040,-,-
'33:17:52.040',-,-0.100,-,-,-0.040,-,-
'33:17:52.048',-,-0.060,-,-,-0.040,-,-
'33:17:52.056',-,-0.060,-,-,-0.040,-,-
'33:17:52.064',-,-0.080,-,-,-0.040,-,-
'33:17:52.072',-,-0.060,-,-,-0.040,-,-
'33:17:52.080',-,-0.080,-,-,-0.040,-,-
'33:17:52.088',-,-0.080,-,-,-0.020,-,-
'33:17:52.096',-,-0.060,-,-,-0.040,-,-
'33:17:52.104',-,-0.040,-,-,-0.020,-,-
'33:17:52.112',-,-0.040,-,-,-0.020,-,-
'33:17:52.120',-,-0.040,-,-,0.000,-,-
'33:17:52.128',-,0.000,-,-,0.000,-,-
'33:17:52.136',-,0.000,-,-,0.000,-,-
'33:17:52.144',-,0.040,-,-,0.000,-,-
'33:17:52.152',-,0.020,-,-,0.000,-,-
'33:17:52.160',-,0.000,-,-,0.000,-,-
'33:17:52.168',-,0.000,-,-,0.000,-,-
'33:17:52.176',-,-0.060,-,-,-0.020,-,-
'33:17:52.184',-,-0.100,-,-,-0.040,-,-
'33:17:52.192',-,-0.100,-,-,-0.020,-,-
'33:17:52.200',-,-0.100,-,-,-0.040,-,-
'33:17:52.208',-,-0.100,-,-,-0.040,-,-
'33:17:52.216',-,-0.100,-,-,-0.040,-,-
'33:17:52.224',-,-0.120,-,-,-0.040,-,-
'33:17:52.232',-,-0.100,-,-,-0.040,-,-
'33:17:52.240',-,-0.140,-,-,-0.060,-,-
'33:17:52.248',-,0.100,-,-,0.180,-,-
'33:17:52.256',-,0.700,-,-,0.720,-,-
'33:17:52.264',-,0.720,-,-,0.380,-,-
'33:17:52.272',-,0.340,-,-,0.220,-,-
'33:17:52.280',-,0.160,-,-,0.120,-,-
'33:17:52.288',-,0.100,-,-,0.080,-,-
'33:17:52.296',-,0.020,-,-,0.000,-,-
'33:17:52.304',-,-0.040,-,-,-0.040,-,-
'33:17:52.312',-,-0.060,-,-,-0.040,-,-
'33:17:52.320',-,-0.080,-,-,-0.040,-,-
'33:17:52.328',-,-0.060,-,-,-0.060,-,-
'33:17:52.336',-,-0.100,-,-,-0.060,-,-
'33:17:52.344',-,-0.080,-,-,-0.060,-,-
'33:17:52.352',-,-0.080,-,-,-0.040,-,-
'33:17:52.360',-,-0.100,-,-,-0.040,-,-
'33:17:52.368',-,-0.040,-,-,-0.040,-,-
'33:17:52.376',-,-0.040,-,-,-0.040,-,-
'33:17:52.384',-,-0.040,-,-,-0.040,-,-
'33:17:52.392',-,-0.040,-,-,-0.020,-,-
'33:17:52.400',-,0.000,-,-,-0.040,-,-
'33:17:52.408',-,0.000,-,-,-0.040,-,-
'33:17:52.416',-,-0.020,-,-,-0.040,-,-
'33:17:52.424',-,0.020,-,-,-0.020,-,-
'33:17:52.432',-,0.040,-,-,0.000,-,-
'33:17:52.440',-,0.040,-,-,-0.020,-,-
'33:17:52.448',-,0.060,-,-,-0.020,-,-
'33:17:52.456',-,0.040,-,-,0.000,-,-
'33:17:52.464',-,0.080,-,-,0.000,-,-
'33:17:52.472',-,0.080,-,-,0.000,-,-
'33:17:52.480',-,0.040,-,-,0.000,-,-
'33:17:52.488',-,0.100,-,-,0.000,-,-
'33:17:52.496',-,0.120,-,-,0.000,-,-
'33:17:52.504',-,0.120,-,-,0.000,-,-
'33:17:52.512',-,0.100,-,-,0.020,-,-
'33:17:52.520',-,0.120,-,-,0.040,-,-
'33:17:52.528',-,0.100,-,-,0.020,-,-
'33:17:52.536',-,0.080,-,-,0.040,-,-
'33:17:52.544',-,0.060,-,-,0.040,-,-
'33:17:52.552',-,0.040,-,-,0.020,-,-
'33:17:52.560',-,0.040,-,-,0.000,-,-
'33:17:52.568',-,0.000,-,-,0.000,-,-
'33:17:52.576',-,0.000,-,-,0.000,-,-
'33:17:52.584',-,0.000,-,-,0.000,-,-
'33:17:52.592',-,-0.020,-,-,-0.020,-,-
'33:17:52.600',-,-0.040,-,-,0.000,-,-
'33:17:52.608',-,-0.060,-,-,0.000,-,-
'33:17:52.616',-,-0.040,-,-,-0.020,-,-
'33:17:52.624',-,-0.040,-,-,0.000,-,-
'33:17:52.632',-,-0.020,-,-,-0.020,-,-
'33:17:52.640',-,-0.040,-,-,-0.020,-,-
'33:17:52.648',-,-0.040,-,-,-0.040,-,-
'33:17:52.656',-,-0.060,-,-,-0.020,-,-
'33:17:52.664',-,-0.040,-,-,-0.040,-,-
'33:17:52.672',-,-0.060,-,-,-0.040,-,-
'33:17:52.680',-,-0.060,-,-,-0.040,-,-
'33:17:52.688',-,-0.080,-,-,-0.040,-,-
'33:17:52.696',-,-0.080,-,-,-0.040,-,-
'33:17:52.704',-,-0.060,-,-,-0.040,-,-
'33:17:52.712',-,-0.060,-,-,-0.060,-,-
'33:17:52.720',-,-0.080,-,-,-0.040,-,-
'33:17:52.728',-,-0.100,-,-,-0.040,-,-
'33:17:52.736',-,-0.080,-,-,-0.040,-,-
'33:17:52.744',-,-0.100,-,-,-0.040,-,-
'33:17:52.752',-,-0.100,-,-,-0.040,-,-
'33:17:52.760',-,-0.100,-,-,-0.040,-,-
'33:17:52.768',-,-0.100,-,-,-0.040,-,-
'33:17:52.776',-,-0.100,-,-,-0.040,-,-
'33:17:52.784',-,-0.060,-,-,-0.040,-,-
'33:17:52.792',-,-0.100,-,-,-0.040,-,-
'33:17:52.800',-,-0.100,-,-,-0.040,-,-
'33:17:52.808',-,-0.120,-,-,-0.040,-,-
'33:17:52.816',-,-0.080,-,-,-0.040,-,-
'33:17:52.824',-,-0.040,-,-,-0.040,-,-
'33:17:52.832',-,-0.060,-,-,-0.020,-,-
'33:17:52.840',-,-0.040,-,-,-0.020,-,-
'33:17:52.848',-,-0.060,-,-,-0.040,-,-
'33:17:52.856',-,-0.080,-,-,-0.020,-,-
'33:17:52.864',-,-0.020,-,-,-0.020,-,-
'33:17:52.872',-,-0.020,-,-,-0.020,-,-
'33:17:52.880',-,0.000,-,-,0.000,-,-
'33:17:52.888',-,0.020,-,-,0.000,-,-
'33:17:52.896',-,0.000,-,-,0.000,-,-
'33:17:52.904',-,-0.040,-,-,-0.020,-,-
'33:17:52.912',-,-0.040,-,-,-0.040,-,-
'33:17:52.920',-,-0.100,-,-,-0.040,-,-
'33:17:52.928',-,-0.100,-,-,-0.040,-,-
'33:17:52.936',-,-0.100,-,-,-0.040,-,-
'33:17:52.944',-,-0.100,-,-,-0.040,-,-
'33:17:52.952',-,-0.100,-,-,-0.040,-,-
'33:17:52.960',-,-0.100,-,-,-0.040,-,-
'33:17:52.968',-,-0.140,-,-,-0.040,-,-
'33:17:52.976',-,-0.140,-,-,-0.060,-,-
'33:17:52.984',-,0.020,-,-,0.080,-,-
'33:17:52.992',-,0.620,-,-,0.680,-,-
'33:17:53.000',-,0.760,-,-,0.740,-,-
'33:17:53.008',-,0.380,-,-,0.260,-,-
'33:17:53.016',-,0.120,-,-,0.120,-,-
'33:17:53.024',-,0.120,-,-,0.080,-,-
'33:17:53.032',-,0.020,-,-,0.000,-,-
'33:17:53.040',-,-0.040,-,-,-0.040,-,-
'33:17:53.048',-,-0.040,-,-,-0.060,-,-
'33:17:53.056',-,-0.080,-,-,-0.060,-,-
'33:17:53.064',-,-0.080,-,-,-0.080,-,-
'33:17:53.072',-,-0.080,-,-,-0.060,-,-
'33:17:53.080',-,-0.080,-,-,-0.060,-,-
'33:17:53.088',-,-0.100,-,-,-0.060,-,-
'33:17:53.096',-,-0.100,-,-,-0.060,-,-
'33:17:53.104',-,-0.080,-,-,-0.060,-,-
'33:17:53.112',-,-0.060,-,-,-0.040,-,-
'33:17:53.120',-,-0.060,-,-,-0.060,-,-
'33:17:53.128',-,-0.040,-,-,-0.040,-,-
'33:17:53.136',-,-0.060,-,-,-0.060,-,-
'33:17:53.144',-,-0.040,-,-,-0.060,-,-
'33:17:53.152',-,-0.040,-,-,-0.060,-,-
'33:17:53.160',-,-0.040,-,-,-0.040,-,-
'33:17:53.168',-,0.000,-,-,-0.060,-,-
'33:17:53.176',-,0.000,-,-,-0.040,-,-
'33:17:53.184',-,0.020,-,-,-0.040,-,-
'33:17:53.192',-,0.020,-,-,-0.040,-,-
'33:17:53.200',-,0.040,-,-,-0.040,-,-
'33:17:53.208',-,0.040,-,-,-0.020,-,-
'33:17:53.216',-,0.060,-,-,-0.020,-,-
'33:17:53.224',-,0.040,-,-,0.000,-,-
'33:17:53.232',-,0.080,-,-,-0.020,-,-
'33:17:53.240',-,0.060,-,-,-0.020,-,-
'33:17:53.248',-,0.080,-,-,0.000,-,-
'33:17:53.256',-,0.080,-,-,0.000,-,-
'33:17:53.264',-,0.060,-,-,0.000,-,-
'33:17:53.272',-,0.040,-,-,0.000,-,-
'33:17:53.280',-,0.040,-,-,0.000,-,-
'33:17:53.288',-,0.000,-,-,0.000,-,-
'33:17:53.296',-,0.000,-,-,0.000,-,-
'33:17:53.304',-,-0.020,-,-,0.000,-,-
'33:17:53.312',-,-0.060,-,-,-0.020,-,-
'33:17:53.320',-,-0.040,-,-,0.000,-,-
'33:17:53.328',-,-0.040,-,-,-0.040,-,-
'33:17:53.336',-,-0.040,-,-,-0.020,-,-
'33:17:53.344',-,-0.060,-,-,-0.040,-,-
'33:17:53.352',-,-0.040,-,-,-0.020,-,-
'33:17:53.360',-,-0.060,-,-,-0.040,-,-
'33:17:53.368',-,-0.060,-,-,-0.040,-,-
'33:17:53.376',-,-0.080,-,-,-0.040,-,-
'33:17:53.384',-,-0.060,-,-,-0.040,-,-
'33:17:53.392',-,-0.080,-,-,-0.040,-,-
'33:17:53.400',-,-0.080,-,-,-0.040,-,-
'33:17:53.408',-,-0.080,-,-,-0.040,-,-
'33:17:53.416',-,-0.100,-,-,-0.040,-,-
'33:17:53.424',-,-0.100,-,-,-0.040,-,-
'33:17:53.432',-,-0.100,-,-,-0.040,-,-
'33:17:53.440',-,-0.100,-,-,-0.060,-,-
'33:17:53.448',-,-0.080,-,-,-0.040,-,-
'33:17:53.456',-,-0.100,-,-,-0.040,-,-
'33:17:53.464',-,-0.080,-,-,-0.060,-,-
'33:17:53.472',-,-0.100,-,-,-0.040,-,-
'33:17:53.480',-,-0.100,-,-,-0.060,-,-
'33:17:53.488',-,-0.080,-,-,-0.040,-,-
'33:17:53.496',-,-0.100,-,-,-0.060,-,-
'33:17:53.504',-,-0.080,-,-,-0.040,-,-
'33:17:53.512',-,-0.100,-,-,-0.040,-,-
'33:17:53.520',-,-0.060,-,-,-0.040,-,-
'33:17:53.528',-,-0.100,-,-,-0.040,-,-
'33:17:53.536',-,-0.100,-,-,-0.040,-,-
