'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:12:29.288',-0.029,-,-,0.000,98.280,20.400
'38:12:29.296',-0.029,-,-,0.000,97.560,18.800
'38:12:29.304',-0.038,-,-,0.000,96.720,16.800
'38:12:29.312',-0.077,-,-,0.000,95.880,15.200
'38:12:29.320',-0.125,-,-,0.069,95.160,14.800
'38:12:29.328',-0.144,-,-,0.139,92.760,17.200
'38:12:29.336',-0.038,-,-,0.109,91.080,20.800
'38:12:29.344',0.144,-,-,0.000,88.680,23.200
'38:12:29.352',0.308,-,-,-0.327,85.560,23.600
'38:12:29.360',0.317,-,-,-0.475,83.160,23.200
'38:12:29.368',0.144,-,-,-0.218,79.920,23.600
'38:12:29.376',0.048,-,-,0.000,76.680,23.600
'38:12:29.384',0.038,-,-,-0.030,74.280,23.600
'38:12:29.392',0.038,-,-,-0.030,72.720,22.800
'38:12:29.400',0.038,-,-,-0.030,71.160,21.600
'38:12:29.408',0.029,-,-,-0.030,71.160,20.000
'38:12:29.416',0.029,-,-,-0.030,71.880,20.400
'38:12:29.424',0.038,-,-,-0.030,75.120,25.200
'38:12:29.432',0.038,-,-,-0.030,79.080,33.600
'38:12:29.440',0.038,-,-,-0.030,84.720,42.000
'38:12:29.448',0.048,-,-,-0.030,90.360,48.000
'38:12:29.456',0.048,-,-,-0.030,95.880,50.000
'38:12:29.464',0.048,-,-,-0.069,100.680,48.400
'38:12:29.472',0.058,-,-,-0.069,103.920,46.000
'38:12:29.480',0.058,-,-,-0.069,107.160,44.000
'38:12:29.488',0.058,-,-,-0.069,109.560,42.800
'38:12:29.496',0.067,-,-,-0.069,111.120,42.400
'38:12:29.504',0.067,-,-,-0.069,111.960,44.000
'38:12:29.512',0.077,-,-,-0.069,111.960,48.000
'38:12:29.520',0.077,-,-,-0.069,111.960,52.400
'38:12:29.528',0.087,-,-,-0.069,111.960,54.000
'38:12:29.536',0.087,-,-,-0.069,113.520,52.800
'38:12:29.544',0.087,-,-,-0.069,115.080,50.000
'38:12:29.552',0.077,-,-,-0.069,118.320,48.400
'38:12:29.560',0.067,-,-,-0.069,121.560,48.400
'38:12:29.568',0.058,-,-,-0.069,123.960,48.800
'38:12:29.576',0.038,-,-,-0.030,124.680,48.400
'38:12:29.584',0.019,-,-,0.000,124.680,48.000
'38:12:29.592',-0.010,-,-,0.000,122.280,47.200
'38:12:29.600',-0.029,-,-,0.000,119.160,46.400
'38:12:29.608',-0.048,-,-,0.000,115.920,45.200
'38:12:29.616',-0.067,-,-,0.030,111.960,44.400
'38:12:29.624',-0.077,-,-,0.069,107.880,43.200
'38:12:29.632',-0.077,-,-,0.069,103.920,42.000
'38:12:29.640',-0.077,-,-,0.069,101.520,40.400
'38:12:29.648',-0.067,-,-,0.030,99.120,39.200
'38:12:29.656',-0.058,-,-,0.030,97.560,37.600
'38:12:29.664',-0.058,-,-,0.030,96.720,36.000
'38:12:29.672',-0.048,-,-,0.030,95.880,34.800
'38:12:29.680',-0.048,-,-,0.030,95.880,34.000
'38:12:29.688',-0.038,-,-,0.000,95.160,32.400
'38:12:29.696',-0.029,-,-,0.000,95.160,30.400
'38:12:29.704',-0.029,-,-,0.000,95.160,30.400
'38:12:29.712',-0.019,-,-,0.000,95.880,32.800
'38:12:29.720',-0.019,-,-,0.000,98.280,36.400
'38:12:29.728',-0.019,-,-,0.000,100.680,38.400
'38:12:29.736',-0.019,-,-,0.000,103.080,38.800
'38:12:29.744',-0.019,-,-,0.000,105.480,37.600
'38:12:29.752',-0.019,-,-,0.000,107.160,34.400
'38:12:29.760',-0.010,-,-,0.000,108.720,30.800
'38:12:29.768',-0.010,-,-,0.000,109.560,28.800
'38:12:29.776',-0.010,-,-,0.000,109.560,28.000
'38:12:29.784',-0.010,-,-,0.000,110.280,28.800
'38:12:29.792',-0.010,-,-,0.000,111.120,30.400
'38:12:29.800',-0.019,-,-,0.000,111.960,31.600
'38:12:29.808',-0.019,-,-,0.000,112.680,32.400
'38:12:29.816',-0.019,-,-,0.000,113.520,32.000
'38:12:29.824',-0.019,-,-,0.000,114.360,30.800
'38:12:29.832',-0.019,-,-,0.000,115.920,29.200
'38:12:29.840',-0.019,-,-,0.000,115.920,28.000
'38:12:29.848',-0.019,-,-,0.000,116.760,28.000
'38:12:29.856',-0.019,-,-,0.000,116.760,28.400
'38:12:29.864',-0.019,-,-,0.000,116.760,28.800
'38:12:29.872',-0.019,-,-,0.000,116.760,29.600
'38:12:29.880',-0.019,-,-,0.000,115.920,29.600
'38:12:29.888',-0.010,-,-,0.000,115.080,29.200
'38:12:29.896',-0.010,-,-,0.000,113.520,28.400
'38:12:29.904',0.000,-,-,0.000,112.680,28.000
'38:12:29.912',0.000,-,-,0.000,111.120,27.200
'38:12:29.920',0.010,-,-,0.000,110.280,26.800
'38:12:29.928',0.019,-,-,0.000,108.720,26.800
'38:12:29.936',0.029,-,-,-0.030,107.160,27.200
'38:12:29.944',0.038,-,-,-0.030,106.320,27.200
'38:12:29.952',0.048,-,-,-0.069,104.760,27.200
'38:12:29.960',0.029,-,-,-0.030,103.080,26.400
'38:12:29.968',0.010,-,-,-0.030,101.520,25.600
'38:12:29.976',-0.010,-,-,0.000,100.680,25.200
'38:12:29.984',-0.029,-,-,0.000,99.960,25.600
'38:12:29.992',-0.029,-,-,0.000,99.960,26.000
'38:12:30.000',-0.038,-,-,0.000,99.120,25.600
'38:12:30.008',-0.058,-,-,0.000,98.280,24.400
'38:12:30.016',-0.106,-,-,0.030,97.560,23.600
'38:12:30.024',-0.144,-,-,0.139,95.880,24.800
'38:12:30.032',-0.096,-,-,0.139,93.480,27.600
'38:12:30.040',0.058,-,-,0.069,91.080,29.600
'38:12:30.048',0.260,-,-,-0.178,88.680,30.400
'38:12:30.056',0.346,-,-,-0.475,85.560,29.600
'38:12:30.064',0.231,-,-,-0.515,82.320,27.600
'38:12:30.072',0.077,-,-,-0.069,79.080,25.600
'38:12:30.080',0.029,-,-,0.000,76.680,23.600
'38:12:30.088',0.029,-,-,-0.030,75.120,22.800
'38:12:30.096',0.029,-,-,0.000,73.560,23.600
'38:12:30.104',0.029,-,-,0.000,72.720,25.600
'38:12:30.112',0.029,-,-,0.000,73.560,26.400
'38:12:30.120',0.029,-,-,-0.030,75.960,26.400
'38:12:30.128',0.029,-,-,0.000,79.920,28.000
'38:12:30.136',0.029,-,-,0.000,84.720,32.400
'38:12:30.144',0.029,-,-,-0.030,90.360,38.400
'38:12:30.152',0.038,-,-,-0.030,95.880,44.400
'38:12:30.160',0.038,-,-,-0.030,101.520,49.600
'38:12:30.168',0.038,-,-,-0.030,105.480,52.400
'38:12:30.176',0.048,-,-,-0.030,108.720,51.600
'38:12:30.184',0.048,-,-,-0.069,110.280,48.400
'38:12:30.192',0.058,-,-,-0.069,111.960,44.000
'38:12:30.200',0.058,-,-,-0.069,113.520,41.600
'38:12:30.208',0.058,-,-,-0.069,114.360,41.600
'38:12:30.216',0.067,-,-,-0.069,114.360,44.000
'38:12:30.224',0.067,-,-,-0.069,114.360,47.200
'38:12:30.232',0.067,-,-,-0.069,115.920,49.200
'38:12:30.240',0.077,-,-,-0.069,118.320,48.800
'38:12:30.248',0.067,-,-,-0.069,121.560,47.600
'38:12:30.256',0.058,-,-,-0.069,124.680,46.800
'38:12:30.264',0.038,-,-,-0.069,127.080,46.400
'38:12:30.272',0.019,-,-,0.000,127.920,45.600
'38:12:30.280',0.000,-,-,0.000,127.920,44.800
'38:12:30.288',-0.019,-,-,0.000,126.360,43.200
'38:12:30.296',-0.048,-,-,0.000,123.120,42.000
'38:12:30.304',-0.058,-,-,0.030,119.880,40.800
'38:12:30.312',-0.077,-,-,0.069,116.760,39.200
'38:12:30.320',-0.087,-,-,0.069,113.520,38.000
'38:12:30.328',-0.087,-,-,0.069,109.560,36.800
'38:12:30.336',-0.087,-,-,0.069,106.320,35.600
'38:12:30.344',-0.077,-,-,0.069,103.080,34.800
'38:12:30.352',-0.067,-,-,0.069,101.520,33.200
'38:12:30.360',-0.067,-,-,0.030,99.960,31.200
'38:12:30.368',-0.058,-,-,0.030,99.120,29.600
'38:12:30.376',-0.048,-,-,0.030,98.280,29.600
'38:12:30.384',-0.038,-,-,0.000,97.560,30.800
'38:12:30.392',-0.038,-,-,0.000,96.720,32.800
'38:12:30.400',-0.029,-,-,0.000,96.720,34.400
'38:12:30.408',-0.029,-,-,0.000,96.720,34.800
'38:12:30.416',-0.029,-,-,0.000,97.560,34.400
'38:12:30.424',-0.029,-,-,0.000,99.960,32.800
'38:12:30.432',-0.019,-,-,0.000,102.360,31.200
'38:12:30.440',-0.019,-,-,0.000,104.760,30.000
'38:12:30.448',-0.019,-,-,0.000,107.160,28.800
'38:12:30.456',-0.019,-,-,0.000,108.720,28.000
'38:12:30.464',-0.019,-,-,0.000,109.560,27.600
'38:12:30.472',-0.019,-,-,0.000,110.280,27.600
'38:12:30.480',-0.019,-,-,0.000,110.280,27.200
'38:12:30.488',-0.019,-,-,0.000,110.280,26.800
'38:12:30.496',-0.019,-,-,0.000,111.120,26.400
'38:12:30.504',-0.019,-,-,0.000,111.960,26.000
'38:12:30.512',-0.019,-,-,0.000,112.680,25.200
'38:12:30.520',-0.019,-,-,0.000,113.520,24.800
'38:12:30.528',-0.019,-,-,0.000,114.360,24.400
'38:12:30.536',-0.019,-,-,0.000,115.080,23.600
'38:12:30.544',-0.019,-,-,0.000,115.920,23.200
'38:12:30.552',-0.019,-,-,0.000,115.920,23.200
'38:12:30.560',-0.019,-,-,0.000,115.920,22.800
'38:12:30.568',-0.019,-,-,0.000,115.920,22.400
'38:12:30.576',-0.019,-,-,0.000,115.080,22.000
'38:12:30.584',-0.019,-,-,0.000,114.360,21.600
'38:12:30.592',-0.010,-,-,0.000,112.680,21.600
'38:12:30.600',-0.010,-,-,0.000,111.960,21.200
'38:12:30.608',0.000,-,-,0.000,110.280,20.800
'38:12:30.616',0.010,-,-,0.000,108.720,20.400
'38:12:30.624',0.010,-,-,0.000,107.160,20.000
'38:12:30.632',0.029,-,-,0.000,106.320,19.600
'38:12:30.640',0.038,-,-,-0.030,104.760,19.600
'38:12:30.648',0.048,-,-,-0.030,103.080,20.000
'38:12:30.656',0.048,-,-,-0.030,101.520,20.400
'38:12:30.664',0.038,-,-,-0.030,99.960,20.000
'38:12:30.672',0.010,-,-,-0.030,99.120,18.800
'38:12:30.680',-0.019,-,-,0.000,98.280,17.200
'38:12:30.688',-0.038,-,-,0.000,98.280,15.600
'38:12:30.696',-0.038,-,-,0.000,97.560,14.800
'38:12:30.704',-0.038,-,-,0.000,96.720,14.400
'38:12:30.712',-0.067,-,-,0.000,95.880,14.800
'38:12:30.720',-0.115,-,-,0.069,94.320,16.000
'38:12:30.728',-0.163,-,-,0.139,92.760,18.000
'38:12:30.736',-0.096,-,-,0.178,89.520,19.600
'38:12:30.744',0.067,-,-,0.069,87.120,20.000
'38:12:30.752',0.298,-,-,-0.257,83.880,19.200
'38:12:30.760',0.365,-,-,-0.515,80.760,18.400
'38:12:30.768',0.231,-,-,-0.554,77.520,17.200
'38:12:30.776',0.077,-,-,-0.069,74.280,16.400
'38:12:30.784',0.029,-,-,0.000,72.720,15.600
'38:12:30.792',0.029,-,-,-0.030,70.320,16.000
'38:12:30.800',0.029,-,-,-0.030,69.480,17.600
'38:12:30.808',0.029,-,-,-0.030,68.760,19.200
'38:12:30.816',0.019,-,-,-0.030,68.760,18.800
'38:12:30.824',0.029,-,-,-0.030,71.160,15.600
'38:12:30.832',0.029,-,-,-0.030,74.280,13.200
'38:12:30.840',0.029,-,-,-0.030,79.920,14.800
'38:12:30.848',0.029,-,-,-0.030,85.560,21.600
'38:12:30.856',0.038,-,-,-0.030,91.080,31.600
'38:12:30.864',0.038,-,-,-0.069,96.720,41.600
'38:12:30.872',0.048,-,-,-0.069,100.680,47.200
'38:12:30.880',0.048,-,-,-0.069,103.920,46.400
'38:12:30.888',0.048,-,-,-0.069,106.320,41.200
'38:12:30.896',0.058,-,-,-0.069,107.880,35.200
'38:12:30.904',0.058,-,-,-0.069,108.720,30.800
'38:12:30.912',0.067,-,-,-0.069,109.560,29.200
'38:12:30.920',0.067,-,-,-0.069,109.560,30.400
'38:12:30.928',0.067,-,-,-0.069,109.560,34.000
'38:12:30.936',0.077,-,-,-0.069,111.120,36.800
'38:12:30.944',0.067,-,-,-0.069,112.680,38.000
'38:12:30.952',0.067,-,-,-0.069,115.920,38.000
'38:12:30.960',0.058,-,-,-0.069,119.160,36.400
'38:12:30.968',0.038,-,-,-0.069,121.560,34.800
'38:12:30.976',0.019,-,-,-0.030,123.120,33.200
'38:12:30.984',0.000,-,-,0.000,123.120,32.000
'38:12:30.992',-0.019,-,-,0.000,121.560,31.600
'38:12:31.000',-0.048,-,-,0.000,119.160,31.600
'38:12:31.008',-0.067,-,-,0.030,115.920,31.200
'38:12:31.016',-0.077,-,-,0.030,112.680,30.000
'38:12:31.024',-0.087,-,-,0.069,108.720,28.000
'38:12:31.032',-0.087,-,-,0.069,104.760,25.200
'38:12:31.040',-0.087,-,-,0.069,101.520,22.400
'38:12:31.048',-0.077,-,-,0.069,98.280,20.400
'38:12:31.056',-0.067,-,-,0.030,95.880,19.600
'38:12:31.064',-0.058,-,-,0.030,95.160,19.600
'38:12:31.072',-0.048,-,-,0.030,93.480,21.200
'38:12:31.080',-0.048,-,-,0.000,93.480,23.600
'38:12:31.088',-0.038,-,-,0.000,92.760,25.600
'38:12:31.096',-0.029,-,-,0.000,92.760,26.000
'38:12:31.104',-0.029,-,-,0.000,92.760,25.600
'38:12:31.112',-0.029,-,-,0.000,94.320,24.400
'38:12:31.120',-0.029,-,-,0.000,95.880,22.400
'38:12:31.128',-0.029,-,-,0.000,99.120,20.800
'38:12:31.136',-0.029,-,-,0.000,101.520,20.400
'38:12:31.144',-0.029,-,-,0.000,103.920,20.400
'38:12:31.152',-0.029,-,-,0.000,105.480,20.400
'38:12:31.160',-0.029,-,-,0.000,107.160,20.000
'38:12:31.168',-0.029,-,-,0.000,107.160,19.200
'38:12:31.176',-0.029,-,-,0.000,107.880,18.800
'38:12:31.184',-0.029,-,-,0.000,107.880,19.200
'38:12:31.192',-0.029,-,-,0.000,108.720,19.200
'38:12:31.200',-0.029,-,-,0.000,109.560,19.600
'38:12:31.208',-0.029,-,-,0.000,111.120,19.200
'38:12:31.216',-0.019,-,-,0.000,111.960,18.800
'38:12:31.224',-0.019,-,-,0.000,112.680,18.400
'38:12:31.232',-0.029,-,-,0.000,113.520,17.600
'38:12:31.240',-0.029,-,-,0.000,114.360,17.200
'38:12:31.248',-0.019,-,-,0.000,115.080,17.200
'38:12:31.256',-0.019,-,-,0.000,115.080,17.200
'38:12:31.264',-0.019,-,-,0.000,115.080,17.600
'38:12:31.272',-0.019,-,-,0.000,114.360,17.600
'38:12:31.280',-0.019,-,-,0.000,114.360,18.000
'38:12:31.288',-0.019,-,-,0.000,112.680,18.000
'38:12:31.296',-0.019,-,-,0.000,111.960,18.000
'38:12:31.304',-0.019,-,-,0.000,110.280,17.600
'38:12:31.312',-0.019,-,-,0.000,109.560,17.600
'38:12:31.320',-0.010,-,-,0.000,107.880,18.000
'38:12:31.328',0.000,-,-,0.000,107.160,18.000
'38:12:31.336',0.000,-,-,0.000,105.480,18.000
'38:12:31.344',0.010,-,-,0.000,103.920,18.000
'38:12:31.352',0.029,-,-,0.000,102.360,18.400
'38:12:31.360',0.038,-,-,-0.030,100.680,18.800
'38:12:31.368',0.038,-,-,-0.069,99.960,18.800
'38:12:31.376',0.029,-,-,-0.030,99.120,19.600
'38:12:31.384',0.019,-,-,-0.030,98.280,20.800
'38:12:31.392',-0.010,-,-,0.000,98.280,21.600
'38:12:31.400',-0.029,-,-,0.000,98.280,22.400
'38:12:31.408',-0.029,-,-,0.000,97.560,21.600
'38:12:31.416',-0.038,-,-,0.000,95.880,19.600
'38:12:31.424',-0.048,-,-,0.000,94.320,17.600
'38:12:31.432',-0.087,-,-,0.030,92.760,16.800
'38:12:31.440',-0.125,-,-,0.139,89.520,18.000
'38:12:31.448',-0.106,-,-,0.139,86.280,20.800
'38:12:31.456',0.000,-,-,0.109,83.160,23.600
'38:12:31.464',0.202,-,-,-0.069,79.920,25.600
'38:12:31.472',0.327,-,-,-0.406,77.520,26.000
'38:12:31.480',0.250,-,-,-0.475,75.120,25.200
'38:12:31.488',0.096,-,-,-0.109,73.560,24.800
'38:12:31.496',0.038,-,-,0.000,71.880,24.400
'38:12:31.504',0.029,-,-,-0.030,70.320,24.000
'38:12:31.512',0.038,-,-,-0.030,69.480,23.200
'38:12:31.520',0.029,-,-,-0.030,69.480,22.000
'38:12:31.528',0.029,-,-,-0.030,69.480,20.800
'38:12:31.536',0.029,-,-,-0.030,71.160,21.600
'38:12:31.544',0.029,-,-,-0.030,75.120,27.200
'38:12:31.552',0.038,-,-,-0.030,79.920,36.400
'38:12:31.560',0.038,-,-,-0.069,85.560,44.800
'38:12:31.568',0.048,-,-,-0.069,91.080,50.000
'38:12:31.576',0.048,-,-,-0.069,96.720,50.800
'38:12:31.584',0.048,-,-,-0.069,101.520,49.200
'38:12:31.592',0.048,-,-,-0.069,106.320,47.200
'38:12:31.600',0.058,-,-,-0.069,108.720,46.000
'38:12:31.608',0.058,-,-,-0.069,110.280,45.600
'38:12:31.616',0.067,-,-,-0.069,111.960,46.000
'38:12:31.624',0.067,-,-,-0.069,111.960,47.600
'38:12:31.632',0.067,-,-,-0.109,111.960,50.400
'38:12:31.640',0.077,-,-,-0.109,111.960,52.400
'38:12:31.648',0.077,-,-,-0.109,113.520,53.200
'38:12:31.656',0.077,-,-,-0.109,116.760,52.800
'38:12:31.664',0.077,-,-,-0.109,120.720,52.400
'38:12:31.672',0.067,-,-,-0.069,123.960,52.000
'38:12:31.680',0.058,-,-,-0.069,126.360,51.200
'38:12:31.688',0.038,-,-,-0.069,127.920,50.400
'38:12:31.696',0.019,-,-,-0.030,127.080,49.600
'38:12:31.704',-0.010,-,-,0.000,125.520,49.200
'38:12:31.712',-0.029,-,-,0.000,122.280,48.800
'38:12:31.720',-0.048,-,-,0.000,119.880,48.400
'38:12:31.728',-0.067,-,-,0.030,115.920,48.000
'38:12:31.736',-0.077,-,-,0.069,112.680,47.200
'38:12:31.744',-0.087,-,-,0.069,109.560,46.000
'38:12:31.752',-0.087,-,-,0.069,106.320,44.400
'38:12:31.760',-0.087,-,-,0.069,103.920,42.800
'38:12:31.768',-0.077,-,-,0.069,101.520,41.200
'38:12:31.776',-0.067,-,-,0.069,99.960,39.600
'38:12:31.784',-0.067,-,-,0.030,99.120,38.800
'38:12:31.792',-0.058,-,-,0.030,99.120,38.000
'38:12:31.800',-0.048,-,-,0.030,98.280,36.800
'38:12:31.808',-0.048,-,-,0.030,98.280,34.400
'38:12:31.816',-0.038,-,-,0.030,98.280,33.200
'38:12:31.824',-0.029,-,-,0.000,97.560,35.200
