'Elapsed time','II','III','AVF','V','ABP'
'14:27:03.080',0.153,-,-,0.085,77.600
'14:27:03.088',0.153,-,-,0.127,77.600
'14:27:03.096',0.125,-,-,0.085,76.800
'14:27:03.104',0.125,-,-,0.056,76.000
'14:27:03.112',0.097,-,-,0.056,75.200
'14:27:03.120',0.125,-,-,0.056,74.400
'14:27:03.128',0.097,-,-,0.042,73.600
'14:27:03.136',0.083,-,-,0.070,72.800
'14:27:03.144',0.069,-,-,0.056,72.800
'14:27:03.152',0.069,-,-,0.042,72.000
'14:27:03.160',0.083,-,-,0.056,72.000
'14:27:03.168',0.208,-,-,0.169,71.200
'14:27:03.176',0.472,-,-,0.380,70.400
'14:27:03.184',0.611,-,-,0.479,70.400
'14:27:03.192',0.458,-,-,0.000,69.600
'14:27:03.200',0.181,-,-,-0.451,69.600
'14:27:03.208',0.014,-,-,-0.493,68.800
'14:27:03.216',-0.042,-,-,-0.296,68.000
'14:27:03.224',-0.056,-,-,-0.127,68.000
'14:27:03.232',-0.028,-,-,0.028,67.200
'14:27:03.240',0.000,-,-,0.000,67.200
'14:27:03.248',0.000,-,-,0.000,66.400
'14:27:03.256',0.000,-,-,0.028,65.600
'14:27:03.264',0.000,-,-,0.028,65.600
'14:27:03.272',-0.014,-,-,0.028,64.800
'14:27:03.280',-0.028,-,-,0.000,64.800
'14:27:03.288',-0.042,-,-,0.000,65.600
'14:27:03.296',-0.056,-,-,0.000,68.000
'14:27:03.304',-0.056,-,-,0.000,73.600
'14:27:03.312',-0.069,-,-,-0.028,81.600
'14:27:03.320',-0.097,-,-,-0.056,92.000
'14:27:03.328',-0.097,-,-,-0.056,102.400
'14:27:03.336',-0.125,-,-,-0.085,111.200
'14:27:03.344',-0.139,-,-,-0.127,116.800
'14:27:03.352',-0.139,-,-,-0.141,119.200
'14:27:03.360',-0.139,-,-,-0.113,119.200
'14:27:03.368',-0.139,-,-,-0.113,117.600
'14:27:03.376',-0.139,-,-,-0.183,115.200
'14:27:03.384',-0.125,-,-,-0.197,113.600
'14:27:03.392',-0.125,-,-,-0.169,112.800
'14:27:03.400',-0.097,-,-,-0.183,112.000
'14:27:03.408',-0.069,-,-,-0.197,111.200
'14:27:03.416',-0.042,-,-,-0.155,110.400
'14:27:03.424',-0.014,-,-,-0.141,109.600
'14:27:03.432',0.000,-,-,-0.113,108.800
'14:27:03.440',0.014,-,-,-0.070,107.200
'14:27:03.448',0.014,-,-,-0.085,105.600
'14:27:03.456',0.028,-,-,-0.028,103.200
'14:27:03.464',0.042,-,-,0.000,100.800
'14:27:03.472',0.042,-,-,0.014,98.400
'14:27:03.480',0.056,-,-,0.014,95.200
'14:27:03.488',0.056,-,-,0.000,92.000
'14:27:03.496',0.056,-,-,0.042,89.600
'14:27:03.504',0.056,-,-,0.070,86.400
'14:27:03.512',0.069,-,-,0.056,84.800
'14:27:03.520',0.069,-,-,0.085,84.000
'14:27:03.528',0.069,-,-,0.113,83.200
'14:27:03.536',0.083,-,-,0.085,84.000
'14:27:03.544',0.083,-,-,0.127,84.000
'14:27:03.552',0.083,-,-,0.085,84.000
'14:27:03.560',0.097,-,-,0.085,83.200
'14:27:03.568',0.083,-,-,0.056,83.200
'14:27:03.576',0.083,-,-,0.056,82.400
'14:27:03.584',0.083,-,-,0.070,80.800
'14:27:03.592',0.083,-,-,0.113,80.000
'14:27:03.600',0.083,-,-,0.085,79.200
'14:27:03.608',0.083,-,-,0.056,78.400
'14:27:03.616',0.083,-,-,0.056,77.600
'14:27:03.624',0.069,-,-,0.085,76.800
'14:27:03.632',0.069,-,-,0.056,76.000
'14:27:03.640',0.069,-,-,0.028,76.000
'14:27:03.648',0.056,-,-,0.085,75.200
'14:27:03.656',0.056,-,-,0.085,74.400
'14:27:03.664',0.056,-,-,0.085,74.400
'14:27:03.672',0.056,-,-,0.028,73.600
'14:27:03.680',0.069,-,-,0.000,72.800
'14:27:03.688',0.056,-,-,0.085,72.000
'14:27:03.696',0.056,-,-,0.056,72.000
'14:27:03.704',0.056,-,-,0.042,71.200
'14:27:03.712',0.056,-,-,0.070,70.400
'14:27:03.720',0.056,-,-,0.085,70.400
'14:27:03.728',0.069,-,-,0.042,69.600
'14:27:03.736',0.069,-,-,0.070,68.800
'14:27:03.744',0.042,-,-,0.127,68.800
'14:27:03.752',0.028,-,-,0.000,68.000
'14:27:03.760',0.028,-,-,0.127,67.200
'14:27:03.768',0.028,-,-,0.042,67.200
'14:27:03.776',0.028,-,-,0.000,67.200
'14:27:03.784',0.028,-,-,0.042,66.400
'14:27:03.792',0.042,-,-,0.028,66.400
'14:27:03.800',0.042,-,-,0.085,65.600
'14:27:03.808',0.056,-,-,0.056,65.600
'14:27:03.816',0.056,-,-,0.085,64.800
'14:27:03.824',0.042,-,-,0.042,64.800
'14:27:03.832',0.042,-,-,0.056,64.800
'14:27:03.840',0.042,-,-,0.028,64.000
'14:27:03.848',0.042,-,-,0.028,64.000
'14:27:03.856',0.042,-,-,0.028,63.200
'14:27:03.864',0.042,-,-,0.113,63.200
'14:27:03.872',0.056,-,-,0.000,63.200
'14:27:03.880',0.069,-,-,0.028,62.400
'14:27:03.888',0.083,-,-,0.042,62.400
'14:27:03.896',0.153,-,-,0.028,61.600
'14:27:03.904',0.319,-,-,0.239,61.600
'14:27:03.912',0.528,-,-,0.451,60.800
'14:27:03.920',0.583,-,-,0.479,60.800
'14:27:03.928',0.278,-,-,-0.127,60.000
'14:27:03.936',0.042,-,-,-0.465,60.000
'14:27:03.944',-0.069,-,-,-0.493,59.200
'14:27:03.952',-0.125,-,-,-0.254,59.200
'14:27:03.960',-0.097,-,-,-0.254,59.200
'14:27:03.968',-0.069,-,-,-0.028,58.400
'14:27:03.976',-0.069,-,-,0.000,58.400
'14:27:03.984',-0.056,-,-,-0.014,58.400
'14:27:03.992',-0.042,-,-,0.000,58.400
'14:27:04.000',-0.028,-,-,-0.014,58.400
'14:27:04.008',-0.042,-,-,0.000,58.400
'14:27:04.016',-0.056,-,-,0.000,59.200
'14:27:04.024',-0.042,-,-,-0.028,62.400
'14:27:04.032',-0.042,-,-,-0.028,69.600
'14:27:04.040',-0.056,-,-,-0.085,79.200
'14:27:04.048',-0.069,-,-,-0.070,91.200
'14:27:04.056',-0.069,-,-,-0.113,103.200
'14:27:04.064',-0.083,-,-,-0.127,111.200
'14:27:04.072',-0.083,-,-,-0.127,116.000
'14:27:04.080',-0.069,-,-,-0.070,117.600
'14:27:04.088',-0.069,-,-,-0.141,116.800
'14:27:04.096',-0.069,-,-,-0.141,116.000
'14:27:04.104',-0.069,-,-,-0.169,114.400
'14:27:04.112',-0.069,-,-,-0.183,112.800
'14:27:04.120',-0.069,-,-,-0.197,112.000
'14:27:04.128',-0.069,-,-,-0.169,111.200
'14:27:04.136',-0.056,-,-,-0.225,111.200
'14:27:04.144',-0.042,-,-,-0.197,110.400
'14:27:04.152',-0.028,-,-,-0.127,108.800
'14:27:04.160',-0.014,-,-,-0.141,107.200
'14:27:04.168',0.014,-,-,-0.141,105.600
'14:27:04.176',0.042,-,-,-0.155,103.200
'14:27:04.184',0.056,-,-,-0.141,101.600
'14:27:04.192',0.069,-,-,-0.070,99.200
'14:27:04.200',0.083,-,-,-0.042,96.800
'14:27:04.208',0.097,-,-,-0.056,94.400
'14:27:04.216',0.097,-,-,0.000,92.000
'14:27:04.224',0.125,-,-,0.028,89.600
'14:27:04.232',0.125,-,-,0.000,86.400
'14:27:04.240',0.125,-,-,0.000,84.000
'14:27:04.248',0.097,-,-,0.028,81.600
'14:27:04.256',0.097,-,-,0.056,80.000
'14:27:04.264',0.125,-,-,0.085,80.000
'14:27:04.272',0.139,-,-,0.042,80.000
'14:27:04.280',0.139,-,-,0.028,80.800
'14:27:04.288',0.125,-,-,0.085,81.600
'14:27:04.296',0.125,-,-,0.127,81.600
'14:27:04.304',0.139,-,-,0.070,80.800
'14:27:04.312',0.153,-,-,0.056,80.800
'14:27:04.320',0.153,-,-,0.127,80.000
'14:27:04.328',0.167,-,-,0.127,79.200
'14:27:04.336',0.181,-,-,0.085,77.600
'14:27:04.344',0.194,-,-,0.127,76.800
'14:27:04.352',0.236,-,-,0.085,76.000
'14:27:04.360',0.347,-,-,0.169,75.200
'14:27:04.368',0.569,-,-,0.423,74.400
'14:27:04.376',0.722,-,-,0.563,74.400
'14:27:04.384',0.736,-,-,0.155,73.600
'14:27:04.392',0.319,-,-,-0.366,73.600
'14:27:04.400',0.125,-,-,-0.423,72.800
'14:27:04.408',0.056,-,-,-0.239,72.000
'14:27:04.416',0.056,-,-,-0.014,72.000
'14:27:04.424',0.097,-,-,0.042,71.200
